StepNumber,NumberOfCells
1,4
2,6
3,6
4,5
5,5
6,4
7,4
8,5
9,5
10,6
11,4
12,4
13,5
14,5
15,6
16,7
17,6
18,8
19,7
20,7
21,10
22,9
23,9
24,9
25,10
26,11
27,12
28,13
29,13
30,14
31,14
32,17
33,18
34,20
35,22
36,27
37,28
38,30
39,30
