ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
10,2,341,943,231,113,190,90,210.44868035190615,100.94428152492668,2.443469478534708,385,0.9821629118701022,20.83685880248485,1,0.3616118769883351,0.4092541399779124,48.74674884349788,44.28317965096906,4.47213595499958,2.268361607651525,2.23606797749979,8.769230769230768,9.165946283465528,-65.84355843456098,102.32590180780451,0.8857142857142857,210.44868035190615,100.94428152492668,0,0.0,91.83723744257577,1,0.0,0.0,0.0,0,2,15.467876480320433,1.361652109236393,nan,16.321064998937775,4.0,8,0.9477247030954861,9.0,2,0.038500711187595016,-1.3611076966301994
11,1,297,624,143,83,95,70,120.13468013468014,77.37710437710437,3.175781340990973,407,0.9879745036443565,19.44613444328572,1,0.47596153846153844,0.3148831398096064,53.93083452116141,47.853944456021594,4.0,1.950728923669808,2.0,8.76812408671319,8.338617468475249,-82.00658220357258,108.8700576850888,0.7297297297297297,120.13468013468014,77.37710437710437,0,0.0,92.48712462353201,2,0.0,0.0,0.0,0,1,21.068632774206815,4.880399852913568,nan,21.518571251709538,3.0,9,0.9790906899793834,10.0,1,-0.40146444363311673,-4.863859478317309
11,2,313,1032,232,109,189,85,210.69648562300318,96.15015974440895,2.887379379841709,364,0.9878822116183686,19.963065333312567,1,0.30329457364341084,0.34633481383898423,51.74060040326298,46.95742752749558,4.123105625617661,2.0403549119060145,2.0,7.921563565175679,8.030423878649701,-65.26737574980908,106.5685424949238,0.8598901098901099,210.69648562300318,96.15015974440895,0,0.0,92.48712462353201,1,0.0,0.0,0.0,0,2,20.1924473235748,4.800521961080684,nan,21.12158696001846,4.0,9,0.9560099514206746,10.0,2,0.24780527109703598,-4.794121780517727
12,1,304,650,142,82,92,69,118.21052631578948,76.23026315789474,3.2801665133815883,418,0.9882675998866026,19.67396303746374,1,0.4676923076923077,0.3048625720433565,56.2339316308058,49.49747468305833,4.0,1.9317596734604412,2.0,8.854969246098204,8.588736897000828,-82.83727603815107,111.94112549695427,0.7272727272727273,118.21052631578948,76.23026315789474,0,0.0,93.2928251240601,2,0.0,0.0,0.0,0,1,22.557582731538957,2.2400028350048458,nan,23.758574086714383,3.0,10,0.9494501921372878,11.0,1,-1.9241538188906588,-1.1468412192096338
12,2,324,1080,232,108,187,84,209.57407407407408,95.10493827160494,2.970943021325482,376,0.9885979390344142,20.310825007719227,1,0.3,0.3365934630257067,53.494082095911956,48.33218389437829,4.0,2.04364534487818,2.0,7.919700088042228,8.055099544129794,-65.16234527027432,109.9827560572969,0.8617021276595744,209.57407407407408,95.10493827160494,0,0.0,93.2928251240601,1,0.0,0.0,0.0,0,2,21.372329193779294,1.5337195351106525,nan,22.65530649512911,4.0,10,0.9433696780211004,11.0,2,-1.122411548929108,-1.0452214728040161
13,1,333,770,144,80,89,66,117.8048048048048,73.74474474474475,3.601863488936253,488,0.9887108270605283,20.590987552733093,1,0.43246753246753245,0.27763406444238464,62.26480126149228,54.45181356024793,4.0,1.929658988159829,2.0,9.571332723013928,9.329524045280381,-83.49037720051338,122.76955262170046,0.6823770491803278,117.8048048048048,73.74474474474475,0,0.0,93.061604589155,2,0.0,0.0,0.0,0,1,25.071132378295818,2.5184145263604503,nan,26.276988613074835,3.0,11,0.9541098010683382,12.0,1,-0.40572151098467657,-2.4855184131499897
13,2,362,1372,233,108,184,80,208.8314917127072,93.09944751381215,3.26559632260087,429,0.990403240375695,21.468877828012552,1,0.26384839650145775,0.3062227848185333,59.45588281133884,54.120236510939236,4.123105625617661,2.053959920762232,2.0,8.216060469290406,8.217272239439726,-63.999356781622204,121.88225099390856,0.8438228438228438,208.8314917127072,93.09944751381215,0,0.0,93.061604589155,1,0.0,0.0,0.0,0,2,23.47076119777268,2.138555994825831,nan,24.79386248995494,4.0,11,0.9466359348924234,12.0,2,-0.7425823613668854,-2.005490757792785
14,1,350,798,145,82,88,68,117.49714285714286,75.57428571428571,3.855429846695033,528,0.9887178493522558,21.11004122822376,1,0.43859649122807015,0.25937445103746964,64.9317005050062,56.43580423808985,4.0,1.9466780630989589,2.0,10.205970953681362,9.726112975377607,-83.66339883499491,130.2193000900063,0.6628787878787878,117.49714285714286,75.57428571428571,0,0.0,92.72611177291374,2,0.0,0.0,0.0,0,1,23.363882346409003,1.8552293748396735,nan,28.13221798791451,3.0,12,0.8305026769110788,13.0,1,-0.3076619476619413,1.8295409695409575
14,2,370,1450,233,111,183,82,208.0972972972973,95.31621621621622,3.313646507174118,443,0.9908030264220786,21.70480664627101,1,0.25517241379310346,0.30178234094523293,61.15327183069607,55.47071299343465,4.123105625617661,2.0486271836327288,2.0,8.23401719887596,8.274777277703015,-63.80706647829821,124.12489168102785,0.835214446952596,208.0972972972973,95.31621621621622,0,0.0,92.72611177291374,1,0.0,0.0,0.0,0,2,21.437842716945738,2.335188412008179,nan,27.12905090196312,4.0,12,0.79021720274757,13.0,2,-0.7341944154098883,2.2167687024040674
15,1,515,1104,150,82,81,66,116.16893203883495,74.51844660194175,3.736195454006904,775,0.9866319179054389,25.60699837034026,1,0.46648550724637683,0.2676519503088481,77.6744485195966,68.18357573492314,4.47213595499958,2.23939057245258,2.0,13.070290201495062,12.658184889157,-85.7275808497148,155.49747468305833,0.6645161290322581,116.16893203883495,74.51844660194175,0,0.0,93.78515382534559,2,0.0,0.0,0.0,0,1,24.737524253558444,1.6967440022070057,nan,29.828961990121513,3.0,13,0.8293122724736716,14.0,1,-1.3282108183079089,-1.0558391123439606
15,2,520,2160,238,115,178,79,207.61346153846154,95.34038461538462,3.4397622631190354,637,0.9911554442255109,25.731003930322746,1,0.24074074074074073,0.29071776579502356,73.89979307512125,67.11929677819934,4.47213595499958,2.3072864521627703,2.23606797749979,10.507129249913751,9.806946760130572,-62.64110155066162,149.92388155425118,0.8163265306122449,207.61346153846154,95.34038461538462,0,0.0,93.78515382534559,1,0.0,0.0,0.0,0,2,21.52553271835671,0.48443900859297595,nan,27.613489910556094,4.0,13,0.7795295990503512,14.0,2,-0.4838357588357667,0.024168399168402743
16,1,281,494,149,82,111,69,130.66903914590748,75.27758007117438,2.1370960218019968,326,0.9701801815804505,18.91508160359296,1,0.5688259109311741,0.4679246930406062,40.06963997399115,37.656340767525464,5.0,2.262376347923988,2.0,9.458406866182457,9.71227365472963,-81.56042398824697,86.87005768508881,0.8619631901840491,130.66903914590748,75.27758007117438,0,155.54584622536328,33.218234501290375,2,1.0,11.224489795918368,78.35804725285652,3,1,24.086363133734547,14.519965211414394,nan,44.34892720153591,3.0,14,0.5431103896668865,15.0,1,14.500107107072523,0.759133469232637
16,2,295,672,119,87,77,71,97.70169491525424,79.35254237288136,2.526071194565438,338,0.9835705493996303,19.38054864282415,1,0.43898809523809523,0.39587166115958616,46.491749107021775,42.44997055358225,4.0,2.1238543459128016,2.0,8.032118781909094,8.39288421330156,74.13669827759131,96.76955262170047,0.8727810650887574,97.70169491525424,79.35254237288136,0,17.237393748647715,33.218234501290375,1,1.0,9.90990990990991,109.46353757560478,3,2,31.788651672427026,19.08945596137234,nan,48.91841795149385,3.0,14,0.6498299209910625,15.0,1,-18.467237123580716,4.834095770939612
16,3,575,2680,239,120,172,80,205.43826086956523,98.72,3.897868651542914,709,0.9933332917890931,27.05758189903005,1,0.21455223880597016,0.25655046113577085,84.5800312738502,75.17978451685,4.47213595499958,2.2733480863186353,2.23606797749979,10.11879173320787,9.75020002111563,-62.54317782822417,167.82337649086284,0.8110014104372355,205.43826086956523,98.72,0,7.216760025989021,78.35804725285652,1,0.0,0.0,109.46353757560478,2,3,18.995090491165016,4.019116581774644,nan,31.632606492330737,4.0,14,0.6004908414920009,15.0,2,-2.1752006688963093,3.379615384615377
17,1,295,520,148,80,108,67,128.4372881355932,73.7457627118644,2.239370421538081,365,0.9725277214782606,19.38054864282415,1,0.5673076923076923,0.44655408072826275,42.74330507975367,39.319206502675,5.0,2.246515110534887,2.0,10.348497606654414,9.950089761252352,-83.87639719717254,91.11269837220809,0.8082191780821918,128.4372881355932,73.7457627118644,0,154.65508017760047,31.359653687981112,2,1.0,12.5,80.00862503958801,3,1,24.996284311472724,2.7068758734604312,nan,47.05580307499634,3.0,15,0.5312051368379429,16.0,1,-2.2317510103142695,-1.5318173593099829
17,2,297,688,120,86,77,70,97.39393939393939,78.1885521885522,2.707686440880482,345,0.9862874233329395,19.44613444328572,1,0.4316860465116279,0.3693189820291087,48.94745779026445,44.27188724235731,4.0,2.0569555911021085,2.0,7.787790542166785,8.078127830717564,73.67977043874777,100.5269119345812,0.8608695652173913,97.39393939393939,78.1885521885522,0,18.282241081063464,31.359653687981112,1,1.0,10.526315789473685,109.17824344457509,3,2,32.73552439321051,1.2039877948361506,nan,50.12240574633,3.0,15,0.6531115956182416,16.0,2,-0.30775552131484574,-1.1639901843291653
17,3,597,2940,240,120,170,78,204.86767169179228,97.40536013400335,4.132062530022206,749,0.9938150120422886,27.570346537664197,1,0.2030612244897959,0.24200989039597762,88.48471068032,78.39005038906404,4.47213595499958,2.256244096293846,2.23606797749979,10.327203566370688,9.826075464569387,-62.24775099662511,176.06601717798213,0.7970627503337784,204.86767169179228,97.40536013400335,0,7.062678741336025,80.00862503958801,1,0.0,0.0,109.17824344457509,2,3,20.4281219162588,1.4331259494752386,nan,33.06573244180598,4.0,15,0.6178033997042487,16.0,3,-0.5705891777729448,-1.3146398659966536
18,1,313,506,148,79,102,68,125.22364217252397,73.71565495207668,2.647284262764166,389,0.982797353747305,19.963065333312567,1,0.6185770750988142,0.3777456067206959,50.36330489560382,45.17742799230607,4.123105625617661,2.1305845351836346,2.0,9.3393616031746,9.301457712574297,-86.26660584442821,102.04163056034261,0.8046272493573264,125.22364217252397,73.71565495207668,0,149.93183956066176,26.081211568751844,2,1.0,22.321428571428573,81.23276682602048,3,1,24.56754349795731,3.2137869956097993,nan,50.26959007060614,3.0,16,0.48871581135734293,17.0,1,-3.21364596306924,-0.030107759787725286
18,2,342,850,126,87,76,70,99.73099415204679,79.22514619883042,2.971766189089141,417,0.9885065464568674,20.867389014906145,1,0.4023529411764706,0.33650022793566553,55.81466222792515,50.44799302251776,4.0,2.0909662873442407,2.0,8.683317338436964,8.437952684969112,74.99804320679331,113.01219330881976,0.8201438848920863,99.73099415204679,79.22514619883042,0,22.893184200956778,26.081211568751844,1,1.0,19.37984496124031,104.62349967552926,3,2,30.25861957465449,2.55662904711206,nan,52.679034793442064,3.0,16,0.5743958615282249,17.0,2,2.3370547581073993,1.0365940102782218
18,3,679,3634,242,123,163,77,202.53608247422682,98.64653902798233,4.484947646979711,856,0.9949235668527426,29.40288507740653,1,0.18684645019262522,0.22296804304358558,98.88281265213823,87.70974860299168,4.47213595499958,2.293076384897329,2.23606797749979,10.393007479188816,9.9509209716538,-61.93819021005843,195.6223663640862,0.7932242990654206,202.53608247422682,98.64653902798233,0,7.174976238381505,81.23276682602048,1,0.0,0.0,104.62349967552926,2,3,20.359367918028415,2.6413695929056256,nan,35.7071020347116,4.0,16,0.5701769888308678,17.0,3,-2.3315892175654653,1.241178893978983
19,1,326,528,148,80,100,69,124.61656441717791,74.68098159509202,2.7448924337707403,403,0.9838672870857583,20.37341629633241,1,0.6174242424242424,0.36431300101121644,52.46553611857331,47.16990566028302,4.47213595499958,2.1394444965583106,2.0,9.53548340604619,9.386077285580528,-87.51796706981209,106.04163056034261,0.8089330024813896,124.61656441717791,74.68098159509202,0,148.5530548580175,25.032215145606408,2,1.0,15.517241379310345,81.43227574627794,3,1,23.56348489821418,1.1403503535103934,nan,51.409940424116535,3.0,17,0.45834491741913186,18.0,1,-0.6070777553460545,0.9653266430153451
19,2,332,884,128,88,76,71,100.26506024096386,80.4789156626506,3.3284504271476534,432,0.9895211083559238,20.56004690782767,1,0.3755656108597285,0.3004401062559791,59.182515734366156,52.392747589718944,4.0,1.9698848567685958,2.0,8.80934552210996,8.545261799841334,75.39995936506304,117.84062043356593,0.7685185185185185,100.26506024096386,80.4789156626506,0,24.206127280243404,25.032215145606408,1,1.0,11.764705882352942,103.6141559928904,3,2,29.06326118400255,1.3627782122337984,nan,54.04181300567586,3.0,17,0.5377921199821722,18.0,2,0.5340660889170721,1.2537694638201913
19,3,713,3936,243,125,161,77,202.03927068723704,99.91865357643759,4.730049319613768,912,0.9952853146133132,30.130048048354833,1,0.18114837398373984,0.21141428607379828,103.90269833336276,92.17917335276988,4.47213595499958,2.2880499699008956,2.23606797749979,10.744744821744426,10.077566855750504,-61.81218823023572,205.86500705120545,0.7817982456140351,202.03927068723704,99.91865357643759,0,7.240817861739019,81.43227574627794,1,0.0,0.0,103.6141559928904,2,3,19.54009260222589,1.365685679826628,nan,37.07278771453823,4.0,17,0.527073732698099,18.0,3,-0.496811786989781,1.2721145484552636
20,1,349,594,147,78,93,67,120.7593123209169,72.74785100286533,3.29900057832071,474,0.9890602102591338,21.079862454783044,1,0.5875420875420876,0.3031221050919094,60.389059748925455,53.03772242470448,4.0,2.037864419176264,2.0,9.592329203729179,8.90813356699577,-89.80695485152201,120.28427124746189,0.7362869198312236,120.7593123209169,72.74785100286533,0,129.07655253993036,18.95173370327383,2,1.0,17.557251908396946,72.44043085348426,4,1,25.58547704502818,4.314555321317904,nan,55.72449574543444,3.0,18,0.4591423700253837,19.0,1,-3.857252096261007,-1.9331305922266893
20,2,380,1044,133,87,75,69,103.11842105263158,79.67368421052632,3.6534410609963452,567,0.9884140707068663,21.996159369293583,1,0.36398467432950193,0.27371455657951294,67.13050992725223,58.05170109479997,4.0,2.0263989775824354,2.0,10.909899922881337,10.189169732778888,78.76703885051555,132.08326112068522,0.6701940035273368,103.11842105263158,79.67368421052632,0,41.033687837448056,18.95173370327383,1,1.0,15.2317880794702,85.65971097263902,4,2,27.39688264855445,2.964804481420524,nan,57.006617487096385,3.0,18,0.4805912691584589,19.0,2,2.853360811667713,-0.8052314521242891
20,3,368,960,243,96,195,76,220.04347826086956,87.3804347826087,2.7736765384348603,489,0.9792790177556193,21.646065519224038,1,0.38333333333333336,0.36053230654079205,54.18584927821871,49.33558553417604,4.242640687119285,2.218381456852225,2.0,11.578839786799293,10.973484746777899,-71.39898666518981,113.25483399593904,0.7525562372188139,220.04347826086956,87.3804347826087,0,38.51400571040092,41.88751540043195,4,1.0,8.333333333333334,100.35665455994068,1,3,29.750098591240242,21.939881970429347,nan,59.01266968496758,4.0,18,0.5041307019332926,19.0,3,18.004207573632527,-12.53821879382889
20,4,401,1404,211,124,159,97,183.8154613466334,108.4064837905237,3.174002917072739,542,0.9864800341904129,22.595775212167435,1,0.28561253561253563,0.31505957181736355,61.99292188274591,55.54277630799526,4.242640687119285,2.147987452923874,2.0,11.371877049496533,10.159492290154063,-63.1277695215735,126.46803743153546,0.7398523985239852,183.8154613466334,108.4064837905237,0,120.381517904526,41.88751540043195,3,1.0,5.8441558441558445,72.44043085348426,1,4,30.015942604480294,20.10349443817728,nan,57.17628215271551,4.0,18,0.5249719197255418,19.0,3,-18.223809340603623,8.487830214086102
