TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-2.897989773154372,1.0,104.99609375,57.09765625,0.015,-2.92,False,37.80532430730807,8.887047990644122,0
2,1,-2.901964719842472,1.0,102.2639405204461,52.90334572490706,0.035,-3.116,False,39.13816415108391,9.054740618301723,0
3,1,-2.9114980140146334,1.0,98.66323024054982,49.67697594501718,0.013,-1.231,False,42.29904787961315,9.103861656685236,0
4,1,-2.9140613742861774,1.0,97.125,48.625,0.024,-1.268,False,43.44308207621267,9.272976512623137,0
5,1,-2.91366792326681,1.0,94.23344947735193,50.0801393728223,0.03,0.452,False,45.63945144085877,8.352609470621346,0
6,1,-2.913132279616084,1.0,94.05828220858896,51.828220858895705,0.047,0.269,False,48.37237648876472,8.969147691292601,0
7,1,-2.905808668074009,1.0,94.29639889196676,52.232686980609415,0.029,0.51,False,52.6262525948679,9.099971834672608,0
8,1,-2.905641851587343,1.0,94.38563829787236,53.63829787234042,0.064,-0.175,False,55.28079431747162,9.101519112711314,0
9,1,-2.903244615571524,1.0,94.79899497487438,52.3643216080402,0.031,-0.623,False,61.03592472284007,9.009572371997388,0
10,1,-2.907823922104279,1.0,95.32613908872902,49.40047961630695,0.082,1.329,False,63.824220590356326,9.110796418361549,0
11,1,-2.9036560354620553,1.0,96.66521739130437,51.13913043478261,0.024,-1.005,False,71.22415803913594,9.340364650548857,0
12,1,-2.9037567347604787,1.0,96.24439918533604,48.67209775967414,,,True,73.38921159723614,9.779199356948016,0
13,2,-2.850907667314998,1.0,79.46743295019157,42.9080459770115,0.019,1.322,False,38.836580317894,9.782145781704594,1
13,3,-3.114108500473323,1.0,113.25378787878788,52.01893939393939,0.025,-0.871,False,39.55858355666999,8.732926964241592,1
14,2,-2.952476913669462,1.0,81.4,43.5,0.074,1.216,False,40.53598408804814,10.10088313799114,1
14,3,-0.025017419203810093,1.0,111.56,52.564,0.073,-1.11,False,41.82253088165179,8.075690351498249,1
15,2,-3.0249989047538373,1.0,84.07394366197182,42.306338028169016,0.035,0.522,False,47.15512738485082,10.11145937016163,1
15,3,-0.040807648007673634,1.0,110.07407407407408,51.81111111111111,0.035,-0.571,False,48.43667492418977,7.960100497416485,1
16,2,-3.0481217446385362,1.0,84.98989898989899,42.225589225589225,0.081,0.548,False,50.27025057806858,10.057335602258451,1
16,3,-0.0487993017245957,1.0,109.01779359430606,52.03914590747331,,,True,51.54489592984402,7.813085004808869,1
17,2,-3.0521838550688334,1.0,85.87301587301587,42.2952380952381,0.046,0.581,False,57.58228144150847,9.149878658255629,1
17,4,-0.003338007656778216,1.0,118.1744966442953,52.10738255033557,0.017,-0.464,False,26.275829918832976,7.329014241239286,3
17,5,-0.024827860134227712,1.0,91.40714285714286,53.15,0.015,-1.074,False,28.223302000239773,6.588202173334622,3
18,2,-3.055246577505273,1.0,86.33641975308642,43.32098765432099,0.097,2.363,False,61.76384852186296,8.810192190203695,1
18,4,-0.03379018437079528,1.0,116.88387096774194,53.28387096774193,0.045,-0.387,False,27.809273904360243,7.223873431008593,3
18,5,-3.113639360183977,1.0,88.9391891891892,54.148648648648646,0.051,-2.936,False,29.55607718586509,6.647386970685759,3
19,2,-3.0472788857573816,1.0,89.24924012158054,45.41641337386018,,,True,70.48870939182761,7.986250899289486,1
19,5,-3.0361739399977927,1.0,83.01948051948052,55.24675324675325,0.02,-0.176,False,34.16819036750619,6.500446078877669,3
19,4,-0.04165705663754329,1.0,115.0896551724138,55.73793103448276,0.011,0.287,False,31.87423194359995,6.202806819560709,3
20,6,-2.8673761972912377,1.0,74.58490566037736,47.31446540880504,0.035,-0.895,False,35.82568626851121,6.120796793897409,2
20,7,-3.1102576838391522,1.0,107.13245033112582,50.05298013245033,0.05,1.288,False,37.51782853334437,5.532042902903562,2
20,5,-2.977024273909611,1.0,80.67625899280576,58.16546762589928,0.058,-2.691,False,36.011112532615066,6.1602012237015416,3
20,4,-0.010957951467667773,1.0,113.92592592592592,59.02222222222223,0.047,-0.827,False,32.83055449113741,5.571066042730761,3
21,6,-2.84491383030578,1.0,73.375,46.71590909090909,0.004,0.134,False,38.9631081811969,6.450395787781176,2
21,7,-3.1008181674549626,1.0,109.4385026737968,49.66310160427808,0.015,1.461,False,42.03955715038991,6.261432145178704,2
21,5,-2.912080816624144,1.0,76.42857142857143,57.13186813186813,0.029,0.093,False,41.21035957402403,7.6363235150417506,3
21,4,-3.137241639253423,1.0,112.57142857142856,58.93788819875776,0.012,0.861,False,37.06725000027404,5.736433966419135,3
22,6,-2.8248210799279394,1.0,72.49714285714286,48.42857142857143,0.065,-0.218,False,39.361413166013406,6.463322146251397,2
22,7,-3.0860788764557228,1.0,110.98429319371728,51.54973821989529,0.068,2.847,False,43.41148212602002,5.983109214521775,2
22,5,-2.8941684518555912,1.0,75.2974358974359,58.84102564102564,0.068,-1.134,False,43.80448075390425,7.902217816534207,3
22,4,-3.127839887929971,1.0,113.0406976744186,60.80813953488372,0.047,1.801,False,38.103401964149896,5.975059618916159,3
23,6,-2.801231735837903,1.0,71.18181818181819,49.77272727272727,0.016,0.12,False,45.22755916145725,6.862384306919533,2
23,7,-3.0368240592334876,1.0,114.47887323943662,54.15492957746479,0.014,1.158,False,49.49757546229611,6.470065063711485,2
23,4,-3.0577497614215488,1.0,114.8244680851064,63.180851063829785,0.033,0.571,False,42.355976187454864,6.237982931149641,3
23,5,-2.855094351821135,1.0,72.40182648401826,59.730593607305934,0.02,-0.574,False,49.88976189351585,8.408373143462745,3
24,7,-3.0028349336026503,1.0,115.73991031390136,55.54708520179372,0.074,1.643,False,50.73006972879948,6.815740191481416,2
24,6,-2.7988038979865903,1.0,70.6150234741784,50.88262910798122,,,True,46.68956369479592,7.597254008827099,2
24,5,-2.845497829519997,1.0,70.63594470046083,60.49308755760369,,,True,51.7241818451852,8.855164314658419,3
24,4,-3.0351799886228483,1.0,115.13235294117646,64.3921568627451,,,True,45.34941699359048,6.440017326867882,3
25,8,-2.54151562239001,1.0,58.51239669421488,44.98347107438016,0.022,-2.838,False,29.049954880252518,5.51728182701919,6
25,9,-2.5053113591801965,1.0,56.05737704918032,54.278688524590166,0.021,-2.768,False,28.512335584417748,5.79829468623212,5
25,7,-2.9457248638731675,1.0,118.65271966527196,55.15062761506276,0.051,-0.833,False,57.41476778229434,7.569806652834872,2
25,10,-0.01679710942308752,1.0,80.72727272727273,53.75,0.006,-1.916,False,21.24365015005405,5.390983231557569,6
25,11,-0.08529964637080589,1.0,104.5568181818182,62.27272727272727,0.02,-1.553,False,20.147750803492603,5.697610521923789,4
25,12,-0.017215380329215435,1.0,81.05357142857143,62.875,0.015,-2.011,False,25.809719580788865,5.768599700792446,5
25,13,-2.879009527477073,1.0,127.34545454545454,65.63636363636364,0.019,-0.841,False,25.79606576112953,5.545813655246681,4
26,8,-2.4950891717390955,1.0,56.44776119402985,40.62686567164179,0.038,-1.956,False,31.071093236294853,5.731766622668063,6
26,9,-2.468583783523018,1.0,54.17829457364341,50.22480620155039,0.032,-1.347,False,30.387339117198422,5.728156133469547,5
26,7,-2.936396385785898,1.0,118.62222222222222,52.18518518518518,,,True,61.9753294464694,8.155235609591404,2
26,10,-0.05025068692915016,1.0,79.57425742574257,50.24752475247525,0.025,0.033,False,21.813618150607606,5.980870155116361,6
26,11,-0.14412913394412338,1.0,103.8,58.94,0.036,-1.044,False,21.950863990751287,5.9884864581577295,4
26,12,-0.0364928381768548,1.0,79.775,59.575,0.062,0.846,False,27.17330937922429,6.178828695442864,5
26,13,-2.8240299124700745,1.0,127.40983606557376,62.704918032786885,0.034,0.439,False,27.474802792684347,5.783427239772762,4
27,8,-2.459879156279906,1.0,54.28776978417266,38.60431654676259,0.02,0.771,False,34.487263822677214,5.397178871899618,6
27,9,-2.425045798209785,1.0,52.572463768115945,48.98550724637681,0.03,1.223,False,33.29100161042668,5.540243581389726,5
27,14,-2.879740900934114,1.0,106.19620253164555,47.81645569620253,0.036,-0.943,False,34.07017824439372,6.31591609248241,7
27,10,-0.08640992152508743,1.0,79.77669902912622,50.01941747572816,0.03,1.492,False,24.078059407125263,5.597026401694785,6
27,15,-2.6176118913566184,1.0,136.13432835820896,57.208955223880594,0.018,0.43,False,31.17875993764835,6.3365099068241175,7
27,11,-0.3818906636415892,1.0,100.96363636363635,60.69090909090909,0.025,0.135,False,25.188272476978387,5.951416585785225,4
27,12,-0.22203084956593833,1.0,82.18115942028986,58.427536231884055,0.024,1.61,False,32.794955022976055,6.567205350876627,5
27,13,-2.796671671907362,1.0,127.95238095238096,63.095238095238095,0.029,0.742,False,30.51969195926633,5.490425720614049,4
28,8,-2.479514454393026,1.0,54.49659863945578,40.285714285714285,0.067,-0.764,False,36.242271628862255,5.569072532696131,6
28,14,-2.778826261705982,1.0,104.47727272727272,48.17613636363637,0.062,-4.45,False,37.35100314369674,6.262275721924738,7
28,10,-0.10563951369249952,1.0,81.18181818181819,51.98181818181818,0.038,0.801,False,26.81418927551961,5.355671800881562,6
28,15,-2.639634238336261,1.0,136.06802721088437,59.006802721088434,0.046,-1.394,False,32.766805937787595,6.598526846579855,7
28,9,-2.4662903358946764,1.0,53.15972222222222,51.03472222222222,0.061,-1.65,False,35.97622613360208,5.513147482086386,5
28,12,-0.24968530717061882,1.0,83.88970588235294,60.19117647058823,0.068,-0.042,False,34.945673102923564,6.040787022747352,5
28,11,-0.47040704941403116,1.0,99.15702479338844,63.97520661157025,0.04,-1.332,False,27.412657833596068,5.819008059546806,4
28,13,-2.8048347520870123,1.0,128.14285714285714,65.2,0.058,-0.187,False,33.10720838441392,5.744855545258805,4
29,8,-2.503873714439072,1.0,54.71351351351351,38.016216216216215,0.026,1.156,False,42.28194424050552,5.92391463932679,6
