CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,37.80532430730807,52.83983401714578,-0.648,12.0,0.033,-2.9068538259783527
2.0,1.0,38.836580317894,52.3761116748658,0.936,7.0,0.05,-3.0044592212440455
3.0,1.0,39.55858355666999,45.34067132308889,-0.638,4.0,0.033,-0.8071832173523507
4.0,1.0,26.275829918832976,35.208241925424986,0.23,8.0,0.026,-1.5559693096700722
5.0,1.0,28.223302000239773,39.323433269106935,-1.061,8.0,0.033,-2.5823133605058093
6.0,1.0,35.82568626851121,41.21346609439494,-0.172,5.0,0.024,-2.8274293482698902
7.0,1.0,37.51782853334437,48.94094431851624,1.081,7.0,0.039,-3.03127642432072
8.0,1.0,29.049954880252518,47.46740669854216,-0.527,12.0,0.037,-2.4987110148905516
9.0,1.0,28.512335584417748,47.07580597252269,-0.804,12.0,0.038,-2.433527479845437
10.0,1.0,21.24365015005405,29.36226042199275,0.466,8.0,0.027,-0.16734194808820915
11.0,1.0,20.147750803492603,33.823226490806455,-0.256,10.0,0.033,-0.3542994317862079
12.0,1.0,25.809719580788865,44.340954964249136,0.325,10.0,0.046,-0.2661294448766632
13.0,1.0,25.79606576112953,32.47905295325061,0.249,6.0,0.026,-2.7979761396070644
14.0,1.0,34.07017824439372,44.191826999395275,-0.402,7.0,0.033,-2.920697816083205
15.0,1.0,31.17875993764835,38.690744513298675,0.401,6.0,0.031,-2.590442806501183
16.0,1.0,19.349958920770405,26.76186594751288,-0.077,10.0,0.002,-0.4491080351467085
17.0,1.0,22.244958449872968,30.980203875459726,-0.092,8.0,0.027,-2.7071575081420587
18.0,1.0,26.08603440451276,30.82501741254063,0.111,8.0,-0.003,-2.1732500573309776
19.0,1.0,23.059968778285725,27.916512447220896,1.162,6.0,0.013,-0.30121096767422695
20.0,1.0,19.91805768704076,28.048279387681223,0.074,7.0,0.027,-0.3454552174216383
21.0,1.0,23.40671626502704,32.268856580092205,-0.246,8.0,0.027,-2.7880443446708076
22.0,1.0,35.9660910597119,47.68566026263589,0.403,7.0,0.038,-2.5341755310402037
23.0,1.0,28.21431419708625,36.53235948801117,0.278,5.0,0.038,-0.15744475163305138
24.0,1.0,30.986286880206137,39.84015865333159,0.532,6.0,0.034,-0.391963022734701
25.0,1.0,26.56358390133026,33.930166913389726,0.492,5.0,0.038,-0.42469688865819333
26.0,1.0,39.83188514647999,48.15958650381271,0.352,4.0,0.044,-0.5331330285422219
27.0,1.0,27.53110717262248,34.519432270777536,0.087,6.0,0.027,-0.4047618637170501
28.0,1.0,40.21251988169128,45.199776530630615,-0.829,4.0,0.028,-2.1803625276805727
29.0,1.0,51.22502323330853,56.95994167552049,0.443,4.0,0.032,-2.14172044913511
30.0,1.0,34.58347697087288,34.35792742448281,-1.658,4.0,-0.03,-2.423607587068931
31.0,1.0,29.73170838486261,32.540724907677934,0.06,4.0,0.011,-2.1217782069965123
32.0,1.0,21.21772103009895,21.281979372902462,-0.884,2.0,0.001,-1.5877538296239642
33.0,1.0,25.290017754164637,25.434737912246206,-0.794,2.0,0.002,-0.22847459691778924
34.0,,22.802694990546566,23.377543534534645,0.67,2.0,0.006,-1.8007669849052075
35.0,1.0,33.05933941645853,34.83754884498302,0.641,2.0,0.02,-0.5649342814496401
36.0,1.0,23.28436919628166,22.95900328949509,0.128,2.0,-0.004,-0.34314844925830246
37.0,1.0,20.874917546956347,21.496728411675743,0.164,2.0,0.007,-1.5716027152824144
38.0,1.0,20.93399596581472,21.303006996225697,0.33,2.0,0.004,-2.96139892706835
39,,20.593194577024853,,,1,NaN,-0.2797623039801967
40,1.0,19.57449242866397,,,1,NaN,-3.003113467661389
41,1.0,17.628522049608854,,,1,NaN,-0.22747113304136338
42,1.0,32.60346531315364,,,1,NaN,-0.20365680623857102
43,,21.747718206515177,,,1,NaN,-0.07368830720389374
44,1.0,22.25742988137289,,,1,NaN,-0.5867190831226855
