CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity,AverageLength
191,0.00185031464253067,34.8108431293851,27,-0.209933726487529,29.5496536247847
192,0.0217254872464901,27.6156895288078,16,0.488727458712357,33.6754523089395
193,0.00554578112663831,25.3605652703777,36,-0.321885471241974,29.9587586377572
194,0.00499700206671439,27.4556889730117,31,-0.134223896018854,29.7502639125776
195,0.0310751255541543,8.0151241539826,34,-0.122683120808776,24.5141654764662
196,0.0123351655900668,19.1146717003404,32,-0.129401178995735,24.2241480320418
197,-0.00186449959292049,29.6133443437478,17,-0.312869596393538,35.1802830864784
198,0.0106773812265131,24.5632775317498,35,-0.668184334278658,30.1808572566886
199,0.0295916675534976,12.0752972219601,31,-0.0875343470493893,29.0468470970375
200,0.0299873560702914,21.07562698851,19,-1.00726166601659,39.1073224227753
201,0.0381086925159148,30.037702575188,11,1.15684155123585,49.4018598893739
202,0.0129545326527244,30.3111601783072,19,0.299613322521541,30.6333189247938
203,0.0849534341021986,27.7117863585044,3,0.669923111021666,32.3356373776945
204,-0.0187584958840232,55.6902682084963,25,-0.0183156829539287,38.9859224547442
205,0.0397425772623763,33.5695762111701,12,0.514806955430351,53.1135396585883
206,0.0201293584957635,24.3599777247262,29,0.537942073427161,32.4519371902802
207,0.0309602300603314,8.3090988360617,31,0.0239533031409626,38.7482150904176
208,0.0207747790634293,23.1808771267748,21,0.212649904398545,31.0907271745079
209,0.00194681462642051,38.9441613594859,32,-0.496511256186366,34.740931651803
210,0.0331172038389249,16.5664311749217,21,0.403233058133111,31.7551832894048
211,0.0275090293871526,28.5807151650877,15,0.953031622767897,35.8889588789813
212,-0.00408408531709184,30.7826879247503,37,0.171682511472882,34.6238576117373
213,0.0183847284799616,25.9119391556999,23,0.370570399351805,35.4690140569431
214,0.0154822801058879,23.9971273397235,16,-0.194179072120831,28.8407222676045
215,0.0275638623923916,27.2435540160468,17,0.432456603907857,39.9087978754122
216,0.0140286675674449,18.8831639605073,35,-0.145138502224099,29.9685579822727
217,0.0267945730165697,15.6297424932485,21,-0.28325716179825,34.6261002675175
218,0.024163567817841,19.1180972883658,29,0.104715477873826,32.1867802043239
219,0.0194601538804817,20.3821762249376,26,-0.159484987899412,28.6510465254342
220,0.0167145466629613,24.043941165173,18,0.042557503835029,30.3553254049146
221,0.0289458108635931,15.0474657768016,22,0.29412663842584,28.1514703303828
222,0.015903199147744,27.3580178833262,25,-0.163373544420927,35.7221772883339
223,0.0244251547454035,26.4433446677315,18,0.0715172522807574,36.2149104670055
224,0.023358576852702,23.4587859871898,17,0.771474423471064,31.8912448430544
225,0.0289266171612075,24.0021667763026,19,0.567734977961815,34.0467381255699
226,0.019556521695717,20.4692846168699,24,0.534217739611882,32.7425523977766
227,-0.0111812026737334,38.8444205186584,11,1.35506737831168,37.4245659784967
228,0.0422956574735771,60.1166943334227,4,-0.307907455830768,67.1034406989306
229,-0.0301411817489584,21.8567456167107,15,0.419080213038559,26.8612954101204
230,0.00210940723135365,42.3877945222786,25,0.763626601465057,36.0530518427835
231,0.0328993084287845,14.9826798057515,23,0.277023641565762,30.2573325706151
232,-0.0442331656896974,21.7881801832031,13,0.43018087167934,26.7258551825917
233,0.00697391147395633,35.3473268988534,19,0.140540160823997,34.4168931795714
234,0.0191041399489416,29.1452922565299,17,0.355682108159844,36.8460052771352
235,0.0415849710472092,11.5580640463671,20,0.451747295399499,33.4192459481921
236,0.00996467344150525,17.6463298471128,21,0.323460604511605,26.3525723703535
237,0.0595499186792269,6.1787672840128,25,0.370880366666467,37.146636424279
238,-0.0247087434685964,39.5758235749903,17,0.659123610205022,42.2713245475969
239,0.0224908008441625,20.7114751711065,24,-0.140898918048139,30.3435670821557
240,0.0116536136869624,54.5144292433033,13,0.0247060290970263,53.7768817825727
241,0.0204490832595698,19.7178258231377,21,0.802036931290389,29.6224940694623
242,0.00720152611454483,28.9768636299313,33,0.359426004968056,33.5978725079509
243,0.0339870686209846,23.3273488661418,18,-0.193600208505266,38.6129085125137
244,0.00904901858362088,27.9156970863806,33,-0.32735875490689,37.3818124080838
245,0.0177526774598338,31.2822784734674,22,0.101223627330877,40.2977143143976
246,0.0329042707642657,23.4663866799847,19,0.409161669234001,36.1011388667031
