TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,0.0849477483449309,148.647407407407,107.092592592593,43.0250742991234,5.92550349792322,0,5,4
1,2,2,0.0827202680814365,149.123626373626,89.5750915750916,27.1569056862968,6.35507819523189,0,11,10
1,3,3,0.108425517186634,148.203883495146,98.673139158576,21.6524854790543,4.42103856359744,0,38,36
2,1,1,0.0334886145711171,151.437052932761,107.472818311874,45.5355006848162,5.81928400508178,0,5,4
2,2,2,0.0569072552774028,151.263602251407,90.2889305816135,30.462976431764,5.84142304903294,0,11,10
2,3,3,0.0575655215676532,150.58843537415,99.3775510204082,19.7754063417467,4.56560373437279,0,38,36
3,1,1,-0.0282694111265774,153.794303797468,105.115189873418,45.0059419663886,6.42235336267602,0,5,4
3,2,2,0.00580069120792988,151.868374558304,88.3560070671378,38.4494062022183,5.11119809888906,0,11,10
3,3,3,0.00933809059828326,151.609907120743,97.2647058823529,21.1715783444722,4.71903815666044,0,38,36
4,2,2,0.0038410033290218,150.423590504451,87.3056379821958,43.7644466673131,5.72536069990765,0,11,10
4,3,3,0.0126419040117695,151.9,96.1274193548387,20.5111581618781,4.6368735141162,0,38,36
4,4,1,0.137128513696957,142.129796839729,103.908577878104,26.2814868400213,5.59458156060736,1,14,0
4,5,1,-0.190550972980985,164.697228144989,103.402985074627,24.5524482496998,6.04759817091402,1,9,7
5,2,2,-0.0230909131801493,151.750957854406,87.6072796934866,47.7822890338239,6.13963753960154,0,11,10
5,3,3,0.00255930355487325,154.827586206897,96.2868338557994,20.7931302742258,4.69336172455814,0,38,36
5,4,1,0.245150128930919,142.232409381663,103.110874200426,26.1493441817028,5.85326029297559,1,14,0
5,5,1,-0.202476492866388,166.726235741445,104,27.4399323406692,6.15478141287176,1,9,7
6,2,2,-0.173356041729904,143.080528846154,88.2019230769231,20.3138746393203,6.28114248164889,0,11,10
6,3,3,0.0524510306725334,156.857142857143,95.9378881987578,19.71875350575,4.89004306752424,0,38,36
6,4,1,0.317522257997554,141.486947791165,101.294176706827,27.9744882662748,5.6891119199781,1,14,0
6,5,1,-0.192051341872656,167.711818181818,103.826363636364,29.3435613250537,6.12471341016578,1,9,7
6,6,4,0.102901702606809,162.87125748503,87.1796407185629,18.1538485498681,5.59656246275116,0,23,23
7,2,2,-0.125586069768541,144.040748898678,88.8931718061674,24.7567737749306,5.74871241857526,0,11,10
7,3,3,0.0221994621240321,159.056270096463,96.7411575562701,19.5302168338062,4.7237958667145,0,38,36
7,4,1,0.420660306594141,142.830769230769,101.300961538462,29.7267552483901,5.68344275098521,1,14,0
7,5,1,-0.248645738131784,169.960833333333,104.3225,32.4355028782825,6.1400025811828,1,9,7
7,6,4,0.0844155075003986,165.420634920635,87.760582010582,19.192159612109,5.94011460768829,0,23,23
8,2,2,-0.0754169350595558,137.574410163339,85.7468239564428,31.914876832321,5.67418809351969,0,11,10
8,3,3,0.254351199743947,155.837209302326,93.936877076412,17.9131622597302,4.99759828154546,0,38,36
8,4,1,0.313481602833237,140.441080196399,98.2242225859247,35.7886118947495,5.41155263487435,1,14,0
