Cell_lable,NumberOfDivision
1,16
2,10
3,3
4,3
5,0
6,5
7,1
8,1
9,3
10,1
11,3
12,2
13,1
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
