CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,1.0,39.84741516520157,40.42031113970396,0.038,3.0,0.01
2.0,2.0,35.25594720875169,38.15847488924956,0.166,11.0,0.014
3.0,3.0,29.586620446996346,40.02107978245188,-0.075,55.0,0.012
4.0,4.0,47.504803513893584,48.38118231979455,0.07,4.0,0.009
5.0,5.0,28.905004295465773,34.21245081852511,-0.089,20.0,0.017
6.0,6.0,27.217530153054337,29.513446343904928,0.113,9.0,0.015
7.0,7.0,27.980917357806,38.18937055459074,-0.055,52.0,0.012
8.0,8.0,27.24090299358579,30.828910074730597,0.093,24.0,0.011
9.0,9.0,27.326791257046743,31.12875774560584,0.05,21.0,0.013
10.0,10.0,21.73739384030501,36.89052121851349,3.036,3.0,0.242
11.0,12.0,48.34608096925334,54.988450582962955,0.131,13.0,0.019
12.0,13.0,40.73552903272178,44.29242039381112,0.033,12.0,0.014
13.0,1.0,27.762027761436165,35.388630358295444,2.798,2.0,0.219
14,1.0,15.40252458691438,15.40252458691438,0.0,1,NaN
15.0,10.0,22.62353201673108,45.1694819960219,1.381,7.0,0.118
16,10.0,24.82377415665382,24.82377415665382,0.0,1,NaN
17.0,4.0,25.75780832070236,52.93823560651283,0.184,16.0,0.057
18.0,4.0,23.760653651654952,24.085419487702104,0.083,2.0,0.013
19.0,1.0,30.80514841198564,46.79280214879586,0.952,9.0,0.06
20,1.0,14.420095124966403,14.420095124966403,0.0,1,NaN
21.0,6.0,20.620984477440476,28.53237066201453,1.457,3.0,0.151
22,6.0,12.000376555065005,12.000376555065005,0.0,1,NaN
23.0,10.0,23.01782204948252,24.100226995696357,-0.097,10.0,0.014
24.0,10.0,27.43988362469233,33.9715882607403,-0.942,13.0,0.05
25.0,2.0,20.771596521422307,39.41647672327559,1.24,7.0,0.107
26,2.0,19.713853502753597,19.713853502753597,0.0,1,NaN
27.0,6.0,20.76299406120405,32.064887250532195,0.827,7.0,0.081
28.0,6.0,14.015701625040728,11.970437291943146,1.257,2.0,-0.173
29.0,13.0,20.444016209543083,25.06087399624163,0.265,48.0,0.011
30.0,13.0,23.596445209704022,32.62927438576244,0.1,48.0,0.013
31.0,12.0,31.024021141970067,43.19399282365608,0.096,42.0,0.015
32.0,12.0,26.584458619652462,30.384557307341723,0.027,32.0,0.009
33.0,1.0,27.526792050888464,51.142430880711046,2.465,5.0,0.154
34,1.0,24.342189130857346,24.342189130857346,0.0,1,NaN
35.0,2.0,24.3558671293504,30.24374721949016,2.21,4.0,0.167
36.0,2.0,20.507759088269392,21.002152625273016,-0.097,3.0,0.024
37.0,1.0,29.758883229936544,40.119254537341476,5.408,3.0,0.236
38.0,1.0,26.950675584661244,27.183509677015586,1.146,2.0,0.009
39.0,6.0,29.085900520646728,36.7240152773173,0.566,6.0,0.061
40.0,6.0,10.20391237900878,10.018025285135241,0.399,2.0,-0.019
41.0,4.0,26.919902767725272,34.31793051172381,0.012,40.0,0.012
42.0,4.0,30.83409112578792,39.84764167022241,0.033,40.0,0.013
43.0,5.0,31.33056750261637,43.44517473066531,0.643,8.0,0.055
44,5.0,12.479455199776016,12.479455199776016,0.0,1,NaN
