ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
33,1,1,183.0365296803653,40.70776255707762,0,1
33,2,1,186.34986225895318,49.21763085399449,0,2
33,3,1,157.35454545454544,50.04090909090909,0,3
33,4,1,126.49671772428884,75.48140043763676,0,4
33,5,1,153.30721003134795,71.33228840125392,0,5
33,6,1,137.30712530712532,76.95577395577395,0,6
33,7,1,137.42130750605327,95.70217917675545,0,7
33,8,1,93.7247311827957,112.28172043010753,0,8
33,9,1,96.75268817204301,120.53763440860214,0,9
34,1,1,188.4777777777778,38.37777777777778,0,1
34,2,1,195.55555555555554,45.8743961352657,0,2
34,3,1,158.90376569037656,48.61087866108787,0,3
34,4,1,173.5375,53.24375,0,4
34,5,1,124.91176470588235,76.46470588235294,0,5
34,6,1,140.33333333333334,74.48505747126437,0,6
34,7,1,152.6326530612245,74.72303206997084,0,7
34,8,1,150.1057268722467,89.9251101321586,0,8
34,9,1,126.92477876106194,102.11061946902655,0,9
34,10,1,107.0,103.85,0,10
34,11,1,93.48426150121065,121.88861985472155,0,11
34,12,1,80.3659420289855,119.6159420289855,0,12
35,1,1,191.12313432835822,38.22761194029851,0,1
35,2,1,195.46666666666667,45.819047619047616,0,2
35,3,1,159.71541501976284,48.691699604743086,0,3
35,4,1,174.40718562874252,57.203592814371255,0,4
35,5,1,153.72995780590716,64.56962025316456,0,5
35,6,1,123.59040590405904,78.08487084870849,0,6
35,7,1,149.2874251497006,78.88622754491018,0,7
35,8,1,128.3252427184466,85.30097087378641,0,8
35,9,1,151.53246753246754,88.84415584415585,0,9
35,10,1,127.25321888412017,103.30472103004291,0,10
35,11,1,104.25431034482759,105.63793103448276,0,11
35,12,1,90.36635944700461,123.90092165898618,0,12
35,13,1,74.38461538461539,123.33779264214047,0,13
36,1,1,189.4453781512605,34.71148459383753,0,1
36,2,1,204.13953488372093,40.042635658914726,0,2
36,3,1,148.5795795795796,47.885885885885884,0,3
36,4,1,167.85585585585585,52.8978978978979,0,4
36,5,1,181.1,54.904545454545456,0,5
36,6,1,115.44521497919555,81.02080443828017,0,6
36,7,1,144.07032967032967,79.48571428571428,0,7
36,8,1,133.16304347826087,77.3659420289855,0,8
36,9,1,158.915857605178,79.32686084142395,0,9
36,10,1,102.18900343642612,103.01374570446735,0,10
36,11,1,128.05974842767296,100.48427672955975,0,11
36,12,1,94.23584905660377,119.61635220125787,0,12
36,13,1,63.811671087533156,125.92572944297082,0,13
36,14,1,62.24899598393574,136.0843373493976,0,14
37,1,1,195.0481012658228,33.448101265822785,0,1
37,2,1,212.80645161290323,37.12544802867384,0,2
37,3,1,173.44652406417111,51.55347593582888,0,3
37,4,1,161.475935828877,46.23529411764706,0,4
37,5,1,188.38429752066116,53.425619834710744,0,5
37,6,1,140.17514124293785,51.40112994350282,0,6
37,7,1,113.81863354037267,84.20248447204969,0,7
37,8,1,161.4145299145299,68.21367521367522,0,8
37,9,1,135.30819672131148,77.64262295081967,0,9
37,10,1,163.39329268292684,77.82621951219512,0,10
37,11,1,134.9923076923077,88.25384615384615,0,11
37,12,1,130.01694915254237,100.98305084745763,0,12
37,13,1,101.05572755417957,105.6594427244582,0,13
37,14,1,93.12285714285714,122.05428571428571,0,14
37,15,1,70.71859296482413,124.1356783919598,0,15
37,16,1,47.363207547169814,136.28301886792454,0,16
37,17,1,57.89513108614232,140.04119850187266,0,17
38,1,1,203.17073170731706,33.56829268292683,0,1
38,2,1,223.76975945017182,35.74226804123711,0,2
38,3,1,166.085,45.045,0,3
38,4,1,180.65473145780052,50.37595907928389,0,4
38,5,1,142.96296296296296,51.333333333333336,0,5
38,6,1,196.04868913857678,53.176029962546814,0,6
38,7,1,113.23401826484019,85.837899543379,0,7
38,8,1,165.03571428571428,67.1984126984127,0,8
38,9,1,137.43343653250773,77.13312693498452,0,9
38,10,1,167.8515406162465,76.1204481792717,0,10
38,11,1,135.63295880149812,89.02621722846442,0,11
38,12,1,131.73670212765958,101.33510638297872,0,12
38,13,1,99.85754985754986,107.58119658119658,0,13
38,14,1,91.25130890052355,124.54450261780104,0,14
38,15,1,66.55140186915888,127.84579439252336,0,15
38,16,1,40.698689956331876,140.34934497816593,0,16
38,17,1,52.38754325259516,143.73010380622839,0,17
39,1,1,224.33018867924528,28.44811320754717,0,1
39,2,1,232.79933110367892,32.90635451505017,0,2
39,3,1,198.17619047619047,38.076190476190476,0,3
39,4,1,170.68421052631578,43.69736842105263,0,4
39,5,1,201.28,45.964444444444446,0,5
39,6,1,144.92165898617512,51.66820276497696,0,6
39,7,1,205.88530465949822,53.1505376344086,0,7
39,8,1,173.03381642512076,54.21739130434783,0,8
39,9,1,123.01338688085676,79.40829986613119,0,9
39,10,1,170.7970479704797,65.00738007380073,0,10
39,11,1,174.75718015665797,73.28198433420366,0,11
39,12,1,149.44378698224853,68.87573964497041,0,12
39,13,1,137.71523178807948,88.46026490066225,0,13
39,14,1,129.3988764044944,84.29213483146067,0,14
39,15,1,134.92289156626506,100.21927710843373,0,15
39,16,1,108.80526315789474,101.93684210526315,0,16
39,17,1,74.04326923076923,116.35576923076923,0,17
39,18,1,87.22395833333333,118.30729166666667,0,18
39,19,1,90.4066985645933,125.86602870813397,0,19
39,20,1,60.80590717299578,131.29535864978902,0,20
39,21,1,32.91803278688525,144.75409836065575,0,21
39,22,1,47.92580645161291,146.35806451612902,0,22
