CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.433333333333333,34,6,-0.186436825220218,40.6666666666667,-1.3679632763473
2,0.35,32,4,0.344517722564859,35.75,1.46829063636834
3,0.72,23,15,-0.100922497111876,44.4666666666667,-1.35253222780121
4,0.3,22,8,0.385180914168547,27.625,1.46158523121117
5,0.366666666666667,27,6,-0.239292609155223,32.1666666666667,-1.317105488916
6,0.4,25,7,0.701111710148291,31,0.612886673886715
7,0.3,22,8,-0.546805529627662,27.75,-1.32141739355304
8,-0.0222222222222222,21,9,0.35990328777543,24.8888888888889,-1.26922009365298
9,0.444444444444444,18,9,0.191300354441148,27.1111111111111,-0.65698045470517
10,0.466666666666667,22,9,0.558064197311523,30.6666666666667,-1.25380791064333
11,0.428571428571429,19,7,0.24483192754772,26.4285714285714,1.24029672676852
12,0.457142857142857,24,7,0.684386734490591,31.2857142857143,-1.33855471409399
13,0.7,50,2,-2.25667301464657,53.5,-1.32778666666163
14,-0.5,44,2,0.408365713979916,41.5,-1.38501386131908
15,0,20,1,NaN,NaN,NaN
16,0,18,1,NaN,NaN,NaN
17,0,21,1,NaN,NaN,NaN
18,0,19,1,NaN,NaN,NaN
19,0,20,1,NaN,NaN,NaN
20,0,21,1,NaN,NaN,NaN
21,0,23,1,NaN,NaN,NaN
