CellId,birthLength,AverageLength,AverageVelocity,AverageOrientation,LifeHistory,GrowthRate
1.0,53.0731391906738,69.52151870727539,0.381,,13.0,0.029
2.0,51.5224800109863,51.5224800109863,0.0,,1.0,
3.0,46.5913352966309,46.5913352966309,0.0,,1.0,
