TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.17945156091508,47.8814318571285,125.575603040698,23,8.89282164878208,0,2,3
2,1,1,-1.15459755891483,48.8121433262368,125.69268383403,24,8.2539610276094,0,2,3
3,1,1,-1.16612583064623,51.7105738368102,124.681151733048,24,8.4577874047396,0,2,3
4,1,1,-1.14932971151075,27.5345495821185,127.433755034597,25,8.68509897829573,0,2,3
5,1,1,-1.16982932238635,32.3799668330561,127.934161590763,26,8.80125791894801,0,2,3
6,1,1,-1.20722656640428,36.7987860349707,125.452437098063,30,8.93318062427693,0,2,3
7,1,1,-1.20338219140604,39.2892033533572,123.546740683981,31,9.00794404066448,0,2,3
8,1,1,-1.19190861459934,37.7604053332438,123.960518035415,33,9.15353593274513,0,2,3
9,1,1,-1.16783628266451,45.3722387483964,122.947952721391,36,8.80772319834162,0,2,3
10,1,1,-1.15241948896963,46.4594030258621,122.873111488909,38,9.0025181341774,0,2,3
11,2,1,-1.08061721017152,50.0007839211031,110.837751452463,26,8.42376061371649,1,4,5
11,3,1,-1.32566111564156,39.7726874959576,132.249895480216,25,8.27779516538909,1,6,7
12,2,1,-1.37317819739235,48.9763343776812,115.279462998077,28,8.4634291317074,1,4,5
12,3,1,1.53281790515901,37.2807210935757,130.797969292532,26,8.87157581918413,1,6,7
13,2,1,-1.44575147383951,50.4447192362575,116.187807925799,32,8.21916043791548,1,4,5
13,3,1,-1.51811489762456,39.872657064467,128.681387345583,30,8.32901456220189,1,6,7
14,2,1,-1.45151757437484,50.4725487555092,117.917607222548,34,8.12440191562135,1,4,5
14,3,1,-1.47750109033663,40.3987543999379,128.425594444899,32,8.30510329720287,1,6,7
15,2,1,-1.43711524204744,53.0188222707005,118.85556365721,38,8.02639861171613,1,4,5
15,3,1,-1.45721106063078,42.5065631217391,126.229773281434,34,8.20439594755772,1,6,7
16,4,1,-1.46520970854831,53.8626059931664,106.038264359281,24,7.85505113765729,2,9,10
16,5,1,-1.44805105930919,48.8861991514827,129.426305107895,26,7.7307528618573,2,13,14
16,6,1,-1.32683791182793,43.5163509920221,109.388837701847,23,7.75672848398476,3,25,26
16,7,1,-1.50521177001094,40.3255375500464,131.98214989626,24,7.45066071036783,3,11,12
17,4,1,-1.36043612107992,56.1477900600546,104.29645032649,26,7.9370953666803,2,9,10
17,5,1,-1.49352962773115,50.0271898398061,129.672983586579,29,7.50003915451986,2,13,14
17,6,1,-1.26683678061382,45.7722211404427,107.066190833027,25,8.00692794807748,3,25,26
17,7,1,-1.52749965105736,40.9721101521586,131.648827002493,26,7.85177225207405,3,11,12
18,4,1,-1.3420815900389,58.83370521888,102.89940435712,28,7.89876357861189,2,9,10
18,5,1,-1.46146411202855,51.7291145272043,130.265970815341,31,7.72545621007758,2,13,14
18,6,1,-1.28530991630818,48.7608121037541,105.780237609398,28,8.00003765611063,3,25,26
18,7,1,-1.50705190449855,43.1847167556497,131.730180356962,28,7.785176949742,3,11,12
19,4,1,-1.36353442158724,60.4021896055801,100.643591574829,31,7.78541858777211,2,9,10
19,5,1,-1.46715312970844,52.9107746673604,131.587095021194,34,7.93262675502045,2,13,14
19,6,1,-1.30882831360115,51.0689819210457,101.564117830907,31,8.05434882417338,3,25,26
19,7,1,-1.49962144048874,43.8823807393597,130.996974459208,31,7.61550938961309,3,11,12
20,4,1,-1.40753123967161,60.4558916518323,100.184568533208,34,7.61664846378073,2,9,10
20,5,1,-1.49417270457104,52.3765486657249,132.592934153741,37,7.90663777170703,2,13,14
20,6,1,-1.35239218210144,51.5285497200304,98.5054195532353,34,7.99184079253877,3,25,26
20,7,1,-1.51591937502973,43.8548494124399,130.09150536208,34,7.72698541160318,3,11,12
21,6,1,-1.26788849979762,47.601911888401,100.863614981798,25,7.43579044433072,3,25,26
21,8,2,-1.03287970670858,55.756784992177,79.8044370480657,23,7.60434577895056,0,29,30
21,9,1,-1.12154935468325,61.8642873490714,85.5892256118003,24,6.95534440225158,4,15,16
21,10,1,-1.55905880903783,56.9417372482473,106.990068883871,21,7.57611707560115,4,17,18
21,11,1,1.44240070377899,40.4382314004922,123.118043137381,23,7.80285398630968,7,0,0
21,12,1,1.56487804994048,40.4300175129493,144.495918242306,22,7.12805283394759,7,23,24
21,13,1,1.4984611245091,49.4326150502015,124.562272137891,26,7.76212913005086,5,0,0
21,14,1,-1.39546698766177,49.6120978646906,147.918114636556,24,8.04054343906824,5,27,28
22,6,1,-0.745154155134319,43.678449130419,101.153465749607,27,7.59089548300039,3,25,26
22,8,2,-1.09050124837348,55.6686115769478,79.2421209326571,25,7.51649364025186,0,29,30
22,9,1,-1.15686395766842,62.2533190415242,84.986680614666,25,7.27894318630677,4,15,16
22,10,1,1.41781227151498,55.6675188830184,109.588582015463,24,7.803708814091,4,17,18
22,11,1,1.42982796780833,41.1599195958675,123.000501933627,25,7.77379659880192,7,0,0
22,12,1,1.5475876490018,39.1502693092737,146.383206594318,24,7.01981408600783,7,23,24
22,13,1,1.41143119919234,49.6563358844284,118.939345705598,28,7.81042438508713,5,0,0
22,14,1,-1.53153780734196,48.6896336941724,144.841146298795,27,7.98517601400473,5,27,28
23,6,1,-0.551957534302892,42.4535723193568,101.002072608235,29,7.97138318151385,3,25,26
23,8,2,-1.03493129987185,56.6259638655438,78.6449665760739,28,7.55760260379068,0,29,30
