StepNumber,NumberOfCells
1,2
2,3
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,1
20,1
21,1
22,2
23,1
24,1
25,2
26,2
27,2
28,2
29,3
30,3
31,5
32,6
33,7
34,7
35,7
36,8
37,8
38,9
39,9
40,9
