TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-1.112955730701545,1,113.84900284900284,50.98860398860399,0.011,-1.595,False,58.23535653902452,9.459616580058231,0
2,1,-1.1058340200452113,1,111.1243093922652,51.20165745856354,0.034,-1.623,False,59.254408992745525,9.60061530129408,0
3,1,-1.1046399162347376,1,107.46560846560848,53.21164021164021,0.027,-1.042,False,62.34487742577609,9.749222313727724,0
4,1,-1.1069822774250055,1,105.48872180451129,53.66666666666666,0.044,0.799,False,64.79694166940895,9.985834378134593,0
5,1,-1.0968352413664955,1,103.14285714285714,60.45238095238095,0.02,1.144,False,68.7734610136236,10.090101742703904,0
6,1,-1.0978542875504247,1,101.9835294117647,65.61647058823529,0.053,0.279,False,70.57259572724551,10.254310063545049,0
7,1,-1.0987895349678083,1,100.21158129175949,69.03118040089088,0.028,3.086,False,75.3055401608464,10.221855912303475,0
8,1,-1.1006260994153854,1,98.32278481012658,79.29957805907173,0.062,2.185,False,77.7939832184179,10.382430833972192,0
9,1,-1.0969796310292812,1,97.28962818003914,85.6105675146771,,,True,83.3435697191883,10.661051148125866,0
10,2,-0.9281268365114019,1,104.9783393501805,71.18772563176896,0.523,2.128,False,44.25721147262618,8.284128686203264,1
10,3,-1.2600735363012554,1,88.08536585365853,104.72357723577235,,,False,40.284385049176656,7.940320108656125,1
11,2,-1.0975977615702133,1,96.42363636363636,87.23818181818181,0.042,-0.234,False,91.3165573437759,10.709804321270248,1
12,2,-1.0946502063333967,1,96.23035714285714,86.92857142857143,,,True,95.05519907202748,10.62913289558078,1
13,4,-0.9264596786685251,1,104.30153846153846,71.20923076923077,0.012,0.521,False,53.968378429984014,9.356714865271314,2
13,5,-1.196983397309722,1,84.94444444444444,110.28125,0.015,1.025,False,48.412960397859294,7.833917142736347,2
14,4,-0.9121700058483216,1,103.20743034055728,74.13312693498452,0.072,1.012,False,55.06884928837363,9.40642311267568,2
14,5,-1.15730262121079,1,84.74825174825175,112.36363636363636,0.053,1.555,False,49.72554562774158,7.893687648865312,2
15,4,-0.8720752755683657,1,100.83055555555556,79.80555555555556,0.04,0.065,False,61.56160186899003,9.502886631771856,2
15,5,-1.1066731205543467,1,85.65217391304348,114.6024844720497,0.024,0.167,False,54.47832033919119,8.694762692092757,2
