TimeStep,CellLifeId,Center_X,Center_Y,Orientation,Major_axis,Minor_axis,lable,parent,height,width
1,1,17.9810180664063,602.044738769531,59.7716064453125,39.0949058532715,10.315260887146,1,0,19.5474529266357,5.157630443573
1,2,47.4218292236328,1047.28894042969,79.1053771972656,42.5806312561035,6.59611988067627,2,0,3.29805994033813,21.2903156280518
1,3,52.5626678466797,138.320983886719,87.8186340332031,43.7071800231934,7.15756034851074,3,0,3.57878017425537,21.8535900115967
1,4,39.1073760986328,155.145401000977,-88.7078399658203,23.8867855072021,6.16107511520386,4,0,11.9433927536011,3.08053755760193
1,5,72.5920104980469,381.647521972656,-61.7636413574219,41.1747741699219,6.86711311340332,5,0,20.5873870849609,3.43355655670166
1,6,78.0728607177734,670.349304199219,71.7506561279297,46.0842399597168,6.45424222946167,6,0,23.0421199798584,3.22712111473083
1,7,92.665771484375,628.442199707031,-78.2596893310547,24.8463153839111,6.31287288665771,7,0,3.15643644332886,12.4231576919556
1,8,93.8915863037109,354.400268554688,47.6224365234375,26.7473430633545,6.64890098571777,8,0,13.3736715316772,3.32445049285889
1,9,94.5274963378906,191.327407836914,77.0780181884766,21.6530017852783,6.30929470062256,9,0,3.15464735031128,10.8265008926392
1,10,109.024536132813,664.094482421875,-48.1335601806641,34.4230651855469,6.27037811279297,10,0,17.2115325927734,3.13518905639648
1,11,116.678527832031,388.183898925781,59.4709930419922,36.0710258483887,7.0226354598999,11,0,3.51131772994995,18.0355129241943
1,12,112.010269165039,341.438079833984,57.589599609375,26.3060722351074,6.97246646881104,12,0,13.1530361175537,3.48623323440552
1,13,128.104919433594,79.1217803955078,63.9996337890625,22.7672653198242,7.04727935791016,13,0,11.3836326599121,3.52363967895508
1,14,131.225936889648,771.793701171875,-60.1721649169922,23.8769950866699,6.21024370193481,14,0,11.938497543335,3.10512185096741
1,15,142.159729003906,754.879760742188,55.9998321533203,26.9421005249023,6.04640340805054,15,0,13.4710502624512,3.02320170402527
1,16,151.153167724609,755.226684570313,59.9328002929688,29.2805862426758,6.41268491744995,16,0,14.6402931213379,3.20634245872498
1,17,180.901489257813,42.5291976928711,81.8543243408203,51.8849334716797,6.42604494094849,17,0,3.21302247047424,25.9424667358398
1,18,176.951522827148,25.6221790313721,-86.3344116210938,31.837121963501,5.47687196731567,18,0,2.73843598365784,15.9185609817505
1,19,188.90412902832,496.429260253906,77.3711547851563,39.7052001953125,7.10157251358032,19,0,3.55078625679016,19.8526000976563
1,20,176.832580566406,1038.517578125,-81.6144866943359,43.5794715881348,6.13610029220581,20,0,21.7897357940674,3.06805014610291
1,21,198.546737670898,769.006225585938,86.352294921875,43.0654602050781,7.1219310760498,21,0,3.5609655380249,21.5327301025391
1,22,190.437423706055,166.8466796875,67.2636413574219,40.3826141357422,7.56248188018799,22,0,20.1913070678711,3.78124094009399
1,23,199.871337890625,39.4729042053223,63.8493194580078,35.9068603515625,6.49404764175415,23,0,3.24702382087708,17.9534301757813
1,24,189.57421875,323.150939941406,-78.29443359375,26.6188678741455,6.86357593536377,24,0,13.3094339370728,3.43178796768188
1,25,193.304534912109,686.904113769531,-77.3996429443359,21.0957908630371,7.08827304840088,25,0,10.5478954315186,3.54413652420044
1,26,200.739151000977,469.478912353516,-58.5109558105469,22.5435829162598,6.95081377029419,26,0,3.47540688514709,11.2717914581299
1,27,205.132171630859,34.1847991943359,60.1639404296875,30.1599178314209,6.50094318389893,27,0,3.25047159194946,15.0799589157104
1,28,223.832427978516,345.387268066406,86.367431640625,31.3693962097168,7.57016134262085,28,0,3.78508067131042,15.6846981048584
1,29,214.688858032227,108.345001220703,-75.5938720703125,22.1282520294189,6.45725250244141,29,0,11.0641260147095,3.2286262512207
1,30,227.286071777344,99.5456085205078,62.0411376953125,26.414234161377,6.07486486434937,30,0,13.2071170806885,3.03743243217468
1,31,226.979690551758,643.022583007813,79.0030822753906,36.0930137634277,5.77959966659546,31,0,18.0465068817139,2.88979983329773
1,32,244.136596679688,457.840393066406,-76.2066650390625,39.8844337463379,6.65926647186279,32,0,3.3296332359314,19.9422168731689
1,33,242.258392333984,567.197570800781,-82.0802917480469,36.3404541015625,6.8405909538269,33,0,3.42029547691345,18.1702270507813
1,34,244.202728271484,99.0177612304688,-72.8829803466797,29.895580291748,6.98927402496338,34,0,3.49463701248169,14.947790145874
1,35,261.252471923828,402.898254394531,62.1218566894531,35.2817344665527,7.27999496459961,35,0,3.6399974822998,17.6408672332764
1,36,266.31884765625,560.802734375,80.6924591064453,25.4257469177246,5.84831953048706,36,0,2.92415976524353,12.7128734588623
1,37,275.810882568359,530.966003417969,86.4588012695313,29.9412250518799,6.19197130203247,37,0,3.09598565101624,14.9706125259399
1,38,297.713165283203,541.479736328125,67.9869689941406,26.6922645568848,6.20581960678101,38,0,3.1029098033905,13.3461322784424
1,39,313.188415527344,435.637268066406,48.102783203125,35.3644218444824,6.13555479049683,39,0,3.06777739524841,17.6822109222412
1,40,315.718170166016,339.705841064453,85.0183563232422,26.0902881622314,6.82740211486816,40,0,3.41370105743408,13.0451440811157
1,41,329.203430175781,129.662872314453,-54.1802368164063,33.7746238708496,7.28752279281616,41,0,16.8873119354248,3.64376139640808
1,42,347.265625,644.640930175781,-74.5905914306641,20.766565322876,6.83754539489746,42,0,3.41877269744873,10.383282661438
1,43,353.342346191406,614.253723144531,58.62109375,33.9932594299316,7.14944887161255,43,0,3.57472443580627,16.9966297149658
1,44,364.577941894531,533.982604980469,-69.6029052734375,42.9513092041016,6.97789764404297,44,0,3.48894882202148,21.4756546020508
1,45,362.247009277344,578.077392578125,-74.2732849121094,37.755054473877,6.62401151657104,45,0,3.31200575828552,18.8775272369385
1,46,357.192749023438,766.764282226563,51.5122375488281,24.5478935241699,7.15036344528198,46,0,3.57518172264099,12.273946762085
1,47,371.486938476563,785.982177734375,-64.5358123779297,23.3431510925293,7.08142900466919,47,0,11.6715755462646,3.54071450233459
1,48,388.314697265625,74.7693176269531,-59.9873962402344,14.5539922714233,13.4893941879272,48,0,7.27699613571167,6.74469709396362
1,49,381.805999755859,74.8664245605469,67.7363891601563,15.3692684173584,10.9090948104858,49,0,7.6846342086792,5.45454740524292
1,50,388.182403564453,737.499206542969,89.4857330322266,26.5298023223877,6.77065896987915,50,0,3.38532948493958,13.2649011611938
1,51,390.221588134766,475.944213867188,67.1794891357422,26.1113452911377,7.42998266220093,51,0,3.71499133110046,13.0556726455688
1,52,398.130676269531,84.1544952392578,-81.1549224853516,43.6442451477051,6.13779354095459,52,0,3.06889677047729,21.8221225738525
1,53,408.805053710938,582.546508789063,-57.2831268310547,38.1242141723633,7.86254072189331,53,0,3.93127036094666,19.0621070861816
1,54,418.036071777344,763.899963378906,61.216064453125,60.3255424499512,6.99068212509155,54,0,3.49534106254578,30.1627712249756
1,55,407.37158203125,490.996856689453,53.9116973876953,23.2354221343994,7.58856868743896,55,0,3.79428434371948,11.6177110671997
1,56,412.317077636719,733.098205566406,-60.5471496582031,24.4648132324219,7.20281267166138,56,0,3.60140633583069,12.2324066162109
1,57,417.003753662109,74.1488265991211,-80.0574340820313,27.1590461730957,5.8766770362854,57,0,2.9383385181427,13.5795230865479
1,58,420.260040283203,61.7926559448242,63.8804931640625,35.0264015197754,6.41047096252441,58,0,3.20523548126221,17.5132007598877
1,59,460.759460449219,149.537475585938,-64.2506866455078,48.816291809082,7.00659132003784,59,0,3.50329566001892,24.408145904541
1,60,447.819610595703,261.189849853516,-83.4563751220703,24.1145992279053,7.05545902252197,60,0,12.0572996139526,3.52772951126099
1,61,478.38232421875,544.542846679688,69.8856201171875,58.2471733093262,6.97746753692627,61,0,3.48873376846313,29.1235866546631
1,62,469.400634765625,966.013854980469,-71.309814453125,32.0178375244141,6.87031984329224,62,0,16.008918762207,3.43515992164612
1,63,488.496215820313,977.90380859375,62.0350189208984,29.0371971130371,7.44944906234741,63,0,3.72472453117371,14.5185985565186
1,64,493.211273193359,214.042724609375,64.0376129150391,21.5006828308105,6.69819927215576,64,0,3.34909963607788,10.7503414154053
1,65,492.932739257813,92.2960510253906,-70.3222045898438,28.9022216796875,6.41750812530518,65,0,14.4511108398438,3.20875406265259
1,66,510.159790039063,480.519744873047,-77.8689727783203,27.5687770843506,6.50234842300415,66,0,3.25117421150208,13.7843885421753
1,67,510.025146484375,105.435089111328,52.4167633056641,26.0318298339844,6.4524040222168,67,0,3.2262020111084,13.0159149169922
1,68,513.890258789063,219.800659179688,-83.7713470458984,23.52587890625,6.88445901870728,68,0,3.44222950935364,11.762939453125
1,69,515.114990234375,557.127319335938,-61.7251434326172,27.3750839233398,6.52392244338989,69,0,3.26196122169495,13.6875419616699
2,2,48.1643829345703,1047.81030273438,79.7012023925781,41.3548469543457,6.80946016311646,2,0,3.40473008155823,20.6774234771729
2,3,53.3710021972656,138.693969726563,86.8007659912109,42.8521995544434,7.75556898117065,3,0,3.87778449058533,21.4260997772217
2,4,39.3915596008301,154.761627197266,-87.4394378662109,23.9270763397217,6.77938795089722,4,0,11.9635381698608,3.38969397544861
2,5,73.1296081542969,381.808074951172,-61.8981323242188,42.8084983825684,7.02106904983521,5,0,21.4042491912842,3.5105345249176
2,6,78.372314453125,670.984069824219,71.4434661865234,49.5287857055664,6.66245937347412,6,0,24.7643928527832,3.33122968673706
2,7,93.3015823364258,628.818908691406,-79.3151245117188,24.8320865631104,6.43753433227539,7,0,3.2187671661377,12.4160432815552
2,8,94.4597320556641,354.657104492188,47.8852233886719,27.6392841339111,6.7399468421936,8,0,13.8196420669556,3.3699734210968
2,9,94.9320755004883,191.813766479492,78.7955780029297,21.5361824035645,6.08885622024536,9,0,3.04442811012268,10.7680912017822
2,10,109.412048339844,664.392822265625,-48.020751953125,36.1188087463379,6.40188598632813,10,0,18.0594043731689,3.20094299316406
2,11,117.200576782227,388.638641357422,59.1383361816406,36.112361907959,7.26057100296021,11,0,3.6302855014801,18.0561809539795
2,12,112.457336425781,341.845397949219,58.5491485595703,27.0070743560791,6.8754186630249,12,0,13.5035371780396,3.43770933151245
2,13,128.551086425781,79.5533828735352,62.9920959472656,22.4859657287598,7.04186773300171,13,0,11.2429828643799,3.52093386650085
2,14,131.531326293945,772.083374023438,-59.3383178710938,24.5688877105713,6.45241928100586,14,0,12.2844438552856,3.22620964050293
2,15,141.836334228516,754.923583984375,56.3175506591797,25.0504894256592,8.18237113952637,15,0,12.5252447128296,4.09118556976318
2,16,151.931121826172,755.531372070313,60.3872680664063,30.4473972320557,6.59581279754639,16,0,15.2236986160278,3.29790639877319
2,17,181.108093261719,43.0073051452637,81.8255920410156,51.0829010009766,6.49034738540649,17,0,3.24517369270325,25.5414505004883
2,18,177.550369262695,26.2081241607666,-84.6810150146484,33.4959373474121,5.54945755004883,18,0,2.77472877502441,16.7479686737061
2,19,189.637664794922,496.792663574219,77.342529296875,42.5136642456055,7.15047788619995,19,0,3.57523894309998,21.2568321228027
2,21,198.796859741211,769.346496582031,86.1562347412109,43.7235221862793,7.45533275604248,21,0,3.72766637802124,21.8617610931396
2,22,190.940628051758,167.437805175781,67.4287872314453,42.2320976257324,7.58119201660156,22,0,21.1160488128662,3.79059600830078
2,23,200.355270385742,39.9776153564453,63.1586303710938,36.5322723388672,6.39831829071045,23,0,3.19915914535522,18.2661361694336
2,24,190.148284912109,323.920227050781,-78.1531677246094,27.3646278381348,7.07490348815918,24,0,13.6823139190674,3.53745174407959
2,25,193.739334106445,687.03125,-77.0093536376953,22.5732269287109,7.29959726333618,25,0,11.2866134643555,3.64979863166809
2,26,201.222747802734,469.871887207031,-58.954833984375,23.5985221862793,6.860924243927,26,0,3.4304621219635,11.7992610931396
2,27,205.845336914063,34.355411529541,61.3045349121094,30.095645904541,6.0939359664917,27,0,3.04696798324585,15.0478229522705
2,28,224.85009765625,345.845184326172,86.8328857421875,32.5975379943848,7.1784143447876,28,0,3.5892071723938,16.2987689971924
2,29,214.978210449219,108.472938537598,-75.0675354003906,23.513599395752,6.35179090499878,29,0,11.756799697876,3.17589545249939
2,30,227.534118652344,99.20703125,64.3064575195313,24.7972888946533,7.43470335006714,30,0,12.3986444473267,3.71735167503357
2,31,227.515625,643.169250488281,78.2418975830078,35.9543190002441,6.02939224243164,31,0,17.9771595001221,3.01469612121582
2,32,244.579727172852,458.226684570313,-76.1660919189453,39.4910049438477,6.64260292053223,32,0,3.32130146026611,19.7455024719238
2,33,242.153411865234,567.529907226563,-82.9487152099609,35.8231506347656,6.45797967910767,33,0,3.22898983955383,17.9115753173828
2,34,244.71321105957,99.4329986572266,-72.2905883789063,30.2152557373047,7.05456161499023,34,0,3.52728080749512,15.1076278686523
2,35,261.388153076172,403.224670410156,62.6382598876953,36.6001052856445,7.33035850524902,35,0,3.66517925262451,18.3000526428223
2,36,266.554962158203,561.187866210938,80.3968811035156,25.2334842681885,5.94537258148193,36,0,2.97268629074097,12.6167421340942
2,37,277.68896484375,531.407775878906,87.7226867675781,30.1444091796875,6.52819299697876,37,0,3.26409649848938,15.0722045898438
2,38,298.201538085938,541.85498046875,67.6100769042969,27.9353294372559,6.25481414794922,38,0,3.12740707397461,13.9676647186279
2,39,313.446838378906,435.984405517578,47.8187408447266,37.2808456420898,6.29539108276367,39,0,3.14769554138184,18.6404228210449
2,40,315.797637939453,339.929962158203,84.9323577880859,26.7447757720947,6.97736358642578,40,0,3.48868179321289,13.3723878860474
2,41,329.437591552734,129.662872314453,-53.9373168945313,34.5051498413086,7.28472185134888,41,0,17.2525749206543,3.64236092567444
2,42,347.979949951172,644.79638671875,-71.7213134765625,20.9493274688721,6.98715353012085,42,0,3.49357676506042,10.474663734436
2,43,353.636657714844,614.545532226563,58.0013732910156,33.8380279541016,7.15995121002197,43,0,3.57997560501099,16.9190139770508
2,44,364.787109375,534.397644042969,-69.5179748535156,45.2970428466797,7.04270792007446,44,0,3.52135396003723,22.6485214233398
2,45,362.888854980469,578.507507324219,-74.7640075683594,37.5109443664551,6.58708906173706,45,0,3.29354453086853,18.7554721832275
2,46,358.02099609375,767.241760253906,53.733154296875,24.7484951019287,7.24388790130615,46,0,3.62194395065308,12.3742475509644
2,47,371.851257324219,786.455322265625,-63.4997863769531,24.3538284301758,7.13110589981079,47,0,12.1769142150879,3.5655529499054
2,71,386.685150146484,78.6929397583008,-78.0733489990234,8.36605167388916,6.41733980178833,48,48,3.20866990089417,4.18302583694458
2,70,388.225158691406,71.4268798828125,-86.7589721679688,15.0708999633789,6.64266633987427,48,48,3.32133316993713,7.53544998168945
2,50,389.046264648438,737.996887207031,89.13818359375,25.5003566741943,7.58480310440063,50,0,3.79240155220032,12.7501783370972
2,51,392.060119628906,476.922668457031,67.1492004394531,26.372745513916,7.18918085098267,51,0,3.59459042549133,13.186372756958
2,52,398.223205566406,84.6021575927734,-82.2375793457031,42.5450553894043,5.97833681106567,52,0,2.98916840553284,21.2725276947021
2,53,409.357727050781,582.945129394531,-56.8400573730469,40.543083190918,7.76865482330322,53,0,3.88432741165161,20.271541595459
2,54,417.906280517578,763.853881835938,60.9132690429688,61.9094314575195,7.11079978942871,54,0,3.55539989471436,30.9547157287598
2,55,404.855651855469,490.220458984375,71.9176177978516,23.8358287811279,7.06183862686157,55,0,3.53091931343079,11.917914390564
2,56,412.761810302734,733.623168945313,-59.3295593261719,25.1471710205078,7.29949378967285,56,0,3.64974689483643,12.5735855102539
2,57,418.063720703125,74.4548645019531,-81.1315155029297,27.4943828582764,5.91588544845581,57,0,2.95794272422791,13.7471914291382
2,58,420.803771972656,62.1320495605469,64.5988922119141,37.825553894043,6.1812481880188,58,0,3.0906240940094,18.9127769470215
2,59,460.895812988281,150.064758300781,-64.4741821289063,49.7389831542969,7.08890295028687,59,0,3.54445147514343,24.8694915771484
2,60,448.100341796875,261.549713134766,-84.4810638427734,24.7275676727295,6.91592979431152,60,0,12.3637838363647,3.45796489715576
2,61,479.44677734375,545.120239257813,70.0653381347656,52.8606185913086,7.42628955841064,61,0,3.71314477920532,26.4303092956543
2,62,469.945495605469,966.671875,-70.5483093261719,31.6655178070068,6.81400156021118,62,0,15.8327589035034,3.40700078010559
2,63,489.220123291016,978.335571289063,60.4096984863281,30.297700881958,7.33023023605347,63,0,3.66511511802673,15.148850440979
2,64,494.481781005859,214.390258789063,69.9959716796875,21.8330402374268,6.73125505447388,64,0,3.36562752723694,10.9165201187134
2,65,493.546600341797,93.2402648925781,-70.2177581787109,28.7403774261475,6.31108331680298,65,0,14.3701887130737,3.15554165840149
2,66,510.601959228516,480.944000244141,-77.7431030273438,29.0196342468262,6.54855108261108,66,0,3.27427554130554,14.5098171234131
2,67,510.487976074219,105.697326660156,51.2694549560547,26.4836139678955,6.22462940216064,67,0,3.11231470108032,13.2418069839478
2,68,513.495971679688,220.506866455078,-77.2293701171875,23.3049240112305,6.73027658462524,68,0,3.36513829231262,11.6524620056152
2,69,515.581726074219,557.53076171875,-61.9632415771484,28.1630878448486,6.42775535583496,69,0,3.21387767791748,14.0815439224243
3,2,46.8962860107422,1049.10437011719,79.1350555419922,42.6823997497559,7.03174686431885,2,0,3.51587343215942,21.3411998748779
3,3,51.9726943969727,139.892486572266,86.0970001220703,45.498104095459,7.43284606933594,3,0,3.71642303466797,22.7490520477295
3,4,37.9120101928711,154.597793579102,-82.3767395019531,24.2442150115967,8.44117641448975,4,0,12.1221075057983,4.22058820724487
3,5,71.9056091308594,382.157836914063,-62.4331207275391,42.9282531738281,7.2700719833374,5,0,21.4641265869141,3.6350359916687
3,6,77.8118743896484,671.720703125,71.3564758300781,51.1890106201172,6.6509428024292,6,0,25.5945053100586,3.3254714012146
3,7,92.5455017089844,630.317504882813,-78.8867340087891,26.3995723724365,6.51457691192627,7,0,3.25728845596313,13.1997861862183
3,8,93.974853515625,355.712341308594,48.8023529052734,29.2406959533691,6.61039972305298,8,0,14.6203479766846,3.30519986152649
3,9,94.5455169677734,193.197998046875,77.68359375,22.5910472869873,6.38207149505615,9,0,3.19103574752808,11.2955236434937
3,10,108.624542236328,665.745483398438,-47.4687957763672,38.2168273925781,6.44364643096924,10,0,19.1084136962891,3.22182321548462
3,11,116.409545898438,390.120056152344,58.1050415039063,37.2817001342773,7.2965292930603,11,0,3.64826464653015,18.6408500671387
