CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
350.0,24.6434917449951,37.867679119110115,0.289,12.0,0.023
351.0,33.5792541503906,47.467967157778524,-0.25,23.0,0.02
352.0,8.72767734527588,8.72767734527588,0.0,1.0,0.0
353.0,48.7587966918945,48.7587966918945,0.0,1.0,0.0
354.0,22.8977184295654,28.60559879649767,-0.089,11.0,0.022
355.0,25.8678703308105,32.26794955604955,0.233,19.0,0.009
356.0,24.737325668335,36.340092709189975,-0.265,19.0,0.025
357.0,25.0922832489014,38.54844902038575,0.072,25.0,0.022
358.0,15.4930763244629,15.4930763244629,0.0,1.0,0.0
359.0,25.2481307983398,27.297203381856267,0.045,6.0,0.018
360.0,24.3368434906006,24.3368434906006,0.0,1.0,0.0
361.0,21.6182537078857,21.6182537078857,0.0,1.0,0.0
362.0,21.7446422576904,21.7446422576904,0.0,1.0,0.0
363.0,22.0943241119385,22.57929725646974,0.322,5.0,0.012
364.0,22.2706966400146,20.02610492706295,-1.676,2.0,-0.075
365.0,28.2352104187012,32.66138716305004,-0.293,17.0,0.013
366.0,18.97926902771,18.97926902771,0.0,1.0,0.0
367.0,19.1733722686768,19.1733722686768,0.0,1.0,0.0
368.0,20.7583751678467,20.7583751678467,0.0,1.0,0.0
369.0,22.5455303192139,23.420370737711597,0.027,3.0,0.015
370.0,22.9418888092041,24.286680221557603,0.088,2.0,0.037
371.0,8.54036617279053,8.54036617279053,0.0,1.0,0.0
372.0,5.36806774139404,5.36806774139404,0.0,1.0,0.0
373.0,17.4619770050049,17.4619770050049,0.0,1.0,0.0
374.0,15.1604423522949,15.1604423522949,0.0,1.0,0.0
375.0,47.7803916931152,44.90070470174154,0.209,3.0,-0.022
377.0,29.8235149383545,30.566523869832366,0.037,3.0,0.006
378.0,25.5595359802246,34.153240084648125,-0.253,16.0,0.024
380.0,6.54387664794922,6.54387664794922,0.0,1.0,0.0
381.0,25.560245513916,28.1526708602905,-0.316,2.0,0.062
382.0,30.6862907409668,37.79417169094087,-0.242,16.0,0.009
384.0,28.701286315918,39.13395754496257,-0.652,18.0,0.021
385.0,27.6357536315918,36.36099319458008,-0.301,15.0,0.018
386.0,5.93915462493896,5.93915462493896,0.0,1.0,0.0
387.0,23.4213829040527,39.14495429992677,-0.312,15.0,0.037
388.0,10.3685178756714,10.3685178756714,0.0,1.0,0.0
389.0,29.6266212463379,24.732935905456543,-0.839,5.0,-0.085
390.0,27.6819839477539,34.587822818756116,0.033,20.0,0.005
391.0,34.5165977478027,34.5165977478027,0.0,1.0,0.0
392.0,20.5670719146729,20.5670719146729,0.0,1.0,0.0
393.0,21.8993148803711,21.8993148803711,0.0,1.0,0.0
394.0,21.2175235748291,21.105248769124334,0.07,3.0,0.005
395.0,24.5443782806396,24.741665840148897,-0.05,2.0,0.005
396.0,17.9694576263428,17.9694576263428,0.0,1.0,0.0
398.0,54.4698219299316,54.8831100463867,-0.601,3.0,-0.004
399.0,18.1318187713623,18.1318187713623,0.0,1.0,0.0
400.0,9.34315395355225,9.34315395355225,0.0,1.0,0.0
401.0,45.2634315490723,45.88655090332031,-0.372,7.0,0.004
402.0,21.9375839233398,21.9375839233398,0.0,1.0,0.0
403.0,16.0883293151855,16.0883293151855,0.0,1.0,0.0
404.0,22.6007080078125,30.773214039049652,-0.196,19.0,0.024
405.0,21.5478973388672,22.77492179870608,-0.128,5.0,0.016
406.0,24.005126953125,34.96916031114983,-0.206,33.0,0.014
407.0,24.3069229125977,34.80495888846262,-0.628,28.0,0.016
408.0,13.7494258880615,13.7494258880615,0.0,1.0,0.0
409.0,11.0112686157227,11.0112686157227,0.0,1.0,0.0
410.0,22.7461948394775,31.825396401541568,0.28,21.0,0.021
411.0,16.3718070983887,16.3718070983887,0.0,1.0,0.0
412.0,37.8585510253906,37.86434326171872,-0.977,5.0,-0.017
413.0,27.6005096435547,27.6005096435547,0.0,1.0,0.0
414.0,9.8406810760498,9.8406810760498,0.0,1.0,0.0
415.0,39.9679527282715,39.9679527282715,0.0,1.0,0.0
416.0,19.6221141815186,22.254921913147,-1.402,2.0,0.079
417.0,30.4313068389893,37.70503830909729,-0.366,16.0,0.017
418.0,24.9082698822021,32.08648992839613,-0.027,19.0,0.017
419.0,24.8724956512451,32.96121253967285,-0.639,15.0,0.024
420.0,18.3621501922607,18.3621501922607,0.0,1.0,0.0
