Channel_bacteria_img,Count_FilterObjects,Count_RunOmnipose,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RunOmnipose,ExecutionTime_06FilterObjects,ExecutionTime_07TrackObjects,ExecutionTime_08MeasureObjectSizeShape,ExecutionTime_09MeasureObjectNeighbors,ExecutionTime_10ConvertObjectsToImage,ExecutionTime_11ConvertObjectsToImage,ExecutionTime_12Tile,ExecutionTime_13SaveImages,ExecutionTime_14SaveImages,ExecutionTime_15SaveImages,ExecutionTime_16SaveImages,FileName_bacteria_img,Frame_bacteria_img,Group_Index,Group_Length,Group_Number,Height_bacteria_img,ImageNumber,ImageSet_ImageSet,MD5Digest_bacteria_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RunOmnipose,ModuleError_06FilterObjects,ModuleError_07TrackObjects,ModuleError_08MeasureObjectSizeShape,ModuleError_09MeasureObjectNeighbors,ModuleError_10ConvertObjectsToImage,ModuleError_11ConvertObjectsToImage,ModuleError_12Tile,ModuleError_13SaveImages,ModuleError_14SaveImages,ModuleError_15SaveImages,ModuleError_16SaveImages,PathName_bacteria_img,ProcessingStatus,Scaling_bacteria_img,Series_bacteria_img,TrackObjects_LostObjectCount_FilterObjects_50,TrackObjects_MergedObjectCount_FilterObjects_50,TrackObjects_NewObjectCount_FilterObjects_50,TrackObjects_SplitObjectCount_FilterObjects_50,URL_bacteria_img,Width_bacteria_img
-1,84.0,86.0,0.0,0.0,1.1900000000000013,0.0,30.889999999999993,0.14000000000000057,0.22999999999999687,0.6000000000000014,0.14999999999999858,0.10000000000000142,0.0,0.03999999999999915,0.3300000000000054,0.00999999999999801,0.0,0.060000000000002274,Pseudomonasputida_T000.tif,0,1,176,1,862,1,b'eLsWqC2LG00ZtM6jeiWZaeDcCHMV0Ncg2zDzLYiByLtgfwMZ4LAD0sAQtQMAny2KLA==',f350343eca0c5d63e13acfc8b1b07c48,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T000.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,0,0,84,0,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T000.tif,915
-1,86.0,88.0,0.0,0.0,0.37999999999999545,0.0,32.230000000000004,0.10000000000000853,0.22999999999998977,0.6100000000000136,0.14000000000000057,0.09000000000000341,0.0,0.03999999999999204,0.28000000000000114,0.010000000000005116,0.0,0.0799999999999983,Pseudomonasputida_T001.tif,0,2,176,1,862,2,b'eLsWqC2LG00ZNM6jhnolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAJ96ii0=',f8d1d553fde982cf05fe1361e5e85c3c,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T001.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,0,0,0,2,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T001.tif,915
-1,86.0,88.0,0.0,0.0,0.2600000000000051,0.0,29.400000000000006,0.09999999999999432,0.21000000000000796,0.6400000000000006,0.15000000000000568,0.0799999999999983,0.0,0.010000000000005116,0.23999999999999488,0.010000000000005116,0.0,0.060000000000002274,Pseudomonasputida_T002.tif,0,3,176,1,862,3,b'eLsWqC2LG00ZNM6jRnolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAJ/Hii4=',31d8a359b84e91cba0f33f136cac27b4,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T002.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,0,0,0,2,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T002.tif,915
-1,86.0,86.0,0.0,0.0,0.1799999999999926,0.0,31.200000000000003,0.09999999999999432,0.2300000000000182,0.5999999999999943,0.13999999999998636,0.09000000000003183,0.0,0.01999999999998181,0.25,0.009999999999990905,0.0,0.0800000000000125,Pseudomonasputida_T003.tif,0,4,176,1,862,4,b'eLsWqC2LG00ZNM6jxnolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAKAUii8=',3900da82784f3a46f77a8e8ce5ea90a4,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T003.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,0,0,0,2,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T003.tif,915
-1,86.0,87.0,0.0,0.0,0.27000000000001023,0.0,30.180000000000007,0.15000000000000568,0.22999999999998977,0.5999999999999943,0.15000000000000568,0.0800000000000125,0.0,0.009999999999990905,0.22999999999998977,0.0,0.020000000000010232,0.060000000000002274,Pseudomonasputida_T004.tif,0,5,176,1,862,5,b'eLsWqC2LG00ZNM6jJnolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAKBhijA=',036284458e7bb6c44e32688690149d2d,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T004.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,0,0,0,2,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T004.tif,915
-1,102.0,105.0,0.0,0.0,0.2600000000000193,0.0,31.669999999999987,0.09999999999999432,0.23999999999998067,0.6200000000000045,0.160000000000025,0.08999999999997499,0.0,0.020000000000010232,0.2400000000000091,0.009999999999990905,0.009999999999990905,0.06999999999999318,Pseudomonasputida_T0049.tif,0,6,176,1,862,6,b'eLsWqC2LG00ZNM6jJpZ6JZlp4OwIcxbQ2yDrMDMuiIHIvGCPAxngwAPSwCC1AwAlhYpp',87500ba2490a6f72bd4cacf81dd1b811,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T0049.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,67,3,86,2,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T0049.tif,915
-1,87.0,87.0,0.0,0.0,0.15000000000000568,0.0,29.460000000000008,0.14000000000001478,0.22999999999998977,0.5900000000000318,0.13999999999998636,0.07999999999998408,0.0,0.020000000000038654,0.2599999999999909,0.009999999999990905,0.009999999999990905,0.0700000000000216,Pseudomonasputida_T005.tif,0,7,176,1,862,7,b'eLsWqC2LG00ZNM6jpnolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAKCuijE=',750f7eb6d0923958bf4f716e4b11bd58,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T005.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,82,2,57,8,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T005.tif,915
-1,84.0,85.0,0.0,0.0,0.1699999999999875,0.0,27.390000000000043,0.14999999999997726,0.2300000000000182,0.5999999999999659,0.13999999999998636,0.08000000000004093,0.0,0.01999999999998181,0.2400000000000091,0.009999999999990905,0.010000000000047748,0.06999999999999318,Pseudomonasputida_T006.tif,0,8,176,1,862,8,b'eLsWqC2LG00ZNM6jZnolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAKD7ijI=',db2e6c30f37c2d92e995238f7e88eb12,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T006.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,1,2,0,8,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T006.tif,915
-1,85.0,86.0,0.0,0.0,0.11000000000001364,0.0,28.039999999999964,0.1500000000000341,0.2300000000000182,0.5999999999999659,0.1400000000000432,0.08999999999997499,0.0,0.01999999999998181,0.25,0.010000000000047748,0.009999999999990905,0.06999999999999318,Pseudomonasputida_T007.tif,0,9,176,1,862,9,b'eLsWqC2LG00ZNM6j5nolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAKFIijM=',d1278747f2f1e75b76ba27015d47e990,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T007.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,0,0,0,8,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T007.tif,915
-1,86.0,87.0,0.0,0.0,0.11000000000001364,0.0,27.54000000000002,0.11000000000001364,0.22999999999996135,0.6200000000000045,0.13999999999998636,0.08000000000004093,0.0,0.01999999999998181,0.25,0.0,0.0,0.06999999999999318,Pseudomonasputida_T008.tif,0,10,176,1,862,10,b'eLsWqC2LG00ZNM6jFnolmWng3AhzFdDXINsw8y2Igci7YH8DGeCwA9LAELUDAKGVijQ=',a6ceddcd7533d986cff0b95038488333,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T008.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/alireza/Desktop/putida/raw,Done,255,0,0,0,1,8,file:/home/alireza/Desktop/putida/raw/Pseudomonasputida_T008.tif,915
