CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.207142857142857,21,28,-0.101292489948059,27.1071428571429,-0.865976759037359
2,0.523076923076923,21,13,-0.181555669474438,33.6153846153846,-0.751742806642702
3,0.533333333333333,38,3,-2.38440837482422,42,-0.9902363147549
4,0.55,34,4,-0.371869604688597,39.5,-0.518166227780319
5,0.8,26,4,-1.91204945442189,34,-1.30995095531423
6,0.24,26,15,-0.34358850511392,37.2,-0.74394588884906
7,1.4,23,2,-2.14498068675774,30,-0.603302025812234
8,0.8,27,4,-0.379050213854259,36.5,-0.869990166205574
9,0.68,21,5,-0.814635463012818,27.2,-0.746073260457376
10,0.283333333333333,22,12,-0.0540062087086431,32.5,-0.536408378466366
11,0.566666666666667,23,6,-1.12747510971688,30.8333333333333,0.739985413595816
12,0.65,24,4,-1.64408732483076,28.75,-1.12313422784762
13,0.85,22,4,-0.832851059215768,30.25,-1.08207996083843
14,0.766666666666667,26,6,0.28521191944828,36.5,-0.683606952017251
15,0.6,36,4,0.384271627168865,41.75,-1.05398940378283
16,0.628571428571429,22,7,-0.738257460223184,30.8571428571429,-0.763680559556615
17,0.566666666666667,21,6,-0.773008905913399,27,-0.742330431445514
18,0.657142857142857,21,7,-0.896302256777136,31,-0.836462263478481
19,0.714285714285714,20,7,-0.668221002614243,31.4285714285714,-0.70625227961594
20,0.72,24,5,-0.666052414293802,31.4,-0.82286491508703
21,0.733333333333333,21,6,-0.14966254742534,31,-0.884452343308739
22,0.7,24,4,-1.68132498480631,30.75,-0.137901661208295
23,0.6,23,5,-1.34608425532883,30.6,-0.31655998015977
24,0.866666666666667,27,3,-0.706332683067082,34.3333333333333,-0.924435838266034
25,0.85,27,4,0.457487629402572,36.75,-0.886237263681856
26,1,27,4,-0.157552553644865,37.5,-0.573826479221062
27,1,29,4,0.956533158632242,40.75,-0.756736638529822
28,0.466666666666667,34,3,-2.94128481389043,37.3333333333333,-0.616710599861755
29,0.266666666666667,27,3,-2.05063042973299,29,-0.789637370427117
30,0.333333333333333,27,3,-1.12985466954312,29.3333333333333,-0.828198922535012
31,0,22,1,NaN,NaN,NaN
32,0,20,1,NaN,NaN,NaN
33,0,24,1,NaN,NaN,NaN
34,0,23,1,NaN,NaN,NaN
35,0,23,1,NaN,NaN,NaN
36,0,23,1,NaN,NaN,NaN
37,0,21,1,NaN,NaN,NaN
38,0,22,1,NaN,NaN,NaN
