TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.24908931746052,78.8161864552438,46.5513029326912,21,8.34803956132611,0,29,30
1,2,2,-1.08058888108363,69.9708089142109,65.1177647896963,21,8.21286723053047,0,3,4
2,1,1,-1.17548876281261,79.4194093024576,47.6947599090829,22,8.70351702365832,0,29,30
2,2,2,-1.07784879399897,70.1827536237826,65.4224458849214,21,8.59596247309572,0,3,4
3,1,1,-1.23997617107251,81.9224094106825,46.737111870183,22,8.47051803352922,0,29,30
3,2,2,-1.07865633372678,72.436918349094,65.5055946462054,21,8.91233359205833,0,3,4
4,1,1,-1.18146317210143,80.3349481607391,44.9369903688451,24,8.34405954596031,0,29,30
4,2,2,-0.967164339019722,70.5921784751271,64.8245421236486,25,8.48815567068398,0,3,4
5,1,1,-1.06656074220398,81.3315691510917,45.3622279757216,22,8.32875653934221,0,29,30
5,2,2,-0.660846667743372,73.9847364210732,63.9931072534609,26,8.44705271941704,0,3,4
6,1,1,-1.01061826768923,82.5649173085085,46.31850801045,23,8.33039963482849,0,29,30
6,2,2,-0.621558571117891,76.0276970582291,64.0870281161043,28,8.34264178054159,0,3,4
7,1,1,-1.0115478902748,83.6796509688615,46.1637935032235,23,8.42047887438773,0,29,30
7,2,2,-0.58227304756013,78.6026454834155,63.4774306777938,29,8.37166705202639,0,3,4
8,1,1,-1.03792943260928,84.2593590530464,47.0166506207167,22,8.67558847741011,0,29,30
8,2,2,-0.585153840020608,79.0306497457888,63.6770226201314,32,8.2621070434367,0,3,4
9,1,1,-0.96306272510432,81.4274567697794,46.2395919552873,23,8.22793876760749,0,29,30
9,2,2,-0.585034630236287,77.75,62.4,40,8.09786765031664,0,3,4
10,1,1,-1.00780493206621,81.0637182919711,45.3343376650131,22,8.24758742093289,0,29,30
10,2,2,-0.598921190769492,77.53,61.18,43,8.0806259603691,0,3,4
11,1,1,-0.946705370656363,81.7722870770896,45.5949379199594,24,8.06765027420512,0,29,30
11,2,2,-0.628136721768877,80.1883810008359,60.1307428447866,47,7.93298226163501,0,3,4
12,1,1,-0.975984178973168,83.7846566511744,47.0077959220291,23,8.27135458018056,0,29,30
