TimeStep,CellNumber,Orientation,Center_X,Center_Y
12,13,16.4799172825405,52173.5000548426,100554.377810683
12,14,-27.5900211468855,93374.6975442398,89763.4073672806
12,15,-37.9206273640624,100883.718093093,93710.6834513084
12,16,13.1704671469241,45160.7358459781,106005.577989884
12,17,-25.6289578661322,52938.3123005512,105952.384319698
13,1,-67.7314680479045,16875.8925712456,59411.1581412104
13,2,59.6805504875241,41298.8284825188,61444.5027915065
13,4,-25.2745959203731,47449.9970898085,19933.5152203015
13,6,-4.8389494584049,69630.7738095238,21630.3174603175
13,7,-29.6046561602401,82287.7696003271,69042.8626188286
13,8,76.0132601424737,84404.1385230215,40817.6756163458
13,10,-8.82312536805927,99748.6177353824,79613.2231496202
13,11,31.1556338281212,116300.997708235,30246.1780859807
13,12,12.9695061392013,42186.4098652428,102576.193427409
13,13,15.4182029240412,52185.8881863381,100620.767131431
13,14,-27.2572123590086,93310.0975177305,89764.6808510638
13,15,-37.4028442036746,100950.499524263,93718.3872502379
13,16,13.2240549121615,45017.6006092673,106069.282106782
13,17,-23.1963659848925,52932.6598773544,105918.630457001
14,1,-66.1040399484436,16946.2184791174,59487.5906225374
14,2,59.1892990829127,41319.3854393609,61451.2084694989
14,6,-4.95429254525838,69598.8313556275,21656.78802589
14,7,-29.2469094595306,82246.720749543,69052.8641072517
14,10,-9.29704232318429,99735.0219355399,79628.6193640865
14,11,31.3780523219816,116264.697040681,30279.1422659483
14,12,13.1788568120517,42066.0653889515,102616.174996868
14,13,14.6540837057556,52207.5391085396,100647.125790207
14,14,-27.009283257343,93226.9465042373,89784.1866760829
14,15,-36.8443914512989,101013.644098859,93746.7876217405
14,16,13.7630434313271,44901.5657662004,106078.13354237
14,17,-21.92067819719,52922.1716514954,105911.320618408
14,18,-23.5337190890782,44016.073147257,18463.4517698642
14,19,-28.0936866706267,51569.6241644596,21804.7499684702
14,20,76.1282299570739,83418.442645295,45023.6533638644
14,21,73.0108521733664,85483.7514467593,36369.9189814815
15,1,-65.2053221247951,16947.5582437276,59500.6973663706
15,2,59.4752075009591,41374.6732686607,61447.2154854936
15,6,-5.09902012420355,69627.419412352,21693.6822493225
15,7,-29.077437188178,82247.4595639944,69073.1552642154
15,10,-9.21927788321705,99749.3468468468,79639.6514371514
15,11,31.27311790336,116261.661994861,30317.5046718057
15,12,15.1969498777409,41873.3699736941,102691.344106226
15,14,-25.7500727001236,93141.5758047767,89775.1673012576
15,15,-37.1797999609955,101023.873732623,93746.1312323612
15,16,14.428309691164,44803.2795953849,106129.907539118
15,17,-21.1556649613169,52975.8513136651,105852.207177455
15,18,-23.3216907541317,44175.2499218994,18504.1367281058
15,19,-27.4530561209079,51897.7966101695,21913.0806654112
15,20,74.8679235838366,83357.925622928,45126.6950058817
15,21,73.3877776870777,85551.9012665515,36360.7872769142
15,22,10.5670329666331,52334.7208685293,100896.67939138
16,1,-64.8412999523264,17048.2698304054,59508.4920906533
16,2,60.8177899413473,41336.7079339723,61387.2781327654
16,6,-4.73089011629045,69700.0305922663,21754.8886441508
16,7,-29.5713406824332,82240.2516193323,69103.629795715
16,10,-9.15482074575131,99750.7399644309,79641.5999745935
16,11,31.2728626705708,116242.855485966,30342.448581149
16,12,16.5533580502855,41615.8387918486,102754.422913634
16,14,-19.8340421978569,92982.6602783482,89745.3627652293
16,15,-37.0487567334375,100992.547456928,93734.3985350253
16,16,14.8136584315624,44752.4514374514,106070.656565657
16,17,-21.6152713557611,52990.2196804648,105879.678649237
16,18,-23.5279197141578,44316.6997051947,18575.8640845786
16,19,-26.7229396692173,52225.9402654867,22014.0747910521
16,20,74.4691100807009,83305.404589372,45206.5716236085
16,21,73.0054313450952,85567.483996342,36265.5192615455
16,22,7.76221341193872,52251.2383026783,101029.852371733
17,1,-64.4324035727582,16990.8230452675,59503.5147774037
17,2,60.4545337984643,41404.7509427344,61395.1668420591
17,6,-5.37226080304345,69677.988006617,21736.3196167632
17,7,-29.2410676236235,82259.6151004728,69113.0134456265
17,10,-9.04039098738876,99745.533033033,79650.0448365032
17,11,31.3888537180318,116219.49038977,30356.2724940654
17,12,15.3728880332884,41653.6229946524,102811.140819964
17,14,-14.8324983514241,92733.1835650503,89705.5032779473
17,15,-35.5658658619873,100903.424242424,93710.4457070707
17,16,15.8490144796388,44753.3792501518,106045.867486339
17,17,-22.1887325090124,53000.8678309616,105866.876886589
17,18,-23.0008005427735,44347.6975970609,18623.4509979148
17,19,-26.5432265422166,52475.7906215922,22088.2360959651
17,20,74.925819467791,83293.0012414649,45274.7905027933
17,21,72.5240427063326,85629.5005611672,36189.6548821549
17,22,-2.28805582973001,52100.2428586431,101107.678271372
18,1,-63.5329384908442,17040.7616725768,59563.384677896
18,2,61.0164205439773,41415.864221531,61301.7226110247
18,6,-5.35353964843213,69636.1230548731,21739.7138615889
18,7,-28.802143181145,82299.4721735746,69161.28016151
18,10,-9.16323540784532,99743.6481343592,79649.6308016878
18,11,31.5445575200677,116218.846226773,30397.0430413348
18,12,13.4780222971294,41916.0047281324,102778.990839244
18,16,16.1867757292302,44727.6406926407,106060.348124098
18,17,-21.9532556402569,53048.9583333333,105851.016990976
18,18,-23.1511433575967,44324.1863323501,18622.7642576205
18,19,-25.5094884294953,52629.6169590643,22119.7236842105
18,20,74.9283408514977,83226.3747689464,45394.8706099815
18,21,72.6991703973597,85597.3363586359,36170.5500550055
18,22,-6.35967931959622,52109.6270928463,101021.54109589
18,23,15.087333875044,92762.1374386434,90031.4745091477
18,24,-29.4763506725543,100366.395173454,93753.3283056813
19,1,-63.3272895328523,17060.8447366546,59529.0437246098
19,2,60.6403659563127,41483.5452156962,61347.5442834139
19,7,-29.1307969731724,82299.2865622032,69197.210351377
19,10,-9.52518210066461,99713.9957264957,79638.3786644301
19,11,31.4632226463306,116199.351726217,30454.6067013418
19,16,7.00912508626686,44931.3363462669,106503.191137566
19,17,-43.6974132181193,52867.0164609053,105540.222908093
19,18,-22.63874587029,44426.9465940575,18743.3290341072
19,20,74.5201380627395,83250.2734926397,45579.881276467
19,21,72.4657522971516,85744.9652777778,36166.4930555556
19,23,18.7291635605641,92650.1661220044,90137.4891067538
19,24,-29.1624596346815,100288.370354026,93736.7608120035
19,25,5.13075045099345,42905.2026535805,102693.534169393
19,26,-13.018539119263,51727.0515267176,100437.987701442
19,27,-24.521921794281,53001.9575903064,22266.5566415181
19,28,1.22588894240045,73393.9179375454,22159.2864923747
20,1,-63.0198974938363,17234.9628102087,59654.5879159616
20,2,61.1984748682702,41469.5485322567,61319.1069475986
20,7,-28.561802244318,82306.7359344077,69177.3584016587
20,10,-9.18013675333775,99673.5243678711,79660.666427375
20,11,32.2265018637156,116184.68208632,30448.7763216846
20,16,3.48310428115906,45238.4228187919,106660.348620433
20,17,-47.8983029861023,52946.5206000574,105588.120872811
20,18,-23.5899049156948,44500.3754708098,18780.9322033898
20,20,74.1527873853318,83203.8635908226,45595.1758340848
20,21,73.0471718421475,85728.4450954861,36064.1208224826
20,23,22.3584853883414,92497.7488087503,90245.6099740091
20,24,-28.3071403494405,100146.78910182,93690.6177409988
20,25,1.58957917597341,43270.1498868778,102686.467760181
20,26,-14.1614291087866,51649.0297713982,100317.171717172
20,27,-22.8869611588768,53301.4504928315,22277.9877912186
20,28,1.46118074823718,73390.6788909241,22203.2658576523
21,1,-62.3342599271064,17190.448145842,59747.8371039159
21,2,61.5667097206919,41502.1835839599,61296.1998746867
21,7,-28.1546384658707,82362.2359482598,69211.5135864508
21,10,-9.49001050636809,99603.2528464861,79683.1507656066
21,11,32.3640485544005,116188.377829908,30491.7513777182
21,16,4.82450990873885,45318.2489216124,106587.295478209
21,17,-49.0253269094418,53020.3063310773,105547.03715454
21,20,75.1433574496976,83220.9386460502,45725.7904648627
21,21,72.6889027772298,85718.379050369,36035.112554807
21,23,25.6210889922601,92417.1029458854,90311.6194364393
21,24,-28.7033560828993,100089.508436392,93644.6937014668
21,25,3.41790844977493,43262.5389262581,102655.367152466
21,26,-16.1079150752518,51691.9760400211,100196.412585571
21,28,1.69647255407391,73387.4398443029,22247.2452229299
21,29,-7.73206728016974,65979.6553789885,21450.5706898726
22,1,-62.315677961351,17167.0240063374,59713.7080664049
22,2,61.7461746167602,41551.9592154932,61287.4528147054
22,7,-27.859681036567,82373.1701388889,69244.1041666667
22,10,-9.69559567867003,99584.808967538,79700.8481764207
22,11,31.8628017107079,116121.558968149,30505.6078452958
22,16,4.02925380755086,45320.2320348237,106608.694850229
22,17,-47.9118059477862,53034.0339860934,105604.005250461
22,20,74.8300903574682,83148.0661352229,45793.3052849129
22,21,73.1600959429725,85720.7962609893,36042.8582777248
22,23,29.9756844671282,92322.5515190142,90480.7547270023
22,24,-27.3897616298925,99966.1771694706,93643.0353578557
22,25,2.66560400551964,43105.908896231,102676.982378855
22,26,-15.5934395357212,51615.5963302752,100229.345056065
22,28,0.867597353335967,73355.9720522236,22262.134502924
22,29,-6.61856279771777,65814.8789254635,21496.4197881196
23,1,-61.95724415973,17157.2156525841,59654.7436156593
23,2,62.3590740665522,41548.5062316716,61270.8272238514
23,7,-27.2745526386874,82461.1544070732,69282.7773220308
23,10,-9.78486578490438,99489.9918020285,79704.5336688782
23,11,32.3968481222869,116107.523148148,30563.5416666667
23,16,4.03494603067281,45329.6235380117,106611.301169591
23,17,-48.2415835864716,53090.6210790464,105622.419141224
23,20,69.9009855694105,83280.9518615474,45928.372842738
23,21,70.9469403061655,85683.438056341,36042.1850455545
23,23,31.1435384646559,92227.9258385744,90501.6443920335
23,24,-26.9291467991681,99875.5723764134,93618.1431641903
23,25,3.38373946112364,43074.0520043337,102692.15872156
23,26,-15.8868817972927,51615.9190953248,100202.061829589
23,28,0.873637975822348,73356.3192754799,22274.9983103541
23,29,-6.36020991848115,65758.3396536468,21547.5382378966
23,30,-22.7120250152592,46562.046957672,19754.0156525573
24,1,-61.596789295069,17150.5889749189,59691.0925815631
24,2,62.3494199802826,41509.8025628666,61257.7056720495
24,7,-26.9099802522552,82539.699918897,69305.2401549968
24,10,-9.91702971454841,99404.8456373321,79690.6182009153
24,11,32.8080374398812,116017.096517844,30675.0370249964
24,16,3.76446773419575,45459.8494764398,106616.463059919
24,17,-49.1316370335469,53183.7328301374,105676.375288998
24,20,69.2179775795449,83248.7305340594,45991.5448552594
24,21,69.9527060383105,85751.6806722689,36035.3771138085
24,23,31.2580412226807,92144.2138218924,90536.0969387755
24,24,-25.7976372377521,99802.5062396007,93663.5272231466
24,25,3.76955735983449,43003.423463357,102729.076536643
24,26,-16.1862819995341,51644.1694046197,100216.232327758
24,28,-0.0492620140066293,73318.7011654086,22291.6451463382
24,29,-5.3458108188956,65672.2608471739,21522.9190807262
24,30,-24.750555873846,46785.5323169143,19894.9841455999
24,31,7.05578289804259,56580.9981392876,21010.5329611909
25,1,-61.6141293815057,17205.4966769906,59707.434023745
25,2,62.3473491368615,41585.556356645,61340.8575662901
25,7,-26.119854494393,82741.0646680754,69413.3606268709
25,10,-9.73710745343746,99430.8422698838,79706.4976169199
25,11,32.0981326627618,115955.79796021,30693.8330460389
25,16,3.05206073805084,45551.5166234888,106652.90191422
25,17,-49.1492324402697,53279.0890373971,105710.096867828
25,20,69.6312063402778,83238.0513146735,46085.5244557535
25,21,69.155593963181,85808.9163557214,35974.7771558872
25,23,33.0177321045678,92033.6227933541,90594.4872793354
25,24,-25.1950675951085,99737.8455229291,93687.6778593439
25,25,3.91246488711882,42970.531209668,102784.431831515
25,26,-16.3983070762978,51636.902281746,100213.142361111
25,28,-0.670596780868863,73548.5037653587,22353.3590963139
25,29,-5.03021367181034,65675.462962963,21554.1242937853
25,30,-24.3859713342732,46683.2785780473,19920.1762699014
25,31,8.62501376066245,56591.8918554477,21005.690399137
26,1,-61.3848772963308,17207.6810515873,59808.0125661376
26,2,62.6573174476951,41504.5997502216,61184.8158891306
26,7,-25.7744783050569,82705.9755048447,69389.5488092004
26,10,-9.51903033786915,99381.7037162416,79695.7722109381
26,11,32.3148436812937,115951.785969808,30693.7110968019
26,16,3.02834015448826,45479.8690526613,106560.629323733
26,17,-46.805102878326,53232.8814209939,105756.218592965
26,20,68.8422073121339,83268.8145176426,45818.5036599099
26,21,67.346766334284,85854.013062784,35727.9300908715
26,23,33.3236295924841,91974.5336013193,90661.2708719852
26,24,-24.7044530880709,99740.1261574074,93700.1296296296
26,25,3.41816517447722,42925.1254668534,102738.745915033
26,26,-16.8517331528557,51600.0877825878,100227.221019721
26,28,-0.884921916229032,73512.9408914729,22322.0138888889
26,29,-6.0271228097767,65566.3564337533,21507.927644139
26,30,-24.6244776865236,46485.8778625954,19855.8683206107
26,31,10.8551211013135,56540.5505718183,20942.1414332179
27,1,-60.8634105304572,17256.2638725682,59865.3732536885
27,2,63.7401413692811,41538.5753968254,61119.3799603175
27,7,-25.1997904614851,82800.9053581045,69430.3996140729
27,10,-9.81597576316203,99384.2977113326,79673.8648947951
27,11,32.8428730493376,115883.000283447,30723.0521896259
27,16,2.13044866516987,45590.1176552492,106553.256404901
27,17,-47.7871221895122,53325.4687069203,105834.208712435
27,20,68.2378314193359,83297.8123260991,45676.6242348358
27,21,65.7630599556954,85944.8820395738,35512.1575342466
27,23,34.3625587328889,91912.8909843606,90657.8848512726
27,24,-24.128717178202,99655.1032005819,93689.3480632842
27,25,3.20726025882556,42940.8341959972,102692.479008512
27,26,-17.4315571141867,51639.1156702388,100253.505123143
27,28,-0.152589045811524,73738.0744367639,22386.960765489
27,29,-5.17618087841514,65606.558988764,21580.8832709114
27,30,-24.5229851863617,46431.5406493938,19801.959807341
27,31,13.4292198368908,56561.3819251006,20869.0820695347
28,1,-61.0581003081399,17249.7987349051,59877.9926202799
28,2,63.2807185389703,41531.520550086,61111.1833880294
28,7,-25.1101151920007,82947.1540963432,69502.9436972574
28,10,-9.7522356666399,99333.110135184,79652.1497505964
28,11,32.8245333212815,115880.50220403,30724.6562762385
28,16,1.69119547506199,45583.5867927113,106563.900876832
28,17,-48.1394529563464,53363.3462216796,105861.546940714
28,20,67.8521963363368,83347.7292407256,45694.561799289
28,21,64.3983180204026,86057.8783092659,35446.0476835138
28,23,33.9090781368674,91850.6065400844,90661.3371508941
28,24,-22.6580753454313,99641.4310914612,93718.9331011075
28,25,3.05214480035721,42876.027301267,102694.287476174
28,26,-17.4709101911372,51633.0050293378,100243.446726274
28,28,-1.58342808253812,73795.582800952,22379.9120005011
28,29,-2.31651822005044,65561.7901234568,21698.5771604938
28,30,-24.5253797209647,46490.4635721248,19831.5007716049
28,31,16.7212923497603,56769.1092390204,20758.7874418134
29,1,-61.0759231445856,17311.0378042628,59913.2590805902
29,2,63.6404950414097,41571.2444599953,61081.5342897131
29,7,-24.8283077422431,83019.0340909091,69514.639933821
29,10,-9.57256650936041,99309.5417200171,79650.4241357234
29,11,32.5921801488426,115854.729495705,30744.8912441119
29,16,2.46129802805889,45631.4687748608,106612.770153805
29,17,-48.222665498441,53499.4708199786,105925.979901175
29,20,67.9797461060795,83342.457247557,45732.6977017734
29,21,64.5741944833557,86023.7811791383,35385.6144631766
29,23,34.6011335121253,91790.0034753252,90684.2232648198
29,24,-21.7233374607855,99579.9139373129,93733.2232787463
29,25,3.30013627679442,42948.2542819499,102766.920564339
29,26,-18.1697402237307,51714.2654980371,100281.793800785
29,28,-4.88036946250477,73790.8101590881,22390.8493047726
29,29,3.68198453725779,65430.1984126984,21864.6626984127
29,30,-24.1561542452895,46606.1303708999,19899.793503296
29,31,17.7254459627687,56984.4462009435,20689.922714042
30,1,-60.5509186573087,17397.2656734947,59993.4085971446
30,2,64.1326907006581,41553.3295019157,61059.9942528736
30,7,-24.3311971549934,83156.0011709602,69547.068262642
30,10,-9.51410752985909,99379.5948269811,79681.7584403734
30,11,32.934627439186,115814.984567901,30807.4082647462
30,16,1.56656545131619,45653.9640173982,106579.0628707
30,17,-48.2607606276448,53627.023339908,105959.206114398
30,20,67.5526427456279,83349.8568616926,45799.4744140276
30,21,63.7440856611874,86098.584213615,35369.0776604069
30,23,34.8731968603258,91729.2403477748,90676.2095981924
30,24,-21.2312350835407,99563.6974299065,93739.0176098996
30,25,2.807276411891,42887.0759222661,102726.309288538
30,26,-17.973496367587,51763.1893672714,100283.74627674
30,28,-8.84782213348994,73777.879403794,22411.7532027593
30,29,8.80083293272629,65358.7195565249,21990.520113898
30,30,-24.2911834714667,46672.8000236239,19926.4440113395
30,31,16.49984865905,57240.8248050682,20627.7521929825
31,1,-60.7137868873038,17421.1679501283,60090.5910035448
31,2,63.9800693077855,41573.9948082462,61058.349439139
31,7,-23.9332646168007,83228.9486557768,69564.8874851115
31,11,33.1604895221735,115809.128795564,30849.8047271252
31,16,1.29475048507942,45674.9341682723,106561.727681439
31,17,-48.7693598513692,53723.0452076057,106021.632065709
31,20,68.6890032961465,83365.3983600807,45767.2783478032
31,21,62.0237780687572,86199.9518999519,35219.7450697451
31,23,34.2922886137298,91734.4502214519,90680.396687849
31,24,-19.7689060232866,99525.8251570703,93778.3619502539
31,25,2.52587757852154,42932.9207789451,102722.352223283
31,26,-18.3400480783728,51807.8759348291,100281.888799858
31,28,-10.0214826680427,73744.5974191203,22447.7462740822
31,29,12.6341022009597,65280.8082200171,22097.6188288619
31,30,-23.3858602259386,46835.7178656797,19988.7414218521
31,31,14.6807065026829,57590.9722222222,20527.449340702
32,1,-61.4538357540372,17436.8469412551,60149.4790717453
32,2,64.8582837377608,41584.3075302791,60988.2795456255
32,7,-23.33488206342,83266.3109756098,69566.9980098238
32,11,32.8257396652593,115731.730769231,30871.047008547
32,16,0.708954948108328,45757.009449518,106644.198693557
32,17,-48.9557285111723,53803.7090558767,106093.532434168
32,20,67.3550257167196,83380.79305665,45658.5905349794
32,21,61.4703896745571,86236.6335808817,35101.5400361801
32,23,34.0400977242289,91688.2306134259,90721.3071469907
32,24,-19.5280174748258,99493.1176168464,93825.1637134052
32,25,2.7914009196632,42920.3960659224,102768.555289739
32,26,-18.6683662841681,51876.4459364578,100343.263998596
32,28,-9.83616437663824,73716.3523153186,22435.7453754081
32,29,12.8653441963177,65168.9985538684,22128.9617980236
32,30,-22.8045560394372,46945.5805517967,20055.464403849
32,31,16.513104868933,57789.8936689104,20456.7749487855
32,32,-9.4467748372041,99284.4082719083,79682.5970857221
33,1,-61.5866688977662,17476.1497123827,60168.98955495
33,2,65.4968129845068,41574.1508202834,60888.7341536167
33,7,-21.5376082636838,83441.5149041279,69564.3483630579
33,11,32.6679198861329,115744.104716227,30927.0633493205
33,16,-0.176370683442997,45928.3914367387,106670.095389013
33,17,-49.520373074952,53893.6053573712,106170.075757576
33,20,66.2084490708963,83470.164328397,45494.8601368321
33,21,58.8781928520365,86353.2918317299,34967.5249952839
33,23,34.5486317002285,91646.0612166571,90711.2610343504
33,24,-19.0715275359332,99491.8161577608,93836.8691687871
33,25,2.60454058225014,42880.171920516,102782.036776945
33,26,-18.8246085898076,51963.8086564316,100385.519125683
33,28,-10.4380358338482,73781.6254154796,22474.8842592593
33,29,14.0896283516489,65159.9964041712,22164.1106316673
33,30,-23.1614623760305,46896.4010475122,20057.7328843995
33,31,17.17459309908,57811.5352918363,20498.0511925538
33,32,-9.72608409331417,99301.4524827025,79658.5359856193
33,33,-56.5643732481811,16682.9779003912,50293.727739826
34,1,-61.3774782845935,17521.7407607391,60215.8522318215
34,2,65.5217482036405,41621.9809598331,60789.1003427975
