ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,Parent_FilteredNuclei,Parent_Watershed,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,15,56,110,337,140,327,129,331.7857143,133.7142857,1.212719819,58,0.923808393,8.444016491,1,0.509090909,0.824592774,13.66040746,12.20655562,2.828427125,1.544167467,1.414213562,4.242640687,5.229957129,42.42671639,29.21320344,0.965517241,331.7857143,133.7142857,0,78.14272212,12.82279429,14,6,100,75.61443635,8,15,15,16,0,0,nan,0,15,1,nan,0,0,0,0
1,16,70,102,70,141,53,135,62.01428571,137.7142857,1.547864499,80,0.947954369,9.440697439,1,0.68627451,0.646051383,17.00433875,16.03121954,3,1.547557832,1.414213562,5,5.414287061,89.68317919,36.89949494,0.875,62.01428571,137.7142857,0,25.7550751,21.02642167,18,4,100,30.58264715,17,16,16,17,0,0,nan,0,16,1,nan,0,0,0,0
1,17,117,405,41,163,26,136,34.03418803,150.0598291,2.756625724,170,0.979096081,12.20528684,1,0.288888889,0.362762341,30.88202433,28.63564213,3.16227766,1.502318109,1.414213562,6.688444821,6.281350906,29.08082352,63.6629509,0.688235294,34.03418803,150.0598291,0,38.11725347,14.80140775,18,6,61.9873817,30.58264715,16,17,17,18,0,0,nan,0,17,1,nan,0,0,0,0
1,19,65,120,476,149,461,141,468.6307692,144.2153846,1.547786679,73,0.950790371,9.097283683,1,0.541666667,0.646083865,16.48592308,15.23154621,2.828427125,1.492981921,1.414213562,4.74341649,5.107914453,-68.9312338,35.55634919,0.890410959,468.6307692,144.2153846,0,151.0251936,21.34533386,20,6,100,55.84989979,10,19,19,20,0,0,nan,0,19,1,nan,0,0,0,0
1,20,60,120,458,158,443,150,449.5166667,153.7166667,1.621974894,66,0.956520449,8.740387445,1,0.5,0.616532354,16.31561337,15.65247584,2.828427125,1.433954203,1.207106781,4.464418717,4.758697804,-63.86092157,34.97056275,0.909090909,449.5166667,153.7166667,0,80.99507802,21.34533386,19,6,100,72.5629159,23,20,20,21,0,0,nan,0,20,1,nan,0,0,0,0
1,21,127,435,198,181,183,152,189.6062992,165.9370079,2.957200235,173,0.990709916,12.71618741,1,0.291954023,0.33815769,37.68635372,30.87069808,2.828427125,1.483371754,1.414213562,4.989644449,5.125047956,-23.01835106,68.69848481,0.734104046,189.6062992,165.9370079,0,1.897217088,62.66551434,13,8,100,81.03663351,11,21,21,22,0,0,nan,0,21,1,nan,0,0,0,0
1,22,66,112,102,195,86,188,94.06060606,190.5606061,1.574975575,75,0.956506284,9.166995688,1,0.589285714,0.634930482,17.13381932,15.5241747,2.828427125,1.469284198,1.414213562,4.501783541,4.998135956,75.95960829,36.14213562,0.88,94.06060606,190.5606061,0,24.75896554,61.80372337,16,6,100,72.41190371,17,22,22,23,0,0,nan,0,22,1,nan,0,0,0,0
1,24,73,108,523,222,505,216,513.5342466,218.8493151,1.634992132,82,0.961935735,9.64087583,1,0.675925926,0.611623738,18.50759298,17.11724277,3,1.517030983,1.414213562,4.603171645,5.057676575,-82.50058803,38.72792206,0.890243902,513.5342466,218.8493151,0,47.26288946,22.75435104,23,4,62.09476309,78.71894816,25,24,24,25,0,0,nan,0,24,1,nan,0,0,0,0
1,25,76,108,450,270,444,252,446.7368421,260.5,1.618320628,85,0.962820302,9.836981519,1,0.703703704,0.617924522,18.96821574,17.2626765,3,1.53609555,1.414213562,4.666904756,5.124124614,7.911779297,39.3137085,0.894117647,446.7368421,260.5,0,14.79491486,65.44685849,23,8,95.19890261,78.71894816,24,25,25,26,0,0,nan,0,25,1,nan,0,0,0,0
1,26,130,190,88,309,69,299,78.70769231,303.4384615,1.272394679,142,0.847406493,12.86550197,1,0.684210526,0.785919665,17.86693909,18.43908891,5,2.186570866,2,9,9.486355948,-88.78950783,45.59188309,0.915492958,78.70769231,303.4384615,0,38.8340922,49.48793385,28,5,82.42677824,70.30008761,33,26,26,27,0,0,nan,0,26,1,nan,0,0,0,0
1,27,78,160,193,333,185,313,188.8461538,322.7179487,2.009849806,92,0.977498479,9.96557497,1,0.4875,0.497549616,22.0421775,19.41648784,2.236067977,1.429495142,1.207106781,4.122424289,4.649631283,13.12866224,44.38477631,0.847826087,188.8461538,322.7179487,0,7.97508451,35.54437531,30,8,100,45.65629657,31,27,27,28,0,0,nan,0,27,1,nan,0,0,0,0
1,28,123,868,117,361,86,333,103.0162602,346.5447154,4.443694619,218,0.9917415,12.51433035,1,0.141705069,0.225037966,46.51480145,39.69886648,2.236067977,1.261310435,1,6.493295511,5.965656467,-51.17946458,82.87615434,0.564220183,103.0162602,346.5447154,0,63.62552299,37.59467411,34,6,100,44.39718541,33,28,28,29,0,0,nan,0,28,1,nan,0,0,0,0
1,29,48,68,322,341,305,337,312.3541667,338.5208333,1.745707756,54,0.979056207,7.81764019,1,0.705882353,0.572833567,17.26177704,16.1245155,2,1.284517797,1,3,3.514327501,83.51574351,32.44974747,0.888888889,312.3541667,338.5208333,0,96.65328013,30.47036936,32,7,100,82.14693374,37,29,29,30,0,0,nan,0,29,1,nan,0,0,0,0
1,31,49,60,235,348,223,343,228.7755102,344.8571429,1.242223148,54,0.921194312,7.89865417,1,0.816666667,0.805008344,12.78673983,11.18033989,2.828427125,1.465017234,1,4,4.9753571,85.88279954,27.65685425,0.907407407,228.7755102,344.8571429,0,25.25130519,11.56033135,30,4,100,45.65629657,27,31,31,32,0,0,nan,0,31,1,nan,0,0,0,0
1,32,92,156,345,361,333,348,338.0326087,354.923913,1.274442767,101,0.843508918,10.82303276,1,0.58974359,0.784656656,15.19836947,15.62049935,4.123105626,1.866098966,1.707106781,7.778174593,8.163274781,42.889251,38.38477631,0.910891089,338.0326087,354.923913,0,96.8729475,30.47036936,29,7,100,84.94371192,38,32,32,33,0,0,nan,0,32,1,nan,0,0,0,0
1,33,48,128,72,382,64,366,67.20833333,372.7916667,1.734910706,58,0.975713473,7.81764019,1,0.375,0.576398541,16.99281272,15.8113883,2,1.265165043,1,3.478505426,3.722287887,22.06194293,32.3492424,0.827586207,67.20833333,372.7916667,0,47.24564465,17.3708743,35,3,75.2238806,43.60645101,34,33,33,34,0,0,nan,0,33,1,nan,0,0,0,0
1,34,48,104,117,388,104,380,109.4583333,383.5833333,1.590182948,56,0.958236251,7.81764019,1,0.461538462,0.62885846,14.807513,13,2.236067977,1.333926774,1,3.577708764,4.234619615,65.75210556,30.97056275,0.857142857,109.4583333,383.5833333,0,142.554586,13.6635286,36,3,100,34.2757399,35,34,34,35,0,0,nan,0,34,1,nan,0,0,0,0
1,35,44,130,81,394,71,381,75.47727273,388.0681818,1.828791137,50,0.97477292,7.484820637,1,0.338461538,0.546809299,16.35013753,15,2.236067977,1.252113187,1,3.155728234,3.649332942,38.97540644,31.79898987,0.88,75.47727273,388.0681818,0,110.9075016,17.3708743,33,6,86.492891,34.2757399,34,35,35,36,0,0,nan,0,35,1,nan,0,0,0,0
1,37,88,322,272,410,249,396,260.4090909,402.1590909,2.889468638,113,0.990167196,10.58513486,1,0.273291925,0.346084393,29.65977956,25.05992817,2.236067977,1.32353618,1,3.982272036,4.149076004,61.54254495,56.52691193,0.778761062,260.4090909,402.1590909,0,63.57612062,50.22780367,38,8,100,53.35056573,40,37,37,38,0,0,nan,0,37,1,nan,0,0,0,0
1,38,60,88,307,436,296,428,301.2,431.4666667,1.007122374,65,0.7283211,8.740387445,1,0.681818182,0.992927995,10.57719969,10.44030651,3.605551275,1.762246841,1.414213562,6.708203932,7.247878008,64.9357495,27.55634919,0.923076923,301.2,431.4666667,0,163.844628,23.31246686,39,4,100,50.22780367,37,38,38,39,0,0,nan,0,38,1,nan,0,0,0,0
1,40,32,65,258,458,245,453,251.8125,454.8125,1.511873635,39,0.974399887,6.383076486,1,0.492307692,0.66143094,13.68951255,12.64911064,2,1.176776695,1,2.846049894,3.077701427,-74.9702921,24.65685425,0.820512821,251.8125,454.8125,0,7.742451125,15.70662544,42,5,100,38.41200689,41,40,40,41,0,0,nan,0,40,1,nan,0,0,0,0
1,41,33,44,220,462,209,458,213.6969697,459.5757576,1.306694426,38,0.946308333,6.482044814,1,0.75,0.765289864,11.87115757,10.19803903,2,1.226826708,1,3,3.837534866,83.16469679,23.27817459,0.868421053,213.6969697,459.5757576,0,149.9800192,17.47910631,43,6,100,22.94634061,42,41,41,42,0,0,nan,0,41,1,nan,0,0,0,0
1,43,40,84,206,473,194,466,198.85,468.8,1.575593745,46,0.961893985,7.136496465,1,0.476190476,0.634681372,13.68907155,12.52996409,2,1.268198052,1,3.130495168,3.742902616,-62.34548675,28.14213562,0.869565217,198.85,468.8,0,127.8538484,17.47910631,41,5,100,28.59674282,51,43,43,44,0,0,nan,0,43,1,nan,0,0,0,0
1,44,61,144,397,480,381,471,388.4590164,474.6885246,1.942908024,71,0.974404947,8.812923024,1,0.423611111,0.514692403,18.60404497,17,2.236067977,1.345786561,1,3.577708764,4.182187619,64.72472364,38.59188309,0.85915493,388.4590164,474.6885246,0,65.99130942,24.40701815,49,6,100,57.57294877,52,44,44,45,0,0,nan,0,44,1,nan,0,0,0,0
1,45,151,261,529,487,500,478,514.7549669,481.6887417,2.105856568,184,0.955438031,13.86575534,1,0.578544061,0.47486615,26.76953901,28.0713377,5,1.928739643,2,8,7.902147047,85.09929989,63.21320344,0.820652174,514.7549669,481.6887417,0,115.4013134,16.08705801,46,8,100,71.39810731,58,45,45,46,0,0,nan,0,45,1,nan,0,0,0,0
1,48,45,110,151,492,140,482,144.4,485.9111111,1.610456575,58,0.932829089,7.569397566,1,0.409090909,0.620941921,13.70036706,12.20655562,2.236067977,1.309218548,1,4.797676429,4.936504644,-43.57474915,30.17766953,0.775862069,144.4,485.9111111,0,28.07475029,13.74858258,47,7,100,34.69239453,50,48,48,49,0,0,nan,0,48,1,nan,0,0,0,0
1,50,38,55,185,496,174,491,178.3157895,493.2105263,1.255500059,41,0.925581505,6.955796338,1,0.690909091,0.796495383,11.32937866,10.77032961,2.236067977,1.356400099,1,4,4.288717955,72.87954504,24.48528137,0.926829268,178.3157895,493.2105263,0,164.7867756,18.00099945,51,5,100,23.47103583,47,50,50,51,0,0,nan,0,50,1,nan,0,0,0,0
1,51,50,70,203,500,189,495,195.86,497.24,1.419433177,57,0.953821039,7.978845608,1,0.714285714,0.704506571,14.58907535,13.34166406,2.236067977,1.370864075,1,4,4.382200422,82.95271322,29.86396103,0.877192982,195.86,497.24,0,83.0665651,18.00099945,50,7,100,28.59674282,43,51,51,52,0,0,nan,0,51,1,nan,0,0,0,0
1,52,43,72,378,533,366,527,372.1627907,529.9069767,1.322062762,47,0.930190683,7.39927702,1,0.597222222,0.756393742,12.3280955,11.70469991,2.236067977,1.378092568,1,4.024922359,4.525356437,-69.1938758,26.72792206,0.914893617,372.1627907,529.9069767,0,56.503652,20.06435195,55,5,100,48.67223191,63,52,52,53,0,0,nan,0,52,1,nan,0,0,0,0
1,54,37,72,190,542,182,533,185.2972973,537.2972973,1.253544578,39,0.939441616,6.863662518,1,0.513888889,0.797737885,11.76138817,10.63014581,2.236067977,1.326659663,1,3.535533906,4.030733423,42.7653097,24.14213562,0.948717949,185.2972973,537.2972973,0,113.805547,21.6914571,59,5,100,41.42653443,51,54,54,55,0,0,nan,0,54,1,nan,0,0,0,0
1,55,38,70,359,541,349,534,353.3157895,536.7894737,1.280506496,42,0.938090579,6.955796338,1,0.542857143,0.780940982,11.77053319,10.81665383,2.236067977,1.321054158,1,3.577708764,4.077195547,-60.3568571,24.72792206,0.904761905,353.3157895,536.7894737,0,99.50663343,20.06435195,52,5,100,41.15398514,63,55,55,56,0,0,nan,0,55,1,nan,0,0,0,0
1,56,72,128,475,544,459,536,466.1527778,539.4861111,1.558921965,79,0.956752703,9.57461473,1,0.5625,0.641468927,17.79349529,16.55294536,2.828427125,1.524425021,1.414213562,4.828078793,5.176172312,68.74342708,37.55634919,0.911392405,466.1527778,539.4861111,0,5.040113012,23.71600727,58,4,100,57.58544301,64,56,56,57,0,0,nan,0,56,1,nan,0,0,0,0
1,57,82,117,305,550,292,541,297.6463415,544.6341463,1.054943021,87,0.763307589,10.21790794,1,0.700854701,0.947918495,12.80880632,12.16552506,4.123105626,1.938125709,2,7.589466384,8.2749402,78.92052057,32.97056275,0.942528736,297.6463415,544.6341463,0,57.72984747,29.61493668,53,6,100,31.69802866,61,57,57,58,0,0,nan,0,57,1,nan,0,0,0,0
1,58,66,119,497,552,480,545,488.2878788,548,1.808400389,75,0.972677095,9.166995688,1,0.554621849,0.552974887,19.10950704,17.08800749,2.236067977,1.396970576,1,3.880570001,4.436504452,74.26504724,38.72792206,0.88,488.2878788,548,0,171.4491733,23.71600727,56,5,100,34.02498767,45,58,58,59,0,0,nan,0,58,1,nan,0,0,0,0
1,59,51,99,208,556,197,547,202.254902,550.8235294,1.309585394,57,0.933997368,8.058239062,1,0.515151515,0.763600453,13.58240956,12.20655562,2.828427125,1.440224818,1.414213562,4.4,4.852721718,54.57484457,28.97056275,0.894736842,202.254902,550.8235294,0,168.9752854,21.6914571,54,6,100,35.67491989,62,59,59,60,0,0,nan,0,59,1,nan,0,0,0,0
1,60,37,135,258,568,243,559,250.3783784,564.4594595,2.104123423,55,0.975073509,6.863662518,1,0.274074074,0.475257292,17.32035856,16.1245155,2,1.094196794,1,3.792798584,3.843077001,-62.45715849,31.27817459,0.672727273,250.3783784,564.4594595,0,179.8980149,16.74181529,62,4,100,20.41684394,61,60,60,62,0,0,nan,0,60,1,nan,0,0,0,0
1,62,43,60,243,570,228,566,233.8837209,567.3255814,1.39443536,49,0.962626373,7.39927702,1,0.716666667,0.717136146,14.39643321,14.03566885,2,1.317601262,1,3,3.89902791,-88.07012354,27.44974747,0.87755102,233.8837209,567.3255814,0,142.5897737,16.74181529,60,4,100,35.67491989,59,62,62,64,0,0,nan,0,62,1,nan,0,0,0,0
1,63,89,260,374,583,348,573,360.8539326,577.247191,2.801041068,128,0.991688752,10.64510777,1,0.342307692,0.357010117,32.81143194,26.2488095,2.828427125,1.336195588,1,4.377284748,4.221521732,-74.25930296,55.97056275,0.6953125,360.8539326,577.247191,0,156.1531238,36.88813327,67,5,100,41.15398514,55,63,63,65,0,0,nan,0,63,1,nan,0,0,0,0
1,64,132,475,421,592,396,573,407.1363636,582.8560606,2.567092886,172,0.983934187,12.96408963,1,0.277894737,0.389545702,34.01525512,28.3019434,3.605551275,1.61570215,1.414213562,6.917159834,6.072796398,-53.16147417,65.254834,0.76744186,407.1363636,582.8560606,0,35.85774672,46.62105578,63,8,100,62.58290473,67,64,64,66,0,0,nan,0,64,1,nan,0,0,0,0
1,65,47,70,27,598,22,584,23.89361702,590.6595745,1.471983125,53,0.956858026,7.735777828,1,0.671428571,0.679355614,14.36155533,13.34166406,2,1.350750668,1,3.726206568,4.172834294,-10.75542609,29.48528137,0.886792453,23.89361702,590.6595745,0,91.63085538,24.39736162,66,4,75.85470085,76.89575407,69,65,65,67,0,0,nan,0,65,1,nan,0,0,0,0
1,66,62,144,18,618,6,606,11.53225806,611.6935484,1.48737047,68,0.954911879,8.884866447,1,0.430555556,0.672327453,16.37487783,14.86606875,2.828427125,1.472503751,1.414213562,4.242640687,4.861527315,-46.70207435,34.04163056,0.911764706,11.53225806,611.6935484,0,70.92059966,24.39736162,65,4,67.5862069,81.33248451,69,66,66,69,0,0,nan,0,66,1,nan,0,0,0,0
1,67,102,308,363,621,341,607,352.372549,613.1470588,2.369699704,124,0.983742065,11.39607097,1,0.331168831,0.421994398,27.74222607,24.69817807,2.828427125,1.47131867,1.414213562,4.875990248,4.982147665,59.67341192,55.11269837,0.822580645,352.372549,613.1470588,0,34.60941224,31.17085502,70,7,100,34.5597448,72,67,67,70,0,0,nan,0,67,1,nan,0,0,0,0
1,69,85,140,102,632,82,625,91.27058824,627.7176471,1.776127555,96,0.969180379,10.4031419,1,0.607142857,0.563022626,21.07172395,19.41648784,3,1.549419754,1.414213562,4.651021393,5.191064977,-79.18104107,43.55634919,0.885416667,91.27058824,627.7176471,0,44.97460883,33.23285323,73,9,100,40.1984077,74,69,69,72,0,0,nan,0,69,1,nan,0,0,0,0
1,70,66,112,355,648,339,641,346.1818182,643.6969697,1.524335365,72,0.952506385,9.166995688,1,0.589285714,0.656023617,16.66446552,15.5241747,2.828427125,1.500664013,1.414213562,4.427188724,5.074639973,-74.13047354,35.55634919,0.916666667,346.1818182,643.6969697,0,82.09164165,19.81768587,72,7,100,31.17085502,67,70,70,73,0,0,nan,0,70,1,nan,0,0,0,0
1,71,121,150,226,657,216,642,220.8677686,649.2809917,1.090910876,126,0.821409859,12.41217084,1,0.806666667,0.916665167,16.51121938,16.1245155,5,2.228663778,2,8.973818126,9.416981771,-19.12017791,40.72792206,0.96031746,220.8677686,649.2809917,0,149.3105918,22.22384987,68,4,100,46.01886289,76,71,71,74,0,0,nan,0,71,1,nan,0,0,0,0
1,72,52,91,373,649,360,642,365.9615385,644.9230769,1.444951192,58,0.949995806,8.13685789,1,0.571428571,0.692064899,14.55475416,13.41640786,2.236067977,1.402081961,1,4.024922359,4.54490624,66.27831736,30.72792206,0.896551724,365.9615385,644.9230769,0,63.2989461,19.81768587,70,6,100,34.5597448,67,72,72,75,0,0,nan,0,72,1,nan,0,0,0,0
1,73,57,84,84,667,78,653,80.35087719,659.1052632,1.420636256,62,0.947076048,8.519075892,1,0.678571429,0.703909953,15.00160991,13.92838828,2.828427125,1.464923177,1,4.427188724,4.81565602,-15.95942673,31.89949494,0.919354839,80.35087719,659.1052632,0,97.27942747,20.32038736,75,4,100,28.81386043,74,73,73,76,0,0,nan,0,73,1,nan,0,0,0,0
1,74,113,440,119,675,99,653,108.7610619,663.9115044,2.542252517,130,0.989174027,11.99483508,1,0.256818182,0.393351956,32.24578798,27.65863337,2.828427125,1.481466786,1.414213562,4.372373161,4.731979592,41.48036213,60.08326112,0.869230769,108.7610619,663.9115044,0,32.70706463,28.81386043,73,6,100,37.30327767,75,74,74,77,0,0,nan,0,74,1,nan,0,0,0,0
1,75,60,120,79,686,71,671,74.45,678.55,1.621974894,68,0.95896903,8.740387445,1,0.5,0.616532354,16.47530762,15.23154621,2.828427125,1.42608527,1.207106781,4.427188724,4.670928416,-22.14724862,34.97056275,0.882352941,74.45,678.55,0,50.0135079,20.32038736,73,6,79.60526316,37.30327767,74,75,75,78,0,0,nan,0,75,1,nan,0,0,0,0
1,76,61,84,195,693,189,679,191.852459,685,1.327479781,65,0.935849115,8.812923024,1,0.726190476,0.753307142,14.91679253,13.60147051,3,1.539695203,1.414213562,4.850712501,5.256691969,11.65507107,31.89949494,0.938461538,191.852459,685,0,107.1269459,18.22426064,77,6,100,46.01886289,71,76,76,79,0,0,nan,0,76,1,nan,0,0,0,0
1,77,75,105,210,704,195,697,201.9866667,700.1466667,1.367431405,83,0.937154642,9.772050238,1,0.714285714,0.731298109,16.69957066,14.86606875,3,1.642099671,1.414213562,5.209458853,5.826718711,79.20926647,35.89949494,0.903614458,201.9866667,700.1466667,0,54.15005636,18.22426064,76,7,100,54.25691565,71,77,77,80,0,0,nan,0,77,1,nan,0,0,0,0
1,78,80,187,421,738,404,727,412.575,731.4875,1.548541424,87,0.95590417,10.09253009,1,0.427807487,0.64576897,18.79961519,17.88854382,3,1.580467102,1.414213562,5.366563146,5.521047795,-60.74739409,39.45584412,0.91954023,412.575,731.4875,0,88.14739554,26.78652837,79,5,100,32.4814462,82,78,78,81,0,0,nan,0,78,1,nan,0,0,0,0
1,79,81,100,397,740,377,735,386.308642,736.7407407,1.738890309,88,0.968361002,10.1554125,1,0.81,0.575079402,20.42197299,19.02629759,3,1.545679729,1.414213562,4,5.096375675,-89.66665492,42.07106781,0.920454545,386.308642,736.7407407,0,51.59410995,26.78652837,78,5,100,41.42833324,82,79,79,82,0,0,nan,0,79,1,nan,0,0,0,0
1,81,55,84,156,757,149,745,151.5636364,749.4181818,1.314545085,59,0.874667448,8.368283872,1,0.654761905,0.760719439,12.40163976,12.52996409,3.16227766,1.54814873,1.414213562,5.813776741,6.011366023,-23.30507719,30.14213562,0.93220339,151.5636364,749.4181818,0,55.56430705,13.19575582,80,6,100,30.6755802,84,81,81,84,0,0,nan,0,81,1,nan,0,0,0,0
1,82,182,897,437,776,398,753,417.9120879,763.5274725,3.890278383,257,0.994474724,15.22266722,1,0.202898551,0.257051013,53.18953642,43.41658669,2.828427125,1.538409787,1.414213562,5.572001436,5.58364068,61.69273076,94.32590181,0.708171206,417.9120879,763.5274725,0,40.25849451,32.4814462,78,6,100,41.42833324,79,82,82,85,0,0,nan,0,82,1,nan,0,0,0,0
1,83,93,224,365,773,349,759,356.0752688,765.6236559,1.633954447,100,0.95996328,10.88169461,1,0.415178571,0.612012166,20.68560102,19.20937271,2.828427125,1.645188004,1.414213562,5.4,5.794571881,51.38542904,43.69848481,0.93,356.0752688,765.6236559,0,96.85988744,24.39075092,87,6,100,41.81243405,79,83,83,86,0,0,nan,0,83,1,nan,0,0,0,0
