ImageNumber,ObjectNumber,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Watershed
1,44,1,388.4590163934426,474.6885245901639,0,44,45
1,45,1,514.7549668874173,481.6887417218543,0,45,46
1,46,1,530.8095238095239,480.6666666666667,0,46,47
1,47,1,157.6206896551724,482.13793103448273,0,47,48
1,48,1,144.4,485.9111111111111,0,48,49
1,49,1,407.031746031746,490.5238095238095,0,49,50
1,50,1,178.31578947368422,493.2105263157895,0,50,51
1,51,1,195.86,497.24,0,51,52
1,52,1,372.16279069767444,529.9069767441861,0,52,53
1,53,1,271.1764705882353,531.3529411764706,0,53,54
1,54,1,185.2972972972973,537.2972972972973,0,54,55
1,55,1,353.3157894736842,536.7894736842105,0,55,56
1,56,1,466.15277777777777,539.4861111111111,0,56,57
1,57,1,297.6463414634146,544.6341463414634,0,57,58
1,58,1,488.2878787878788,548.0,0,58,59
1,59,1,202.2549019607843,550.8235294117648,0,59,60
1,60,1,250.3783783783784,564.4594594594595,0,60,62
1,61,1,270.5,561.0,0,61,63
1,62,1,233.88372093023256,567.3255813953489,0,62,64
1,63,1,360.85393258426967,577.2471910112359,0,63,65
1,64,1,407.1363636363636,582.8560606060606,0,64,66
1,65,1,23.893617021276597,590.6595744680851,0,65,67
1,66,1,11.53225806451613,611.6935483870968,0,66,69
1,67,1,352.37254901960785,613.1470588235294,0,67,70
1,68,1,224.11363636363637,627.2954545454545,0,68,71
1,69,1,91.27058823529411,627.7176470588236,0,69,72
1,70,1,346.1818181818182,643.6969696969697,0,70,73
1,71,1,220.86776859504133,649.2809917355372,0,71,74
1,72,1,365.96153846153845,644.9230769230769,0,72,75
1,73,1,80.35087719298245,659.1052631578947,0,73,76
1,74,1,108.76106194690266,663.9115044247787,0,74,77
1,75,1,74.45,678.55,0,75,78
1,76,1,191.85245901639345,685.0,0,76,79
1,77,1,201.98666666666668,700.1466666666666,0,77,80
1,78,1,412.575,731.4875,0,78,81
1,79,1,386.30864197530866,736.7407407407408,0,79,82
1,80,1,138.5,747.5555555555555,0,80,83
1,81,1,151.56363636363636,749.4181818181818,0,81,84
1,82,1,417.9120879120879,763.5274725274726,0,82,85
1,83,1,356.0752688172043,765.6236559139785,0,83,86
1,84,1,130.81967213114754,772.016393442623,0,84,87
1,85,1,185.93103448275863,767.2931034482758,0,85,88
1,86,1,208.05454545454546,768.6,0,86,89
1,87,1,370.69662921348316,785.1460674157304,0,87,90
1,88,1,515.7179487179487,802.3333333333334,0,88,91
1,89,1,73.87777777777778,888.2111111111111,0,89,93
1,90,1,55.845360824742265,919.3917525773196,0,90,94
1,91,1,470.9329268292683,967.1158536585366,0,91,95
1,92,1,112.475,959.425,0,92,96
1,93,1,490.09375,978.5729166666666,0,93,97
1,94,1,347.9642857142857,1026.3511904761904,0,94,98
1,95,1,174.61363636363637,1028.3636363636363,0,95,99
1,96,1,177.7123287671233,1048.3835616438357,0,96,100
1,97,1,36.58888888888889,1044.4555555555555,0,97,101
1,98,1,56.842696629213485,1048.4494382022472,0,98,102
2,1,1,152.018018018018,24.09009009009009,0,1,2
2,2,1,168.2058823529412,37.88235294117647,0,2,3
2,3,1,206.51408450704224,40.021126760563384,0,3,4
2,4,1,357.5496688741722,48.41059602649007,0,4,5
2,5,1,410.3333333333333,56.666666666666664,0,5,6
2,6,1,427.82608695652175,66.95652173913044,0,6,7
2,7,1,127.57317073170732,78.7439024390244,0,7,8
2,8,1,383.01526717557255,78.58015267175573,0,8,9
2,9,1,409.5,80.5,0,9,10
2,10,1,501.1363636363636,98.97979797979798,0,10,11
2,11,1,225.42222222222222,93.02222222222223,0,11,12
2,12,1,248.40350877192984,97.3157894736842,0,12,13
2,13,1,215.1304347826087,108.65217391304348,0,13,14
2,14,1,324.67241379310343,123.43103448275862,0,14,15
2,15,1,332.27868852459017,134.13114754098362,0,15,16
2,16,1,40.86666666666667,137.26666666666668,0,16,17
2,17,1,62.285714285714285,138.04285714285714,0,17,18
2,18,1,28.0,138.69230769230768,0,18,19
2,19,1,469.2835820895522,144.44776119402985,0,19,20
2,20,1,35.8469387755102,153.05102040816325,0,20,21
2,21,1,449.3709677419355,154.3709677419355,0,21,22
2,22,1,190.0859375,166.3828125,0,22,23
2,23,1,94.6470588235294,190.97058823529412,0,23,24
2,24,1,493.24242424242425,213.53030303030303,0,24,25
2,25,1,511.36,219.66666666666666,0,25,26
2,26,1,447.3333333333333,260.92,0,26,27
2,27,1,79.05882352941177,303.8235294117647,0,27,28
2,28,1,189.18666666666667,322.8666666666667,0,28,29
2,29,1,103.96747967479675,346.5121951219512,0,29,30
2,30,1,312.7659574468085,338.7659574468085,0,30,31
2,31,1,223.6304347826087,344.82608695652175,0,31,32
2,32,1,338.7415730337079,355.2696629213483,0,32,33
2,33,1,67.38636363636364,372.20454545454544,0,33,34
2,34,1,75.68,388.14,0,34,35
2,35,1,115.47777777777777,387.1666666666667,0,35,36
2,36,1,260.22340425531917,402.3191489361702,0,36,37
2,37,1,301.344262295082,431.672131147541,0,37,38
2,38,1,316.3333333333333,450.0,0,38,39
2,39,1,252.23333333333332,455.26666666666665,0,39,40
2,40,1,214.1818181818182,459.8484848484849,0,40,41
2,41,1,237.77777777777777,459.0,0,41,42
2,42,1,199.1904761904762,469.3095238095238,0,42,43
2,43,1,397.6617647058824,482.9264705882353,0,43,44
2,44,1,516.0487804878048,482.0975609756098,0,44,45
2,45,1,149.9878048780488,484.780487804878,0,45,46
2,46,1,177.82051282051282,493.4871794871795,0,46,48
2,47,1,196.46296296296296,497.68518518518516,0,47,49
2,48,1,372.59090909090907,530.4545454545455,0,48,50
2,49,1,271.56666666666666,531.7333333333333,0,49,51
2,50,1,186.0,538.0,0,50,52
2,51,1,353.43243243243245,537.3243243243244,0,51,53
2,52,1,466.69736842105266,539.75,0,52,54
2,53,1,298.1,545.025,0,53,55
2,54,1,489.0153846153846,548.5076923076923,0,54,56
2,55,1,202.76,551.24,0,55,57
2,56,1,250.88235294117646,564.8529411764706,0,56,59
2,57,1,234.26190476190476,567.547619047619,0,57,60
2,58,1,369.3809523809524,575.3571428571429,0,58,61
2,59,1,407.52941176470586,583.3529411764706,0,59,62
2,60,1,353.975,579.675,0,60,63
2,61,1,24.153846153846153,591.3461538461538,0,61,64
2,62,1,11.75,612.296875,0,62,66
2,63,1,353.0,613.6831683168317,0,63,67
2,64,1,224.6888888888889,627.5555555555555,0,64,68
2,65,1,92.30681818181819,627.9318181818181,0,65,69
2,66,1,346.95384615384614,643.9230769230769,0,66,70
2,67,1,221.34513274336283,649.6902654867257,0,67,71
2,68,1,366.5740740740741,645.7222222222222,0,68,72
2,69,1,81.0,659.2280701754386,0,69,73
2,70,1,109.08108108108108,664.1981981981982,0,70,74
2,71,1,74.79032258064517,678.9677419354839,0,71,75
2,72,1,192.40322580645162,685.516129032258,0,72,76
2,73,1,202.13513513513513,700.527027027027,0,73,77
2,74,1,413.0759493670886,731.9240506329114,0,74,78
2,75,1,386.49397590361446,736.9156626506024,0,75,79
2,76,1,139.34285714285716,747.3714285714286,0,76,80
2,77,1,152.05882352941177,749.4313725490196,0,77,81
2,78,1,418.05464480874315,763.6612021857924,0,78,82
2,79,1,356.5520833333333,765.9895833333334,0,79,83
2,80,1,131.12698412698413,772.1746031746031,0,80,84
2,81,1,186.20689655172413,767.7758620689655,0,81,85
2,82,1,209.03571428571428,769.3035714285714,0,82,86
2,83,1,371.0537634408602,785.6989247311828,0,83,87
2,84,1,515.6363636363636,802.5064935064935,0,84,88
2,85,1,74.2611111111111,888.5777777777778,0,85,90
2,86,1,56.20388349514563,919.8446601941747,0,86,91
2,87,1,467.05970149253733,960.8656716417911,0,87,92
2,88,1,113.02439024390245,959.829268292683,0,88,93
2,89,1,474.5483870967742,972.4301075268817,0,89,94
2,90,1,490.5612244897959,978.9183673469388,0,90,95
2,91,1,348.43529411764706,1026.6,0,91,96
2,92,1,176.35,1038.09375,0,92,97
2,93,1,36.602409638554214,1044.5903614457832,0,93,98
2,94,1,57.239583333333336,1048.875,0,94,99
3,1,1,149.11304347826086,23.878260869565217,0,1,2
3,2,1,167.45238095238096,38.404761904761905,0,2,3
3,3,1,206.51162790697674,41.7906976744186,0,3,4
3,4,1,356.7548387096774,49.8,0,4,5
3,5,1,409.75,57.75,0,5,6
3,6,1,427.6595744680851,68.53191489361703,0,6,7
3,7,1,126.76470588235294,80.05882352941177,0,7,8
3,8,1,382.03968253968253,79.9047619047619,0,8,9
3,9,1,409.09090909090907,81.81818181818181,0,9,10
3,10,1,500.01020408163265,100.07142857142857,0,10,11
3,11,1,224.7157894736842,94.10526315789474,0,11,12
3,12,1,247.6851851851852,98.81481481481481,0,12,13
3,13,1,214.25531914893617,109.87234042553192,0,13,14
3,14,1,323.76666666666665,124.63333333333334,0,14,15
3,15,1,331.59322033898303,135.4406779661017,0,15,16
3,16,1,39.8,138.4,0,16,17
3,17,1,61.67123287671233,139.41095890410958,0,17,18
3,18,1,26.916666666666668,139.58333333333334,0,18,19
3,19,1,468.4761904761905,145.9206349206349,0,19,20
3,20,1,35.22222222222222,154.94949494949495,0,20,21
3,21,1,447.741935483871,156.11290322580646,0,21,22
3,22,1,189.03968253968253,168.484126984127,0,22,23
3,23,1,93.55384615384615,192.23076923076923,0,23,24
3,24,1,502.42,218.57333333333332,0,24,25
3,25,1,446.5131578947368,262.5,0,25,26
3,26,1,78.26811594202898,305.19565217391306,0,26,27
3,27,1,187.33333333333334,319.92857142857144,0,27,28
3,28,1,189.68571428571428,329.2,0,28,29
3,29,1,103.21428571428571,348.07936507936506,0,29,30
3,30,1,312.5111111111111,340.0444444444444,0,30,31
3,31,1,216.7843137254902,345.8627450980392,0,31,32
3,32,1,229.04444444444445,346.75555555555553,0,32,33
3,33,1,338.14130434782606,356.7173913043478,0,33,34
3,34,1,66.65306122448979,373.46938775510205,0,34,35
3,35,1,75.0,389.59574468085106,0,35,36
3,36,1,114.47872340425532,388.468085106383,0,36,37
3,37,1,259.16129032258067,403.55913978494624,0,37,38
3,38,1,300.3225806451613,433.0967741935484,0,38,39
3,39,1,315.1666666666667,451.1666666666667,0,39,40
3,40,1,251.53571428571428,456.64285714285717,0,40,41
3,41,1,213.70967741935485,461.38709677419354,0,41,42
3,42,1,236.30769230769232,460.46153846153845,0,42,43
3,43,1,198.10526315789474,470.8421052631579,0,43,44
3,44,1,396.67391304347825,484.1521739130435,0,44,45
3,45,1,516.0795454545455,483.26704545454544,0,45,46
3,46,1,148.91666666666666,486.2857142857143,0,46,47
3,47,1,176.7560975609756,494.6585365853659,0,47,48
3,48,1,195.62962962962962,499.0,0,48,49
3,49,1,372.1111111111111,531.6444444444444,0,49,50
3,50,1,270.53333333333336,532.8666666666667,0,50,51
3,51,1,185.02439024390245,539.1951219512196,0,51,52
3,52,1,352.0769230769231,539.0,0,52,53
3,53,1,465.95714285714286,541.1285714285714,0,53,54
3,54,1,297.46153846153845,546.3974358974359,0,54,55
3,55,1,487.8840579710145,549.9130434782609,0,55,56
3,56,1,202.2941176470588,552.9215686274509,0,56,57
3,57,1,250.47058823529412,565.8823529411765,0,57,59
3,58,1,233.09302325581396,568.9767441860465,0,58,60
3,59,1,406.7481481481482,584.7185185185185,0,59,61
3,60,1,368.8333333333333,576.9285714285714,0,60,62
3,61,1,353.0975609756098,580.9024390243902,0,61,63
3,62,1,23.45098039215686,592.3921568627451,0,62,64
3,63,1,352.3921568627451,615.0196078431372,0,63,66
3,64,1,10.968253968253968,613.9206349206349,0,64,67
3,65,1,224.4318181818182,628.6363636363636,0,65,68
3,66,1,91.74444444444444,629.2444444444444,0,66,69
3,67,1,346.0,645.2121212121212,0,67,70
3,68,1,220.50877192982455,651.3684210526316,0,68,71
3,69,1,365.8679245283019,647.2075471698113,0,69,72
3,70,1,80.26315789473684,660.3508771929825,0,70,73
3,71,1,108.42241379310344,665.6120689655172,0,71,74
3,72,1,73.74603174603175,680.8412698412699,0,72,75
3,73,1,191.546875,686.546875,0,73,76
3,74,1,201.34177215189874,702.0253164556962,0,74,77
3,75,1,412.2098765432099,733.3456790123457,0,75,78
3,76,1,385.641975308642,738.1358024691358,0,76,79
3,77,1,139.0,747.84375,0,77,80
3,78,1,151.5744680851064,750.2340425531914,0,78,81
3,79,1,405.1358024691358,758.3827160493827,0,79,82
3,80,1,356.0,767.2916666666666,0,80,83
3,81,1,130.28125,773.421875,0,81,84
3,82,1,427.6734693877551,770.7857142857143,0,82,85
3,83,1,185.63934426229508,769.016393442623,0,83,86
3,84,1,209.06349206349208,770.8253968253969,0,84,87
3,85,1,370.1182795698925,787.0322580645161,0,85,88
3,86,1,514.7948717948718,804.1025641025641,0,86,89
3,87,1,73.5027027027027,890.0432432432433,0,87,91
3,88,1,55.47572815533981,921.2621359223301,0,88,92
3,89,1,471.775956284153,969.5901639344262,0,89,93
3,90,1,112.14285714285714,961.2619047619048,0,90,94
3,91,1,491.109756097561,980.9634146341464,0,91,95
3,92,1,347.90058479532166,1027.7134502923977,0,92,96
3,93,1,174.2340425531915,1030.0744680851064,0,93,97
3,94,1,46.88622754491018,1048.2934131736527,0,94,98
4,1,1,147.51396648044692,19.335195530726256,0,1,1
4,2,1,169.0,41.03448275862069,0,2,2
4,3,1,208.7017543859649,45.28947368421053,0,3,3
4,4,1,358.1111111111111,52.72549019607843,0,4,4
4,5,1,410.6666666666667,60.333333333333336,0,5,5
4,6,1,429.1041666666667,71.5,0,6,6
4,7,1,128.07692307692307,82.82051282051282,0,7,7
4,8,1,382.7641509433962,82.87735849056604,0,8,8
4,9,1,410.8333333333333,84.66666666666667,0,9,9
4,10,1,501.08290155440415,102.90155440414507,0,10,10
4,11,1,226.07407407407408,96.70370370370371,0,11,11
4,12,1,249.19148936170214,101.51063829787235,0,12,12
4,13,1,215.68421052631578,113.76315789473684,0,13,13
4,14,1,328.94642857142856,132.91071428571428,0,14,14
4,15,1,62.784615384615385,142.15384615384616,0,15,15
4,16,1,27.428571428571427,142.28571428571428,0,16,16
4,17,1,40.6,141.2,0,17,17
4,18,1,469.7049180327869,148.85245901639345,0,18,18
4,19,1,36.651685393258425,158.38202247191012,0,19,19
4,20,1,448.59322033898303,159.25423728813558,0,20,20
4,21,1,193.89830508474577,162.77966101694915,0,21,21
4,22,1,186.2962962962963,180.96296296296296,0,22,22
4,23,1,95.05172413793103,195.22413793103448,0,23,23
4,24,1,500.7083333333333,221.23333333333332,0,24,24
4,25,1,516.68,223.2,0,25,25
4,26,1,447.7671232876712,265.47945205479454,0,26,26
4,27,1,79.42857142857143,308.1353383458647,0,27,27
4,28,1,189.77941176470588,327.25,0,28,28
4,29,1,108.23809523809524,348.07142857142856,0,29,29
4,30,1,313.42105263157896,343.07894736842104,0,30,30
4,31,1,224.01234567901236,349.037037037037,0,31,31
4,32,1,339.0,359.17894736842106,0,32,32
4,33,1,90.35714285714286,362.14285714285717,0,33,33
4,34,1,67.48780487804878,375.0731707317073,0,34,34
4,35,1,115.53571428571429,391.26190476190476,0,35,35
4,36,1,76.88888888888889,393.55555555555554,0,36,36
4,37,1,260.4418604651163,406.4767441860465,0,37,37
4,38,1,300.82456140350877,435.5438596491228,0,38,38
4,39,1,316.5,453.5,0,39,39
4,40,1,252.95833333333334,459.4583333333333,0,40,40
4,41,1,214.84,464.28,0,41,41
4,42,1,237.7,463.4,0,42,42
4,43,1,199.23529411764707,473.9117647058824,0,43,43
4,44,1,397.9776119402985,487.3134328358209,0,44,44
4,45,1,517.1180124223603,486.2111801242236,0,45,45
4,46,1,158.42857142857142,487.14285714285717,0,46,47
4,47,1,146.60416666666666,489.9791666666667,0,47,48
4,48,1,177.16666666666666,497.22222222222223,0,48,49
4,49,1,196.98,501.98,0,49,50
4,50,1,373.3255813953488,534.6046511627907,0,50,51
4,51,1,271.5217391304348,535.695652173913,0,51,52
4,52,1,186.38235294117646,542.1764705882352,0,52,53
4,53,1,353.22222222222223,541.8333333333334,0,53,54
4,54,1,467.3142857142857,544.0285714285715,0,54,55
4,55,1,298.72857142857146,549.4285714285714,0,55,56
4,56,1,489.5,553.0645161290323,0,56,57
4,57,1,203.55102040816325,555.9387755102041,0,57,58
4,58,1,251.17391304347825,569.4347826086956,0,58,60
4,59,1,234.28125,571.75,0,59,61
4,60,1,408.0079365079365,587.6746031746031,0,60,62
4,61,1,370.69444444444446,579.5833333333334,0,61,63
4,62,1,353.64864864864865,583.972972972973,0,62,64
4,63,1,24.317073170731707,595.3414634146342,0,63,65
4,64,1,347.2307692307692,614.2307692307693,0,64,67
4,65,1,12.25,616.8214285714286,0,65,68
4,66,1,358.0877192982456,620.5964912280701,0,66,69
4,67,1,226.26315789473685,631.0526315789474,0,67,70
4,68,1,92.9390243902439,632.109756097561,0,68,71
4,69,1,347.6666666666667,647.7333333333333,0,69,72
4,70,1,221.6851851851852,654.6944444444445,0,70,73
4,71,1,367.28846153846155,650.3461538461538,0,71,74
4,72,1,81.52,663.12,0,72,75
4,73,1,109.84848484848484,668.7171717171717,0,73,76
4,74,1,75.14545454545454,683.6545454545454,0,74,77
4,75,1,192.75862068965517,689.1379310344828,0,75,78
4,76,1,202.17567567567568,704.8513513513514,0,76,79
4,77,1,413.44594594594594,736.2972972972973,0,77,80
4,78,1,386.6753246753247,741.0519480519481,0,78,81
4,79,1,140.57692307692307,750.3461538461538,0,79,82
4,80,1,153.05263157894737,752.7105263157895,0,80,83
4,81,1,405.6,760.8,0,81,84
4,82,1,358.625,771.1145833333334,0,82,85
4,83,1,428.92134831460675,773.6516853932584,0,83,86
4,84,1,131.53061224489795,776.4489795918367,0,84,87
4,85,1,186.88,771.92,0,85,88
4,86,1,210.40425531914894,773.6170212765958,0,86,89
4,87,1,370.34831460674155,789.0449438202247,0,87,90
4,88,1,515.8311688311688,806.8701298701299,0,88,91
4,89,1,74.7247191011236,892.8932584269663,0,89,93
4,90,1,56.864583333333336,924.0520833333334,0,90,94
4,91,1,472.6488095238095,972.2321428571429,0,91,95
4,92,1,113.47945205479452,964.1095890410959,0,92,96
4,93,1,491.7093023255814,983.6279069767442,0,93,97
4,94,1,349.0792682926829,1030.658536585366,0,94,98
4,95,1,175.61904761904762,1033.4404761904761,0,95,99
4,96,1,36.93150684931507,1048.972602739726,0,96,100
4,97,1,59.0,1053.8045977011495,0,97,102
5,1,1,143.60294117647058,9.632352941176471,0,1,1
5,2,1,148.52380952380952,26.80952380952381,0,2,2
5,3,1,167.36,42.72,0,3,3
5,4,1,208.46491228070175,46.64912280701754,0,4,4
5,5,1,357.5192307692308,53.68589743589744,0,5,5
5,6,1,409.625,61.25,0,6,6
5,7,1,428.72,72.7,0,7,7
5,8,1,127.37333333333333,83.58666666666667,0,8,8
5,9,1,381.8440366972477,83.93577981651376,0,9,9
5,10,1,410.3,85.4,0,10,10
5,11,1,490.25,92.75,0,11,11
5,12,1,225.33333333333334,97.35802469135803,0,12,12
5,13,1,497.4712643678161,103.85057471264368,0,13,13
5,14,1,248.57142857142858,102.34693877551021,0,14,14
5,15,1,511.24615384615385,111.58461538461539,0,15,15
5,16,1,214.625,114.45,0,16,16
5,17,1,328.2083333333333,133.75,0,17,17
5,18,1,39.166666666666664,141.66666666666666,0,18,18
5,19,1,61.5735294117647,143.0735294117647,0,19,19
5,20,1,26.4,142.8,0,20,20
5,21,1,469.1212121212121,149.6060606060606,0,21,21
5,22,1,35.842696629213485,159.34831460674158,0,22,22
5,23,1,447.40983606557376,160.31147540983608,0,23,23
5,24,1,193.2,163.45,0,24,24
5,25,1,185.19642857142858,182.42857142857142,0,25,25
5,26,1,94.3157894736842,196.21052631578948,0,26,26
5,27,1,491.2307692307692,218.07692307692307,0,27,27
5,28,1,503.8641975308642,224.03703703703704,0,28,28
5,29,1,515.6666666666666,224.03333333333333,0,29,29
5,30,1,446.97222222222223,266.3333333333333,0,30,30
5,31,1,78.57352941176471,308.99264705882354,0,31,31
5,32,1,188.9142857142857,328.1142857142857,0,32,32
5,33,1,106.73118279569893,349.5268817204301,0,33,33
5,34,1,312.94871794871796,343.97435897435895,0,34,34
5,35,1,223.09638554216866,350.0,0,35,35
5,36,1,338.2526315789474,359.9578947368421,0,36,36
5,37,1,89.54545454545455,363.27272727272725,0,37,37
5,38,1,66.66666666666667,375.53846153846155,0,38,38
5,39,1,114.95121951219512,392.280487804878,0,39,39
5,40,1,76.09677419354838,394.4193548387097,0,40,40
5,41,1,252.32432432432432,403.64864864864865,0,41,41
5,42,1,265.11764705882354,410.29411764705884,0,42,42
5,43,1,300.015873015873,436.1904761904762,0,43,43
5,44,1,316.125,454.5,0,44,44
5,45,1,252.85714285714286,460.0952380952381,0,45,45
5,46,1,213.5,465.03846153846155,0,46,46
5,47,1,236.625,464.375,0,47,47
5,48,1,198.4,474.85714285714283,0,48,48
5,49,1,397.46715328467155,488.4379562043796,0,49,49
5,50,1,516.1807228915662,487.12048192771084,0,50,50
5,51,1,157.23529411764707,488.2352941176471,0,51,52
5,52,1,146.0,490.7647058823529,0,52,53
5,53,1,176.0,498.0,0,53,54
5,54,1,195.9,502.82,0,54,55
5,55,1,372.3255813953488,535.6046511627907,0,55,56
5,56,1,270.77272727272725,536.4090909090909,0,56,57
5,57,1,185.56756756756758,543.0,0,57,58
5,58,1,352.0810810810811,542.8918918918919,0,58,59
5,59,1,466.71830985915494,544.9014084507043,0,59,60
5,60,1,298.14084507042253,550.3098591549295,0,60,61
5,61,1,488.5692307692308,554.0153846153846,0,61,62
5,62,1,203.10416666666666,557.0416666666666,0,62,63
5,63,1,250.4090909090909,570.3636363636364,0,63,65
5,64,1,233.47058823529412,572.6764705882352,0,64,66
5,65,1,370.475,580.275,0,65,67
5,66,1,407.32824427480915,588.4580152671756,0,66,68
5,67,1,352.7894736842105,584.921052631579,0,67,69
5,68,1,23.441860465116278,596.046511627907,0,68,70
5,69,1,352.93684210526317,618.9157894736842,0,69,72
5,70,1,11.60377358490566,617.6981132075472,0,70,73
5,71,1,225.66666666666666,631.5833333333334,0,71,74
5,72,1,92.35802469135803,632.9506172839506,0,72,75
5,73,1,355.6068376068376,649.4957264957264,0,73,76
5,74,1,221.02702702702703,655.3693693693693,0,74,77
5,75,1,80.68888888888888,663.7555555555556,0,75,78
5,76,1,108.72,669.26,0,76,79
5,77,1,74.22641509433963,684.6603773584906,0,77,80
5,78,1,192.08928571428572,690.0,0,78,81
5,79,1,201.1095890410959,705.8767123287671,0,79,82
5,80,1,412.4054054054054,737.4459459459459,0,80,83
5,81,1,385.8181818181818,741.8831168831168,0,81,84
5,82,1,140.57692307692307,750.5384615384615,0,82,85
5,83,1,152.22222222222223,752.8888888888889,0,83,86
5,84,1,404.64473684210526,761.5394736842105,0,84,87
5,85,1,358.03092783505156,772.1958762886597,0,85,88
5,86,1,428.10752688172045,774.5483870967741,0,86,89
5,87,1,128.73076923076923,773.6538461538462,0,87,90
5,88,1,186.0566037735849,772.8490566037735,0,88,91
5,89,1,209.72,774.54,0,89,92
5,90,1,132.72727272727272,781.1818181818181,0,90,93
5,91,1,369.4835164835165,789.7362637362637,0,91,94
5,92,1,514.8205128205128,807.7564102564103,0,92,95
5,93,1,73.8361581920904,893.8644067796611,0,93,97
5,94,1,55.94897959183673,925.0408163265306,0,94,98
5,95,1,472.42285714285714,973.5257142857142,0,95,99
5,96,1,112.67605633802818,964.9154929577464,0,96,100
5,97,1,491.14814814814815,984.641975308642,0,97,101
5,98,1,348.3212121212121,1031.551515151515,0,98,102
5,99,1,175.5595238095238,1036.607142857143,0,99,103
5,100,1,35.796875,1049.875,0,100,104
6,1,1,148.6231884057971,20.917874396135264,0,1,2
6,2,1,168.58490566037736,42.301886792452834,0,2,3
6,3,1,209.83333333333334,47.17460317460318,0,3,4
6,4,1,358.27950310559004,53.81987577639752,0,4,5
6,5,1,410.25,61.125,0,5,6
6,6,1,429.9622641509434,73.01886792452831,0,6,7
6,7,1,128.4404761904762,83.97619047619048,0,7,8
6,8,1,382.92063492063494,84.07936507936508,0,8,9
6,9,1,411.375,85.6875,0,9,10
6,10,1,496.0,100.01438848920863,0,10,11
6,11,1,226.41379310344828,97.64367816091954,0,11,12
6,12,1,249.84615384615384,102.57692307692308,0,12,13
6,13,1,215.30188679245282,113.77358490566037,0,13,14
6,14,1,512.4153846153846,111.86153846153846,0,14,15
6,15,1,325.42105263157896,128.97368421052633,0,15,16
6,16,1,334.35185185185185,140.55555555555554,0,16,17
6,17,1,37.95454545454545,141.22727272727272,0,17,18
6,18,1,62.57692307692308,143.4102564102564,0,18,19
6,19,1,27.4,142.8,0,19,20
6,20,1,470.3,149.75714285714287,0,20,21
6,21,1,36.457142857142856,159.6095238095238,0,21,22
6,22,1,448.25396825396825,160.55555555555554,0,22,23
6,23,1,194.24193548387098,163.66129032258064,0,23,24
6,24,1,186.0952380952381,183.53968253968253,0,24,25
6,25,1,95.0952380952381,196.31746031746033,0,25,26
6,26,1,491.0625,218.1875,0,26,27
6,27,1,504.63106796116506,223.71844660194174,0,27,28
6,28,1,517.625,224.29166666666666,0,28,29
6,29,1,448.02702702702703,266.4189189189189,0,29,30
6,30,1,79.3082191780822,309.3493150684931,0,30,31
6,31,1,190.01298701298703,328.54545454545456,0,31,32
6,32,1,107.78571428571429,349.6875,0,32,33
6,33,1,315.25,344.1875,0,33,34
6,34,1,218.55769230769232,349.96153846153845,0,34,35
