CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0.0,1.0,23.323806762695312,23.323806762695312,0.199,7.0,0.627,2.6011730862304447
1.0,2.0,27.875904083251953,27.875904083251953,0.265,6.0,0.291,2.6344941583153525
2.0,3.0,20.124608993530273,20.124608993530273,-0.031,7.0,0.59,2.034443917435608
3,2,19.677398681640625,19.677398681640625,0.0,1,NaN,2.677945096238595
4,4,24.149534225463867,24.149534225463867,0.0,1,NaN,2.677945096238595
5.0,5.0,49.37485122680664,49.37485122680664,0.118,6.0,1.11,2.6167969202395582
6,6,21.466251373291016,21.466251373291016,0.0,1,NaN,2.677945096238595
7,7,43.909759521484375,43.909759521484375,0.0,1,NaN,1.3961241182704525
8.0,8.0,26.832813262939453,26.832813262939453,0.202,6.0,0.677,2.677945096238595
9.0,9.0,22.742706298828125,22.742706298828125,0.012,6.0,0.59,2.553589987559836
10.0,10.0,47.27940368652344,47.27940368652344,0.227,3.0,0.543,1.3633001252030077
11.0,10.0,40.43134689331055,40.43134689331055,-0.02,3.0,0.495,0.7354397913505974
12,5,44.06821060180664,44.06821060180664,0.0,1,NaN,2.5269296810982977
13,5,14.758047103881836,14.758047103881836,0.0,1,NaN,2.677945096238595
14.0,8.0,25.298219680786133,25.298219680786133,-0.274,2.0,0.315,2.819842180701597
15.0,10.0,18.384775161743164,18.384775161743164,-0.203,3.0,0.747,2.356194490192345
16.0,11.0,19.183507919311523,19.183507919311523,0.025,2.0,0.277,3.0584512943605544
17,12,37.18489074707031,37.18489074707031,0.0,1,NaN,2.5393053241048684
18.0,13.0,19.694379806518555,19.694379806518555,0.331,7.0,0.277,2.7049653955004844
19,14,52.380592346191406,52.380592346191406,0.0,1,NaN,0.4339533777758418
20,12,23.33452033996582,23.33452033996582,0.0,1,NaN,2.356194490192345
21.0,14.0,28.837398529052734,28.837398529052734,0.088,5.0,0.979,0.286051464265956
22.0,12.0,13.341224670410156,13.341224670410156,-0.325,2.0,-0.134,2.9229236922766946
23,15,36.69672775268555,36.69672775268555,0.0,1,NaN,3.0221637271374076
24,16,24.01102638244629,24.01102638244629,0.0,1,NaN,2.896614057551693
