CellNumber,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.00114896311424673,13,43,0,24.4482765197754
2,-0.00439932569861412,18.0249805450439,43,0,24.9888114929199
3,-0.000991749227978289,26,75,0,26.9457721710205
4,-0.0165761169046164,18.368688583374,45,0,27.4771347045898
5,0.000496974971611053,16,79,0,34.0447235107422
6,-0.0016053436556831,27.2941265106201,78,0,28.5187397003174
7,-0.00964657869189978,45.8601875305176,89,0,49.7579116821289
8,-0.0103108519688249,32.6417541503906,37,0,24.4120273590088
9,-0.00338784581981599,20.8012580871582,87,0,32.0735816955566
10,-0.00635663373395801,21.2132034301758,85,0,34.4703369140625
11,0,8,28,0,8.20475196838379
12,-0.000929652189370245,17,97,0,15.9622364044189
13,-0.00616090791299939,32.6465911865234,112,0,30.6635322570801
14,-0.000666355830617249,18.4126873016357,112,0,17.3653583526611
15,-0.00088759051868692,18,38,0,17.5678005218506
16,-0.00206971727311611,25,99,0,26.6981410980225
17,-0.00726490607485175,26.1263790130615,105,0,26.9673557281494
18,0.00557994702830911,16.3186092376709,112,0,30.9080619812012
19,0.00186561967711896,17,112,0,29.4123573303223
20,-0.00243049720302224,22.3376178741455,112,0,21.3314418792725
21,0.00181978964246809,20.9618663787842,111,0,32.4294319152832
22,-0.00306032248772681,27.1955871582031,112,0,29.9138374328613
23,-0.00392979336902499,27.3579063415527,91,0,27.9308471679688
24,0.00184884236659855,24.1739940643311,112,0,28.8010005950928
25,0.00240692566148937,24.0831909179688,89,0,27.7959098815918
26,-0.00132227933499962,22.7857666015625,112,0,28.3940620422363
27,-0.000314112228807062,29.9838886260986,112,0,34.3845329284668
28,-0.0112687926739454,39.3203926086426,81,0,41.1278648376465
29,-0.000968593929428607,18.3777675628662,112,0,28.8069744110107
30,-0.00537258153781295,24.9594078063965,86,0,27.1813774108887
31,-0.00154785497579724,19.2301826477051,107,0,27.3987522125244
32,-0.00607568165287375,22,111,0,26.892391204834
33,-0.000310473493300378,36.2488784790039,112,0,29.0536975860596
34,-0.00161443010438234,22.5533561706543,112,0,21.339319229126
35,0.00252820341847837,19.6773986816406,112,0,28.9788932800293
36,-0.00803001970052719,21.4580097198486,93,0,23.7550868988037
37,-0.00206825695931911,23.3446578979492,112,0,27.3043651580811
38,0.00145308172795922,21.510196685791,112,0,29.1517143249512
39,0.00123526086099446,20.5060958862305,112,0,27.3918056488037
40,2.84640555037186e-05,24.9594078063965,112,0,26.4601745605469
41,0.00295120617374778,24.1294593811035,112,0,31.6999206542969
42,-0.000128446583403274,29,112,0,28.8694629669189
43,0.00150402809958905,26.4193954467773,112,0,33.7086296081543
44,-0.000350273796357214,20.5912590026855,112,0,26.6107177734375
45,0.002625263761729,21.1891918182373,112,0,26.1128177642822
46,-0.00757534429430962,26.2293300628662,74,0,49.3844223022461
47,-0.00161839521024376,39.3899955749512,112,0,31.1704063415527
48,0.000149958184920251,33.6112976074219,112,0,29.8928089141846
49,-0.0022287922911346,32.6465911865234,112,0,32.1927795410156
50,0.00235271314159036,20.5952796936035,112,0,27.1305103302002
51,-0.00201580347493291,33.234016418457,112,0,33.4786338806152
52,-0.00230313604697585,16.2634544372559,88,0,14.9146356582642
53,0.000807252654340118,21.0190372467041,112,0,28.8920269012451
54,-0.00162056367844343,33.4699172973633,112,0,33.7954063415527
55,0.00401646178215742,19.1603145599365,112,0,29.5167255401611
56,0.00101089628878981,21.4685382843018,102,0,28.8458499908447
57,0.00144499540328979,24.1656894683838,112,0,28.5346508026123
58,-0.00589580601081252,26.9256801605225,112,0,25.951114654541
59,-0.00325633166357875,19.2301826477051,103,0,24.3163166046143
60,-0.0460194535553455,28.6106281280518,14,0,25.6878623962402
61,0.00744085106998682,20.0550956726074,112,0,33.1784515380859
62,0.00175258237868547,22.1880073547363,112,0,25.38330078125
63,0.00321863102726638,15.4951591491699,112,0,24.2406330108643
64,0.00595800951123238,18,112,0,33.1985206604004
65,0.000733334745746106,29,109,0,34.925479888916
66,-0.00411729281768203,37.6771697998047,30,0,24.9492378234863
67,0.00037734565557912,20.5992431640625,112,0,29.9424457550049
68,0.0034043719060719,16.3685417175293,112,0,27.7987537384033
