1	0	0	0
2	0	0	0
3	1	1	0
4	1	1	0
5	2	2	0
6	2	2	0
7	3	3	0
8	3	3	0
9	4	4	0
10	4	4	0
11	5	5	0
12	5	5	0
13	6	6	0
14	6	6	0
15	7	7	0
16	7	7	0
17	8	8	0
18	8	8	0
19	9	9	0
20	9	9	0
21	10	10	0
22	10	23	0
23	10	10	0
24	11	11	0
25	11	11	0
26	12	12	0
27	12	12	0
28	13	13	0
29	13	13	0
30	14	14	0
31	14	14	0
32	15	15	0
33	15	15	0
34	16	16	0
35	16	16	0
36	17	20	0
37	17	18	0
38	17	17	0
39	18	21	0
40	19	19	0
41	20	20	0
42	21	26	36
43	22	22	39
44	23	23	0
45	24	25	22
46	24	34	0
47	26	26	0
48	26	32	0
49	26	29	0
50	26	26	0
51	26	30	0
52	27	27	0
53	27	27	0
54	27	27	0
55	28	28	0
56	28	28	0
57	28	28	0
58	29	32	100
59	29	29	0
60	29	29	0
61	29	31	0
62	30	39	0
63	30	39	0
64	30	32	0
65	30	31	0
66	30	32	0
67	31	31	0
68	32	39	65
69	32	33	61
70	32	32	0
71	33	39	48
72	33	33	64
73	33	34	66
74	33	34	0
75	33	33	0
76	34	34	105
77	34	39	75
78	34	36	0
79	34	35	0
80	34	36	0
81	35	36	108
82	35	39	103
83	35	39	0
84	35	35	0
85	35	35	0
86	35	39	0
87	36	36	79
88	37	37	81
89	37	37	106
90	37	39	80
91	37	38	0
92	37	37	0
93	37	39	0
94	38	38	88
95	38	38	89
96	38	39	92
97	39	39	95
98	24	25	22
99	21	25	36
100	22	28	39
101	29	31	100
102	33	35	48
103	32	34	61
104	35	39	103
105	33	33	64
106	34	36	105
107	37	39	106
108	32	34	65
109	35	35	108
110	33	34	66
111	34	39	75
112	36	39	79
113	37	38	80
114	37	39	81
115	38	39	88
116	38	39	89
117	38	39	92
118	39	39	95
