TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,2.070143092505416,1.0,105.36941528320312,74.15605163574219,19.712745666503906,6.863547325134277,0.0,34.0,8.0,0.094,0.224
1.0,1.0,2.034443917435608,2.0,113.80001068115234,80.4000015258789,18.782970428466797,8.049844741821289,0.0,,,-0.089,0.214
1.0,2.0,0.5880025994509304,3.0,102.03844451904297,92.19230651855469,19.691856384277344,9.15255355834961,0.0,37.0,5.0,0.277,0.062
2.0,0.0,2.0032040724530837,1.0,106.739013671875,74.14877319335938,20.18463706970215,7.0541462898254395,0.0,34.0,8.0,0.086,0.423
2.0,1.0,2.034443917435608,2.0,114.90000915527344,80.70001220703125,18.335756301879883,7.602630138397217,0.0,,,0.193,0.466
2.0,2.0,0.5880025328719031,3.0,102.76921844482422,91.84614562988281,21.0786075592041,8.320503234863281,0.0,37.0,5.0,0.166,0.386
3.0,0.0,1.9756880923333031,1.0,109.27587127685547,74.18965911865234,20.6151123046875,7.48446798324585,0.0,34.0,8.0,0.171,-3.556
3.0,1.0,1.9756881256228167,2.0,117.82759094238281,80.5689697265625,19.30204963684082,7.747080326080322,0.0,,,,
3.0,2.0,0.5880025328719031,3.0,105.0384521484375,92.19230651855469,21.91065788269043,8.59785270690918,0.0,37.0,5.0,0.179,-3.007
4.0,0.0,2.0607536187396374,1.0,85.27335357666016,76.11245727539062,21.47058868408203,7.058823585510254,0.0,34.0,8.0,0.268,0.837
4.0,2.0,0.4636475906407117,3.0,80.70000457763672,95.10000610351562,22.807893753051758,8.497057914733887,0.0,37.0,5.0,0.447,0.666
4.0,3.0,2.034443917435608,4.0,93.60001373291016,82.80001068115234,18.782970428466797,7.155416965484619,0.0,,,0.0,0.756
5.0,0.0,2.1112158275752178,1.0,90.20589447021484,76.82353210449219,22.80931282043457,7.374439716339111,0.0,34.0,8.0,0.597,0.436
5.0,2.0,0.4636475906407117,3.0,85.20001220703125,95.5999984741211,25.043960571289062,8.049844741821289,0.0,37.0,5.0,0.993,0.349
5.0,3.0,2.034443917435608,4.0,98.00001525878906,83.50000762939453,18.782970428466797,7.602630615234375,0.0,,,,
6.0,0.0,2.158798926245827,1.0,95.46153259277344,73.80768585205078,25.793556213378906,7.765801906585693,0.0,34.0,8.0,0.331,0.173
6.0,2.0,0.49934676571051956,3.0,89.01910400390625,94.4649658203125,30.008068084716797,8.619338989257812,0.0,37.0,5.0,0.17,-0.023
6.0,4.0,2.1112157942857044,5.0,103.1617660522461,81.39706420898438,20.06533432006836,7.545937538146973,0.0,38.0,7.0,-0.078,0.031
7.0,0.0,2.173083589700794,1.0,97.8633804321289,72.06233215332031,27.45089340209961,7.673890113830566,0.0,34.0,8.0,0.113,-0.165
7.0,2.0,0.4636475906407117,3.0,91.10001373291016,92.29999542236328,30.857738494873047,8.497057914733887,0.0,37.0,5.0,0.64,-0.227
7.0,4.0,2.034443917435608,5.0,104.60002136230469,79.80001068115234,19.677398681640625,7.155416965484619,0.0,38.0,7.0,0.008,-0.143
8.0,0.0,2.1962813872710654,1.0,97.03244018554688,71.80121612548828,28.013473510742188,7.746491432189941,0.0,34.0,8.0,0.079,1.13
8.0,2.0,0.48995735852376804,3.0,89.19549560546875,92.57093811035156,34.05882263183594,8.588235855102539,0.0,37.0,5.0,0.458,1.033
8.0,4.0,2.1293956304405346,5.0,103.62921905517578,79.89326477050781,19.71596336364746,7.313985347747803,0.0,38.0,7.0,0.217,1.113
9.0,0.0,2.2236430372056755,1.0,104.23908233642578,71.41812896728516,28.40997314453125,7.709944248199463,0.0,34.0,8.0,0.13,0.251
9.0,2.0,0.5247957999292623,3.0,96.4087142944336,92.65768432617188,36.347904205322266,8.289873123168945,0.0,37.0,5.0,0.723,0.237
9.0,4.0,2.1587988596668,5.0,110.57691192626953,79.88461303710938,20.801258087158203,7.488452911376953,0.0,38.0,7.0,0.23,0.225
10.0,0.0,2.1910457457260244,1.0,105.50674438476562,71.79054260253906,29.061914443969727,8.021088600158691,0.0,34.0,8.0,1.182,-0.585
10.0,2.0,0.5485493659295196,3.0,97.64157104492188,93.08651733398438,39.962032318115234,8.580223083496094,0.0,37.0,5.0,,
10.0,4.0,2.1112158275752178,5.0,112.01470184326172,79.8088150024414,21.951818466186523,7.374438762664795,0.0,38.0,7.0,1.245,-0.52
11.0,0.0,2.140109527505923,1.0,105.24063110351562,66.87400817871094,34.971107482910156,8.557476997375488,0.0,34.0,8.0,0.62,0.055
11.0,4.0,2.034443917435608,5.0,111.50001525878906,76.00000762939453,28.174455642700195,7.155416965484619,0.0,38.0,7.0,0.539,-0.028
11.0,5.0,0.4048917988279203,3.0,106.31034088134766,97.27586364746094,22.322097778320312,8.403613090515137,2.0,,,,
11.0,37.0,0.7853981633974483,3.0,85.0,83.0,24.041629791259766,8.485280990600586,2.0,,,0.539,-0.553
12.0,0.0,2.074962282234996,1.0,104.82999420166016,68.02688598632812,38.072532653808594,8.90673828125,0.0,34.0,8.0,1.167,0.279
