TimeStep,NumberOfCells
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,3
28,3
29,3
30,3
31,5
32,5
33,6
34,6
35,7
36,8
37,8
38,9
39,12
40,14
