CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,47.6332092285156,63.63897267094365,-0.062,27.0,0.01
2.0,26.7620525360107,28.248791728700912,-0.094,56.0,0.007
3.0,25.8563041687012,36.08291273406057,0.148,33.0,0.014
4.0,25.2787284851074,44.1495585008101,0.014,77.0,0.009
5.0,22.3086357116699,21.15405258765587,0.121,13.0,-0.011
6.0,45.6352310180664,49.06908416748047,0.15,14.0,0.004
7.0,22.6569671630859,38.668416976928704,0.071,33.0,0.021
8.0,51.3152084350586,53.92082138061522,0.671,5.0,0.01
9.0,25.929780960083,35.49562533148403,0.115,29.0,0.017
10.0,21.1678485870361,32.061380386352546,0.176,33.0,0.015
11.0,29.0075283050537,39.550661981105804,0.145,32.0,0.013
12.0,25.292781829834,25.386036654313404,0.056,96.0,0.001
13.0,32.3227729797363,32.333185577392584,0.452,10.0,0.002
14.0,42.9157638549805,49.65769121723792,-0.045,31.0,0.003
15.0,40.3884735107422,47.7832615592263,0.128,22.0,0.01
16.0,31.6913566589355,38.73177649758079,0.05,22.0,0.014
17.0,20.6500263214111,21.706188406263077,-0.018,112.0,0.0
18.0,26.8274745941162,26.549545909083168,0.091,86.0,-0.001
19.0,26.5312175750732,35.75627701099101,-0.089,26.0,0.016
20.0,29.8493347167969,35.610865473747246,-0.011,16.0,0.015
21.0,30.1804218292236,38.63315032510199,-0.105,17.0,0.015
23.0,35.2980117797852,35.391433052394696,0.031,23.0,0.0
24.0,44.325611114502,45.358941396077505,0.262,3.0,0.007
25.0,49.2880668640137,49.66948954264323,0.421,3.0,0.004
26.0,22.6471366882324,36.948176803588865,-0.171,50.0,0.009
27.0,22.9335517883301,31.955253778501998,0.236,43.0,0.011
28.0,45.6855583190918,48.36309051513672,0.606,6.0,0.014
29.0,30.2846508026123,31.197618143899103,0.009,112.0,-0.0
30.0,23.546968460083,34.695114735194615,0.067,35.0,0.015
31.0,23.1333637237549,34.85011166163853,-0.136,35.0,0.013
32.0,44.1973724365234,42.60202862800808,-0.017,109.0,-0.001
33.0,39.8520355224609,41.876172672618516,0.025,22.0,0.005
34.0,34.2168617248535,34.463787896292544,-0.078,112.0,-0.0
35.0,18.8510246276855,19.88125352298512,0.171,34.0,0.005
36.0,26.7450408935547,37.899281692504886,0.089,30.0,0.015
37.0,28.1217975616455,28.1217975616455,0.0,1.0,0.0
38.0,15.0633821487427,20.386995179312567,-0.107,21.0,0.022
39.0,28.3469123840332,32.11836783091226,0.127,18.0,0.011
40.0,57.1382484436035,56.76824940999349,-0.026,75.0,-0.001
41.0,32.5458335876465,36.141170501708984,0.205,21.0,0.007
42.0,39.5566787719727,48.814329783121735,0.193,27.0,0.005
43.0,34.6377754211426,38.47441358344499,0.091,43.0,0.006
