Cell_lable,NumberOfDivision
1,1
2,4
3,1
4,1
5,2
6,1
7,1
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,2
16,1
17,2
18,1
19,1
20,1
21,1
22,2
23,2
24,1
