CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,41.18183712132142,41.12354394849271,0.158,3.0,0.179,-0.4405794957391171
2.0,2.0,35.21260900586764,36.15686048332657,0.165,3.0,0.118,-0.4438229495354992
3.0,1.0,44.90748786273048,46.181089860662915,0.367,2.0,0.255,-0.4468068141752841
4.0,1.0,39.60900089269305,49.06769648582279,0.19,5.0,0.766,-0.4284660469303237
5.0,1.0,24.59339142285748,34.73374467690824,0.246,10.0,0.506,-0.2785099054390988
6.0,1.0,27.426233523772087,33.28311393353695,0.152,10.0,0.343,-0.34879874812327216
7.0,1.0,31.23831002014648,45.75901195162247,0.517,7.0,0.847,-0.28443820545512605
8.0,1.0,29.86586202693474,47.35815737401554,0.194,7.0,0.997,-0.2720180725804528
9.0,1.0,42.61837050961324,52.680636300786354,0.087,5.0,0.848,-0.19906559622994865
10.0,1.0,31.43983798832019,37.624621838821135,-0.422,5.0,0.472,-1.8491554079168053
11.0,1.0,32.28443250007568,39.573418509735845,-0.262,10.0,0.327,-0.32910697637238123
12.0,1.0,36.05207088713363,46.348799258746965,1.042,10.0,0.433,-0.465358484169802
13.0,1.0,22.397650948322735,27.677612084868205,0.427,11.0,0.241,-0.1821168470299968
14.0,1.0,41.68884439361685,52.03334557845706,0.813,5.0,0.918,-0.1161344824381528
15.0,1.0,25.9985213814841,38.30566500643568,0.115,9.0,0.593,-0.33594387774412415
16.0,1.0,45.04753681329122,55.62600575993141,0.33,5.0,0.916,-0.2875293650427067
17.0,1.0,40.156977571293005,52.27747100702025,-0.161,5.0,1.011,-2.8520717568303495
18.0,1.0,45.460010669574615,51.08674202289228,0.402,3.0,0.764,-0.19633556788114992
19.0,1.0,48.38786413310152,53.9599905203816,-0.454,6.0,0.3,-0.30342765874755934
20.0,1.0,36.07144802887164,42.80417169912859,-0.007,4.0,0.729,-2.848286520737304
21.0,1.0,27.44220318137408,32.643502849954544,-0.197,6.0,-0.022,-0.23333335408110453
22.0,1.0,45.98275178227464,55.31719919909586,0.418,4.0,0.906,-0.31929934802084436
23.0,1.0,38.55049684702563,48.43770310095323,0.322,6.0,0.382,-0.17857987874377393
24.0,1.0,53.91682831494913,66.62594167478424,-0.167,5.0,1.097,-0.2971075241600568
25.0,1.0,42.38308840655506,50.624514258588924,-0.108,4.0,0.847,-0.21963595799221808
26.0,1.0,35.101523598113346,40.78350995915297,1.519,3.0,0.937,-3.0271750956699335
27.0,1.0,26.43645098328893,31.898800504745804,0.5,3.0,0.914,-0.1964514436551091
28,1,30.6925420693043,,,1,NaN,-2.814417965660956
29,1,24.34171033664884,,,1,NaN,-2.9297436809691355
30,1,37.46638075584812,,,1,NaN,-0.15207500660325748
31.0,1.0,28.430630949136194,31.845770892647568,0.16,2.0,0.683,-0.33896354817277363
32.0,1.0,32.45048802915693,38.658563626256026,0.511,2.0,1.242,-0.37504166004820877
33.0,1.0,28.8486096490055,35.08375973983599,0.932,2.0,1.247,-0.28251457568482186
34.0,1.0,27.674333562038772,30.80855259501557,-0.091,2.0,0.627,-0.3412125595221131
35.0,1.0,36.04036066142166,42.08390639929388,0.026,2.0,1.209,-0.21416500072808276
36,1,44.6194578539836,,,1,NaN,-2.8250715502090005
37,1,45.0625925611094,,,1,NaN,-0.317699866226476
38,1,41.60188787036135,,,1,NaN,-0.1988014931822322
39,1,34.216089464049645,,,1,NaN,-2.8364066238067527
40,1,29.100590240960926,,,1,NaN,-0.08901308102482165
41,1,39.95458327755984,,,1,NaN,-0.031223757927507614
42,1,41.69520308580928,,,1,NaN,-2.9752307665088193
43,1,30.537120954667195,,,1,NaN,-3.122048175894298
44,1,51.39312127394965,,,1,NaN,-3.026638912434519
45,1,29.038135857081848,,,1,NaN,-0.3880251773290328
46,1,50.23323857023348,,,1,NaN,-0.3271305549742551
47,1,30.83418792456457,,,1,NaN,-0.2738714197952726
48,1,60.89325037657976,,,1,NaN,-3.1234026628848572
