CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
154.0,23.3725185394287,31.435939025878906,-0.485,10.0,0.034
155.0,26.083740234375,36.11402010917664,0.455,16.0,0.026
156.0,17.6156768798828,25.9742386157696,-0.702,13.0,0.043
157.0,17.4791412353516,24.28920228140694,-0.177,14.0,0.027
158.0,15.2193174362183,23.364217340946194,-0.563,16.0,0.035
159.0,18.340799331665,25.68271648883819,-1.024,16.0,0.027
160.0,14.4702234268188,18.957328796386726,-0.101,16.0,0.026
161.0,14.9990854263306,21.031066364712192,-0.654,18.0,0.025
162.0,12.3540267944336,12.43912172317505,0.989,2.0,0.005
163.0,11.3644704818726,18.94755638970269,-0.43,18.0,0.029
164.0,18.0164051055908,20.970066363994896,-0.974,13.0,-0.009
165.0,17.8072071075439,21.503640220278797,-0.312,21.0,0.001
166.0,18.977855682373,21.85977935791015,0.528,8.0,0.021
167.0,16.4121894836426,24.82789685991076,-0.01,18.0,0.027
168.0,16.5772151947021,23.18587405865009,-0.638,13.0,0.037
169.0,15.7928686141968,22.212233475276406,-0.806,14.0,0.035
170.0,16.2174873352051,22.65831961998572,-0.504,13.0,0.035
171.0,18.5380573272705,24.833488591512037,-0.539,15.0,0.026
172.0,13.3996391296387,21.478274513693417,-0.436,17.0,0.019
173.0,17.4811515808105,19.952394485473622,0.022,5.0,0.04
174.0,18.958625793457,24.927451047030367,-0.766,11.0,0.023
175.0,17.8112182617188,25.096173763275143,-1.15,12.0,0.026
176.0,14.0176219940186,21.882404148578644,0.028,16.0,0.038
177.0,14.9247102737427,21.344316448484147,0.356,28.0,0.005
178.0,19.5318508148193,24.851223440731268,-0.67,17.0,0.024
179.0,16.6797046661377,19.08286121913365,-1.06,14.0,-0.0
180.0,15.8342971801758,21.945940907796224,-0.403,15.0,0.033
181.0,16.3016700744629,16.814021873474097,-0.292,5.0,0.011
182.0,13.4205312728882,20.801246936504654,0.035,13.0,0.047
183.0,16.0994720458984,16.863669157028177,-0.885,4.0,-0.007
184.0,13.5069808959961,18.65778487069266,-0.098,28.0,0.015
185.0,14.9238119125366,25.920312472752162,0.759,14.0,0.038
186.0,18.6400451660156,18.935585095332215,-0.626,13.0,-0.03
187.0,19.0405578613281,22.35851510365805,0.367,6.0,0.044
188.0,8.33238887786865,8.33238887786865,0.0,1.0,0.0
189.0,17.5979595184326,18.064684311548884,-0.763,12.0,0.002
190.0,16.9485397338867,24.535989642143257,-0.529,16.0,0.032
191.0,16.6673965454102,18.511464800153476,-0.403,7.0,0.026
