CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,22.74271011352539,22.74271011352539,0.0,1,NaN,0.9827937939229934
1,2,24.799999237060547,24.799999237060547,0.0,1,NaN,0.9272951812814234
2,3,25.51620864868164,25.51620864868164,0.0,1,NaN,0.982793660764939
3,4,27.201946258544922,27.201946258544922,0.0,1,NaN,0.9505468412847418
4,5,27.201946258544922,27.201946258544922,0.0,1,NaN,0.9505468412847418
5,6,29.200000762939453,29.200000762939453,0.0,1,NaN,0.9272951812814234
6,7,33.941123962402344,33.941123962402344,0.0,1,NaN,0.7853981633974483
7,8,36.36247634887695,36.36247634887695,0.0,1,NaN,0.8760580258581437
8,9,39.1715087890625,39.1715087890625,0.0,1,NaN,0.8709034109892682
9,10,41.86207962036133,41.86207962036133,0.0,1,NaN,0.8519663382679872
10.0,11.0,45.276763916015625,45.276763916015625,0.729,8.0,0.16,0.8139618976690932
11.0,12.0,25.60000228881836,25.60000228881836,-0.306,7.0,0.612,0.9272951812814234
12,12,23.33452033996582,23.33452033996582,0.0,1,NaN,0.7853981633974483
13.0,11.0,26.16295051574707,26.16295051574707,0.14,7.0,0.814,0.7853981633974483
14,13,27.166065216064453,27.166065216064453,0.0,1,NaN,1.6207547238088826
15,14,24.888891220092773,24.888891220092773,0.0,1,NaN,0.7378150647268391
16.0,15.0,30.05012321472168,30.05012321472168,-0.049,4.0,0.679,1.4711276561567357
17,16,29.52556037902832,29.52556037902832,0.0,1,NaN,0.38050639785904167
18.0,16.0,18.335756301879883,18.335756301879883,0.425,6.0,0.567,0.4636475906407117
19,17,20.873977661132812,20.873977661132812,0.0,1,NaN,0.26625207662846423
20.0,15.0,21.912050247192383,21.912050247192383,0.019,2.0,0.22,1.1902899955148822
21.0,18.0,25.055015563964844,25.055015563964844,0.024,2.0,0.235,0.5191461367032545
22.0,11.0,36.1378059387207,36.1378059387207,-0.813,4.0,1.089,0.24497867926188402
23.0,11.0,23.33452033996582,23.33452033996582,0.128,5.0,0.825,0.7853981633974483
24.0,18.0,38.551666259765625,38.551666259765625,0.437,6.0,-0.11,0.5880025328719031
25,19,30.39464569091797,30.39464569091797,0.0,1,NaN,1.6539375611884588
26,20,38.265533447265625,38.265533447265625,0.0,1,NaN,1.6447353659039612
27.0,16.0,17.677669525146484,17.677669525146484,0.98,8.0,0.668,0.7853981633974483
28.0,21.0,33.203914642333984,33.203914642333984,0.155,2.0,0.303,1.8925468662621197
29.0,22.0,42.43965148925781,42.43965148925781,0.049,3.0,-1.111,1.9117752555171414
30.0,23.0,15.652474403381348,15.652474403381348,-0.112,8.0,0.658,0.4636475906407117
31.0,18.0,20.124608993530273,20.124608993530273,-0.209,7.0,0.796,0.4636475906407117
