CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1935.0,166.0,15.800369293405568,20.797639089762555,1.569,3.0,0.103
1936.0,18.0,28.38799220003656,29.478008275076903,0.883,2.0,0.025
1937.0,18.0,16.578967981449388,15.826934805007747,1.486,2.0,-0.032
1938.0,18.0,26.52183133981637,28.341081364682783,-1.486,5.0,0.001
1939.0,105.0,23.474341536042573,26.285870521004107,0.391,7.0,0.026
1940.0,1.0,19.1946409051838,15.68474091746263,1.128,2.0,-0.152
1941.0,18.0,16.682011989459134,19.98538694096095,-0.518,3.0,0.096
1942.0,166.0,22.468368939826217,19.396146784064197,1.516,4.0,-0.002
1943.0,105.0,27.34059581730752,23.795366975143256,-0.706,7.0,-0.004
1944,18.0,26.272315456711915,NaN,NaN,1,NaN
1945.0,18.0,19.3161100016709,19.7318351181384,1.061,2.0,0.014
1946.0,1.0,18.79207983309977,34.78953990872815,0.22,15.0,0.04
1947.0,18.0,25.63699397163943,25.981995626127897,1.163,2.0,0.009
1948.0,1.0,22.22499893774322,26.178545503778203,-0.909,2.0,0.101
1949,18.0,37.00346511051807,NaN,NaN,1,NaN
1950.0,1.0,28.23949126513562,30.67782611365449,1.825,4.0,0.032
1951,168.0,18.26087308833589,NaN,NaN,1,NaN
1952.0,177.0,27.84997443057065,28.638114559804553,0.11,3.0,0.017
1953.0,19.0,26.676431271524613,23.827549983012588,0.679,2.0,-0.08
1954.0,168.0,28.407794505098217,26.477741053679853,-0.502,6.0,-0.013
1955,19.0,25.315888998691506,NaN,NaN,1,NaN
1956.0,142.0,22.30387732754034,33.62045781071541,-1.158,3.0,0.13
1957.0,142.0,37.50808883957405,34.9737035825603,0.041,11.0,-0.012
1958.0,1.0,22.525333769127755,27.076197094867876,-0.273,2.0,0.113
1959.0,180.0,26.15272868507059,24.648740152648724,-0.13,5.0,-0.02
1960.0,42.0,26.91175451165379,27.853285504438748,0.369,11.0,0.018
1961.0,42.0,27.684847781715188,27.52844471956088,-0.274,12.0,0.015
1962.0,1.0,31.71922728651622,29.610887327141867,0.767,3.0,-0.005
1963.0,43.0,28.05189102542039,28.145847924048944,-0.103,2.0,0.002
1964,43.0,32.293220774262444,NaN,NaN,1,NaN
1965.0,42.0,28.6528893028656,26.775868237405973,1.0,2.0,-0.047
1966.0,164.0,28.23995902208648,27.45711526530626,-1.703,5.0,-0.032
