CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,33.4321932202319,45.61594759233332,-0.1,14.0,0.429,-2.2749025391534774
2.0,2.0,26.706959464361585,29.497650659870747,-0.45,7.0,0.202,-2.462244080582583
3.0,2.0,17.253594814218573,24.209840014329608,-0.223,13.0,0.26,-2.326045947343865
4.0,2.0,16.79919424576356,27.52807486475627,0.043,16.0,0.379,-2.594393716141876
5.0,1.0,31.55252638685401,40.027042898658536,-0.015,9.0,0.435,-2.1098906209957535
6.0,1.0,36.49069301076448,47.62548105746687,0.038,8.0,0.605,-2.6430190248983325
7.0,2.0,20.33533814411567,30.519900809634724,-0.107,13.0,0.407,-1.8355777745726387
8.0,2.0,18.061305738795465,23.114272940506524,0.019,8.0,0.274,-2.5655278610131154
9.0,1.0,35.630615581103044,44.02650275220759,-0.176,6.0,0.578,-2.381180914075628
10.0,1.0,30.26322144353917,31.9186446662646,-0.015,3.0,0.247,-2.783097211674359
11.0,1.0,23.190912463304613,29.310809670440953,-0.219,7.0,0.397,-1.3093104886680655
12.0,1.0,33.30023744180954,38.89490588894564,-0.17,5.0,0.47,-2.2743302569972226
13,2,23.02614747628936,,,1,NaN,-3.036586031903357
14.0,2.0,25.60720838008917,39.35026290903207,-0.817,2.0,2.749,-2.7283661618200252
15,2,37.249774177736455,,,1,NaN,-2.4800532888898323
16.0,2.0,10.665996882655795,11.182129813441186,0.132,3.0,0.076,-0.6382264308199328
17.0,2.0,29.406484971908657,43.380038039712026,-0.089,10.0,0.639,-2.7842514543961077
18,2,23.560189708831,,,1,NaN,-0.2669837639207106
19.0,2.0,40.64529989475419,40.65945687398737,-0.243,2.0,0.003,-2.6773185566872217
20,1,50.70764730458509,,,1,NaN,-2.2074766179235144
21.0,1.0,24.81245490020152,31.231913428108637,0.136,7.0,0.447,-1.7679579657771052
22.0,2.0,34.64152210651185,37.72092015855167,0.22,3.0,0.485,-2.912590366800431
23.0,1.0,34.515847844179824,41.22575467797724,0.424,6.0,0.484,-2.4744178804967967
24.0,2.0,19.11056714195056,35.26051125447671,-0.12,4.0,1.4,-0.043387161021711355
25,2,12.542922320709298,,,1,NaN,-0.6883842027589677
26.0,1.0,9.939630540109263,9.860986782014756,0.183,2.0,-0.016,-1.7731906291164223
27.0,2.0,47.76095866070409,52.63395663125323,0.154,4.0,0.513,-2.8130380650262317
28.0,1.0,29.810404755136357,35.87540112328519,0.051,5.0,0.521,-1.6311678491369552
29,1,26.60717222542758,,,1,NaN,-2.8574659794799038
30.0,1.0,20.522537016293583,23.478512427674524,-0.047,5.0,0.277,-1.0779625917345728
31.0,1.0,20.865782944274287,24.006395316685847,0.111,5.0,0.315,-1.1347996977285484
32.0,1.0,21.92212667198247,27.00648596574536,0.466,2.0,1.017,-0.10876876544626476
33,1,12.92455419957413,,,1,NaN,-0.4965537214398183
34.0,2.0,22.008710529968027,21.766878620609447,-0.048,4.0,0.364,-0.3570133019777234
35.0,2.0,22.32970083697317,25.526192935616038,0.108,4.0,0.322,-2.5918788562331834
36.0,1.0,15.149175800083553,28.251575371686414,-0.223,3.0,2.045,-0.1905430541277072
37.0,1.0,22.459335587652472,17.992501445196794,-0.072,2.0,-0.893,-0.3332516190916117
38.0,2.0,31.05501654007244,32.286540630639045,0.249,3.0,0.005,-2.9571603984127677
39,2,10.514627380400794,,,1,NaN,-0.8058962058576793
40.0,2.0,11.967132807730597,18.18040365216814,-0.05,3.0,1.172,-0.46386428879053354
41,2,20.602698428307352,,,1,NaN,-2.6091910166660184
42,2,16.678375434644185,,,1,NaN,-2.8563611108820504
43.0,2.0,27.852958381650943,46.92134413463957,-1.371,2.0,3.814,-2.712533868557421
44.0,2.0,23.720824904477027,25.983662342488337,-0.025,2.0,0.453,-1.7129586049204208
45,2,22.78378416584412,,,1,NaN,-1.5078468108009782
46,1,8.799597313765453,,,1,NaN,-0.5828508023539791
47,1,23.25389110630581,,,1,NaN,-1.4821036262770204
48,2,17.941214288490826,,,1,NaN,-1.5876242246409271
49,2,8.952311392783319,,,1,NaN,-1.872480376618959
50,1,10.121906205077574,,,1,NaN,-0.7634565767510246
51,1,9.685863843615314,,,1,NaN,-0.7443480868912451
52,1,29.026933594236876,,,1,NaN,-2.4707460608720666
53,2,40.68635116647399,,,1,NaN,-3.0399959443167504
54,2,31.17256979535037,,,1,NaN,-2.59412216993013
55,1,27.5619336746937,,,1,NaN,-0.028591337555201275
