CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0.0,1.0,23.35822105407715,23.35822105407715,-0.306,6.0,0.329,0.09065988742783065
1,2,23.533939361572266,23.533939361572266,0.0,1,NaN,0.19739556394651794
2.0,3.0,17.39252471923828,17.39252471923828,0.166,3.0,0.084,0.3217505727567366
3,4,15.0,15.0,0.0,1,NaN,3.141592653589793
4,5,24.71063232421875,24.71063232421875,0.0,1,NaN,0.19739556394651794
5,6,16.0,16.0,0.0,1,NaN,3.141592653589793
6,7,24.71063232421875,24.71063232421875,0.0,1,NaN,0.19739556394651794
7,8,17.0,17.0,0.0,1,NaN,3.141592653589793
8,3,25.8873291015625,25.8873291015625,0.0,1,NaN,0.19739556394651794
9,9,17.0,17.0,0.0,1,NaN,3.141592653589793
10,10,26.671794891357422,26.671794891357422,0.0,1,NaN,0.19739556394651794
11,11,18.0,18.0,0.0,1,NaN,3.141592653589793
12,12,30.674091339111328,30.674091339111328,0.0,1,NaN,0.3217505061777093
13,13,23.985013961791992,23.985013961791992,0.0,1,NaN,2.9147937272589557
14,1,16.89827537536621,16.89827537536621,0.0,1,NaN,0.3805063312800144
15.0,14.0,32.98484420776367,32.98484420776367,-0.001,6.0,0.202,0.24497867926188402
16.0,15.0,26.140121459960938,26.140121459960938,0.005,8.0,0.58,2.9229236922766946
17,16,16.5028018951416,16.5028018951416,0.0,1,NaN,0.3587707090167373
18,17,22.35723876953125,22.35723876953125,0.0,1,NaN,0.19739556394651794
19,18,17.08397102355957,17.08397102355957,0.0,1,NaN,0.3805063312800144
20,19,23.0,23.0,0.0,1,NaN,3.141592653589793
21,20,18.782970428466797,18.782970428466797,0.0,1,NaN,0.4636475906407117
22,21,23.141704559326172,23.141704559326172,0.0,1,NaN,0.19739556394651794
23,22,24.684158325195312,24.684158325195312,0.0,1,NaN,0.5880025994509304
24,23,23.337818145751953,23.337818145751953,0.0,1,NaN,0.19739556394651794
25.0,24.0,26.91771125793457,26.91771125793457,0.299,3.0,0.498,0.571337469455596
26,25,23.0,23.0,0.0,1,NaN,3.141592653589793
27,26,42.19569778442383,42.19569778442383,0.0,1,NaN,0.22208190211857556
28,27,24.177093505859375,24.177093505859375,0.0,1,NaN,0.15264933104808834
29,28,22.0,22.0,0.0,1,NaN,3.141592653589793
30.0,29.0,20.55480194091797,20.55480194091797,0.311,6.0,0.455,0.32175053946722293
31.0,30.0,23.335783004760742,23.335783004760742,0.051,17.0,-0.025,0.08314123439356214
32.0,15.0,27.848487854003906,27.848487854003906,-0.545,5.0,0.925,0.19739556394651794
33,31,24.1867733001709,24.1867733001709,0.0,1,NaN,3.0172376780690877
34,32,36.38551330566406,36.38551330566406,0.0,1,NaN,0.6202494855101548
35,1,20.87103271484375,20.87103271484375,0.0,1,NaN,0.32175053946722293
36.0,33.0,23.012218475341797,23.012218475341797,0.244,6.0,0.671,0.9420000915564049
37,34,25.495098114013672,25.495098114013672,0.0,1,NaN,2.9441971562223026
38.0,35.0,22.4663143157959,22.4663143157959,-0.242,10.0,0.696,0.5404194674908075
39.0,36.0,21.466251373291016,21.466251373291016,0.563,5.0,0.839,0.4636475906407117
40.0,37.0,27.142210006713867,27.142210006713867,0.061,4.0,0.311,2.988943322541705
41.0,15.0,19.005210876464844,19.005210876464844,0.118,3.0,0.715,3.041923982951632
42.0,29.0,18.0,18.0,0.642,5.0,0.647,3.141592653589793
43.0,15.0,26.474836349487305,26.474836349487305,0.72,3.0,0.919,0.2606023801129429
44.0,37.0,20.0,20.0,-0.129,10.0,0.272,3.141592653589793
45.0,38.0,32.15431213378906,32.15431213378906,0.468,5.0,0.469,2.5652173488791212
46.0,1.0,23.0,23.0,0.088,7.0,0.833,3.141592653589793
47.0,33.0,19.798988342285156,19.798988342285156,0.232,4.0,0.426,0.7853981633974483
48.0,36.0,19.798988342285156,19.798988342285156,0.349,9.0,0.207,0.7853981633974483
49.0,39.0,33.24099349975586,33.24099349975586,0.372,4.0,0.647,0.7583777309775043
50.0,15.0,19.645383834838867,19.645383834838867,0.209,8.0,0.693,0.24497867926188402
51.0,40.0,24.063034057617188,24.063034057617188,-0.791,5.0,0.773,0.6857294927592873
52,41,19.662914276123047,19.662914276123047,0.0,1,NaN,0.35877067572722365
53,42,22.360679626464844,22.360679626464844,0.0,1,NaN,0.4636475906407117
54.0,29.0,15.773550987243652,15.773550987243652,0.549,6.0,0.565,2.2455372840013803
55.0,43.0,24.104473114013672,24.104473114013672,-0.05,3.0,1.088,0.4366271915102814
56.0,36.0,19.99459457397461,19.99459457397461,0.048,5.0,0.257,0.6202494189311275
57.0,37.0,18.0,18.0,-0.12,5.0,0.298,3.141592653589793
58.0,35.0,35.46305465698242,35.46305465698242,0.291,5.0,0.587,0.9544993718165828
59.0,29.0,15.808955192565918,15.808955192565918,0.689,5.0,0.277,0.982793660764939
60.0,39.0,31.292171478271484,31.292171478271484,0.316,5.0,0.505,1.0040671247105464
61.0,38.0,17.677669525146484,17.677669525146484,0.61,5.0,0.43,2.356194490192345
62.0,44.0,38.02023696899414,38.02023696899414,-0.004,3.0,0.745,0.9928942984103097
63.0,33.0,24.68967628479004,24.68967628479004,0.609,4.0,0.024,0.5280745174157997
64.0,40.0,20.189470291137695,20.189470291137695,-0.089,3.0,0.437,0.09065988742783065
65.0,43.0,21.0190372467041,21.0190372467041,0.443,3.0,0.302,0.4636475906407117
66.0,1.0,28.0,28.0,0.078,2.0,0.215,3.141592653589793
67.0,1.0,27.0,27.0,0.024,2.0,0.348,3.141592653589793
68.0,38.0,30.244102478027344,30.244102478027344,0.13,2.0,0.188,1.6657480314774444
69.0,44.0,24.999622344970703,24.999622344970703,0.45,2.0,0.168,1.2924966586718887
70.0,15.0,27.37438201904297,27.37438201904297,-0.02,2.0,0.263,0.49934676571051956
71,38,19.235233306884766,19.235233306884766,0.0,1,NaN,1.4181469957468082
72.0,1.0,15.764815330505371,23.92616844177246,-0.062,9.0,0.45,0.19739556394651794
73.0,1.0,25.431934356689453,25.272401809692383,-0.083,6.0,0.758,0.2186689113788277
74.0,1.0,27.0,25.887325286865234,-0.327,7.0,0.834,0.19739556394651794
75.0,1.0,39.08647155761719,27.649059295654297,-0.065,2.0,0.091,0.24497867926188402
76.0,3.0,20.372989654541016,18.34120750427246,0.325,4.0,0.099,0.3217505727567366
77.0,15.0,25.69120979309082,28.02155113220215,0.218,4.0,0.892,2.863292985466785
78.0,15.0,22.0,29.64455795288086,0.139,2.0,0.201,2.8753405936060856
79.0,29.0,16.51675796508789,21.913467407226562,0.51,6.0,0.606,0.4636475906407117
80.0,29.0,17.75040626525879,29.408588409423828,0.478,5.0,0.202,0.29849887946390463
81.0,15.0,27.44723129272461,38.47984313964844,-0.203,3.0,1.011,0.41450687562754235
82.0,33.0,24.836992263793945,24.34447479248047,-0.488,5.0,0.912,0.8850668340356093
83.0,33.0,24.748737335205078,26.870054244995117,0.397,4.0,0.427,0.7853981633974483
84.0,35.0,35.50992965698242,24.835031509399414,-0.086,5.0,0.666,0.7188300551059366
85.0,36.0,23.334524154663086,24.181299209594727,-0.077,4.0,0.53,0.5404195007803211
86.0,36.0,24.40912437438965,26.925277709960938,-0.176,5.0,0.257,0.5404194674908075
87.0,37.0,20.223257064819336,28.417892456054688,0.003,5.0,0.354,2.9229236922766946
88.0,37.0,16.669872283935547,31.182466506958008,-0.6,5.0,0.294,2.9441971562223026
89.0,29.0,19.230182647705078,26.925506591796875,-0.091,3.0,0.615,2.589937609065564
