ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,77.48497854077253,67.36480686695279,0,1
1,2,1,98.25252525252525,80.02525252525253,0,2
2,1,1,74.56198347107438,63.09090909090909,0,1
2,2,1,95.33333333333333,75.66161616161617,0,2
3,1,1,71.29761904761905,60.3968253968254,0,1
3,2,1,91.35185185185185,71.87037037037037,0,2
4,1,1,69.89575289575289,59.88030888030888,0,1
4,2,1,89.29545454545455,70.53181818181818,0,2
5,1,1,67.73703703703704,62.13703703703704,0,1
5,2,1,86.11926605504587,71.70642201834862,0,2
6,1,1,67.01754385964912,63.73684210526316,0,1
6,2,1,85.40506329113924,73.09704641350211,0,2
7,1,1,66.74592833876221,64.71986970684038,0,1
7,2,1,84.06477732793522,72.417004048583,0,2
8,1,1,66.37873754152824,66.13953488372093,0,1
8,2,1,77.79527559055119,68.02362204724409,0,2
8,3,1,88.5234375,78.65625,0,3
9,1,1,66.88817891373802,65.814696485623,0,1
9,2,1,77.14503816793894,66.10687022900764,0,2
9,3,1,88.07462686567165,77.31343283582089,0,3
10,1,1,67.50153846153846,63.33538461538461,0,1
10,2,1,77.05755395683454,62.7410071942446,0,2
10,3,1,88.36428571428571,74.27142857142857,0,3
11,1,1,68.73669467787114,66.11204481792717,0,1
11,2,1,76.03378378378379,62.86486486486486,0,2
11,3,1,88.48299319727892,75.31972789115646,0,3
12,1,1,68.82058047493403,64.33509234828496,0,1
12,2,1,74.95205479452055,59.8013698630137,0,2
12,3,1,87.79605263157895,72.75,0,3
13,1,1,69.57178217821782,64.67326732673267,0,1
13,2,1,73.42857142857143,57.78260869565217,0,2
13,3,1,87.2125,71.55,0,3
14,1,1,69.78588235294117,65.4164705882353,0,1
14,2,1,72.71875,57.49375,0,2
14,3,1,86.65030674846626,71.8036809815951,0,3
15,1,1,60.067873303167424,53.411764705882355,0,1
15,2,1,71.54335260115607,55.445086705202314,0,2
15,3,1,86.91891891891892,70.8108108108108,0,3
15,4,1,80.9308943089431,75.80081300813008,0,4
16,1,1,60.085972850678736,53.484162895927604,0,1
16,2,1,71.12921348314607,55.08426966292135,0,2
16,3,1,87.04787234042553,70.94680851063829,0,3
16,4,1,81.4980694980695,76.33204633204633,0,4
17,1,1,58.79435483870968,53.37903225806452,0,1
17,2,1,68.85572139303483,54.01990049751244,0,2
17,3,1,85.95238095238095,71.52857142857142,0,3
17,4,1,82.41134751773049,78.2127659574468,0,4
18,1,1,58.08139534883721,54.3875968992248,0,1
18,2,1,67.34010152284264,54.08629441624365,0,2
18,3,1,84.9326923076923,72.51442307692308,0,3
18,4,1,81.89761092150171,79.48805460750853,0,4
19,1,1,57.55830388692579,56.48409893992933,0,1
19,2,1,66.4862385321101,55.45871559633027,0,2
19,3,1,84.42857142857143,75.008658008658,0,3
19,4,1,78.17325227963526,80.71428571428571,0,4
20,1,1,57.40625,59.329861111111114,0,1
