TimeStep,CellLifeId,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
3,145,-53.11834838580032,83.0,422.3307692307693,456.7692307692308,False,29.612136924569587,5.798830530196516
3,38,-62.88341249597954,54.0,387.8309859154929,462.9929577464789,False,32.627538741763146,5.745784454997199
3,146,-68.24638118081742,58.0,395.7878787878788,468.1010101010101,False,25.454940964283303,5.090214147373491
3,147,-26.08215098600849,57.0,137.34328358208955,479.32089552238807,True,31.228331507865768,5.699307937593644
3,44,50.11606670227894,61.0,423.8366666666666,482.45666666666665,True,56.89355700725782,14.481238972305404
3,148,-45.01034849236876,60.0,157.19375,486.8,True,39.02063218618683,5.426752140122147
3,149,81.64178751956824,84.0,387.6040268456376,478.751677852349,False,32.36497928018675,5.958978305091269
3,150,46.96428117008817,59.0,361.5686274509804,486.5032679738562,False,31.679654674914502,6.327430084317177
3,82,-10.12340208106689,60.0,124.28859060402684,493.46308724832215,False,33.34705343017039,6.25108390255507
3,151,50.94282770025849,58.0,417.9383561643836,488.0616438356165,False,30.793875095927007,6.281024933542195
3,152,-36.319978526441446,60.0,138.84827586206896,494.50344827586207,False,34.196984446854145,5.723919837733381
3,85,71.25964143058712,62.0,208.2388059701493,490.8358208955224,True,46.21017840605696,6.196778249560399
3,86,40.18777887438957,63.0,359.0,496.2244897959184,True,28.936962499650623,6.585566044166547
3,153,26.907375154641127,59.0,382.24827586206897,502.951724137931,True,29.39312404547656,6.338717231125665
3,154,-67.39278361118691,60.0,140.7945945945946,509.0648648648649,True,37.246091629794776,6.764558372701461
3,155,28.49655937612932,63.0,376.1609195402299,509.2528735632184,False,17.501389927202517,6.485137767684592
3,156,37.45102106025454,87.0,382.1666666666667,519.8541666666666,False,11.1237707938317,5.698859631897826
4,157,-69.26605248630386,90.0,111.70642201834862,19.073394495412845,True,23.95342629963801,5.901120050218536
4,89,-74.03303632403433,2.0,88.03846153846153,18.98076923076923,True,22.68034815178868,5.925426858320041
4,90,-37.94109772094537,2.0,90.92537313432835,33.30597014925373,False,25.965227929384884,6.712359424940269
4,158,-67.16129914834335,2.0,74.78571428571429,31.901785714285715,False,27.32272654962648,5.542782732973434
4,94,-32.49501865356082,64.0,106.99722991689752,66.80332409972299,True,88.45267553478871,8.535629207132052
4,159,12.529644707891784,3.0,197.92666666666668,47.20666666666666,False,26.92014447294998,7.116394171203918
4,160,-62.318874516763096,71.0,71.60606060606061,43.02020202020202,False,21.567191924474248,6.037176383891706
4,161,-68.14176126129657,2.0,47.98425196850393,44.36220472440945,True,28.910322135366027,5.66899231943077
4,162,-36.426600495503806,64.0,127.09923664122137,51.396946564885496,True,33.95902199847421,5.538147580370446
4,163,-77.14704257587204,71.0,50.93478260869565,51.95652173913044,False,21.202014643042467,5.542932661184037
4,164,-86.84970143931486,6.0,328.30243902439025,58.47317073170732,False,52.633663363737895,7.088844929579024
4,165,-59.18387888984921,64.0,120.3907284768212,68.26490066225166,True,35.53589092347621,5.820086701713443
4,166,-88.42521840008531,6.0,328.74444444444447,65.34444444444445,False,25.611867322627305,4.61159626912094
4,97,68.4795326060232,10.0,315.87567567567567,72.34594594594594,False,42.196758052138335,5.824096185313614
4,5,68.8067971380483,8.0,357.85714285714283,69.83928571428571,False,27.738821346070164,5.486684672746288
4,96,86.43999276294394,7.0,232.41176470588235,68.98235294117647,True,30.26563313707762,7.178613297435147
4,167,-1.7983637459548731,11.0,75.44585987261146,83.26751592356688,True,37.135324054283984,5.901957087271487
4,168,-1.152342072403956,65.0,83.50993377483444,82.98675496688742,True,34.92053261511235,5.815800829045692
4,98,71.48370575271652,10.0,349.8024193548387,79.1008064516129,True,35.71701505376845,16.19710914002344
4,99,-67.6212711869498,73.0,115.0,80.4609375,True,30.879001496623484,5.541917764549071
4,169,24.602544077404367,12.0,116.75,99.72321428571428,False,26.543405949826045,5.549167851853591
4,170,-8.269440935625632,65.0,94.77536231884058,110.15579710144928,True,36.743709631775,24.422779556061357
4,171,22.93729754394248,12.0,110.6198347107438,106.10743801652892,False,32.171241461088904,5.051968935208277
4,172,51.49745385154479,15.0,278.9702380952381,111.0,True,39.12231446426163,5.707293208402859
4,173,40.76889454462373,11.0,79.82352941176471,115.2764705882353,False,40.04706548244536,6.410891971021777
4,174,45.8672541099084,91.0,267.1720430107527,110.95698924731182,True,25.622802737675823,4.819425777408637
4,175,41.41542652915949,12.0,135.29496402877697,119.30935251798562,False,30.90557078454748,5.824298270420503
4,57,46.05359560405877,13.0,266.59055118110234,120.90551181102362,False,41.48037537304803,4.656940575990205
4,176,43.80793491233878,13.0,259.79194630872485,125.71140939597316,False,36.32637542104468,5.367706007828876
4,177,44.77789511728122,12.0,130.37956204379563,125.2043795620438,False,30.640383940132395,5.89723664096768
4,178,35.95715279691384,15.0,287.53684210526313,131.81052631578947,False,26.60674971808633,4.767268905632918
4,179,66.00788827701116,15.0,308.3204419889503,132.88950276243094,True,38.72753120181842,6.19728505315326
4,102,25.92524850127339,15.0,303.65060240963857,146.67469879518072,True,25.07162975132448,4.568962961912133
4,180,23.511590527891723,13.0,281.0182926829268,153.26829268292684,False,37.601620704302846,5.664187695855786
4,181,23.589730968223137,74.0,286.3103448275862,145.29310344827587,False,18.30149028729337,4.2102355594724905
4,182,60.12819807430194,15.0,323.4378698224852,149.92899408284023,True,40.13980508016249,5.8250942179300464
4,103,21.81926302312891,15.0,304.0,169.03030303030303,True,54.14197715938485,5.166451679337334
4,104,23.946105105366907,14.0,323.4111675126904,172.69543147208122,True,51.64511291749656,5.23404344735818
4,183,18.427889214943537,74.0,294.18823529411765,165.38823529411764,False,22.95506082171565,4.866891817015476
4,58,19.900018422031323,14.0,334.2067307692308,178.05769230769232,True,47.56238847650934,6.627842789531706
4,12,24.185748924380132,17.0,313.2025316455696,170.0,False,23.71803994935657,4.48212172100646
4,184,54.84335617610491,19.0,231.58638743455495,187.9371727748691,True,47.10034985293963,5.648762197086676
4,185,-75.69458609975639,19.0,253.28342245989305,181.41711229946523,True,37.3715796694389,6.633395811010374
4,186,57.62581814117133,19.0,222.95833333333331,191.5297619047619,True,44.46990913600257,5.201143911579679
4,187,43.9251149750712,92.0,321.6166666666667,189.4,False,14.685481370483329,5.412226203027977
4,188,-82.92122455942089,23.0,176.995,191.535,False,41.846779556743584,6.495155173612679
4,189,62.12274365408997,20.0,211.6021505376344,194.04301075268816,True,30.49537393074956,4.402726587645615
4,109,-75.13647949402412,23.0,183.3471074380165,199.49586776859505,False,35.217471157799125,4.715025655698855
4,190,-85.43685543678572,21.0,368.8169014084507,197.27464788732397,False,29.466309528581878,6.222997045811647
4,191,-24.665884172449907,23.0,149.19883040935673,211.88888888888889,False,38.73745137609546,5.7922839836631175
4,192,-85.56686767582597,21.0,398.8300653594772,198.66666666666663,False,31.321833448628954,6.305691925172714
4,193,60.86904522532317,66.0,506.3813559322034,202.45762711864407,True,29.93434828615113,5.318929606656092
4,112,-26.180971825544777,23.0,156.4969696969697,215.93939393939397,False,38.87693024647728,5.692465726926206
4,194,58.23342195765577,20.0,215.0643274853801,212.71345029239765,True,47.09117291285779,5.410672015114689
4,195,55.84230274227571,93.0,222.6056338028169,208.7183098591549,False,27.23780313958977,3.65102877214515
4,196,-85.99171600540004,25.0,408.9012345679012,206.320987654321,True,36.01213030368869,5.920326265925582
4,197,-88.40937506577585,95.0,361.7049180327869,206.2622950819672,True,26.6349596303064,5.968748265769692
4,111,49.92299678408214,25.0,387.54545454545456,212.0,True,27.451869134010863,5.736486533005785
4,63,-75.92921294584882,26.0,179.44444444444446,209.67407407407407,False,38.45618832989295,5.811415754590679
4,198,-78.79136559227288,66.0,488.0,208.198347107438,False,27.0384028812732,5.958348428863547
4,199,38.74872401296063,25.0,436.974025974026,220.9935064935065,True,32.759405274483086,6.312595191416974
