ImageNumber,ObjectNumber,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Watershed
9,8,1,232.375,194.71296296296296,0,8,8
9,9,1,281.64885496183206,225.21374045801528,0,9,9
9,10,1,275.0559610705596,258.8126520681265,0,10,10
9,11,1,134.95873786407768,286.373786407767,0,11,11
9,12,1,139.40894568690095,300.03514376996804,0,12,12
10,1,1,133.01063829787233,55.34574468085106,0,1,1
10,2,1,196.2281879194631,60.630872483221474,0,2,2
10,3,1,329.263698630137,84.88356164383562,0,3,3
10,4,1,238.98979591836735,114.36989795918367,0,4,4
10,5,1,43.539923954372625,137.05703422053233,0,5,5
10,6,1,46.03867403314917,163.4696132596685,0,6,6
10,7,1,116.53448275862068,173.1551724137931,0,7,7
10,8,1,50.294117647058826,176.61176470588236,0,8,8
10,9,1,232.45701357466064,194.93212669683257,0,9,9
10,10,1,281.97080291970804,225.5109489051095,0,10,10
10,11,1,275.06904761904764,259.0761904761905,0,11,11
10,12,1,134.78536585365853,286.5390243902439,0,12,12
10,13,1,139.524115755627,300.15434083601286,0,13,13
11,1,1,133.26861702127658,55.51063829787234,0,1,1
11,2,1,196.48013245033113,60.74834437086093,0,2,2
11,3,1,329.45017182130584,84.893470790378,0,3,3
11,4,1,238.99492385786803,114.65482233502539,0,4,4
11,5,1,43.47794117647059,136.76470588235293,0,5,5
11,6,1,47.225806451612904,167.663082437276,0,6,6
11,7,1,116.54237288135593,173.57627118644066,0,7,7
11,8,1,232.5990990990991,195.07207207207207,0,8,8
11,9,1,281.95714285714286,225.3892857142857,0,9,9
11,10,1,264.7809523809524,253.47142857142856,0,10,10
11,11,1,284.9579439252336,264.9252336448598,0,11,11
11,12,1,134.78795180722892,286.62168674698796,0,12,12
11,13,1,139.09493670886076,300.20569620253167,0,13,13
12,1,1,133.336,55.61866666666667,0,1,1
12,2,1,188.30128205128204,60.09615384615385,0,2,2
12,3,1,206.0,61.597122302158276,0,3,3
12,4,1,329.080701754386,84.91228070175438,0,4,4
12,5,1,238.73107049608356,114.90339425587467,0,5,5
12,6,1,43.47826086956522,136.69565217391303,0,6,6
12,7,1,47.49097472924188,167.6028880866426,0,7,7
12,8,1,116.48706896551724,173.51724137931035,0,8,8
12,9,1,232.5399061032864,195.0093896713615,0,9,9
12,10,1,282.010989010989,225.50915750915752,0,10,10
12,11,1,264.6517412935323,253.51243781094527,0,11,11
12,12,1,285.13461538461536,264.8125,0,12,12
12,13,1,134.2995283018868,286.75943396226415,0,13,13
12,14,1,138.66453674121405,300.04153354632587,0,14,14
13,1,1,134.04663212435233,55.97409326424871,0,1,1
13,2,1,196.77814569536423,60.90066225165563,0,2,2
13,3,1,329.13240418118465,85.0383275261324,0,3,3
13,4,1,238.63705583756345,115.34263959390863,0,4,4
13,5,1,43.21554770318021,136.42049469964664,0,5,5
13,6,1,45.80769230769231,162.63736263736263,0,6,6
13,7,1,116.5042735042735,173.67094017094018,0,7,7
13,8,1,50.74757281553398,176.44660194174756,0,8,8
13,9,1,232.61009174311926,195.06880733944953,0,9,9
13,10,1,282.20567375886526,225.6631205673759,0,10,10
13,11,1,264.3671497584541,253.41545893719805,0,11,11
13,12,1,285.2644230769231,264.8125,0,12,12
13,13,1,134.24162679425837,286.9617224880383,0,13,13
13,14,1,149.24539877300614,299.8834355828221,0,14,14
13,15,1,126.94039735099338,300.2913907284768,0,15,15
14,1,1,134.17424242424244,56.176767676767675,0,1,1
14,2,1,196.82622950819672,60.937704918032786,0,2,2
14,3,1,329.08362369337976,85.05574912891986,0,3,3
14,4,1,238.7007672634271,115.21227621483376,0,4,4
14,5,1,43.271777003484324,136.57839721254356,0,5,5
14,6,1,46.589285714285715,164.63839285714286,0,6,6
14,7,1,116.56962025316456,173.56962025316454,0,7,7
14,8,1,52.0,178.70149253731344,0,8,8
14,9,1,232.55251141552512,195.10045662100455,0,9,9
14,10,1,281.9468085106383,225.66666666666666,0,10,10
14,11,1,264.13461538461536,253.5721153846154,0,11,11
14,12,1,285.4811320754717,264.8867924528302,0,12,12
14,13,1,147.02202643171807,284.68722466960355,0,13,13
14,14,1,119.01015228426395,290.0812182741117,0,14,14
14,15,1,149.16463414634146,299.8841463414634,0,15,15
14,16,1,126.69594594594595,300.2905405405405,0,16,16
15,1,1,125.12556053811659,52.11210762331839,0,1,1
15,2,1,146.73446327683615,61.53107344632768,0,2,2
15,3,1,196.77884615384616,60.97115384615385,0,3,3
15,4,1,329.0103448275862,85.14137931034483,0,4,4
15,5,1,238.70603015075378,115.56532663316582,0,5,5
15,6,1,43.27835051546392,136.5807560137457,0,6,6
15,7,1,47.91,167.95,0,7,7
15,8,1,116.68852459016394,173.72131147540983,0,8,8
15,9,1,232.4954128440367,195.13302752293578,0,9,9
15,10,1,281.97594501718214,225.70790378006873,0,10,10
15,11,1,263.8181818181818,253.38755980861245,0,11,11
15,12,1,285.688995215311,264.9617224880383,0,12,12
15,13,1,147.37229437229436,285.3982683982684,0,13,13
15,14,1,118.62068965517241,290.2807881773399,0,14,14
15,15,1,149.06060606060606,299.76969696969695,0,15,15
15,16,1,126.12,300.4866666666667,0,16,16
16,1,1,135.36117936117935,56.55528255528255,0,1,1
16,2,1,197.06269592476488,61.13166144200627,0,2,2
16,3,1,328.8839590443686,85.24573378839591,0,3,3
16,4,1,238.655,115.54,0,4,4
16,5,1,43.12131147540983,136.44590163934427,0,5,5
16,6,1,48.14617940199336,167.79734219269102,0,6,6
16,7,1,116.51428571428572,173.57551020408164,0,7,7
16,8,1,232.44394618834082,195.23766816143498,0,8,8
16,9,1,281.9830508474576,225.70169491525425,0,9,9
16,10,1,263.61951219512196,253.4780487804878,0,10,10
16,11,1,285.6854460093897,265.0234741784038,0,11,11
16,12,1,147.0829694323144,285.7467248908297,0,12,12
16,13,1,117.72815533980582,290.5,0,13,13
16,14,1,149.11904761904762,299.85714285714283,0,14,14
16,15,1,126.00657894736842,300.26973684210526,0,15,15
17,1,1,135.69471153846155,56.73798076923077,0,1,1
17,2,1,197.070987654321,61.126543209876544,0,2,2
17,3,1,328.8885135135135,85.23986486486487,0,3,3
17,4,1,238.69554455445544,115.52227722772277,0,4,4
17,5,1,43.09385113268608,136.48543689320388,0,5,5
17,6,1,48.09090909090909,168.0,0,6,6
17,7,1,116.86290322580645,173.42741935483872,0,7,7
17,8,1,232.4646017699115,195.36725663716814,0,8,8
17,9,1,282.0436241610738,225.7214765100671,0,9,9
17,10,1,262.59512195121954,253.390243902439,0,10,10
17,11,1,285.54587155963304,264.9403669724771,0,11,11
17,12,1,147.04017857142858,285.95535714285717,0,12,12
17,13,1,117.70476190476191,290.5761904761905,0,13,13
17,14,1,149.38650306748465,299.7730061349693,0,14,14
17,15,1,125.63870967741936,300.31612903225806,0,15,15
18,1,1,136.09420289855072,56.88647342995169,0,1,1
18,2,1,197.07453416149067,61.12422360248447,0,2,2
18,3,1,328.8682432432432,85.30743243243244,0,3,3
18,4,1,238.53465346534654,115.76237623762377,0,4,4
18,5,1,43.07643312101911,136.6687898089172,0,5,5
18,6,1,48.17088607594937,167.93987341772151,0,6,6
18,7,1,116.86746987951807,173.24096385542168,0,7,7
18,8,1,232.69298245614036,195.56578947368422,0,8,8
18,9,1,281.970297029703,225.75907590759076,0,9,9
18,10,1,262.6030150753769,254.44221105527637,0,10,10
18,11,1,284.206572769953,265.0610328638498,0,11,11
18,12,1,147.32882882882882,285.77477477477476,0,12,12
18,13,1,118.37254901960785,290.45588235294116,0,13,13
18,14,1,149.8447204968944,299.72670807453414,0,14,14
18,15,1,125.58709677419355,300.4258064516129,0,15,15
19,1,1,136.40835266821347,57.071925754060324,0,1,1
19,2,1,187.57297297297296,60.38918918918919,0,2,2
19,3,1,207.67320261437908,62.189542483660134,0,3,3
19,4,1,328.9712460063898,85.71246006389777,0,4,4
19,5,1,238.88262910798122,115.59154929577464,0,5,5
19,6,1,42.93538461538461,136.3723076923077,0,6,6
19,7,1,48.203647416413375,167.9756838905775,0,7,7
19,8,1,117.08846153846154,173.15384615384616,0,8,8
19,9,1,232.65560165975103,195.57261410788382,0,9,9
19,10,1,281.89710610932474,225.6881028938907,0,10,10
19,11,1,262.14018691588785,254.83644859813083,0,11,11
19,12,1,283.81739130434784,264.9304347826087,0,12,12
19,13,1,145.98642533936652,284.29411764705884,0,13,13
19,14,1,120.55154639175258,290.3041237113402,0,14,14
19,15,1,149.3550295857988,298.81065088757396,0,15,15
19,16,1,126.83647798742139,301.37735849056605,0,16,16
20,1,1,125.54583333333333,52.670833333333334,0,1,1
20,2,1,150.4949494949495,62.63636363636363,0,2,2
20,3,1,187.20212765957447,60.46808510638298,0,3,3
20,4,1,207.64473684210526,62.2828947368421,0,4,4
20,5,1,328.95238095238096,85.63809523809523,0,5,5
20,6,1,238.6563981042654,115.9218009478673,0,6,6
20,7,1,43.095238095238095,136.58333333333334,0,7,7
20,8,1,47.31818181818182,165.25757575757575,0,8,8
20,9,1,117.04198473282443,173.19847328244273,0,9,9
20,10,1,54.121212121212125,180.63636363636363,0,10,10
20,11,1,232.5125,195.49166666666667,0,11,11
20,12,1,281.6677115987461,225.70846394984326,0,12,12
20,13,1,261.7916666666667,255.16666666666666,0,13,13
20,14,1,283.5404255319149,264.83404255319147,0,14,14
20,15,1,145.7229437229437,283.87445887445887,0,15,15
20,16,1,121.734375,290.25,0,16,16
20,17,1,149.583850931677,298.87577639751555,0,17,17
20,18,1,127.71069182389937,301.67295597484275,0,18,18
21,1,1,127.064,53.348,0,1,1
21,2,1,153.3816425120773,61.632850241545896,0,2,2
21,3,1,186.68478260869566,60.391304347826086,0,3,3
21,4,1,207.26543209876544,62.53086419753087,0,4,4
21,5,1,329.04430379746833,85.75949367088607,0,5,5
21,6,1,242.4731707317073,101.41463414634147,0,6,6
21,7,1,235.23423423423424,129.54054054054055,0,7,7
21,8,1,40.6484375,132.625,0,8,8
21,9,1,49.47560975609756,148.23170731707316,0,9,9
21,10,1,47.406474820143885,165.74820143884892,0,10,10
21,11,1,117.13805970149254,173.0,0,11,11
21,12,1,54.35,181.4,0,12,12
21,13,1,232.74693877551022,195.50204081632654,0,13,13
21,14,1,281.4192546583851,225.73291925465838,0,14,14
21,15,1,272.95991091314033,260.2895322939866,0,15,15
21,16,1,145.75862068965517,283.5646551724138,0,16,16
21,17,1,121.50259067357513,290.1502590673575,0,17,17
21,18,1,149.8860759493671,298.94303797468353,0,18,18
21,19,1,127.92405063291139,301.5822784810127,0,19,19
22,1,1,141.35294117647058,56.88461538461539,0,1,1
22,2,1,165.33333333333334,56.333333333333336,0,2,2
22,3,1,196.48973607038124,61.52199413489736,0,3,3
22,4,1,328.64396284829724,85.85448916408669,0,4,4
22,5,1,242.48076923076923,101.46153846153847,0,5,5
22,6,1,235.0316742081448,129.57466063348417,0,6,6
22,7,1,42.98830409356725,136.66081871345028,0,7,7
22,8,1,48.54838709677419,168.30205278592376,0,8,8
22,9,1,117.15471698113207,173.2301886792453,0,9,9
22,10,1,232.77732793522267,195.64777327935224,0,10,10
22,11,1,279.2811387900356,225.40925266903915,0,11,11
22,12,1,295.72093023255815,228.13953488372093,0,12,12
22,13,1,272.8079470198675,260.38631346578364,0,13,13
22,14,1,145.5982905982906,283.63675213675214,0,14,14
22,15,1,121.31122448979592,290.2142857142857,0,15,15
22,16,1,149.93710691823898,299.07547169811323,0,16,16
22,17,1,128.1280487804878,301.6158536585366,0,17,17
23,1,1,131.29770992366412,55.225190839694655,0,1,1
23,2,1,158.51020408163265,59.33163265306123,0,2,2
23,3,1,186.41477272727272,60.53977272727273,0,3,3
23,4,1,207.28484848484848,62.763636363636365,0,4,4
23,5,1,328.67283950617286,85.88271604938272,0,5,5
23,6,1,242.4170616113744,101.38862559241706,0,6,6
23,7,1,235.33035714285714,130.13839285714286,0,7,7
23,8,1,42.831908831908834,136.47008547008548,0,8,8
23,9,1,48.49287749287749,168.06267806267806,0,9,9
23,10,1,117.23076923076923,173.01098901098902,0,10,10
23,11,1,233.064,195.752,0,11,11
23,12,1,278.55160142348757,225.34519572953738,0,12,12
23,13,1,295.23636363636365,228.29090909090908,0,13,13
23,14,1,272.4177489177489,260.3831168831169,0,14,14
23,15,1,145.64705882352942,283.56722689075633,0,15,15
23,16,1,121.16243654822335,290.3654822335025,0,16,16
23,17,1,150.09876543209876,299.0925925925926,0,17,17
23,18,1,128.10365853658536,301.5731707317073,0,18,18
24,1,1,131.9442379182156,55.61710037174721,0,1,1
24,2,1,159.53125,59.125,0,2,2
24,3,1,196.5693215339233,61.56637168141593,0,3,3
24,4,1,328.50755287009065,86.3202416918429,0,4,4
24,5,1,242.5566037735849,101.29716981132076,0,5,5
24,6,1,235.23144104803492,130.24454148471617,0,6,6
24,7,1,42.87078651685393,136.57303370786516,0,7,7
24,8,1,48.55555555555556,168.29722222222222,0,8,8
24,9,1,117.08303249097473,173.1263537906137,0,9,9
24,10,1,233.29365079365078,195.8015873015873,0,10,10
24,11,1,278.3758865248227,225.36879432624113,0,11,11
24,12,1,295.280701754386,228.47368421052633,0,12,12
24,13,1,269.2692307692308,259.2379807692308,0,13,13
24,14,1,291.3709677419355,269.11290322580646,0,14,14
24,15,1,145.51666666666668,283.5375,0,15,15
24,16,1,120.82587064676616,290.39303482587064,0,16,16
24,17,1,150.35542168674698,299.16265060240966,0,17,17
24,18,1,128.311377245509,301.6706586826347,0,18,18
25,1,1,131.42435424354244,55.62730627306273,0,1,1
25,2,1,159.705,59.005,0,2,2
25,3,1,185.72988505747125,60.50574712643678,0,3,3
25,4,1,207.6306818181818,62.76136363636363,0,4,4
25,5,1,328.33933933933935,86.27027027027027,0,5,5
25,6,1,242.65887850467288,101.10747663551402,0,6,6
25,7,1,235.27586206896552,130.2155172413793,0,7,7
25,8,1,42.88429752066116,136.6694214876033,0,8,8
25,9,1,48.61066666666667,168.41866666666667,0,9,9
25,10,1,117.37588652482269,173.17730496453902,0,10,10
25,11,1,226.87218045112783,192.8421052631579,0,11,11
25,12,1,241.0,199.53968253968253,0,12,12
25,13,1,278.2562277580071,225.288256227758,0,13,13
25,14,1,295.2758620689655,228.39655172413794,0,14,14
25,15,1,272.16155419222906,260.67689161554193,0,15,15
25,16,1,145.66255144032922,283.5843621399177,0,16,16
25,17,1,120.45544554455445,290.56435643564356,0,17,17
25,18,1,150.64457831325302,299.2409638554217,0,18,18
25,19,1,128.2716049382716,301.77777777777777,0,19,19
26,1,1,131.04850746268656,55.56716417910448,0,1,1
26,2,1,159.65686274509804,58.872549019607845,0,2,2
26,3,1,185.70348837209303,60.44767441860465,0,3,3
26,4,1,207.70114942528735,62.735632183908045,0,4,4
26,5,1,328.01246105919006,86.2834890965732,0,5,5
26,6,1,242.8495145631068,100.55339805825243,0,6,6
26,7,1,235.2863436123348,129.72246696035242,0,7,7
26,8,1,43.06094182825485,137.00554016620498,0,8,8
26,9,1,47.38709677419355,166.0225806451613,0,9,9
26,10,1,117.00735294117646,173.02205882352942,0,10,10
26,11,1,55.36363636363637,183.14545454545456,0,11,11
26,12,1,226.96850393700788,193.0708661417323,0,12,12
26,13,1,240.775,199.275,0,13,13
26,14,1,278.3071428571429,225.31071428571428,0,14,14
26,15,1,295.2909090909091,228.2,0,15,15
26,16,1,271.84468085106386,260.72127659574465,0,16,16
26,17,1,145.5082644628099,283.5206611570248,0,17,17
26,18,1,120.61352657004831,290.487922705314,0,18,18
26,19,1,150.53125,299.2625,0,19,19
26,20,1,128.36526946107784,301.4011976047904,0,20,20
27,1,1,131.0179856115108,55.402877697841724,0,1,1
27,2,1,159.4903846153846,58.75,0,2,2
27,3,1,185.8470588235294,60.6764705882353,0,3,3
27,4,1,208.3693181818182,62.89204545454545,0,4,4
27,5,1,328.0092024539877,86.26993865030674,0,5,5
27,6,1,243.02898550724638,100.17874396135265,0,6,6
27,7,1,235.4112554112554,129.4112554112554,0,7,7
27,8,1,43.28455284552845,137.2439024390244,0,8,8
27,9,1,48.71774193548387,168.61559139784947,0,9,9
27,10,1,117.08118081180812,172.9040590405904,0,10,10
27,11,1,226.96850393700788,193.0708661417323,0,11,11
27,12,1,241.0952380952381,199.44444444444446,0,12,12
27,13,1,278.1357142857143,225.225,0,13,13
27,14,1,295.2456140350877,228.33333333333334,0,14,14
27,15,1,271.7436440677966,260.70762711864404,0,15,15
27,16,1,145.9090909090909,283.7114624505929,0,16,16
27,17,1,120.66019417475728,290.3543689320388,0,17,17
27,18,1,150.87974683544303,299.4620253164557,0,18,18
27,19,1,128.5976331360947,301.37278106508876,0,19,19
28,1,1,143.68725099601593,56.7609561752988,0,1,1
28,2,1,197.08450704225353,62.00281690140845,0,2,2
28,3,1,327.9969040247678,86.3219814241486,0,3,3
28,4,1,243.34883720930233,99.85116279069767,0,4,4
28,5,1,235.5677966101695,129.364406779661,0,5,5
28,6,1,43.37700534759358,137.1657754010695,0,6,6
28,7,1,48.750663129973475,168.75331564986737,0,7,7
28,8,1,117.14028776978417,172.81654676258992,0,8,8
28,9,1,226.96850393700788,193.0708661417323,0,9,9
28,10,1,241.50746268656715,199.6417910447761,0,10,10
28,11,1,277.9328621908127,225.20141342756185,0,11,11
28,12,1,295.40677966101697,228.33898305084745,0,12,12
28,13,1,271.8285714285714,260.7081632653061,0,13,13
28,14,1,145.9260700389105,283.715953307393,0,14,14
28,15,1,120.38862559241706,290.29383886255926,0,15,15
28,16,1,150.96296296296296,299.5740740740741,0,16,16
28,17,1,128.56976744186048,301.40697674418607,0,17,17
29,1,1,131.50680272108843,55.61224489795919,0,1,1
29,2,1,160.7373271889401,58.25806451612903,0,2,2
29,3,1,185.02247191011236,61.40449438202247,0,3,3
29,4,1,208.60555555555555,63.0,0,4,4
29,5,1,328.00615384615384,86.34461538461538,0,5,5
29,6,1,243.22790697674418,99.74418604651163,0,6,6
29,7,1,235.49372384937237,129.5439330543933,0,7,7
29,8,1,39.87096774193548,131.48387096774192,0,8,8
29,9,1,51.58015267175573,149.72519083969465,0,9,9
29,10,1,48.88157894736842,168.93684210526317,0,10,10
29,11,1,117.27857142857142,172.59285714285716,0,11,11
29,12,1,234.64503816793894,196.48091603053436,0,12,12
29,13,1,275.7418032786885,224.8155737704918,0,13,13
29,14,1,293.38775510204084,227.79591836734693,0,14,14
29,15,1,271.55533199195173,260.7404426559356,0,15,15
29,16,1,146.0984251968504,283.79133858267716,0,16,16
29,17,1,120.48858447488584,290.4931506849315,0,17,17
29,18,1,151.47878787878787,299.96363636363634,0,18,18
29,19,1,128.5,301.48275862068965,0,19,19
30,1,1,131.80612244897958,55.673469387755105,0,1,1
30,2,1,183.43826086956523,60.64,0,2,2
30,3,1,327.76666666666665,86.66060606060606,0,3,3
30,4,1,243.4816513761468,99.6697247706422,0,4,4
30,5,1,235.52118644067798,129.78813559322035,0,5,5
30,6,1,44.58684210526316,138.67631578947368,0,6,6
30,7,1,48.99220779220779,169.09350649350648,0,7,7
30,8,1,117.31182795698925,172.41218637992833,0,8,8
30,9,1,235.23282442748092,196.65648854961833,0,9,9
30,10,1,280.86167146974066,225.71181556195967,0,10,10
30,11,1,271.56175298804783,260.76892430278883,0,11,11
30,12,1,146.29166666666666,283.7878787878788,0,12,12
30,13,1,120.28110599078342,290.41013824884794,0,13,13
30,14,1,151.68072289156626,300.04819277108436,0,14,14
30,15,1,128.5722543352601,301.5202312138728,0,15,15
31,1,1,132.0950819672131,55.79344262295082,0,1,1
31,2,1,183.5746140651801,60.708404802744425,0,2,2
31,3,1,327.78635014836794,86.78338278931751,0,3,3
31,4,1,243.77777777777777,99.27555555555556,0,4,4
31,5,1,235.55327868852459,129.72540983606558,0,5,5
31,6,1,45.485564304461946,139.96850393700788,0,6,6
31,7,1,48.95811518324607,169.58638743455498,0,7,7
31,8,1,117.26241134751773,172.57801418439718,0,8,8
31,9,1,235.29277566539923,196.63498098859316,0,9,9
31,10,1,280.8699421965318,225.67052023121389,0,10,10
31,11,1,271.4647058823529,260.8686274509804,0,11,11
31,12,1,146.4360902255639,283.82706766917295,0,12,12
31,13,1,120.38181818181818,290.3454545454546,0,13,13
31,14,1,152.1494252873563,300.38505747126436,0,14,14
31,15,1,128.6590909090909,301.54545454545456,0,15,15
32,1,1,132.54368932038835,56.00970873786408,0,1,1
32,2,1,183.75891341256366,60.62988115449915,0,2,2
32,3,1,327.46546546546546,86.85285285285285,0,3,3
32,4,1,243.93636363636364,98.75454545454545,0,4,4
32,5,1,235.68032786885246,129.20491803278688,0,5,5
32,6,1,46.33505154639175,141.28092783505156,0,6,6
32,7,1,48.92913385826772,169.75590551181102,0,7,7
32,8,1,117.35416666666667,172.11458333333334,0,8,8
32,9,1,235.33584905660376,196.61509433962263,0,9,9
32,10,1,280.7369942196532,225.65028901734104,0,10,10
32,11,1,271.4429133858268,260.88582677165357,0,11,11
32,12,1,146.61363636363637,283.95454545454544,0,12,12
32,13,1,120.43636363636364,290.53636363636366,0,13,13
32,14,1,152.44642857142858,300.6309523809524,0,14,14
32,15,1,129.09444444444443,301.7888888888889,0,15,15
33,1,1,132.44303797468353,56.06962025316456,0,1,1
33,2,1,183.97826086956522,60.720735785953174,0,2,2
33,3,1,327.6834319526627,86.98224852071006,0,3,3
33,4,1,244.2027027027027,98.61711711711712,0,4,4
33,5,1,235.9308943089431,128.890243902439,0,5,5
33,6,1,46.972010178117046,142.14503816793894,0,6,6
33,7,1,48.955380577427825,169.90551181102362,0,7,7
33,8,1,117.26573426573427,172.12587412587413,0,8,8
33,9,1,236.14285714285714,196.7330827067669,0,9,9
33,10,1,280.8847262247839,225.61383285302594,0,10,10
33,11,1,271.13035019455253,260.99610894941634,0,11,11
