TimeStep,CellNumber,Orientation
11,13,81.0799842508545
11,14,74.1229447048277
11,15,79.5450706047112
11,16,-84.1934532524129
11,17,-57.2369753483707
11,18,86.9431221579856
11,19,-55.2410937854602
11,20,84.0774924702653
11,21,81.666820665969
11,22,72.2128908840494
11,23,80.1954628008743
11,24,89.3408087325759
11,25,-87.8566277209664
11,26,67.58311212041
12,10,-56.5521198059503
12,12,72.2422909009663
12,13,87.147477715952
12,16,-82.8779078412818
12,17,-65.0561185729724
12,20,88.9593162543094
12,21,86.7032460865923
12,22,68.2371758952465
12,23,71.9495633892289
12,24,-87.7312522896154
12,25,-86.5482948244985
12,26,68.4393758813426
12,27,65.4545006359841
12,28,80.9072420204232
12,29,65.503070143058
12,30,84.8282244900279
12,31,-64.9368033151064
12,32,-67.0675119589864
12,33,74.1038303030322
12,34,-81.6049799531651
13,12,64.3572728194469
13,16,-86.2866798946543
13,17,-79.3979596150769
13,20,-88.3556329220788
13,21,-79.673651128122
13,24,-76.4620081516815
13,25,-76.0894936167054
13,26,67.8858951250035
13,27,68.1778039043111
13,28,69.1330891831707
13,29,56.492649283344
13,30,76.9004423305496
13,31,-68.5223960858664
13,32,-78.7841740332328
13,33,76.9260792020258
13,34,-77.0044902466245
13,35,-62.793042262655
13,36,-70.3718860546248
13,37,68.1879715589082
13,38,64.8148808734374
13,39,-77.7160750837973
13,40,-76.3790899454911
13,41,57.7382572202059
13,42,62.7325178216787
13,43,-56.8001972592881
14,12,50.349011132157
14,16,-88.117541946625
14,17,73.431620882726
14,20,-81.2766499721064
14,21,-78.2356359978906
14,24,-80.4859338156537
14,25,-72.0908078638623
14,27,73.4575528342661
14,28,70.0600626930932
14,29,44.6372336677243
14,30,-82.3655023351297
14,31,-53.6414487582474
14,32,79.4717496685919
14,33,-87.4074648935958
14,34,-82.7857851620007
14,35,-68.6541627209654
14,36,-74.1061727190279
14,37,74.3978727219856
14,38,66.2012185374014
14,39,-77.7160750837973
14,40,-73.9627940430272
14,41,45.3642279954523
14,42,39.6406249186071
14,43,-50.1070260885571
14,44,70.4877703729593
14,45,78.3264535150367
15,16,77.1815009349041
15,17,75.7893956703542
15,24,-87.1111692491954
15,27,78.0128006367958
15,28,74.5247727055003
15,29,29.7582199635543
15,30,-78.5267544855855
15,31,-60.0261555819371
15,32,80.66078169891
15,33,-79.149887651157
15,34,-86.0477878767104
15,35,-60.4040401057326
15,36,-82.0053375737245
15,37,80.0823154230323
15,38,71.0249823080444
15,40,-82.1622155731108
15,41,35.2887490315823
15,42,35.2821643832303
15,43,-55.3523656643163
15,44,77.9879062226999
15,45,71.7750859657745
15,46,32.8086187615608
15,47,52.4349820398902
15,48,83.4250356732988
15,49,-60.6149733900603
15,50,-49.8232052380525
15,51,-82.9949354425389
15,52,-70.6711526576919
15,53,79.613314789984
16,17,75.4481336835692
16,24,-82.591497102029
16,27,78.024517657855
16,28,80.3673812686268
16,30,-69.2267872378558
16,31,-55.1344501440741
16,32,74.9960466305757
16,33,-68.077130982419
16,34,-88.7681446661866
16,35,-40.1066440737818
16,36,-85.512365452977
16,37,78.7531769088793
16,38,77.7638763673458
16,40,-84.8929095585951
16,41,51.9620037193022
16,42,27.4829409152791
16,43,-51.9540639348668
16,44,78.5612686944336
16,45,74.0348971324226
16,46,52.6709514862575
16,47,-13.3217414790958
16,48,66.9751156385929
16,49,-39.0455027423704
16,50,-34.2172336345374
16,51,-81.3511456788107
16,52,-77.4149975480884
16,53,74.4237765376921
16,54,16.2831657511501
16,55,30.5805127770529
16,56,82.5494156801991
16,57,88.3284800030132
16,58,77.1896833929761
16,59,77.5420356446347
16,60,-89.8476852475195
17,17,77.834116621474
17,27,81.4250347697987
17,28,-85.5738343592532
17,31,-46.1356367729393
17,32,77.0396044857181
17,33,-70.932167426929
17,35,-29.6537373690771
17,36,-84.8079224176129
17,37,80.5765828166402
17,38,-88.1467963899681
17,40,-88.655066462245
17,41,60.4847379766262
17,42,19.6869226466671
17,43,-49.5890248469463
17,44,85.9445035077985
17,45,76.1550135160094
17,46,60.9731148194574
17,47,-11.5127086702106
17,48,59.1377567987979
17,49,-29.8338840720888
17,50,-22.6584057721276
17,51,-76.207551730741
17,52,-77.8897513242581
17,53,70.1910272918136
17,54,23.2254722199949
17,55,24.0645709574983
17,56,81.1167788768807
17,57,82.4157695975196
17,58,84.1237326180867
17,59,77.0401027311471
17,60,85.2335363855293
17,61,-76.5564292479637
17,62,-63.3892990877322
17,63,59.2156979939768
17,64,-78.0434894709763
18,17,74.6928547438877
18,32,75.5295330615731
18,33,-67.5430962453744
18,35,-23.0772261971593
18,36,-89.4792818698612
18,37,76.5365313523577
18,38,-86.6367934170206
18,41,56.6314103688411
18,42,12.5750973040921
18,43,-54.1657754546975
18,44,79.3915728514943
18,45,88.1088578269368
18,46,57.2834022543799
18,47,-8.68417941753024
18,48,58.5298629360852
18,49,-17.858499345118
18,50,-15.4164010444338
18,51,-66.9849521046279
18,52,-75.8888555637714
18,53,70.9297571074538
18,54,22.5331684084615
18,55,15.2413072542685
18,56,72.7831058414098
18,57,75.6794505279623
18,58,77.6768105717492
18,59,78.6772146953994
18,60,80.2995113527042
18,61,-63.1920485718852
18,62,-71.6096175804871
18,63,76.5890526121391
18,64,-73.3932381929677
18,65,-87.5359477519367
18,66,75.9942358901692
18,67,81.5339891096527
18,68,72.452094142893
18,69,-81.7834953962211
18,70,-87.530670383058
18,71,-64.2632005389255
18,72,-46.1482468858467
18,73,-57.8611467928883
19,32,80.1759888161158
19,33,-67.1388870171176
19,35,-18.9784049998011
19,36,-85.6549096317775
19,37,81.9193611405224
19,38,-84.4356905219591
19,41,55.9125468713484
19,42,12.0041939725987
19,44,85.5345975293712
19,45,-89.4080333498641
19,46,58.8169120874524
19,47,-11.3473454597759
19,49,-14.303442582638
19,50,-15.0535370090388
19,51,-65.6808437244058
19,52,-67.4282328026736
19,53,67.3436444525154
19,54,18.7477806656596
19,55,13.3183389293427
19,56,68.6969301941128
19,58,86.347084202765
19,59,76.4348749168783
19,60,69.6110551568906
19,61,-62.3592354060903
19,62,-70.6535145134735
19,63,68.4604329396994
19,64,-65.8248873703981
19,65,-74.100988210397
19,66,60.309952817925
19,67,86.7507155401608
19,68,75.8976002060493
19,69,-55.4818068515394
19,70,-82.531612780009
19,71,-62.5450153222508
19,72,-51.2507568247414
19,73,-48.0324096312171
19,74,56.3333442414808
19,75,56.4536324605768
19,76,-54.6328403132061
19,77,-51.7799130970012
19,78,83.8469649336586
19,79,72.7909265536229
20,74,56.3333442414808
20,75,56.4536324605768
20,76,-54.6328403132061
20,77,-51.7799130970012
20,78,83.8469649336586
20,79,72.7909265536229
