TimeStep,Cell_lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
1,1,90,195.5,58.5,33,9
1,2,26.5650501251221,131.400009155273,53.7000045776367,35.3298759460449,8.04984474182129
1,3,56.3099365234375,329.076904296875,83.1153869628906,28.844409942627,10.2619533538818
1,4,11.3099327087402,239.384628295898,113.076919555664,41.5766220092773,10.1980390548706
1,5,80.5376739501953,44.5135116577148,137.581085205078,25.646240234375,9.69954013824463
1,6,77.9052429199219,46.9878005981445,167.109771728516,24.9339637756348,9.70818138122559
1,7,36.8698959350586,116.500007629395,171.500015258789,27.0000038146973,9.80000019073486
1,8,26.5650501251221,232.600021362305,193.300018310547,25.491174697876,8.9442720413208
1,9,7.12501668930054,281.538513183594,223.692352294922,27.2876415252686,9.67470836639404
1,10,30.256441116333,275.608795166016,258.8134765625,41.3174171447754,9.86147403717041
1,11,78.3106307983398,133.273651123047,286.322692871094,45.1135063171387,9.92767333984375
1,12,8.42696857452393,139.485916137695,297.720123291016,36.7837142944336,12.7130966186523
2,1,90,195.5,58.5,33,9
2,2,26.5650501251221,131.399993896484,54.2000007629395,35.7770919799805,8.04984474182129
2,3,63.4349517822266,329.800018310547,84.1000061035156,29.0688819885254,9.83869934082031
2,4,10.4914770126343,239.35546875,113.380645751953,42.4996376037598,10.3790874481201
2,5,78.690071105957,44.3076934814453,137.538452148438,25.8873291015625,9.80580711364746
2,6,77.0053787231445,46.8061752319336,167.160110473633,24.9594078063965,9.89381980895996
2,7,38.6598091125488,116.817085266113,171.85368347168,27.1742362976074,9.5265998840332
2,8,28.6104621887207,232.442657470703,193.605102539063,25.6185913085938,8.61933898925781
2,9,9.46232128143311,281.702728271484,223.783767700195,27.2902336120605,9.86393928527832
2,10,30.256441116333,275.264251708984,258.904144287109,41.8212890625,9.35760402679443
2,11,73.3007583618164,144.903671264648,284.178924560547,23.0836162567139,8.71622085571289
2,12,7.85331344604492,139.013427734375,297.777709960938,37.6094512939453,12.7414398193359
2,13,77.47119140625,121.929412841797,288.682373046875,20.3914642333984,9.11108112335205
3,1,90,195.5,59.5,33,9
3,2,26.5650501251221,131.600021362305,54.3000030517578,37.1187286376953,8.04984474182129
3,3,63.4349517822266,329.600006103516,84.2000045776367,29.5160961151123,9.83869934082031
3,4,11.3099327087402,239.230773925781,113.846153259277,43.5377807617188,10.1980390548706
3,5,84.8055725097656,44.725414276123,137.479507446289,25.5310802459717,10.0494680404663
3,6,75.9637603759766,46.9117736816406,167.147079467773,25.4662418365479,9.94396018981934
3,7,38.6598091125488,116.890243530273,172.012191772461,27.3304100036621,9.5265998840332
3,8,28.6104621887207,232.522277832031,193.875793457031,26.0176334381104,8.22029495239258
3,9,11.3099327087402,281.788452148438,224.057693481445,27.4562606811523,9.60969066619873
3,10,30.2564353942871,275.481872558594,259.031066894531,42.3251609802246,9.35760402679443
3,11,71.5650482177734,145.650009155273,283.950012207031,22.7684020996094,8.5381498336792
3,12,90,138.5,299.5,37,13
3,13,77.47119140625,121.747047424316,288.611785888672,20.0660705566406,8.89414978027344
4,1,90,195.5,59.5,33,9
4,2,24.4439544677734,132.363006591797,54.3013610839844,36.6629409790039,8.02777671813965
4,3,65.224853515625,329.617034912109,84.7536468505859,29.9626617431641,10.2669258117676
4,4,11.3099327087402,239.403839111328,113.980766296387,43.7338981628418,10.1980390548706
4,5,78.690071105957,44.4038505554199,137.519241333008,26.2795639038086,10.0019235610962
4,6,75.9637603759766,47.0000076293945,167.500015258789,26.19384765625,9.94396018981934
4,7,36.8698959350586,116.760009765625,172.320007324219,28,9.60000038146973
4,8,28.3007583618164,232.740844726563,194.052764892578,26.414134979248,8.19515419006348
4,9,11.3099327087402,281.826904296875,224.365386962891,27.6523780822754,9.41357421875
4,10,29.9816398620605,275.583221435547,259.355682373047,43.5424880981445,9.0283203125
4,11,71.5650482177734,146.550003051758,284.150024414063,23.0846252441406,8.8543758392334
4,12,7.12501668930054,138.96923828125,298.246185302734,37.7065582275391,13.395751953125
4,13,75.9637603759766,122.529426574707,288.61767578125,20.1304569244385,8.73128223419189
5,1,3.01278758049011,195.482040405273,59.8411636352539,33.2171821594238,9.30291366577148
5,2,23.7494945526123,132.036865234375,54.4162178039551,37.9672660827637,7.90832138061523
5,3,65.224853515625,329.617034912109,84.7536468505859,29.9626617431641,10.2669258117676
5,4,12.0947570800781,239.31706237793,114.353660583496,44.5598564147949,9.9875545501709
5,5,75.9637603759766,44.1764717102051,137.20588684082,27.163990020752,9.94396018981934
5,6,74.7448806762695,47.0500030517578,167.849975585938,26.9256801605225,9.82304763793945
5,7,36.8698959350586,116.580009460449,172.560012817383,28.6000022888184,9.60000038146973
5,8,29.7448825836182,232.684616088867,194.17692565918,26.4193954467773,8.31032752990723
5,9,9.46232128143311,281.756774902344,224.459457397461,27.6190299987793,9.53514099121094
5,10,29.9816398620605,275.583221435547,259.355682373047,43.5424880981445,9.0283203125
5,11,71.5650482177734,147,284,23.4008541107178,8.8543758392334
5,12,77.9052429199219,129.446334838867,299.582946777344,20.6036949157715,8.59069442749023
5,13,75.9637603759766,122.529426574707,288.61767578125,20.1304569244385,8.73128223419189
5,14,33.6900672912598,150.846130371094,299.230743408203,17.7504062652588,10.5393037796021
6,1,3.01278734207153,195.968231201172,60.1035919189453,34.2158012390137,9.2503547668457
6,2,23.4985656738281,132.817962646484,54.768684387207,38.8758010864258,8.01439571380615
6,3,63.4349517822266,329.400054931641,85.2999954223633,29.0688819885254,9.83869934082031
6,4,11.3099327087402,239.403839111328,114.480773925781,44.7144737243652,10.0019216537476
6,5,75.9637603759766,44.3529472351074,137.41178894043,28.1341323852539,9.70142459869385
6,6,75.9637603759766,47.0882415771484,167.852951049805,27.4065265655518,9.94396114349365
6,7,36.8698959350586,116.580017089844,173.060012817383,28.2000026702881,9.39999961853027
6,8,30.256441116333,232.945602416992,194.59326171875,26.5611972808838,7.98995399475098
6,9,10.3048467636108,281.772003173828,224.503997802734,27.6378040313721,9.30204296112061
6,10,29.2488269805908,275.730194091797,259.588928222656,44.0092010498047,9.10896301269531
6,11,69.4439544677734,147.397277832031,284.226043701172,23.5252704620361,9.36329174041748
6,12,78.690071105957,128.865386962891,299.826904296875,19.8077297210693,8.23687839508057
6,13,75.9637603759766,122.235321044922,288.941223144531,20.8580627441406,8.73128223419189
6,14,32.0053825378418,150.511245727539,299.382019042969,18.0199642181396,10.7059783935547
