ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,86.22222222222223,124.4,0,1
1,2,1,75.05035971223022,125.24460431654676,0,2
1,3,1,88.08527131782945,137.35658914728683,0,3
2,1,1,88.87150837988827,125.20111731843575,0,1
2,2,1,77.55862068965517,126.13793103448276,0,2
2,3,1,90.47692307692307,137.7923076923077,0,3
3,1,1,91.11374407582939,123.17061611374407,0,1
3,2,1,78.47058823529412,125.65882352941176,0,2
3,3,1,91.05298013245033,134.7814569536424,0,3
4,1,1,91.53738317757009,121.88785046728972,0,1
4,2,1,78.65,124.51666666666667,0,2
4,3,1,91.43037974683544,133.49367088607596,0,3
5,1,1,94.57205240174673,122.04803493449782,0,1
5,2,1,81.4234693877551,124.6938775510204,0,2
5,3,1,94.23529411764706,133.7941176470588,0,3
6,1,1,95.83333333333333,121.61904761904762,0,1
6,2,1,82.46601941747574,124.55339805825243,0,2
6,3,1,95.67955801104972,133.6243093922652,0,3
7,1,1,98.30451127819549,121.7781954887218,0,1
7,2,1,84.62100456621005,124.63470319634703,0,2
7,3,1,98.0909090909091,134.13636363636363,0,3
8,1,1,89.67763157894737,111.07236842105263,0,1
8,2,1,81.62230215827338,122.11151079136691,0,2
8,3,1,95.3187250996016,132.1195219123506,0,3
8,4,1,101.59770114942529,127.22413793103448,0,4
9,1,1,89.83720930232558,110.48837209302326,0,1
9,2,1,81.94314381270902,122.34782608695652,0,2
9,3,1,95.90494296577947,133.02661596958174,0,3
9,4,1,102.4972972972973,128.4756756756757,0,4
10,1,1,90.19354838709677,109.75806451612904,0,1
10,2,1,83.12576687116564,123.56134969325153,0,2
10,3,1,96.93706293706293,133.7937062937063,0,3
10,4,1,103.695,129.78,0,4
11,1,1,89.47979797979798,107.58585858585859,0,1
11,2,1,84.51754385964912,124.54385964912281,0,2
11,3,1,92.16438356164383,123.58904109589041,0,3
11,4,1,104.32863849765258,129.45539906103286,0,4
11,5,1,102.09032258064516,141.28387096774193,0,5
12,1,1,89.93119266055047,106.25688073394495,0,1
12,2,1,85.87926509186352,125.7244094488189,0,2
12,3,1,92.3395061728395,121.8641975308642,0,3
12,4,1,105.54273504273505,129.93162393162393,0,4
12,5,1,103.17857142857143,141.72619047619048,0,5
13,1,1,87.2420634920635,103.41666666666667,0,1
13,2,1,77.4758064516129,113.7258064516129,0,2
13,3,1,88.39805825242719,118.87378640776699,0,3
13,4,1,104.37209302325581,129.94573643410854,0,4
13,5,1,91.64516129032258,140.03629032258064,0,5
13,6,1,104.22784810126582,144.54008438818565,0,6
14,1,1,88.12132352941177,102.4779411764706,0,1
14,2,1,77.0072463768116,111.89855072463769,0,2
14,3,1,88.27312775330397,116.24229074889868,0,3
14,4,1,106.6259842519685,130.0984251968504,0,4
14,5,1,94.4661921708185,140.89679715302492,0,5
14,6,1,106.34865900383141,144.28735632183907,0,6
15,1,1,90.33910034602076,104.47058823529412,0,1
15,2,1,76.54340836012862,111.90996784565917,0,2
15,3,1,86.11904761904762,111.9484126984127,0,3
15,4,1,109.47717842323651,133.14522821576764,0,4
15,5,1,97.05079365079365,142.82857142857142,0,5
15,6,1,106.63669064748201,142.9820143884892,0,6
16,1,1,92.10645161290323,106.43225806451613,0,1
16,2,1,84.68592057761732,109.34296028880867,0,2
16,3,1,77.2566371681416,112.36578171091445,0,3
16,4,1,111.79838709677419,135.24193548387098,0,4
16,5,1,101.85384615384615,132.83076923076922,0,5
16,6,1,99.81176470588235,145.9264705882353,0,6
16,7,1,111.8132530120482,151.4156626506024,0,7
17,1,1,91.90184049079754,106.84355828220859,0,1
17,2,1,84.30065359477125,109.359477124183,0,2
17,3,1,71.89285714285714,104.29591836734694,0,3
17,4,1,83.32960893854748,123.41340782122904,0,4
17,5,1,112.25806451612904,136.18951612903226,0,5
17,6,1,103.08783783783784,135.4391891891892,0,6
17,7,1,96.26923076923077,139.8131868131868,0,7
17,8,1,114.13903743315508,156.23529411764707,0,8
17,9,1,107.04838709677419,159.69354838709677,0,9
18,1,1,70.38613861386139,88.73762376237623,0,1
18,2,1,67.18677042801556,99.0272373540856,0,2
18,3,1,86.85,101.88846153846154,0,3
18,4,1,86.3963133640553,114.66359447004608,0,4
18,5,1,82.32661290322581,126.56451612903226,0,5
18,6,1,109.79674796747967,134.6341463414634,0,6
18,7,1,101.72769953051643,134.1455399061033,0,7
18,8,1,95.62096774193549,143.29435483870967,0,8
18,9,1,116.7125,159.6875,0,9
18,10,1,112.50806451612904,166.77822580645162,0,10
19,1,1,68.73076923076923,85.58547008547009,0,1
19,2,1,66.31914893617021,98.7872340425532,0,2
19,3,1,87.53420195439739,102.74267100977198,0,3
19,4,1,85.91803278688525,113.67213114754098,0,4
19,5,1,82.87632508833923,129.2296819787986,0,5
19,6,1,102.21757322175732,134.0794979079498,0,6
19,7,1,110.3293172690763,136.25301204819277,0,7
19,8,1,95.43656716417911,144.48134328358208,0,8
19,9,1,117.9624060150376,160.5300751879699,0,9
19,10,1,115.52158273381295,168.29136690647482,0,10
20,1,1,69.10852713178295,83.43410852713178,0,1
20,2,1,67.47557003257329,98.94788273615636,0,2
20,3,1,89.32326283987915,103.33232628398791,0,3
20,4,1,87.41328413284133,113.84870848708488,0,4
20,5,1,84.91610738255034,132.38926174496643,0,5
20,6,1,104.19548872180451,135.15037593984962,0,6
20,7,1,111.90123456790124,138.35390946502056,0,7
20,8,1,96.37328767123287,148.06164383561645,0,8
20,9,1,119.88111888111888,162.04545454545453,0,9
20,10,1,119.78523489932886,170.3489932885906,0,10
21,1,1,70.68661971830986,83.2394366197183,0,1
21,2,1,64.70454545454545,89.35227272727273,0,2
21,3,1,91.11764705882354,105.20448179271709,0,3
21,4,1,73.79245283018868,108.66037735849056,0,4
21,5,1,89.4717607973422,117.1827242524917,0,5
21,6,1,106.62790697674419,134.29900332225913,0,6
21,7,1,84.80588235294118,126.14117647058823,0,7
21,8,1,113.76348547717842,139.56846473029046,0,8
21,9,1,96.98511904761905,156.1875,0,9
21,10,1,88.46107784431138,146.2754491017964,0,10
21,11,1,121.50467289719626,162.6355140186916,0,11
21,12,1,111.13333333333334,168.46666666666667,0,12
21,13,1,131.8505747126437,173.33333333333334,0,13
22,1,1,68.68810289389067,78.61093247588424,0,1
22,2,1,63.118556701030926,85.85567010309278,0,2
22,3,1,90.07751937984496,103.45994832041343,0,3
22,4,1,73.4180790960452,107.51977401129943,0,4
22,5,1,89.12312312312312,116.67567567567568,0,5
22,6,1,108.36046511627907,123.54651162790698,0,6
22,7,1,85.04864864864865,126.94594594594595,0,7
22,8,1,113.36708860759494,140.40084388185653,0,8
22,9,1,104.75333333333333,144.40666666666667,0,9
22,10,1,96.35422343324251,159.65940054495914,0,10
22,11,1,87.48186528497409,149.66321243523316,0,11
22,12,1,110.63095238095238,160.7797619047619,0,12
22,13,1,132.9217877094972,164.94972067039106,0,13
22,14,1,111.72289156626506,169.3975903614458,0,14
22,15,1,135.23684210526315,173.26842105263157,0,15
23,1,1,58.333333333333336,54.53846153846154,0,1
23,2,1,58.41338582677165,75.57874015748031,0,2
23,3,1,67.97802197802197,79.46703296703296,0,3
