CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
87.0,5.0,31.025629471155497,35.38987248727121,0.43,19.0,0.01
88.0,8.0,20.0130405197746,20.10901629612352,-0.006,2.0,0.003
89.0,8.0,22.383850040794304,33.84720662876078,-1.386,4.0,0.116
90.0,9.0,27.197806244549277,30.200376347914872,-0.081,15.0,0.009
91.0,9.0,26.527249666810217,28.872488007133818,0.076,15.0,0.008
92.0,12.0,29.159828521515852,38.35594262587224,0.083,10.0,0.022
93,12.0,9.611688896398686,9.611688896398686,0.0,1,NaN
94.0,5.0,23.90440942700489,29.32392499384337,1.211,2.0,0.125
95,5.0,10.35191446914664,10.35191446914664,0.0,1,NaN
96.0,6.0,28.51870738428439,31.776453027955956,-0.313,13.0,0.011
97.0,6.0,32.65855152969616,34.232401901116724,-0.125,9.0,0.008
98,8.0,20.781817325729957,20.781817325729957,0.0,1,NaN
99.0,8.0,23.442722859323755,46.174579596119415,-0.365,13.0,0.039
100.0,5.0,27.650453678325928,29.45816157830926,0.6,4.0,0.05
101.0,5.0,8.636647784988302,9.628347471920138,0.079,3.0,0.034
102.0,5.0,28.117148385774325,39.34689951550227,0.312,8.0,0.037
103,5.0,10.81013581282508,10.81013581282508,0.0,1,NaN
104.0,7.0,24.510991604918708,25.804125045197218,-0.174,8.0,0.009
105.0,7.0,23.856128307592385,24.802934107803768,-0.015,8.0,0.006
106.0,1.0,40.814386474637416,52.344156941307006,0.777,4.0,0.058
107.0,1.0,29.78799130687879,39.98362076877004,0.265,7.0,0.048
108.0,1.0,13.516466526208848,14.184706269693274,-0.293,3.0,0.043
109,1.0,13.944119180490429,13.944119180490429,0.0,1,NaN
110.0,10.0,21.29574135172985,20.769735856866216,0.163,2.0,-0.017
111.0,10.0,23.663475193096545,39.83513426196282,0.645,6.0,0.079
112.0,3.0,21.91803936079376,22.51231950766059,-0.461,5.0,0.006
113.0,3.0,28.81654217915633,30.397740381270978,0.393,5.0,0.011
114.0,12.0,26.938628862197813,27.46329183660536,-0.048,5.0,0.006
115.0,12.0,27.484859122701213,27.770198481464938,0.113,2.0,0.007
116.0,12.0,23.34781820809172,23.384934476683767,0.056,5.0,0.0
117.0,12.0,16.213962684670342,17.381793945045636,0.216,5.0,0.022
118.0,6.0,24.405191008010803,31.262958365045954,0.948,4.0,0.076
119.0,6.0,12.585044294476043,13.028573564766713,0.119,2.0,0.023
120.0,12.0,23.59844777264551,23.39421354383178,0.048,4.0,-0.001
121.0,1.0,29.823523724792853,29.772805916979845,0.059,3.0,0.005
122.0,1.0,29.158976176890608,30.070470891253237,0.528,3.0,0.01
123.0,12.0,15.850850129128462,24.516189153997733,0.933,3.0,0.133
124,12.0,12.082006613490622,12.082006613490622,0.0,1,NaN
