TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,0.412900826648882,146.656069364162,85.4877167630058,50.198914335874,9.30310516709977,0,0,0,0.049,-1.808
2,1,1,0.415918424543933,146.215946843854,80.768438538206,54.6076977083644,9.4738851860358,0,0,0,0.015,-0.116
3,1,1,0.410698993422435,145.555914673562,81.5969618616678,55.9622425483608,9.44961780515078,0,0,0,0.09,-1.837
4,1,1,0.404179021835971,146.079976649154,74.7883829538821,64.0498950211551,9.35079375959112,0,0,0,0.032,-0.311
5,1,1,0.403227996938202,145.966247139588,73.9828375286041,66.9525770774344,9.20995813175627,0,0,0,0.049,-0.7
6,1,1,0.403169738202023,146.031787389265,71.4981761334028,71.3496106589075,9.48796455248555,0,0,0,0.03,0.437
7,1,1,0.401472540618961,146.330357142857,72.3772321428571,74.088597584493,9.66310114298948,0,0,0,0.11,-1.226
8,1,1,0.399655132909265,145.795169946333,69.265205724508,84.0296215209978,9.59808486471555,0,0,0,0.027,-0.438
9,1,1,0.39699306131082,144.879437229437,69.6575757575758,86.4477401813136,9.72911606028481,0,0,0,-0.446,10.965
10,1,1,0.340623590545737,159.476953125,77.2515625,46.2841770869419,9.80676407920334,0,0,0,0.001,-0.426
10,2,2,0.120881561632463,128.409745762712,62.0822033898305,42.9213315448297,9.23220925989931,0,0,0,0.032,0.489
11,1,1,0.304577397458849,158.41539050536,77.968223583461,46.3322105626902,10.5233905757603,0,0,0,0.042,-2.748
11,2,2,0.110346101790019,128.86378600823,62.8271604938272,45.833949025502,9.21827644631599,0,0,0,0.083,-0.359
12,1,1,0.244872262500584,154.857843137255,75.8616946778711,50.1451025104044,11.2894542018562,0,0,0,0.038,-0.706
12,2,2,0.113429177031105,129.223304754482,60.8293063133281,53.3305562550034,8.91429004214329,0,0,0,0.079,0.581
13,1,1,0.236614787721829,153.494554118448,76.2331518039483,53.5958526431227,11.0623977195781,0,0,0,-0.226,6.946
13,2,2,0.112341163748112,129.878847671665,61.4810576164167,60.4593854767888,8.20969283729269,0,0,0,-0.285,5.177
14,1,1,0.394387219970091,163.747668997669,78.9848484848485,33.2338129881502,8.16961476990283,0,0,0,0.026,-1.14
14,2,2,0.13768303609569,133.431718061674,71.6696035242291,34.8088998787475,6.14041472011281,0,0,0,0.001,-2.12
14,3,3,0.0966002903778481,118.804379562044,59.7664233576642,26.5370310515265,8.24676105589915,0,0,0,0.041,-0.725
14,4,4,0.236932903644863,147.064742589704,63.8572542901716,33.3600377423358,6.22074988482523,0,0,0,0.01,0.061
15,1,1,0.371730517683062,162.219075144509,78.2167630057804,35.5895235849157,8.01173441551196,0,0,0,0.089,-0.699
15,2,2,0.140237104683216,130.424514200299,70.5455904334828,34.9110653812888,6.02917256764932,0,0,0,0.065,-2.905
15,3,3,0.102134502108706,118.074074074074,58.7970085470085,30.2269501298262,7.74513005434058,0,0,0,0.084,0.597
15,4,4,0.246516832408049,147.337367624811,63.4568835098336,34.2440170629588,6.14612156338591,0,0,0,,
16,1,1,0.368221690461843,160.915909090909,78.5,43.5581081494267,7.24397338903533,0,0,0,0.006,-0.498
16,2,2,0.153234103956288,125.743208279431,70.0181112548512,40.7547271996778,6.10649288452935,0,0,0,0.033,-1.76
16,3,3,0.138034898464824,119.06275862069,58.8193103448276,37.8116024689253,6.86779534696999,0,0,0,0.005,-0.716
16,5,5,0.308117653939942,151.229497354497,64.9140211640212,39.9668089716071,6.44339271954681,0,9,8,0.039,-0.102
17,1,1,0.36983695067361,159.609339407745,79.4618451025057,44.1138222985919,7.05726702348545,0,0,0,,
17,2,2,0.164043651305499,122.465073529412,70.4515931372549,43.684683563763,6.23820385693075,0,0,0,0.161,-0.445
17,3,3,0.166114982377134,117.52613480055,59.4924346629986,38.2887968250884,6.4555496691613,0,0,0,0.011,0.723
17,5,5,0.332898630239944,150.620415647922,65.9345965770171,43.440311268237,6.60042482130185,0,9,8,0.105,0.424
18,2,2,0.332523703953209,122.17819706499,69.6100628930818,58.1580138230221,6.05929770939548,0,0,0,-0.024,1.028
18,3,3,0.294814441492123,119.352448453608,58.2557989690722,39.2883296734887,6.89807730736345,0,0,0,-0.012,-0.583
18,5,5,0.429826805019357,152.326013513514,63.5619369369369,52.9166342454891,5.78021308266284,0,9,8,0.076,-0.463
18,6,6,0.440733986495587,158.5743618202,76.5876803551609,49.879490977557,6.44504338220832,0,13,0,0.011,0.888
19,2,2,0.343043915728875,123.400910010111,70.5793731041456,55.9610032175355,6.29386930457392,0,0,0,-0.336,-6.97
19,3,3,0.291589284973432,118.277918781726,58.4587563451777,38.2350116968295,7.89532945592292,0,0,0,0.006,-2.132
19,5,5,0.425710592114332,151.566310160428,63.5780748663102,59.7235189977881,5.6184117621198,0,9,8,,
19,6,6,0.434802382679693,159.671908893709,77.3790672451193,50.8876078388573,6.67962899528539,0,13,0,0.04,1.403
20,2,2,0.232356575528715,112.923149905123,67.780834914611,25.6987402494483,6.33016803189444,0,0,0,0.017,0.022
20,3,3,0.227014845538027,114.438901345291,58.9686098654709,38.7831718391076,10.1061565635074,0,0,0,,
20,6,6,0.450376836496999,161.216061185468,79.013862332696,54.5312624047532,7.16010635730429,0,13,0,0.0,0.571
20,7,7,0.371470803421279,136.169758812616,76.469387755102,28.7303154638516,6.02811522083845,0,0,0,-0.0,0.678
20,8,5,0.416112296806936,138.905189620758,58.7085828343313,27.931412572285,5.56261579445238,5,16,0,0.012,-0.126
20,9,5,0.471681639606074,161.988118811881,69.4366336633663,28.5930848262328,5.56690481286862,5,0,0,0.009,0.867
21,2,2,0.23193442828159,113.22607879925,67.3377110694184,27.2075861277431,6.39737061656994,0,0,0,0.024,0.181
21,6,6,0.470611980236058,162.490821678322,78.3522727272727,54.5750812464127,7.59231938246979,0,13,0,-0.004,3.317
21,7,7,0.364508996092828,137.535776614311,76.1064572425829,28.7224860120694,6.28387288267532,0,0,0,0.055,1.556
21,8,5,0.345954456730195,139.284228769497,57.3102253032929,29.0071255955014,6.44407951864726,5,16,0,0.037,-0.325
21,9,5,0.489814296662068,163.577437858509,69.0210325047801,29.3737303477818,5.7337546657309,5,0,0,0.042,1.5
21,10,8,-0.0090609691980306,107.076419213974,57.3522561863173,32.3053970710897,7.34679901815652,0,0,27,0.102,3.246
21,11,9,0.535060332474381,128.644285714286,61.7471428571429,16.5632980916295,6.41892727414365,0,0,0,,
22,2,2,0.133390346379519,113.401384083045,67.5726643598616,29.3645582547225,6.33062092336392,0,0,0,0.012,0.448
22,6,6,0.433421415883772,166.915268456376,80.6329697986577,54.2364789810609,8.68945529711737,0,13,0,0.01,1.712
22,7,7,0.334789593504475,139.539494470774,77.3056872037915,33.712469927024,6.01927331832626,0,0,0,0.024,1.275
22,8,5,0.411174131128342,138.600337268128,57.6863406408094,32.3207762583501,5.99956100430009,5,16,0,0.019,0.309
22,9,5,0.489985947456118,165.426395939086,70.4238578680203,33.1609498440573,5.69568381840637,5,0,0,0.014,1.291
22,10,8,0.183219808123371,111.60462962963,59.2087962962963,41.5164967879653,16.5645106243461,0,0,27,0.015,0.395
23,2,2,0.105006661344139,113.059364548495,69.435618729097,30.4843599339411,6.47460484328563,0,0,0,0.052,-0.619
23,6,6,0.423751164287654,168.56134723336,83.1150761828388,55.1411408173803,9.30927639913533,0,13,0,,
23,7,7,0.336182421813838,140.47583081571,79.5483383685801,35.8897797800028,5.97967087045958,0,0,0,0.083,1.805
23,8,5,0.433520379707271,138.422523961661,59.2987220447284,33.9948685204013,6.15915293301844,5,16,0,-0.005,-0.752
23,9,5,0.496397456095341,166.521069692058,72.7755267423015,34.404417013873,5.89940232110852,5,0,0,0.029,1.686
23,10,8,0.177907876745059,111.205603448276,61.1935344827586,42.847624394177,19.3736696851052,0,0,27,-0.006,-0.742
24,2,2,0.0726192188774949,111.501464128843,70.1822840409956,35.20685101988,6.56793007055367,0,0,0,0.04,-0.071
24,7,7,0.347816580276791,142.861955085865,80.8282694848085,43.386676100141,5.93882971738026,0,0,0,0.006,1.281
24,8,5,0.505717128764996,137.354225352113,58.9267605633803,33.5892448193538,8.28776415699559,5,16,0,,
24,9,5,0.48585676751886,168.68253968254,74.1428571428571,36.9885176769774,6.16092547035787,5,0,0,0.021,0.527
24,10,8,0.095770295634799,110.175581395349,60.7565891472868,42.3273806740466,33.1901391925965,0,0,27,-0.134,-5.613
24,12,10,0.444019049765992,151.227659574468,74.9734042553192,31.121882134121,5.13676996434116,0,0,0,,
24,13,6,0.244925767065773,182.307774227902,89.2981895633653,41.5884212079684,7.82340108169715,6,0,0,0.044,-0.357
25,2,2,0.0831280939602572,111.28697421981,70.3215739484396,38.8245068978987,6.38254279265177,0,0,0,,
25,7,7,0.356164174462877,144.714017521902,81.4549436795995,43.9285336005994,6.2647785539227,0,0,0,0.063,3.067
25,9,5,0.471582887429103,169.502828854314,74.2425742574257,38.8572683023939,6.10495386776974,5,0,0,0.076,1.818
25,10,8,-0.145649349194321,100.308180535966,60.9964739069111,30.2811479644974,9.55296012869426,0,0,27,0.027,1.99
25,13,6,0.276299684483435,181.822301425662,89.0707739307536,45.5351315133667,7.71114485123687,6,0,0,-0.001,2.355
25,14,11,0.523599467804312,133.756109022556,65.1964285714286,53.7844096904045,10.7727766704671,0,0,0,,
25,15,12,0.801779636386931,129.101955307263,53.5377094972067,19.4657313226779,5.55369265058516,0,0,0,0.034,-2.579
25,16,5,0.216647211081858,144.59243697479,62.9859943977591,20.1707562775854,5.37823462933036,8,0,0,0.044,-0.512
26,7,7,0.444570391200394,148.359659090909,84.3539772727273,49.5761499925991,6.15431412297278,0,0,0,0.025,0.977
26,9,5,0.425614295578729,171.422544080605,76.6442065491184,45.7239848854117,6.03486076972824,5,0,0,0.012,0.644
26,10,8,0.0529250508379395,102.455102040816,63.2054421768707,32.679097359291,11.6594688291708,0,0,27,0.005,0.211
