StepNumber,NumberOfCells
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,2
11,2
12,2
13,2
14,4
15,4
16,4
17,4
18,4
19,4
20,6
21,7
22,6
23,6
24,7
25,8
26,9
27,9
28,12
29,11
30,14
31,15
