CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.4,24,10,0.0891860025158093,32.8,0.87774727598433
2,0.466666666666667,24,6,-0.0115724809776215,31.6666666666667,0.883097658365184
3,0.8,24,7,0.590840034741559,35.4285714285714,0.7285695679561
4,0.533333333333333,24,6,0.130894818393792,30,0.870197875324612
5,0.36,24,5,0.480312687177909,28.2,0.729043646232623
6,0.85,29,8,-0.375024879572195,44.625,0.553087836285508
7,0.725,28,8,0.346003577237015,41.75,0.71410729447919
8,0.514285714285714,22,7,-0.163897416848093,29.7142857142857,0.428351716455303
9,0.533333333333333,22,6,0.229462832198648,27.6666666666667,0.749390965741722
10,0.457142857142857,22,7,-0.104406720251975,29.1428571428571,-0.150181565306728
11,0.68,22,5,0.914065861430129,28,1.12669137929972
12,0.8,34,3,-0.636580875641085,40.3333333333333,-0.490424880718548
13,1.06666666666667,40,3,-0.550219436265475,49,0.365040360109199
14,0.833333333333333,28,6,0.124017493822652,41.5,0.779554865612513
15,0.866666666666667,35,3,0.544885111906224,42,0.690508591151759
16,0.6,20,8,-0.187409352777933,30.375,0.330680023119458
17,0.428571428571429,24,7,0.163335379157846,30.5714285714286,0.406732633613077
18,0.675,21,8,0.786880115097183,33.5,0.985493024213362
19,0.666666666666667,22,6,0.6999773750249,29,0.717416570384864
20,0.485714285714286,24,7,-0.151430965573913,32,-0.545846525828792
21,0.433333333333333,26,6,0.137519389564255,32.1666666666667,-0.812325227544213
22,0.771428571428571,24,7,-0.050999965768658,36.7142857142857,0.239090512473383
23,0.85,22,4,0.198880427849312,27.5,0.238007503981609
24,0.96,36,5,0.573032602297631,46.6,0.410101749412197
25,0.685714285714286,26,7,0.101459116039148,37.1428571428571,0.293261459503749
26,0.485714285714286,25,7,0.752900424208179,33.2857142857143,0.689084230980588
27,0.64,28,5,0.37937252899566,35,1.07462834404135
28,0.433333333333333,20,6,-0.344918084887939,26.8333333333333,-0.518558811652819
29,1.1,23,4,-0.555860628231609,33.5,-0.769045187627374
30,0.3,39,2,0.548760049910317,40.5,0.447217203507447
31,0.5,32,4,0.778544860653243,37.25,0.537753132552239
32,0.2,21,3,-0.464980192666498,22.3333333333333,0.640396165395355
33,0.2,22,3,-0.631067355694309,23,0.567125421155188
34,0.4,25,2,0.920992571013318,27,-0.547221434930077
35,0.3,25,2,4.01433609478877,26.5,-0.791758559582217
36,0.2,38,2,3.80328402623417,39,0.0534402609990634
37,0.3,30,2,1.36360340301709,31.5,0.311530081845322
38,0.2,24,2,0.887108228999685,25,0.446540688637202
39,0.2,23,2,0.348900685359314,24,0.582001656408744
40,0.4,23,2,0.16920814704184,25,0.458290728469001
41,0.2,25,2,-0.210508465357998,26,0.52995471063328
42,0.1,24,2,-0.357342302741608,24.5,0.865965731002995
43,0.2,25,2,0.320015872775602,26,1.04704847333805
44,0,21,1,NaN,NaN,NaN
45,0,22,1,NaN,NaN,NaN
46,0,23,1,NaN,NaN,NaN
47,0,21,1,NaN,NaN,NaN
