CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.021378581907043,30,7,0.112373351779045,39,-1.38322136310062
2,0.0231607668850993,29,6,0.799801586078221,35.6666666666667,0.932342201416231
3,0.0260315558904887,25,13,0.0331773083447877,44,-1.35538333875111
4,0.0209204976582182,23,8,1.28607100420486,29.375,1.09660771456481
5,0.0189860718734476,27,6,0.119765824120587,32.1666666666667,-1.31804251732497
6,0.0180790222463682,26,6,1.42346971267546,30,0.463845520071938
7,0.0162860961952922,23,8,-0.39081749397756,27.875,-1.3210853683447
8,0.0212844009902496,21,8,0.363078894492244,27.25,-1.26972956704711
9,0.0266868946202985,18,9,0.988884065702131,26.8888888888889,0.953476040531493
10,0.0238549663654721,22,8,1.5761177201331,30,-1.36244526046766
11,0.0252680119553415,20,7,0.638384715702214,26.8571428571429,-0.881652871643915
12,0.0250224725079161,24,15,0.933311734140522,44.5333333333333,-1.21072212520976
13,0.0199727377721184,48,4,-0.663725873164138,54.25,-1.32878900341529
14,0.0106707794160234,31,13,1.52736638070884,36.9230769230769,-0.921490029800261
15,0.0209776101822519,21,9,-0.731487408622103,27.3333333333333,-0.969272541314061
16,0.022449474206308,18,9,-0.219267165011389,24.1111111111111,-0.49171076721147
17,0.0225258393393425,20,12,-0.253553598338373,31.3333333333333,-1.26473391724096
18,0.02395065307233,19,12,0.16577582263382,30.4166666666667,-1.18211292506065
19,0.0221658767864416,18,10,0.280299463697646,25.2,-1.36287059604075
20,0.0211705570013027,21,12,1.49980080285706,30.8333333333333,-1.18876652713469
21,0.0246555732064946,21,10,1.02097475520141,31.1,-1.19874321689833
22,0.0223132598481818,24,8,2.80781805219709,31.25,-1.04914884061167
23,0.0238464422815471,20,7,1.37626188316878,26.5714285714286,-1.18382233357399
24,0.0277105497833201,19,7,2.65775436065379,26.5714285714286,-1.0324836321604
25,0.0153049627763,31,5,-1.37402550886254,35.2,-1.1428982921358
26,0.00973356050139396,47,6,0.157597006432924,50,-1.36048928806207
27,0,1,1,NaN,NaN,NaN
28,0,1,1,NaN,NaN,NaN
29,0.0186929020345118,30,6,2.51548599587406,35.6666666666667,-1.22325775959334
30,0,15,1,NaN,NaN,NaN
31,0,6,1,NaN,NaN,NaN
32,0,7,1,NaN,NaN,NaN
33,0.0169845211399396,21,7,-1.47159031959966,26,0.709188610194121
34,0.0211755152981641,25,7,-0.98639314891796,32,-0.598703545806632
35,0,6,1,NaN,NaN,NaN
36,0.0206530136587151,32,4,-1.34405269168851,37,-1.22569555178378
37,0.0196976141929224,32,5,0.737236161717427,36.8,-1.11455888444049
38,0.0195221048243272,19,6,0.630844909469746,22.6666666666667,-0.0038714975850254
39,0.0182502259428909,18,6,2.10995071466676,21.5,-1.26463379737873
40,0,1,1,NaN,NaN,NaN
41,0.018981994239226,43,4,1.19455406579964,48.75,-1.1719014820405
42,0.0148540192838599,41,4,5.40140297968042,44.5,-0.970486645695383
43,0,1,1,NaN,NaN,NaN
44,0.0195221048243272,19,6,3.50914323774389,22.5,-1.04161350353856
45,0.0186929020345118,20,6,5.0036472041704,24,-1.31706632532788
46,0,1,1,NaN,NaN,NaN
47,0.0179318551257251,21,6,3.92807140031884,25.3333333333333,-0.982463644216032
48,0.0170824833193312,25,6,5.98204337547829,29.8333333333333,-0.485158624242881
49,0,1,1,NaN,NaN,NaN
50,0.0209105039236695,19,5,-1.71427863081825,22.6,-0.431016702735056
51,0.0200069728300226,20,5,-1.04319285443463,23.8,-0.688142537090076
52,0.0219002711314691,18,5,-0.246891569575719,21.6,1.40052461818284
53,0.0219002711314691,18,5,0.634121726027673,21.4,-0.314803433339378
54,0.0185952959428508,20,4,0.331374953625402,22.5,-0.000594532812681958
55,0.0116468285312632,20,4,1.73628580264753,21.25,-1.49301178413478
56,0.0151934630661629,25,4,2.03353316177994,27.5,-1.17645223508127
57,0.00326839276277346,25,4,3.59972185312163,25.5,-0.953855271839662
58,0.015770166636544,24,4,4.0927006471087,27,-0.983877910415911
59,0.0151934630661629,25,4,6.8071014251722,27.5,-1.19098120701191
60,0.00542112935215913,20,3,-1.26110703929593,19.6666666666667,-0.331106446564911
61,-0.0130870039618204,9,3,-4.53092515298422,8.66666666666667,-1.26539300986067
62,0.0164911116798082,25,3,8.57627868766745,27.6666666666667,-0.706050698588536
63,0.0218566993606727,23,3,12.7238313418999,25.6666666666667,-0.255427150724096
64,0.00653678552554693,25,2,-6.58814058234011,25.5,-0.912119055233928
65,0.0114988119144919,28,2,-4.00326323227409,29,-1.31103042175159
66,0.0128268401893548,25,2,-5.02473043317034,26,-0.698213514070678
67,0,25,2,-2.41972378025572,25,-1.5171591177555
68,0.00629005466380783,26,2,-4.63568951809207,26.5,-1.22494812131326
69,0.00653678552554693,25,2,-1.44929318359768,25.5,-1.12467952592562
70,0.0101041036360725,32,2,-2.21325095754206,33,-1.16727012383462
71,0.00546497047049847,30,2,2.90146114994349,30.5,-1.17121472629544
72,0,1,1,NaN,NaN,NaN
73,0.0107564201895952,30,2,9.4710309694103,31,-0.832075694852578
74,0.0128268401893548,25,2,13.3332887355939,26,-1.16463283121593
75,0.00565025861261355,29,2,7.8112709095697,29.5,0.00553851463391708
76,0,32,2,14.0689555120748,32,-0.584169493716571
77,0,8,1,NaN,NaN,NaN
78,0,28,1,NaN,NaN,NaN
79,0,19,1,NaN,NaN,NaN
