CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.46,35,10,-0.768268136855652,45.6,0.232301266222261
2,0.7,31,10,-0.251241520357618,47,0.180339163996118
3,0.52,32,5,-1.588504710637,37.8,0.0617270328051489
4,0.5,25,8,-1.04216038754081,33.75,0.10292277737689
5,0.371428571428571,24,7,-0.994270056674994,30,0.0449559289148008
6,0.566666666666667,39,6,-1.132491376198,47.3333333333333,0.116963734301235
7,0.56,35,5,-1.03890728219913,41.2,0.346330633769345
8,0.375,18,8,-0.987742200654178,23.75,-0.451230315915601
9,0.3,23,6,-1.39686023988654,27.3333333333333,0.267545624348845
10,0.54,26,10,-0.55821650706984,37.6,0.66839455095242
11,0.733333333333333,24,12,-0.31907130354634,43.5833333333333,-0.248629874368492
12,0.514285714285714,30,7,-0.531361666353419,39,0.638113666057754
13,0.485714285714286,23,7,-0.550412869542295,31,-0.190587673178103
14,0.4,34,4,-2.53707347964805,38.25,0.265058978665411
15,0.466666666666667,30,6,-1.6851796316171,36.1666666666667,0.552502607055263
16,0,6,1,NaN,NaN,NaN
17,0.314285714285714,18,7,-1.20510944934655,23,-0.216139982250995
18,0.228571428571429,20,7,-1.21850721484381,24.8571428571429,0.634151180749738
19,0.36,23,5,-1.31356573165271,27.2,-0.316650860593947
20,-0.133333333333333,28,3,-3.00333926438713,27.6666666666667,0.691236979293237
21,0.28,20,5,-1.33689137204025,23.2,-0.501753346166242
22,0.32,20,5,-0.975596617361385,23.4,-0.304620851959128
23,0.266666666666667,29,3,-1.57143157036643,30.6666666666667,0.859526604369034
24,0.4,26,3,-1.57112499323847,28.6666666666667,0.310906620598882
25,0.4,26,3,-3.67740410488163,28.6666666666667,1.03841948839502
26,0.533333333333333,24,3,-4.11599377257284,27,0.586418770109489
27,0.333333333333333,24,3,-2.43916066585525,26,-0.338351435961924
28,0.2,22,3,-1.64167827682001,23,-0.308653843812487
29,0,8,3,-3.32535386942431,7.66666666666667,-0.437722815929648
30,0.5,34,2,-1.4760770987814,36.5,0.8874767361728
31,0.1,23,2,-1.35738289151977,23.5,0.78391910534998
32,0.3,21,2,-5.2400617119612,22.5,0.500591472103601
33,0.1,9,2,-5.26195754408312,9.5,0.505042263404154
34,0,1,1,NaN,NaN,NaN
35,0,1,1,NaN,NaN,NaN
36,0,7,1,NaN,NaN,NaN
