TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
132,286,27,57.9017009343322,249.817175587984,70.6578045825625,31,7.52750172442581
132,287,27,54.0233889304131,247.216114696442,82.4311824270857,30,7.25971533394268
132,288,33,-69.08758918909,306.221067528086,162.472813168965,34,7.37910027627249
132,289,33,-29.09537752167,328.853170613361,152.180679013942,31,7.07754961595194
132,295,23,-49.227250167929,244.635183119791,355.997877379562,41,6.98086940685331
132,297,51,-71.55056529102,431.220769266597,801.259630487047,31,6.76088346034558
132,301,74,34.5056392079712,796.646756326528,543.962035218687,34,6.86989072933595
132,304,61,-74.6029154163795,506.544807987963,209.700699072521,34,6.82441200071873
132,305,61,-62.4278092300175,504.624298775704,236.220357487873,34,6.26064350408382
132,306,8,53.0346367462056,49.9308351763444,396.552498588569,31,7.26124285022978
132,307,8,50.3069885491465,74.3147387309367,412.730663016678,33,6.87726219412737
132,308,59,49.8321418042307,489.725406445431,381.490435557081,32,6.91270938266684
132,309,59,4.17400065820489,516.893607182947,397.548673804071,32,7.21870548668523
132,310,57,86.8029443940304,522.931556368504,370.605770195677,26,7.66133631904902
132,311,57,7.28018037973346,539.366639256384,358.045969168566,24,6.40024829378192
132,312,61,-12.5739503045214,521.212300484574,241.073984159461,30,6.3580492288005
132,313,61,-70.5483453585596,549.205934170041,222.940088536161,33,6.86662648185445
132,316,32,-89.0463836094189,324.946642977401,312.55013850394,32,7.06250060262362
132,317,32,-84.1258028400287,327.53497006327,280.504078707987,32,6.71876770115582
132,318,1,-14.7586579868638,15.43,812.05,27,6.69349781047366
132,319,1,-87.7937570915472,20.9684966878547,789.55074127223,29,6.53555993642845
132,320,27,-14.052212162067,220.551403000215,78.5350374331315,30,6.64808983382697
132,321,27,44.9711243608051,243.222893308613,93.0503563641091,34,6.89832192383229
132,322,32,88.7481001608417,314.430238696817,316.07184803558,34,7.32235415773762
132,323,32,-80.9279066027175,318.593931755458,280.483670719238,34,6.70487436471002
132,325,58,49.978604587484,552.725561009403,338.488634630884,36,6.962547816498
132,326,11,39.4471956875369,102.112316593,515.436105235547,32,7.06604106319941
132,327,11,-72.3243184436728,120.210023908003,525.249023906134,33,6.96728075317227
132,329,17,40.9641531096586,213.446619920913,332.68267984005,30,6.83303130153509
132,330,42,-73.7132405511981,378.730509835881,803.449907424614,28,6.73919465153758
132,331,42,-65.0662722755832,389.687386835248,773.885817154475,29,7.0018765710518
132,332,46,-36.7978326390229,390.03088036082,813.850126330827,28,6.92662090333926
132,333,46,-79.0660763870137,404.628753516092,788.47331501546,29,6.42401675100298
132,335,1,-85.3398952742793,12.0112445263311,792.053305800688,30,6.62309826702398
132,336,1,74.7659636292649,30.8513279440043,796.961713310072,25,7.26027196799577
132,337,1,-6.34627997126066,39.93,815.05,27,6.5575166854646
132,338,6,-5.03385835872529,62.8861277906849,568.051928489823,32,6.9374511896628
132,339,6,57.1121976156263,73.93,586.55,32,6.71390455175667
132,341,14,-58.6840024712619,168.689878832345,533.622843128934,33,6.55023310082092
132,342,82,-41.0302252390155,839.184363384447,334.893542930417,32,6.77311547335532
132,343,82,-75.8969063937042,845.825642207276,307.851544331349,30,6.36459130887171
132,344,83,84.907231755352,852.935921583702,281.683152866859,30,7.3311897138242
132,345,83,81.2101684737098,854.935872241604,322.626405224839,30,6.23282657349071
132,346,26,-44.5206806155356,202.59124741907,76.2793372176178,24,6.83086468939659
132,347,26,-12.1354386329235,227.43,67.05,25,7.23840298087189
132,348,46,-60.3325261696179,391.677482738141,796.615543679615,26,6.26036580156854
132,349,46,-59.3850191080603,403.008962002719,769.434757872869,30,6.92402773468668
132,350,60,84.7387199236337,517.434213106057,194.641697665459,31,6.63113526624432
132,351,60,79.1362548365409,516.938960915339,223.144237027413,28,6.82551675138011
132,352,65,80.3480659057412,586.93707776532,489.133831202769,28,7.28402357590582
132,353,65,5.346781082671,604.978767301288,507.005583751516,31,6.28272783839631
132,354,83,-35.6572673885692,841.53398620903,344.873323883133,31,6.55616580425131
132,355,83,82.6347145050164,865.438250984653,335.67819473686,30,6.6674250268724
132,356,85,16.2178867997136,866.43,588.05,30,7.25537125845865
132,357,85,2.0565823432672,886.93,600.55,29,7.70783157031577
132,359,8,1.61701957477017,103.444109284645,414.550199111559,40,6.27392630003515
132,360,11,-69.2122364459508,118.140002906566,553.405095599488,28,6.69919803870596
