TimeStep,CellNumber,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
1,1,62.9789750318017,397.836318844042,550.399737363471,38,8.15531830109877
1,2,-80.6667346730426,398.66879588958,508.432149899452,38,7.72457291220877
1,3,-73.5997761172521,412.141172602676,522.520343564357,37,7.78132358874377
1,4,87.3333819703812,413.001082849168,469.54652446424,62,7.83276589944029
1,5,-80.4761468398354,421.165458198202,549.513783195921,43,8.29896818137829
1,6,86.3539879427396,428.501012009029,464.031795988216,42,7.7619031516321
1,7,89.4794911129699,430.000041264639,505.509084468907,40,8.1986166598086
2,1,63.8646318722947,397,549.5,40,8.59306623115619
2,2,-84.9269547290526,399.590384313052,505.459704374225,42,7.74125358651433
2,3,-77.854607624374,413.199201572481,523.627579710782,41,7.84928293850491
2,4,85.591420606721,413.001479373378,465.538434162305,70,7.72075678087718
2,5,-75.1064400596061,423.385536255935,546.050392537492,48,7.97918696813331
2,6,87.0880639000603,427.500645602112,448.025400498216,50,7.65998356727271
2,7,89.5708554620321,430.000028049808,498.507489915123,42,8.23699885889437
3,1,70.7179229856645,396.390986134025,550.358266993696,46,8.03447605793806
3,2,-82.2259245690554,398.639862702709,500.941557215953,48,7.35406671090041
3,3,-88.1368741646211,412.032511949813,526.000528653177,46,7.4130349686831
3,4,85.4044224583783,413.001607467121,461.040060993129,80,7.54991702871431
3,5,-67.1507869008201,425.694153629946,549.539235018715,53,8.29861437272516
3,6,87.2728541684112,427.500566277719,445.523789851792,54,7.90241736794978
3,7,-75.2249710979298,431.271557051524,497.405553190287,47,8.27098885991862
4,1,69.9133889210605,395.560825466889,548.84344023695,50,8.32216676530983
4,2,-77.5741484677404,397.322763961469,494.035137062665,54,7.35126615978033
4,3,87.3122147147451,410.501100105255,526.046893499316,54,7.18517939529395
4,5,-60.1869760980641,428.880933136148,546.069002568167,59,7.95017546759721
4,6,83.0427020205369,427.007363295919,444.121129574056,62,7.70975385932406
4,7,-70.594685967024,431.72293245912,502.196155464713,53,8.27065611026964
4,8,87.7380414247021,410.000389589848,430.019734185251,48,7.64585055600185
4,9,81.4821813949091,416.431456585447,476.079573566758,43,7.48834739709759
5,1,76.037935121424,395.52954431167,542.741279416835,56,7.8309975052178
5,2,-74.689891178663,391.728554072599,482.299532377122,61,7.67255306819035
5,3,78.8522420292047,407.028302225679,519.790009760282,62,7.03226265762751
5,5,-58.4069360937115,430.597987613843,542.886268242559,66,8.1439741181974
5,6,87.2526117271038,427.001724141332,446.571898896593,70,8.06674498305834
5,7,-64.8079681802848,434.733593921133,501.217017161849,62,7.87029773654209
5,8,-84.6457476113915,411.093313380495,426.504363212301,52,8.19188605854813
5,9,78.0080026148993,415,481.5,48,7.16660297209487
6,1,75.0491554164884,394.871004870431,533.51692624109,63,7.71894717908764
6,5,-61.5823921230151,435.358444893418,535.084354301479,75,7.86469331177487
6,8,-79.4644877207042,412.108280690969,421.825584198064,59,7.72687922474421
6,9,78.6205361430202,414,484,54,7.40062908245488
6,10,-66.76187980179,383.510703053558,484.516243788345,39,7.9583699179531
6,11,-82.9509080861017,393.126499043639,451.446198768459,29,7.27535919265071
6,12,80.2946608540677,401.507156117994,496.584290616139,35,7.0140387337525
6,13,73.2463852607314,410.521223411572,532.144128339939,36,6.76691658411747
6,14,75.016224346529,425.551001384647,466.887818272783,37,7.13461418048535
6,15,-80.1509500135932,426.678422116481,424.429211661984,41,7.28259269886304
6,16,-66.6594925364602,428.73901411456,515.342819379774,34,6.9043047946759
6,17,-62.1536503082539,445.4072459366,481.357245189499,35,8.16061132613011
7,1,73.7686610105962,390.8801713713,519.659687686024,69,7.56534734143121
7,8,89.1840236205887,411.000101408083,418.014240993036,68,7.72058780426456
7,9,70.7281441219221,410.028018405553,481.665025375332,62,6.95897929036736
7,10,-55.8013525412499,378.608125769444,471.148516932009,42,8.09162322773972
7,11,-80.3943341328242,394.666866249113,432.514020459184,32,7.43063863046295
7,12,71.9279650139151,397.369560141361,488.679772604796,37,7.12585410944217
7,13,78.8699176418602,411.431694251319,532.79896000733,40,7.39427297252855
7,14,-89.500846567891,428.004355880332,467.000018974053,40,7.52342386788641
7,15,88.7923615510145,426.000111058686,419.510537853272,44,7.65608638723403
7,16,-60.8362958473581,432.923922057043,513.370422337984,37,7.54836933257109
7,17,-89.3292160501334,443.011707121055,471.00006853069,38,7.84210612729263
7,18,-53.9133355159422,438.595936501663,531.705495858584,45,7.37174490553646
7,19,-78.9279554654234,456.692043156302,491.518613518476,37,8.38462373177108
8,1,73.338204369643,390,519,81,7.35726523618705
8,8,86.42143585057,409.503899699686,423.624834254451,79,7.46639646727717
8,9,67.4782425592889,406.922881661953,476.112684283707,76,6.81434243943217
8,10,-64.2710765211611,373.667485946526,463.766627955421,49,8.45409843138739
