CellId,lable,birth Length,AverageLength,AverageVelocity,LifeHistory,growth rate
882.0,96.0,17.423990907467967,27.962383649812196,0.077,26.0,0.025
883.0,96.0,22.974317593866925,33.037914129675976,0.507,22.0,0.022
884.0,14.0,25.08047718484432,31.340127076866427,0.98,13.0,0.025
885.0,14.0,34.807727223191634,34.18382410317317,0.696,13.0,0.003
886.0,23.0,41.87346158403616,50.63422596322827,-0.067,9.0,0.025
887.0,23.0,42.63164800211577,46.86201815087528,-0.365,4.0,0.026
888.0,153.0,22.18693045971314,22.224872223386708,0.036,39.0,-0.0
889.0,45.0,27.89917942322416,40.95810862803828,-0.029,20.0,0.024
890.0,45.0,27.296419877647654,39.44421813675279,0.975,16.0,0.028
891.0,165.0,25.84148379155429,33.67407008538953,-0.221,12.0,0.026
892.0,165.0,26.26518752070932,38.63849411829046,0.31,21.0,0.022
893.0,65.0,28.65932860029766,33.92371105537771,0.118,11.0,0.018
894.0,65.0,25.826375229434824,29.926435620438156,0.051,10.0,0.019
895.0,170.0,25.66102021739488,25.391138747673793,-0.005,29.0,-0.0
896.0,90.0,20.502783531875096,33.118086102787785,-0.226,23.0,0.025
897,90.0,4.346129984141888,4.346129984141888,0.0,1,NaN
898.0,90.0,40.47017535030367,48.30926120635982,-1.55,3.0,0.06
899.0,90.0,28.542010580097777,29.481315729180917,-0.064,2.0,0.021
900.0,99.0,25.629747318547427,37.28138434015336,0.669,15.0,0.05
901.0,99.0,24.97291826732691,31.94246885236659,0.467,13.0,0.027
902.0,201.0,19.771543186220875,20.322775482817356,-0.202,2.0,0.018
903.0,1.0,48.29619158624512,50.38176973564967,0.3,19.0,-0.0
904.0,201.0,20.787729632240342,27.784060545277754,0.376,23.0,0.018
905.0,3.0,26.717506856892356,31.520388750627145,-0.131,7.0,0.035
906.0,137.0,24.05089816972529,29.264933283859477,0.008,19.0,0.018
907.0,137.0,26.42240109160528,34.31129959240828,0.115,20.0,0.021
908.0,4.0,48.55695560524634,49.6458512813223,-0.027,3.0,0.013
909.0,7.0,36.49536765330768,45.24505246810126,0.505,10.0,0.055
910.0,1.0,34.16363712142755,38.97279590145624,0.769,9.0,0.022
911.0,3.0,23.76967300765396,32.44275676065768,0.535,22.0,0.015
912.0,9.0,29.46308687872256,32.79952583448249,-0.344,9.0,0.016
913.0,4.0,45.98208032951489,51.91724950708549,0.349,10.0,0.017
914.0,7.0,37.15953846255989,42.44697217322226,-0.01,11.0,0.016
915.0,9.0,5.449353665897314,5.680929899967681,0.192,4.0,-0.004
916.0,212.0,6.1592216015262125,5.603254101680715,0.057,3.0,-0.041
917.0,21.0,25.29679958606348,33.91417938193621,-0.036,21.0,0.017
918.0,3.0,38.62340046910477,42.19027407277319,0.268,7.0,0.016
919.0,3.0,42.880294541735694,50.3598832746078,0.212,12.0,0.021
920.0,21.0,21.06048681340726,32.702585830425214,0.04,26.0,0.022
921.0,18.0,24.55336634503183,35.86873031089422,0.214,22.0,0.021
922.0,18.0,22.36212828960493,34.98531993250823,-0.304,22.0,0.026
923.0,19.0,25.840669707106724,35.49583911045422,0.063,21.0,0.021
924.0,18.0,20.77775914655454,24.514503595103122,0.159,11.0,0.019
925.0,19.0,27.09630290633008,35.35784197051234,0.265,18.0,0.02
926.0,18.0,20.315054479274675,31.994386577421803,0.085,27.0,0.022
927.0,153.0,22.12630941091784,22.225870690851806,0.085,38.0,0.0
928.0,156.0,22.882268117271003,33.44258938039747,-0.102,22.0,0.022
929.0,156.0,25.253321410710125,36.08892676676465,-0.098,24.0,0.021
930.0,157.0,37.69427823606028,47.93531006175557,0.598,8.0,0.03
931,157.0,6.237071096074329,6.237071096074329,0.0,1,NaN
932.0,50.0,38.51077828764547,40.077141493487666,0.307,4.0,0.011
933.0,50.0,40.21276198799211,43.76067214719485,0.586,4.0,0.026
934.0,164.0,25.88613019351663,38.50480023390433,-0.434,14.0,0.055
935.0,164.0,23.86304028016926,28.92573309878074,-0.308,12.0,0.02
936.0,166.0,22.87526113056671,32.9370772379534,0.074,16.0,0.028
937.0,166.0,23.11364245886412,44.43191736721199,0.106,38.0,0.021
938.0,53.0,21.233443743009328,28.76224891893563,0.048,21.0,0.02
939.0,53.0,22.58622156496313,31.449966474316664,0.394,21.0,0.02
940.0,167.0,34.88080046083762,47.955753996154755,0.028,16.0,0.043
941.0,167.0,25.7381831781883,31.528244594258865,0.01,15.0,0.017
942.0,169.0,32.167906929588,44.34746744002407,0.026,19.0,0.021
943.0,169.0,31.15841329548021,32.363513632916096,0.602,8.0,0.006
944.0,170.0,25.755620489096508,25.38150012375518,0.064,28.0,-0.0
945.0,172.0,26.666420440694917,34.97601682153706,-0.782,17.0,0.017
946.0,172.0,24.07000091979674,24.86429008273449,-0.066,4.0,0.01
947.0,75.0,23.561290829393418,34.01667676317562,0.234,23.0,0.022
948.0,75.0,21.57122736696237,38.14301890902936,-0.099,26.0,0.027
949.0,83.0,76.31625215183392,94.91283921090216,-0.009,28.0,0.009
950.0,83.0,4.541385054734407,4.8690608167415945,0.012,2.0,0.045
951.0,179.0,23.779372935285853,33.990526544176895,0.37,8.0,0.079
952.0,179.0,22.62636091214375,24.258645787875835,0.6,6.0,0.015
953.0,87.0,25.3021420236869,34.1965434262369,-0.463,18.0,0.022
954.0,214.0,21.415424842813277,24.823615834326436,-0.384,12.0,0.02
955.0,90.0,21.987175476382568,23.086326513660836,0.239,4.0,0.013
956.0,87.0,25.21670626786202,34.09823533102005,0.334,16.0,0.027
957.0,90.0,25.933303280719134,35.72531944876517,-0.054,19.0,0.023
958.0,88.0,27.48740264231023,39.968661008286986,0.037,21.0,0.024
959.0,91.0,20.862469821163103,28.20231762629011,0.286,17.0,0.023
960.0,88.0,25.620026022498976,38.33777726057969,0.339,22.0,0.023
961.0,91.0,22.602092561042006,34.19642489250443,0.071,25.0,0.022
962.0,215.0,28.725927929577853,29.01880045999725,0.259,4.0,0.006
963.0,190.0,50.19224993930659,51.40614438695899,0.062,3.0,0.011
964.0,190.0,28.71335854860096,29.260984677696324,0.143,3.0,0.007
965.0,1.0,48.3916026049655,50.49763518839436,0.297,18.0,-0.0
966.0,23.0,23.795024280952564,30.79066880671383,-0.106,26.0,0.003
967.0,23.0,25.597631626189536,30.6079303807856,0.464,13.0,0.021
968.0,27.0,21.7691549801445,23.900630526377647,0.511,7.0,0.018
969.0,26.0,20.247045639867,22.418952249264468,-0.148,10.0,0.016
970.0,26.0,20.456002469718715,26.557410626293063,-0.042,19.0,0.018
971.0,27.0,23.62753956047925,32.91333163183575,-0.416,9.0,0.067
972.0,153.0,22.237389124732665,22.228561536255427,0.086,37.0,-0.0
973.0,33.0,21.526707033085376,23.090425006634028,0.49,8.0,0.014
974.0,33.0,21.44563073963192,28.150869443884567,0.406,9.0,0.076
975.0,41.0,86.164134640822,87.18492558728452,0.45,8.0,0.002
976.0,41.0,30.49349519645669,40.95622143850641,0.041,16.0,0.023
977.0,44.0,24.47796744529773,30.328424492898808,0.453,15.0,0.021
978.0,44.0,29.80548242821779,42.04165293142133,-0.376,27.0,0.028
979.0,50.0,23.182186667106077,44.457518140153915,0.532,10.0,0.056
980,50.0,14.516788639271338,14.516788639271338,0.0,1,NaN
981.0,59.0,25.993265516218436,42.7221302226639,2.563,2.0,0.276
982,59.0,27.90710236900869,27.90710236900869,0.0,1,NaN
983.0,170.0,25.503113422803263,25.367643813927724,0.064,27.0,-0.0
984.0,82.0,26.93588729314856,33.93472416622825,0.174,16.0,0.021
985.0,82.0,25.412859129863985,23.058433264043696,0.273,38.0,-0.003
986.0,90.0,22.05060654936725,30.605660973114546,1.563,4.0,0.073
987,90.0,9.18253985978176,9.18253985978176,0.0,1,NaN
988.0,1.0,50.74986827493723,50.62151945800784,0.362,17.0,-0.002
989.0,28.0,25.062929655205917,34.48330740292291,0.797,20.0,0.021
990.0,28.0,19.97160755653235,25.868899044989803,0.34,16.0,0.023
991.0,153.0,22.6225052917508,22.228316325464387,0.085,36.0,-0.0
992.0,155.0,22.88815002973413,33.958224941600136,-0.069,21.0,0.025
993.0,155.0,19.96816426413429,33.176235937849086,-0.183,23.0,0.046
994.0,45.0,23.381733283594397,29.773454198557765,-0.451,18.0,0.018
995.0,45.0,35.568920033711244,38.15069045902462,0.508,5.0,0.02
996,52.0,36.92427037373896,36.92427037373896,0.0,1,NaN
997.0,52.0,39.51806982783973,46.57136439893967,0.748,9.0,0.022
998.0,52.0,22.813816623147165,31.446062815252326,0.244,20.0,0.022
999.0,52.0,23.80813691363076,37.10856899150307,0.158,25.0,0.024
1000.0,170.0,25.849924984458053,25.362433444355588,0.063,26.0,-0.0
1001.0,96.0,26.15516378509777,40.12558792383318,-0.327,26.0,0.022
1002.0,96.0,21.197108264858706,28.324696336482045,-0.052,17.0,0.023
1003,4.0,6.016266814676309,6.016266814676309,0.0,1,NaN
1004.0,4.0,46.20800181656272,57.65304983100182,0.235,13.0,0.023
1005.0,20.0,25.30533130099664,36.13766171369581,-0.265,18.0,0.026
1006.0,20.0,22.467524635143548,33.54769481667699,-0.194,24.0,0.021
1007.0,20.0,23.05983253333413,37.04851100547093,-0.355,26.0,0.024
1008.0,23.0,23.546982175102407,26.621708281694886,0.012,10.0,0.021
1009.0,20.0,26.60735733530535,41.86169019351629,0.15,26.0,0.023
1010.0,23.0,23.61101702100214,29.819014429263166,-0.551,11.0,0.061
1011.0,26.0,22.160635845893665,29.944590103638568,0.231,19.0,0.021
1012.0,26.0,24.36617903143703,32.65972703288465,0.246,19.0,0.021
1013.0,28.0,21.87287550572029,31.15044840814188,0.129,20.0,0.025
1014.0,28.0,23.748778147400618,31.290978972339484,0.239,19.0,0.02
1015.0,153.0,22.619252036197157,22.21705378357049,0.069,35.0,-0.0
1016.0,143.0,26.46273033722264,37.49804516667368,-0.534,19.0,0.024
1017.0,143.0,26.15890419981498,36.65435078285935,-0.04,18.0,0.024
1018,159.0,14.851922883135003,14.851922883135003,0.0,1,NaN
1019.0,159.0,16.00373899159703,29.83891898331527,-0.197,21.0,0.021
1020.0,44.0,28.360283627547965,32.94196306207293,0.133,10.0,0.023
1021.0,44.0,28.456251704591523,39.075480131887566,-0.215,19.0,0.021
1022.0,52.0,4.09878030638384,4.413837684040134,1.179,3.0,0.015
1023.0,52.0,27.41123817530741,27.048899080569054,1.066,7.0,0.008
1024.0,168.0,33.976092627738275,35.8609460427461,0.65,3.0,0.022
1025.0,168.0,33.410400716495886,57.821020149239054,1.107,6.0,0.1
1026.0,59.0,23.174210743056637,58.571344983152386,0.989,9.0,0.076
1027,59.0,25.679474053172207,25.679474053172207,0.0,1,NaN
1028.0,170.0,25.42449244629015,25.342933782751487,0.026,25.0,0.0
1029.0,75.0,23.508896457830502,37.57493817747608,-1.806,35.0,0.006
1030.0,217.0,19.520604590154228,28.713458499897296,-0.067,23.0,0.022
1031.0,75.0,22.070674337419053,33.28276037285558,-0.952,21.0,0.035
1032.0,82.0,30.874831649833368,30.623479402323767,0.527,2.0,-0.005
1033.0,75.0,20.213272886413662,22.87044598643209,0.396,9.0,0.022
1034.0,75.0,20.298663836932064,22.119598476448417,0.496,8.0,0.016
1035.0,82.0,32.433441590923934,51.0842788938058,-3.686,2.0,0.255
1036.0,87.0,25.967272196502886,25.820223891549066,0.774,3.0,0.003
1037.0,87.0,25.989221656512115,45.499732368352014,-0.152,8.0,0.066
1038,181.0,84.37681329811501,84.37681329811501,0.0,1,NaN
1039.0,91.0,25.342010396580942,26.583614509566885,0.55,6.0,0.012
1040.0,181.0,16.48634826273119,34.35122418251853,0.25,42.0,0.018
1041.0,91.0,23.30496469348887,25.519464617778155,0.346,5.0,0.023
1042.0,91.0,24.87588442630059,31.08382337855869,-0.455,7.0,0.08
1043.0,91.0,25.679332422447104,36.93229692073288,-0.653,8.0,0.061
1044,190.0,26.89379796823785,26.89379796823785,0.0,1,NaN
1045.0,190.0,23.354627900365983,23.626960076809116,0.85,2.0,0.008
1046.0,219.0,22.07118636967443,29.76702513106364,0.71,13.0,0.03
1047.0,220.0,20.52988802722652,26.9807723547262,0.606,15.0,0.024
1048.0,221.0,26.981057547290312,28.00164843645904,0.36,7.0,-0.0
1049.0,222.0,6.199798383818623,5.612127673538536,0.19,7.0,-0.011
1050.0,153.0,22.167140458366383,22.205224423199116,0.024,34.0,0.0
1051.0,154.0,24.88688571620383,34.57592100446287,-0.251,22.0,0.019
1052.0,154.0,26.211915846743725,40.89619276601589,-0.507,22.0,0.026
1053.0,33.0,20.87232337581107,22.224152461827856,-0.147,19.0,0.003
1054.0,33.0,21.320603562337386,21.3453406039577,-0.243,19.0,-0.001
1055.0,158.0,25.689681574207228,30.336651977774473,-0.597,13.0,0.019
1056.0,158.0,27.38125356209306,33.83407683130943,-0.117,18.0,0.018
1057.0,50.0,36.57792686617304,45.296703564472374,0.339,7.0,0.033
1058.0,50.0,27.08777290465306,29.198714828045016,0.652,3.0,0.026
1059,50.0,5.033222956847167,5.033222956847167,0.0,1,NaN
1060.0,50.0,14.715184821336926,24.46211788261364,0.666,21.0,0.031
1061.0,62.0,55.44345922845088,60.788303713701076,-0.525,5.0,0.014
1062.0,170.0,25.825830871647515,25.33953550510405,-0.04,24.0,-0.0
1063,62.0,3.7032803990902057,3.7032803990902057,0.0,1,NaN
1064.0,172.0,17.85617319459121,35.55885247807853,-0.71,19.0,0.035
1065,172.0,8.925453445455316,8.925453445455316,0.0,1,NaN
1066.0,71.0,44.01852558849913,47.36263109911692,-0.138,6.0,0.019
1067.0,175.0,22.82727208824218,30.04707131976592,1.346,4.0,0.136
1068,71.0,42.69456687883648,42.69456687883648,0.0,1,NaN
1069.0,175.0,21.85478921725444,22.595424667035186,0.323,3.0,0.015
1070.0,177.0,19.419473723407435,31.650091338347224,-0.203,25.0,0.026
1071,82.0,29.27797343954657,29.27797343954657,0.0,1,NaN
1072.0,177.0,19.847483218921575,31.589193625540553,-0.053,29.0,0.02
1073.0,82.0,30.0079267648658,45.0763717530037,-3.593,2.0,0.232
1074.0,181.0,48.439945650443526,56.33305774866964,1.17,3.0,0.092
1075,92.0,28.8149821170264,28.8149821170264,0.0,1,NaN
1076,181.0,52.07578274351616,52.07578274351616,0.0,1,NaN
1077.0,92.0,30.884506778227674,62.45641550582052,-0.862,7.0,0.078
1078.0,221.0,27.582665329450677,28.171746917987154,0.336,6.0,-0.003
1079,10.0,16.94879382139016,16.94879382139016,0.0,1,NaN
1080.0,10.0,20.77610361876669,31.414538051508377,-3.118,2.0,0.235
1081.0,153.0,22.038952660590954,22.206378482739503,-0.006,33.0,0.0
1082.0,224.0,25.2000949531756,27.103394255324783,0.183,4.0,0.021
1083.0,49.0,25.1956498259702,32.57521212293784,-0.138,17.0,0.02
1084.0,49.0,22.9832099855326,31.244321644611713,0.608,19.0,0.024
1085.0,52.0,23.97461207984044,36.456401484892005,0.289,22.0,0.02
1086.0,52.0,24.042532246737142,33.85130277431122,-0.158,18.0,0.026
1087.0,170.0,25.91039717987406,25.318392228297803,-0.077,23.0,-0.0
1088.0,82.0,9.443730022225042,10.149838659044676,-0.166,3.0,0.035
1089.0,82.0,30.936310680949745,34.25863603774066,-0.782,8.0,0.018
1090.0,82.0,18.275159351252203,30.81300833130363,-0.854,9.0,0.061
1091.0,82.0,33.55417514031218,40.672011957683225,-0.074,12.0,0.021
1092.0,181.0,25.601344447728813,32.531223739210716,0.004,13.0,0.026
1093.0,181.0,27.391942905884115,30.057100644570664,0.746,5.0,0.023
1094.0,90.0,26.176205313493043,45.04635061557854,-0.311,15.0,0.035
1095,90.0,8.873634219745773,8.873634219745773,0.0,1,NaN
1096.0,225.0,44.15330207931938,44.790317757951215,-0.181,2.0,0.009
1097.0,227.0,37.73090187581266,34.38406107669005,0.696,12.0,0.006
1098.0,17.0,21.853509098421046,31.06224921440959,0.688,16.0,0.026
1099,3.0,30.901077392621207,30.901077392621207,0.0,1,NaN
1100.0,3.0,3.919183588453085,4.389757793112641,0.346,3.0,0.044
1101.0,17.0,22.94060276224607,30.07094900375538,-0.113,11.0,0.043
1102.0,151.0,29.029181502166757,29.315085246930124,-0.733,5.0,0.008
1103.0,151.0,26.789327760335787,34.05604318972745,-0.312,14.0,0.023
1104.0,153.0,22.228614436619768,22.211610539681644,-0.006,32.0,-0.0
1105.0,43.0,36.74370963177499,37.93273776895119,-0.138,8.0,0.012
1106.0,43.0,40.04706548244535,41.98909112961546,0.0,4.0,0.013
1107.0,45.0,18.30149028729337,27.8693642983118,0.488,22.0,0.027
1108.0,45.0,22.95506082171565,29.71083102474863,0.921,17.0,0.023
1109.0,170.0,25.041889587671445,25.291482912317065,-0.078,22.0,0.001
1110.0,74.0,45.01805541169282,45.845234785095826,0.021,2.0,0.012
1111.0,74.0,38.21008917528298,39.85813055788797,-0.191,9.0,0.007
1112.0,82.0,30.2630438893225,35.79829171488327,-0.516,9.0,0.028
1113.0,82.0,30.851542387040645,37.68508486218045,-0.278,19.0,0.012
1114.0,209.0,19.341471794508625,27.66351750028427,-0.263,22.0,0.021
1115.0,209.0,19.117605883013333,22.135942913662266,-0.336,9.0,0.022
1116.0,96.0,26.41707582517789,26.880094101770066,0.121,2.0,0.011
1117.0,96.0,27.25213539266762,45.98339009770589,-1.837,4.0,0.143
1118.0,3.0,32.63534218247132,33.724058905832074,0.55,4.0,0.012
1119.0,3.0,28.54881475858001,35.622497957407674,0.337,14.0,0.022
1120.0,230.0,16.875044772226808,22.035679911278553,-0.036,3.0,0.081
1121.0,3.0,13.22262091199018,24.842890315751653,-0.266,15.0,0.046
1122.0,3.0,12.770244991930234,28.427347597759884,0.213,18.0,0.044
1123.0,4.0,35.07659447950915,41.52142478949544,0.209,17.0,0.007
1124.0,3.0,19.488982654926534,34.29589419994035,-0.141,26.0,0.026
1125.0,3.0,24.410321145207625,36.98212287831558,0.719,21.0,0.025
1126.0,4.0,35.49118679414938,41.18033274183204,-0.268,8.0,0.024
1127.0,10.0,17.80151938930996,18.581114028761622,0.985,19.0,0.022
1128.0,10.0,19.625586162456045,17.737072393709706,0.726,17.0,-0.017
1129.0,23.0,26.5641459720963,36.8890183471548,-0.396,18.0,0.034
1130.0,23.0,28.319667447386987,40.765773889081416,-0.116,20.0,0.023
1131.0,153.0,22.126994781815032,22.21106202687719,-0.008,31.0,0.0
1132.0,45.0,18.18061617979548,28.332140449256684,-0.549,24.0,0.024
1133.0,45.0,17.947724221766997,25.791190547423,-0.113,21.0,0.025
1134.0,50.0,14.633602232382437,15.097605211467265,0.035,4.0,-0.003
1135,50.0,13.05123086152382,13.05123086152382,0.0,1,NaN
1136.0,72.0,27.68085567793767,41.878880129787305,-0.351,23.0,0.022
1137.0,72.0,27.222797973794467,34.85492349308147,-0.129,15.0,0.021
1138,181.0,31.25305737791363,31.25305737791363,0.0,1,NaN
1139.0,181.0,57.069562934344525,65.82755117222052,-1.38,2.0,0.089
1140.0,225.0,22.654852789781387,32.885169016012924,-0.279,23.0,0.02
1141.0,225.0,19.931056816233312,29.358119894966006,-0.733,18.0,0.028
1142.0,102.0,18.40177742264975,27.427434566134306,-0.032,22.0,0.023
1143.0,102.0,19.823925034759416,31.192005077239774,0.017,25.0,0.031
1144.0,20.0,22.774245960494014,32.447471132595375,-0.162,17.0,0.027
1145.0,232.0,24.25398322739689,26.298403170525475,-0.073,6.0,0.023
1146,23.0,51.03354657072191,51.03354657072191,0.0,1,NaN
1147.0,20.0,24.01897794954944,30.926615354605598,-0.464,10.0,0.028
1148,23.0,6.396357479416215,6.396357479416215,0.0,1,NaN
1149.0,153.0,22.069762540745227,22.213864268379265,-0.007,30.0,0.0
1150.0,157.0,25.822443822031502,37.54513506969052,0.232,23.0,0.022
1151.0,157.0,24.75711737657706,34.58459711282027,-0.298,25.0,0.014
1152.0,50.0,4.907725735659753,4.786761651417555,-0.196,5.0,0.0
1153.0,50.0,4.346129984141888,4.58006464485189,0.247,3.0,0.025
1154.0,55.0,20.41651774049508,28.141719946434698,-0.009,21.0,0.023
1155.0,55.0,17.59766678317079,24.129428080138407,-0.168,18.0,0.024
1156.0,71.0,24.93889018501264,33.078517563747845,-0.046,17.0,0.024
1157.0,175.0,24.90141093270342,32.10436140793492,-0.643,16.0,0.023
1158.0,71.0,20.95543486905903,35.619864170198184,-0.133,28.0,0.029
1159.0,74.0,21.06629667194391,31.154320256889992,0.071,20.0,0.026
1160.0,74.0,22.104168677165784,33.09173277029425,-0.052,25.0,0.021
1161.0,175.0,24.03069505553808,27.831915280834817,-0.405,12.0,0.018
1162.0,179.0,30.11680556741235,44.85045373572933,-0.407,25.0,0.02
1163.0,179.0,27.912423087907804,38.484383676484754,-0.207,19.0,0.023
1164.0,87.0,18.50326226293093,35.57360315920538,0.775,7.0,0.075
1165,87.0,12.807456596152734,12.807456596152734,0.0,1,NaN
1166.0,184.0,27.097646121003315,42.87022496153572,-0.535,23.0,0.025
1167.0,184.0,27.179098763177123,41.876026202830616,-0.079,22.0,0.032
1168.0,233.0,30.556075292937724,42.31518265894206,0.38,16.0,0.026
1169.0,7.0,26.30427541870844,38.59669538547656,-1.132,21.0,0.022
1170.0,7.0,23.63330384388959,33.522944842866856,-0.463,19.0,0.023
1171.0,23.0,30.4782173167552,33.98125415428807,-0.416,8.0,0.017
1172.0,150.0,25.31021935832812,35.8648309500026,-0.619,19.0,0.023
1173.0,23.0,28.570257543345075,33.82871263582282,-0.221,11.0,0.019
1174.0,23.0,23.87706837344299,25.885467688652717,0.121,4.0,0.026
1175.0,150.0,28.08786638700596,35.021087574966366,-0.119,14.0,0.022
1176.0,23.0,26.61221095288683,38.58689205622276,-0.888,6.0,0.092
1177.0,153.0,21.96992333485653,22.21883329347009,0.003,29.0,0.0
1178.0,41.0,50.74559014257749,50.15772010454844,-0.732,3.0,-0.009
1179.0,41.0,33.165582582919825,32.14105698615973,-0.782,10.0,0.022
1180.0,46.0,17.669302300870243,27.253131497499545,-0.085,21.0,0.025
1181.0,46.0,23.5672399915937,32.35915473852258,0.481,21.0,0.021
1182.0,50.0,4.318667337728677,4.756520630357005,-0.287,4.0,0.021
1183.0,168.0,28.142658985288463,44.769264122431956,0.698,6.0,0.067
1184.0,65.0,47.30180131416343,49.807457581147446,-0.741,4.0,0.021
1185.0,168.0,38.91688458050192,58.48952966191662,-0.225,16.0,0.04
1186.0,59.0,49.68687137644107,69.67044848990545,0.138,21.0,0.02
1187,65.0,12.64893282709137,12.64893282709137,0.0,1,NaN
1188.0,59.0,37.076516618379934,45.7229766999481,-0.307,13.0,0.021
1189.0,62.0,42.91951019412805,44.39616435743828,-0.021,2.0,0.022
1190.0,62.0,70.05770143114378,72.28498421412846,-0.557,2.0,0.021
1191.0,76.0,25.50219873422872,33.427788638027025,0.12,5.0,0.112
1192.0,76.0,24.08728008305446,25.88428479581822,-0.657,4.0,0.022
1193.0,83.0,24.65898031940906,30.584845774951052,-0.5,6.0,0.042
1194.0,83.0,24.70102891584212,25.58521309172299,-0.161,2.0,0.023
1195.0,86.0,30.4688181306316,39.877394889354505,-0.366,16.0,0.021
1196.0,86.0,25.599487899445805,35.83970665836673,-0.207,18.0,0.025
1197,181.0,82.12014725899726,82.12014725899726,0.0,1,NaN
1198,181.0,20.115918847387,20.115918847387,0.0,1,NaN
1199.0,94.0,23.091716408652417,31.98576651485201,-0.047,21.0,0.022
1200.0,94.0,22.30570897865732,25.12986322425196,0.01,10.0,0.017
1201.0,187.0,18.775073542687974,26.85485399551025,-0.103,21.0,0.023
1202.0,187.0,21.71419157858044,23.102589963763418,-0.381,6.0,0.016
1203.0,236.0,24.72411957352368,27.491570395769386,-0.386,6.0,0.021
1204.0,7.0,48.60617755916218,52.46941256431908,-0.871,4.0,0.023
1205.0,4.0,59.87645938954292,65.05201632940148,0.244,3.0,0.031
1206.0,4.0,49.47590272747776,52.14906065935119,0.212,2.0,0.034
1207.0,7.0,39.673592598235366,50.95862273949717,-0.321,12.0,0.023
1208.0,149.0,24.992518796187355,25.739122384638094,-1.153,2.0,0.019
1209.0,149.0,25.060415619721795,37.31565858108908,-2.595,3.0,0.197
1210.0,27.0,30.17980667201452,39.83410888564969,-0.315,13.0,0.025
1211.0,152.0,21.40318095361124,28.0335110341554,-0.065,3.0,0.087
1212.0,152.0,38.99478428131458,40.14939895961467,0.813,21.0,0.012
1213.0,27.0,30.24808167781226,39.60045609509531,-0.279,16.0,0.022
1214.0,153.0,22.26987610401356,22.227722934849147,-0.002,28.0,-0.0
1215.0,32.0,25.22910110790988,31.9821812724753,-0.07,21.0,0.016
1216.0,32.0,22.40828328284311,35.95211526310929,0.11,28.0,0.021
1217.0,33.0,25.790324363630067,34.85402608362172,-0.425,14.0,0.027
1218.0,33.0,29.56381561665167,41.38722110189337,-0.238,14.0,0.047
1219.0,38.0,35.297210001778765,41.16493338584014,-0.483,8.0,0.023
1220.0,38.0,29.24232521338504,29.305839401334566,-0.26,3.0,0.003
1221.0,43.0,45.903187337323295,41.211019195965925,-0.889,24.0,0.002
1222.0,43.0,36.14901934685058,41.15667817325903,-0.248,7.0,0.021
1223,52.0,4.7816940710172,4.7816940710172,0.0,1,NaN
1224.0,52.0,19.303703843162364,15.072919601941878,0.325,8.0,-0.014
1225.0,65.0,40.3777773858695,43.848431997590964,-0.665,5.0,0.016
1226.0,65.0,35.67479221925162,38.13319458829569,-0.779,4.0,0.018
1227.0,71.0,23.12042643911014,35.81589145939109,0.077,19.0,0.029
1228.0,71.0,26.662781852251232,28.78639964941024,-0.176,7.0,0.016
1229.0,79.0,19.853825596297995,29.6262449903953,-0.048,23.0,0.022
1230.0,79.0,20.689530115537707,33.32083137514648,0.181,23.0,0.026
1231.0,83.0,31.018778946443717,39.217990644063136,-0.4,10.0,0.025
1232.0,83.0,28.502610625408145,30.208428073994376,-1.077,2.0,0.038
1233.0,181.0,34.17673479034642,35.839932496188645,-1.616,3.0,0.012
1234.0,181.0,26.25861642248795,32.61131380995217,-0.331,12.0,0.022
1235.0,181.0,25.174869722312884,29.352133074613064,-0.893,2.0,0.096
1236,181.0,6.484815998368868,6.484815998368868,0.0,1,NaN
1237,181.0,10.522767355671162,10.522767355671162,0.0,1,NaN
1238.0,91.0,29.28347712449847,42.54492043776145,-0.034,18.0,0.025
1239,181.0,10.45725684497076,10.45725684497076,0.0,1,NaN
1240.0,94.0,21.108018105144197,30.257889668352117,-0.051,20.0,0.023
1241.0,181.0,19.40245140726518,37.74132572168225,-0.451,9.0,0.064
1242.0,94.0,17.8518216693072,25.95787399509278,-0.025,22.0,0.023
1243.0,91.0,17.206545027272394,38.44494535115292,-0.519,12.0,0.057
1244.0,96.0,30.13413357955813,41.84793188630652,0.621,11.0,0.067
1245.0,96.0,31.10679674190105,37.68314298873922,0.057,10.0,0.024
1246.0,188.0,21.38808764568902,23.1264371139154,-0.202,3.0,0.028
1247.0,142.0,20.589413490985223,22.76446327800736,-0.663,6.0,0.019
1248.0,188.0,24.81930669580712,32.762709842708404,-1.143,4.0,0.125
1249.0,142.0,20.827764100169052,25.419942077909138,-0.677,14.0,0.022
1250.0,189.0,24.179721239446764,37.80538469508666,-0.127,27.0,0.021
1251.0,189.0,25.219103622818288,31.005161066037303,-0.774,11.0,0.021
1252.0,3.0,23.24098305753046,31.405773080050594,1.208,15.0,0.026
1253.0,3.0,24.66665145936551,38.95355206084689,0.443,24.0,0.026
1254.0,7.0,24.510958489542457,30.348983046979118,-0.28,16.0,0.02
1255.0,8.0,21.23992441722832,28.965766945997036,-0.403,18.0,0.024
1256.0,239.0,6.094800346590386,5.364928075755513,0.486,7.0,-0.015
1257.0,7.0,24.86327205174293,31.430615068576653,0.204,17.0,0.021
1258.0,8.0,23.901664122323297,33.5464032322346,0.111,20.0,0.022
1259.0,22.0,22.258675386969053,32.90847540256013,0.174,47.0,0.01
