TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,1.84174314030625,1.0,34.16476058959961,150.40687561035156,32.813140869140625,7.815201282501221,0.0,64.0,1.0,,
2.0,1.0,1.6704649807883005,1.0,34.202972412109375,159.9702911376953,18.607194900512695,7.1642680168151855,0.0,,,,
2.0,64.0,1.8157750060567805,1.0,39.20587921142578,138.67648315429688,16.73495864868164,7.518604278564453,0.0,,,,
3.0,2.0,1.5707963267948966,2.0,40.0,138.0,16.0,8.0,0.0,,,,
3.0,3.0,1.7359450046821898,3.0,35.06756591796875,160.5946044921875,19.563480377197266,7.562353134155273,0.0,,,,
4.0,4.0,1.8925468995516332,4.0,43.400001525878906,136.30001831054688,19.922346115112305,7.905693531036377,0.0,,,,
4.0,5.0,1.6539375611884588,5.0,38.20690155029297,160.5172576904297,21.425735473632812,7.806275367736816,0.0,,,,
5.0,6.0,1.8925468995516332,6.0,46.35000228881836,134.45001220703125,20.87103271484375,7.905693531036377,0.0,65.0,8.0,1.121,1.332
5.0,7.0,1.5707963267948966,7.0,40.5,161.0,24.0,7.0,0.0,,,1.2,-0.84
6.0,6.0,1.3734008294274058,6.0,50.7884635925293,139.94232177734375,26.475675582885742,7.060180187225342,0.0,65.0,8.0,1.204,0.035
6.0,7.0,1.5707963267948966,7.0,43.0,156.0,30.0,8.0,0.0,,,1.6,-1.147
7.0,6.0,1.4464413512741916,6.0,48.4923095703125,140.93846130371094,32.497100830078125,6.449806213378906,0.0,65.0,8.0,0.564,-0.054
7.0,7.0,1.5707963267948966,7.0,39.5,151.0,38.0,7.0,0.0,,,0.4,-0.335
8.0,6.0,1.475844647079484,6.0,48.72134780883789,140.57415771484375,35.31638717651367,6.9210638999938965,0.0,65.0,8.0,0.537,0.593
8.0,7.0,1.5707963267948966,7.0,40.5,149.0,40.0,7.0,0.0,,,0.444,-0.064
9.0,6.0,1.5707963267948966,6.0,53.5,142.0,38.0,7.0,0.0,65.0,8.0,,
9.0,7.0,1.6142472231062468,7.0,42.891510009765625,147.9952850341797,42.22098159790039,7.514639854431152,0.0,,,1.221,-0.095
10.0,7.0,1.6506263115247302,7.0,44.66215896606445,146.97296142578125,48.32561111450195,7.775160312652588,0.0,,,,
