ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,215,476,120,56,92,39,105.24186046511628,47.18604651162791,1.8231609705440792,246,0.9636670572019912,16.545286401814263,1,0.45168067226890757,0.5484979199075185,32.666269634167676,29.154759474226502,4.47213595499958,2.158127532557316,2.0,8.049844718999243,8.725368090048581,64.45815978840882,70.18376618407356,0.8739837398373984,0.32205470837418826,0.00897963954354353,0.10497838017975585,0.09402596459812453,0.0044815486503789964,0.004253982514346034,0.03816452423615172,0.056644756684957435,0.044253614677523694,0.005928621206751227,0.0012356015332237328,0.0030370976295304376,0.023054843647110752,0.02460692453419749,0.025930743423479622,0.023824833582901855,0.005371099374695075,0.00018153220581237177,0.002232224341391264,0.0025805678678964424,0.014629677945868164,0.008745273995613052,0.011557999545781556,0.00841259066846938,0.013785956011086486,0.0028046558541753508,0.0022878844819297236,0.0014808531823971565,0.0027252885004273013,0.002086265235533414,105.24186046511628,47.18604651162791,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1.0,1,nan,0.0,0,0.0,0.0
2,1,244,522,118,53,89,35,102.54098360655738,43.39754098360656,1.7107800996287197,266,0.957686069897245,17.625846048215095,1,0.4674329501915709,0.5845286604730929,33.12462058332235,30.463092423455635,4.47213595499958,2.333169021061736,2.23606797749979,8.497058314499201,9.53375791420406,63.92832683466629,72.42640687119285,0.9172932330827067,0.3347741906415729,0.013346429252483494,0.11940169073370122,0.0903911591953908,0.012972660016142855,0.00818661638900876,0.04347875600047401,0.05512854753787466,0.04223032548825195,0.010131999933638657,0.0071900863504466925,0.005788654018336279,0.02120089863408495,0.022263055553828553,0.02518536910417819,0.022913005064597775,0.0065940501565729375,0.003485815610473628,0.004369266786820228,0.0038985197196684113,0.007624124338121965,0.007232118042629039,0.008132631247429028,0.01023613495121763,0.013319396409165926,0.002524144023413675,0.0015455489375346457,0.001156479473567064,0.0024769076450370017,0.002420249693697989,102.54098360655738,43.39754098360656,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,4.65268846377525,4.65268846377525,nan,4.65268846377525,1.0,2,1.0,1.0,1,-2.7008768585588996,-3.7885055280213464
3,1,264,589,115,50,84,31,98.65151515151516,40.13257575757576,1.8264121466887286,295,0.9647293052185147,18.333991376950163,1,0.44821731748726656,0.5475215448019181,36.19817868449283,32.69556544854363,4.47213595499958,2.330602485861319,2.23606797749979,8.497058314499201,9.528950882491603,63.930181819735346,77.84062043356595,0.8949152542372881,0.31443895211420286,0.013891325402047497,0.10714830182172039,0.08906661872422186,0.014313768920705417,0.009769126968862528,0.04047675427947486,0.05373077706208968,0.04230151349989621,0.010742413207507679,0.010205440312504203,0.0068415076892959165,0.024679495209583027,0.021424551768637477,0.026356262629401554,0.022870281352214313,0.007599264955469684,0.005486371584089322,0.006655768766388825,0.0044821213808475145,0.011076554932926513,0.009307537366601773,0.0098947408751705,0.010815116831583258,0.013102065543171544,0.0037343706571656026,0.0028857520292935343,0.001964364450758005,0.0034132284066919626,0.0026767087084247627,98.65151515151516,40.13257575757576,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,9.653191235584906,5.078184989733919,nan,9.730873453509169,1.0,3,0.9920169326735773,2.0,1,-3.88946845504222,-3.264965226030803
4,1,275,608,113,49,81,30,96.58545454545454,38.96,1.8717798829084709,302,0.9674331480747399,18.712051592547777,1,0.45230263157894735,0.5342508534957363,37.59082967992161,34.0147027033899,4.47213595499958,2.344212843035811,2.23606797749979,8.497058314499201,9.515241015257065,64.27545990304083,80.42640687119285,0.9105960264900662,0.302628240969896,0.0016789132512871404,0.10596530116512984,0.08647935417674252,0.0021878261413813905,0.002206497496692364,0.04318800748828096,0.053474916018509885,0.04244983751472457,0.0019430919732397055,0.002014551550627662,0.0013788554939975996,0.026144731907841064,0.02397957992339759,0.027530141215251505,0.024043770312784166,0.0011965805764211823,0.0016539952188024398,0.0011481332056512774,0.0009435065287333044,0.012141838162583312,0.011843450266628329,0.011601783322953313,0.012823996490878047,0.014466005360503855,0.0011978947591050379,0.0016087895874350622,0.0006861979566670633,0.0006697925323985935,0.0007322662810093054,96.58545454545454,38.96,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,11.941574630567796,2.3756136754889092,nan,12.106487128998078,1.0,4,0.9863781709200125,3.0,1,-2.066060606060617,-1.172575757575757
5,1,303,700,111,51,76,31,93.24092409240924,40.43894389438944,1.9727659136384004,333,0.9711962320319949,19.64157789116634,1,0.4328571428571429,0.5069025134136091,40.64173005467465,36.76955262170047,5.0,2.3893056812121687,2.23606797749979,8.94427190999916,9.684155825202351,64.94172079730853,86.66904755831213,0.9099099099099099,0.28346531284414495,0.009477028411132125,0.10239946900517025,0.08001575935858767,0.008220756562777522,0.00895872565001499,0.04067690792477418,0.05267465097031121,0.03871012112915521,0.006263148815317511,0.007393761975632595,0.007632050982148663,0.027381541786249984,0.022532663975588972,0.028498664985831087,0.0213498188562101,0.003949564456354452,0.005160951538697104,0.005333705340078556,0.006316266675695079,0.011269236599746641,0.014246749798536913,0.010781209124909184,0.014923738822804143,0.012213774161463515,0.0023326238615140283,0.0030906928811084465,0.003133364441386682,0.003108966084856842,0.005122184642223644,93.24092409240924,40.43894389438944,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,13.767565781550084,3.6569330037750434,nan,15.76342013277312,1.0,5,0.873386972217182,4.0,1,-3.3445304530452944,1.4789438943894382
6,1,314,756,111,53,75,32,92.19745222929936,41.93312101910828,2.029934619159475,348,0.9729990974111521,19.994929783493642,1,0.41534391534391535,0.4926267036196786,42.19801652704831,37.69615364994153,4.47213595499958,2.3894871952961254,2.23606797749979,8.894682940689039,9.739678518871587,64.4239776696353,89.49747468305833,0.9022988505747126,0.2813492027071366,0.004625218429735101,0.09552507679375999,0.0835132658719617,0.001223183178818105,0.003534366154438701,0.04174780273880164,0.050455308476535655,0.04232225283977813,0.0006827726979716214,0.0009464611313153746,0.0027790317367932865,0.02488405968954695,0.02591374933087249,0.026813901503619036,0.02479025124727315,0.000780383782607046,0.0004175775112631208,0.0013641483226581185,0.002196538767006386,0.015851557082883726,0.011916863765122443,0.014819105801015886,0.012990159564675452,0.015425246922092592,0.0008017078193312359,0.001321635600764979,0.0008631881411977108,0.0010699779292513538,0.0018027971057602487,92.19745222929936,41.93312101910828,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,14.062354442006175,1.8224705235298244,nan,17.585890656302944,1.0,6,0.7996384554436029,5.0,1,-1.043471863109886,1.4941771247188385
7,1,343,874,111,55,73,32,91.6734693877551,42.56851311953353,2.1265906932315852,381,0.9766688018738149,20.897874625046462,1,0.39244851258581237,0.47023623454327806,45.932008409366645,41.14608122288197,5.0,2.40293210321247,2.23606797749979,9.178235124467012,9.86395109515271,63.68823135431225,95.7401153701776,0.9002624671916011,0.25795697805325507,0.005831086771742802,0.0895530264467513,0.07652745899503349,0.008517415367999917,0.0020765701012322546,0.037854949076727894,0.04876825783099455,0.03917851322935612,0.008115610191270812,0.0045226670427699935,0.0008037617938307002,0.024211827832836586,0.024341203397659265,0.02756795696513642,0.023366656773585317,0.006478056272841514,0.005005926271545441,0.002137520366536971,0.00030539897569267744,0.011863714430274914,0.015303390212647226,0.013322972735158197,0.015561972531761406,0.014830567964545339,0.00464580571390837,0.0037701265314658535,0.0025339580012277104,0.0008942789055287343,0.00012310130718761156,91.6734693877551,42.56851311953353,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,14.33258005577924,0.8235782534256236,nan,18.409468909728567,1.0,7,0.7785439181357983,6.0,1,-0.5239828415442531,0.6353921004252499
8,1,356,936,111,57,72,33,91.32303370786516,43.949438202247194,2.2237188139791506,407,0.9778328341179081,21.290215544369623,1,0.3803418803418803,0.4496971441324397,47.49655266237456,42.941821107167776,5.0,2.403348531191875,2.23606797749979,9.391485505499118,9.94516438697878,63.212198363090174,99.74011537017762,0.8746928746928747,0.24580980364735247,0.012583103038575695,0.08756925577058972,0.07127663970071596,0.015404786345219123,0.007329369077055994,0.03572075442817854,0.04632569683767923,0.03632148344958224,0.014262999261269728,0.010379946655396892,0.0050491560137277056,0.023476455357614383,0.02108104361682219,0.02683505053351605,0.021618772883597315,0.010804575013270984,0.009606363266712475,0.0066138686030036906,0.0037022261359774635,0.01033305244587115,0.01342341337652776,0.011816682391346065,0.015755304263790015,0.013749817875818854,0.007415028324478825,0.007246793510607367,0.005600662078489605,0.004064005523299518,0.002740262208794107,91.32303370786516,43.949438202247194,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,14.290184451109152,1.4246961956177435,nan,19.83416510534631,1.0,8,0.7204832860475293,7.0,1,-0.35043567988994084,1.3809250827136665
9,1,390,1075,113,57,70,32,91.08717948717948,42.86923076923077,2.3792185903406717,455,0.9805113917808682,22.283703068536735,1,0.3627906976744186,0.42030606353694205,51.86362296938334,46.52956049652737,5.0,2.416834695409796,2.23606797749979,10.116091932417879,10.1892433902484,63.96946413092194,107.98275605729688,0.8571428571428571,0.22927475751361345,0.008146601314299617,0.0808256122616739,0.06815051294337207,0.01315242084517591,0.0021581173129176815,0.03512022862431823,0.04374504814273784,0.03581918039246284,0.012899455099317727,0.006593187795577494,0.0006796996358506187,0.02367603762740872,0.021168380433012807,0.026617176900482455,0.02200081658519754,0.010316911519106608,0.008927280882500591,0.0025574580216640307,0.0006870682268020612,0.012931886908735738,0.012736787211846628,0.013785803038686211,0.016278740697381857,0.014501245210209235,0.007403985352275219,0.007446427020583676,0.0048394393984226985,0.000661021258739935,0.0006423388026407243,91.08717948717948,42.86923076923077,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,14.798307056585001,1.1056560549100187,nan,20.93982116025633,1.0,9,0.7067064681847479,8.0,1,-0.23585422068568107,-1.080207433016426
10,1,397,1100,113,54,69,29,91.25692695214106,39.97984886649874,2.4246487126182767,480,0.9809625111888708,22.48279562821002,1,0.3609090909090909,0.4124308790777951,53.21238200788553,47.4236228055175,5.0,2.41331374577375,2.23606797749979,10.285912696499032,10.333695475379912,64.22874277731955,109.98275605729688,0.8270833333333333,0.2241100169375057,0.01628983761862188,0.07618291447707966,0.066320498751369,0.021189029291753234,0.00850955742395751,0.029238912524458743,0.04114442262652334,0.034610391996153136,0.019977478363098853,0.013252282071515912,0.005645609159436512,0.01759755527308163,0.017466822340321396,0.024776922343243385,0.021125890584948376,0.01567802565909809,0.01323879843255906,0.008235997202077567,0.004135576678035959,0.0068328475439903376,0.009240701252392765,0.010851327166100898,0.015228161785025127,0.013795780892603209,0.011276143278638379,0.010951907098220777,0.007718944978802035,0.005271703884090061,0.003122492154417143,91.25692695214106,39.97984886649874,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,15.732375849279805,2.8943638302218027,nan,23.834184990478132,1.0,10,0.6600760989127575,9.0,1,0.16974746496157422,-2.889381902732026
