ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
34,8,1,63.725352112676056,57.232394366197184,0,8
34,9,1,101.08496732026144,59.05882352941177,0,9
34,10,1,83.0909090909091,62.11188811188811,0,10
34,11,1,121.21192052980132,63.82119205298013,0,11
35,1,1,37.333333333333336,19.916666666666668,0,1
35,2,1,36.42458100558659,30.687150837988828,0,2
35,3,1,52.5,35.850467289719624,0,3
35,4,1,100.1531914893617,36.646808510638294,0,4
35,5,1,80.3157894736842,43.21052631578947,0,5
35,6,1,53.1764705882353,45.490196078431374,0,6
35,7,1,86.59163987138264,48.80707395498392,0,7
35,8,1,127.50970873786407,51.786407766990294,0,8
35,9,1,95.00390625,53.671875,0,9
35,10,1,57.13291139240506,56.05696202531646,0,10
35,11,1,117.18487394957984,55.87394957983193,0,11
35,12,1,98.44444444444444,61.18333333333333,0,12
35,13,1,132.7642857142857,66.43571428571428,0,13
35,14,1,78.16666666666667,64.3525641025641,0,14
35,15,1,121.73053892215569,65.89221556886227,0,15
36,1,1,36.15706806282723,29.853403141361255,0,1
36,2,1,53.27354260089686,34.89237668161435,0,2
36,3,1,99.78210116731518,34.72373540856031,0,3
36,4,1,82.88532110091744,41.28440366972477,0,4
36,5,1,54.58083832335329,44.43712574850299,0,5
36,6,1,98.98136645962732,44.98757763975155,0,6
36,7,1,127.66203703703704,51.236111111111114,0,7
36,8,1,104.32191780821918,50.513698630136986,0,8
36,9,1,72.58083832335329,50.51497005988024,0,9
36,10,1,54.69642857142857,54.916666666666664,0,10
36,11,1,82.68656716417911,55.25373134328358,0,11
36,12,1,116.04,55.088,0,12
36,13,1,75.73006134969326,63.20858895705521,0,13
36,14,1,96.74594594594595,60.67567567567568,0,14
36,15,1,132.67375886524823,65.76595744680851,0,15
36,16,1,121.23595505617978,65.06741573033707,0,16
37,1,1,36.02985074626866,32.51243781094527,0,1
37,2,1,54.96969696969697,37.09848484848485,0,2
37,3,1,99.7864406779661,34.69152542372881,0,3
37,4,1,89.46382978723405,41.89787234042553,0,4
37,5,1,101.6242774566474,46.49132947976879,0,5
37,6,1,128.907949790795,53.41422594142259,0,6
37,7,1,57.54696132596685,46.16022099447514,0,7
37,8,1,50.924324324324324,55.65945945945946,0,8
37,9,1,71.1774193548387,52.11827956989247,0,9
37,10,1,104.90625,52.6875,0,10
37,11,1,80.13986013986013,57.27972027972028,0,11
37,12,1,114.73188405797102,57.44927536231884,0,12
37,13,1,73.86338797814207,66.07650273224044,0,13
37,14,1,94.78301886792453,63.429245283018865,0,14
37,15,1,133.17763157894737,68.53947368421052,0,15
37,16,1,121.765,67.965,0,16
38,1,1,35.576036866359445,32.60829493087557,0,1
38,2,1,54.75824175824176,37.71062271062271,0,2
38,3,1,100.38666666666667,35.24,0,3
38,4,1,100.2015503875969,40.93798449612403,0,4
38,5,1,80.88034188034187,44.1025641025641,0,5
38,6,1,129.9919028340081,54.93927125506073,0,6
38,7,1,57.25133689839572,47.13903743315508,0,7
38,8,1,102.47027027027028,47.3027027027027,0,8
38,9,1,50.572916666666664,57.479166666666664,0,9
38,10,1,70.82352941176471,53.06372549019608,0,10
38,11,1,105.93181818181819,53.5625,0,11
38,12,1,79.9795918367347,58.29931972789116,0,12
38,13,1,114.0896551724138,58.60689655172414,0,13
38,14,1,73.83076923076923,67.67692307692307,0,14
38,15,1,133.34567901234567,69.83333333333333,0,15
38,16,1,93.59722222222223,64.89351851851852,0,16
38,17,1,121.68571428571428,69.34285714285714,0,17
39,1,1,33.84897959183674,29.65714285714286,0,1
39,2,1,45.97315436241611,31.798657718120804,0,2
39,3,1,100.71771771771772,32.171171171171174,0,3
39,4,1,66.59027777777777,36.395833333333336,0,4
39,5,1,101.85314685314685,37.9020979020979,0,5
39,6,1,53.382488479262676,42.345622119815665,0,6
39,7,1,132.94871794871796,53.6007326007326,0,7
39,8,1,80.56060606060606,41.95454545454545,0,8
39,9,1,104.3157894736842,44.32057416267943,0,9
39,10,1,50.23720930232558,55.7906976744186,0,10
39,11,1,107.75824175824175,50.84065934065934,0,11
39,12,1,77.49549549549549,48.9009009009009,0,12
39,13,1,58.65714285714286,50.695238095238096,0,13
39,14,1,113.86144578313252,56.05421686746988,0,14
39,15,1,78.92073170731707,55.33536585365854,0,15
39,16,1,72.94117647058823,65.90045248868778,0,16
39,17,1,133.1551724137931,67.23563218390805,0,17
39,18,1,90.52032520325203,63.040650406504064,0,18
39,19,1,121.61087866108787,67.36820083682008,0,19
40,1,1,33.17391304347826,32.50592885375494,0,1
40,2,1,39.36734693877551,26.653061224489797,0,2
40,3,1,114.40361445783132,31.57831325301205,0,3
40,4,1,48.43809523809524,34.76190476190476,0,4
40,5,1,90.53260869565217,34.72826086956522,0,5
40,6,1,51.67965367965368,42.55411255411256,0,6
40,7,1,66.20915032679738,37.69934640522876,0,7
40,8,1,103.07586206896552,39.01379310344828,0,8
40,9,1,134.09121621621622,55.75675675675676,0,9
40,10,1,105.58008658008659,45.44588744588744,0,10
40,11,1,80.53676470588235,43.19117647058823,0,11
40,12,1,49.46818181818182,57.04090909090909,0,12
40,13,1,108.735,51.91,0,13
40,14,1,77.29032258064517,50.45161290322581,0,14
40,15,1,57.13157894736842,51.60526315789474,0,15
40,16,1,113.38285714285715,57.44,0,16
40,17,1,78.3563829787234,57.005319148936174,0,17
40,18,1,72.4069264069264,67.64502164502164,0,18
40,19,1,132.67914438502675,68.57754010695187,0,19
40,20,1,89.89641434262948,65.11553784860558,0,20
40,21,1,121.34939759036145,69.18473895582329,0,21
