CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,3.0,29.41076670027654,30.223159518632492,-0.394,2.0,0.018
2,4.0,21.47697327803535,NaN,NaN,1,NaN
3.0,5.0,31.436360501829927,33.68974163196038,-0.167,3.0,0.033
4.0,4.0,13.387791561649768,24.376183810135974,1.722,3.0,0.191
5,4.0,14.91113244274751,NaN,NaN,1,NaN
6,3.0,14.86525943878212,NaN,NaN,1,NaN
7.0,3.0,18.83374612659152,29.871746839406512,-1.253,3.0,0.145
8.0,6.0,36.48675125896512,40.94924350936273,-0.187,4.0,0.035
9,4.0,18.498797350599503,NaN,NaN,1,NaN
10.0,4.0,14.665849007950452,34.737109686735316,-1.193,5.0,0.144
11.0,7.0,37.17727168732286,40.028106564660064,-0.009,2.0,0.048
12.0,3.0,37.840640324085925,40.215503408211454,-0.481,2.0,0.039
13.0,3.0,17.378251530855465,26.06029579795005,-0.874,14.0,0.039
14.0,8.0,20.09618194915056,30.789790661068213,-0.022,14.0,0.036
15.0,9.0,22.364599874715143,25.76210951147691,-0.945,8.0,0.024
16.0,10.0,18.518211222058955,21.091300329665152,-0.163,5.0,0.027
17.0,6.0,20.035085676744,32.38798729541485,-0.253,3.0,0.221
18.0,6.0,20.9731303991221,21.59668141680721,-0.096,2.0,0.019
19.0,11.0,22.37890835175785,33.160696546547136,0.059,14.0,0.037
20.0,7.0,20.72652154921029,20.57204004493855,-0.584,2.0,-0.005
21.0,7.0,21.180522095265616,22.113938847694136,0.191,2.0,0.028
22.0,3.0,20.053080339935665,27.21665648137011,-0.131,10.0,0.04
23.0,3.0,20.93616335148783,30.18687082644092,-0.248,13.0,0.038
24.0,12.0,21.703262727746218,29.017456415227773,-0.388,13.0,0.033
25.0,4.0,20.83758142927446,30.93587376626736,-0.007,14.0,0.037
26.0,4.0,20.337259058737818,29.628025399106324,-0.305,13.0,0.038
27.0,6.0,23.076144211882653,23.44186565281926,0.053,2.0,0.01
28.0,6.0,25.40521747470759,33.024975766699,0.2,10.0,0.038
29.0,15.0,24.87749659796189,33.65858319169607,-0.089,11.0,0.038
30.0,10.0,31.971030676193944,34.22515547044762,0.556,4.0,0.028
31.0,10.0,23.61268216659032,28.595564682947238,0.166,6.0,0.04
32.0,9.0,31.196468343803136,37.12723548850054,-1.347,6.0,0.039
