TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,0.241037579625668,105.40158172232,57.3826889279438,43.3852888436583,8.7059399950486,0,4,0,0.01,-0.921
2,1,1,0.235661773644313,102.181350736743,53.6409945417324,46.2842436644652,8.78896738782107,0,4,0,0.01,-0.915
2,2,2,0.236644931243573,102.748523206751,53.2168776371308,45.9526934007808,8.79133092424267,0,0,0,,
3,1,1,0.230285967662957,98.9611197511664,49.899300155521,49.1831984852721,8.87199478059354,0,4,0,0.002,-0.408
4,1,1,0.225614235001648,97.2246320681642,48.8148721920991,49.8215959457129,8.80439860694746,0,4,0,0.016,-0.298
5,1,1,0.227929613376942,94.7419700214133,50.3700927908637,54.5955967293193,8.88846566902407,0,4,0,0.01,0.107
6,1,1,0.229719301120628,94.421107266436,52.0851211072664,57.4750707613214,8.79068912497628,0,4,0,0.02,0.114
7,1,1,0.234465069336922,94.828164556962,52.5306962025316,63.3721563233795,8.76388346482991,0,4,0,0.01,0.112
8,1,1,0.236771434988774,94.732889158086,53.8443367655966,66.4770153990565,8.89727205523989,0,4,0,0.015,-0.085
9,1,1,0.240996638449269,94.9631260319208,52.5668684645019,70.8690528778538,9.39190021302193,0,4,0,0.013,-0.109
10,1,1,0.239235119138603,95.8690601900739,49.7225448785639,74.8382659343569,9.40930303465034,0,4,0,,
11,3,3,0.363284673610036,81.0074404761905,47.4885912698413,35.4767013315245,9.21381251005121,0,10,9,-0.001,-0.412
11,4,1,0.163133812734864,112.547480620155,55.0503875968992,37.6651523882069,8.70664316758515,1,6,5,0.009,-0.195
12,3,3,0.373294328507538,80.1028684470821,44.9213649851632,35.199956158014,9.22246285156794,0,10,9,0.015,-0.326
12,4,1,0.15840694592332,112.586936522539,52.7088316467341,40.253781900624,8.61972503751212,1,6,5,0.006,0.209
13,3,3,0.279233688886604,79.327406764961,42.9470945359931,39.6848703110102,10.7538418718767,0,10,9,-0.002,0.378
13,4,1,0.0231502013547469,113.94477739726,52.2632705479452,42.0306330631163,8.97132605450577,1,6,5,0.005,-0.272
14,3,3,0.173306052884167,81.221465076661,43.4156729131175,38.9779069158217,11.9801977317139,0,10,9,0.01,0.357
14,4,1,-0.0348536599539596,112.20534150613,52.7797723292469,43.637116790224,8.78165668844531,1,6,5,0.023,-0.314
15,3,3,0.0937038864457505,83.8759065269944,42.168815471394,41.8738307225186,13.0254664637013,0,10,9,0.01,0.184
15,4,1,-0.0608694055679769,110.732722731057,52.2239800166528,50.6370222704268,8.41018461540806,1,6,5,0.012,-0.125
16,3,3,0.0769478051125216,84.9062253743105,42.1631205673759,44.745229718086,12.344420445911,0,10,9,0.027,0.2
16,4,1,-0.0591786076931232,109.938974776241,52.4369406021155,54.3766187612569,8.19456943832495,1,6,5,,
17,3,3,0.0852796970316972,85.952485380117,42.3059210526316,52.7766322022833,11.0247284800026,0,10,9,0.015,0.149
17,5,1,-0.0137789827133006,91.3134715025907,53.7219343696028,32.3571343863973,5.94451054524074,4,0,7,0.006,-0.307
17,6,1,-0.02378759940495,119.130307467057,52.4597364568082,27.8300854039729,7.62970777326027,4,16,15,0.008,-0.157
18,3,3,0.0914546516195134,86.2885857860732,43.3090452261307,57.1920298140098,10.3530605326175,0,10,9,0.021,0.631
18,5,1,0.0163813647320457,88.9433497536946,54.6822660098522,34.0302018491062,5.97501503449722,4,0,7,,
18,6,1,-0.0427320274645158,117.737991266376,53.6433770014556,30.1783820533816,7.35411735378154,4,16,15,0.019,-0.122
19,3,3,0.107227872428056,88.849931787176,45.2384038199181,63.6239672499365,9.46793406167086,0,10,9,0.005,0.541
19,6,1,-0.0512792633384597,115.830132939439,56.2688330871492,35.891251922722,6.59495710661618,4,16,15,0.005,0.132
19,7,1,0.112497499017965,83.4390070921986,56.0035460992908,35.9929916398611,6.95379242380093,5,0,8,0.001,-0.0
20,3,3,0.113021843484321,90.2430921052632,48.4101973684211,65.0698571792924,9.66473671188288,0,10,9,0.009,0.253
20,6,1,-0.0304775835536237,114.88679245283,59.6182873730044,37.359302309361,6.39338662307393,4,16,15,0.021,-0.227
20,7,1,0.16351238941189,81.5150068212824,58.7673942701228,36.2536601393652,7.41271603014022,5,0,8,,
21,3,3,0.120611978135666,91.7874233128834,48.1966257668712,67.8250329658988,10.9865936571031,0,10,9,,
21,6,1,0.0110562064419032,113.707446808511,59.4268617021277,43.6739503160023,5.85024836811299,4,16,15,0.006,0.238
21,8,1,0.226650210198462,76.7818509615385,57.7235576923077,37.4641636813248,8.67753615098655,7,13,11,0.003,0.02
22,6,1,0.0286556213003349,113.988372093023,61.4315245478036,45.371494358858,5.733349380008,4,16,15,0.004,0.423
22,8,1,0.239088673691262,75.6127733026467,59.409666283084,38.497772024758,9.23089650461842,7,13,11,0.011,-0.343
22,9,3,0.306673649346171,72.6308068459658,48.3123471882641,42.0222250306051,6.98017567200572,3,14,12,0.004,-0.118
22,10,3,0.0511118435868641,111.479286536249,51.5978135788262,51.9152168477775,5.8701503183169,3,0,19,-0.009,0.836
23,6,1,0.082444812122366,115.113074204947,63.7797408716137,46.5643480039638,6.24683798852264,4,16,15,0.004,0.216
23,8,1,0.28598603975243,72.6333333333333,60.3646464646465,41.7010245385401,10.6765183982554,7,13,11,0.001,-0.155
23,9,3,0.337907786158539,71.1110509209101,49.5010834236186,43.2310349297851,8.06788919237715,3,14,12,-0.002,0.014
23,10,3,0.111012722822314,114.923814328961,54.1004036326942,49.2473682033678,7.4791968993291,3,0,19,0.001,0.448
24,6,1,0.113653345830013,115.615384615385,65.0958751393534,47.8753966067545,6.57993548227269,4,16,15,,
24,8,1,0.297154627764304,71.0274831243973,61.0631629701061,42.0384866364039,12.2528936361209,7,13,11,,
24,9,3,0.34268858558882,70.442767950052,50.5697190426639,42.5443665246049,9.03980190327273,3,14,12,,
24,10,3,0.148513178654754,116.659362549801,55.667828685259,49.5479759543613,7.59925648779179,3,0,19,0.001,0.446
25,10,3,0.197605101682374,119.259211653813,55.3830334190231,49.744900355702,10.4446888961623,3,0,19,0.004,-0.276
25,11,1,0.614627447986188,56.3404802744425,54.9271012006861,31.0848922716004,6.13482186010546,8,0,17,,
25,12,3,0.597373782090579,58.331960461285,44.5518945634267,33.926984044263,6.07312430131733,9,0,18,,
25,13,1,0.0036923884856743,81.1954887218045,63.4210526315789,30.1873861988387,6.06107723652182,8,0,0,-0.003,-0.644
25,14,3,-0.0059384927326977,81.0046511627907,53.506976744186,23.4913672499448,5.62113369125272,9,25,24,0.001,-0.496
25,15,1,-0.0960660142111434,104.626696832579,62.8337104072398,22.0836225927317,6.10569337685131,6,0,0,0.007,-0.51
25,16,1,0.269760485464719,127.592278719397,66.2683615819209,30.0433721942477,5.59432249409145,6,23,22,0.003,-0.215
26,10,3,0.220308076030289,119.128410914928,52.3234349919743,51.0181019405918,11.8448956432614,3,0,19,,
26,13,1,-0.0408208024339109,79.6543103448276,60.1405172413793,29.4237641038622,6.65448891239816,8,0,0,0.005,0.186
26,14,3,-0.0511160505933677,80.1522222222222,50.2488888888889,23.8814686132637,5.82345885010872,9,25,24,0.008,-0.165
26,15,1,-0.139935925450284,103.588815789474,59.5668859649123,24.228064334329,6.00296199075091,6,0,0,0.011,-0.252
26,16,1,0.328885083776069,127.82915921288,63.4266547406082,31.0725693643192,5.68544871089653,6,23,22,0.012,0.058
26,17,1,0.663110365658701,54.363711001642,50.8390804597701,32.6040943845138,6.12507205338426,11,0,0,0.016,-0.39
26,18,3,0.645254156802015,56.2592592592593,40.1512345679012,35.725551359492,6.25183757419287,12,0,0,0.019,-0.582
27,13,1,-0.206265766913887,81.8085443037975,58.7871835443038,30.8685121752828,7.94163854534955,8,0,0,0.006,0.527
27,14,3,-0.0827389333463607,79.3965863453815,49.9036144578313,26.3813387328738,5.87852908727812,9,25,24,0.006,0.463
27,15,1,-0.423580594615343,100.977638640429,61.505366726297,27.4867098827196,6.69987139461077,6,0,0,0.017,0.032
27,16,1,0.368051413972918,127.991830065359,63.7524509803922,34.8048987364704,5.85737386835231,6,23,22,0.008,0.181
27,17,1,0.700089806517759,52.8162518301611,49.6361639824305,37.4314761585458,6.09838079500645,11,0,0,0.011,0.362
27,18,3,0.681661969324693,54.1203059805285,38.134909596662,41.3819087292518,6.26104486891439,12,0,0,0.008,0.345
27,19,3,0.264393773854766,106.045335085414,47.6176084099869,36.7216482408504,6.82354151225627,10,0,21,0.017,-0.293
27,20,4,0.559660231468284,137.121502209131,57.6369661266569,32.0915383442077,7.8476050661474,0,27,0,0.003,0.112
28,13,1,-0.256548426139319,83.7856,60.5528,32.6001197800974,7.23219628011941,8,0,0,0.037,-0.013
28,14,3,-0.0963477518066171,80.8238289205703,51.9725050916497,28.1344466273479,5.48953889928105,9,25,24,0.014,0.237
28,15,1,-0.478459449410217,99.1468120805369,64.7105704697987,32.6350312920573,6.03042543547435,6,0,0,-0.0,-0.408
28,16,1,0.355895594678268,127.977272727273,65.7893939393939,37.1171678018681,6.01870141253302,6,23,22,0.0,0.014
28,17,1,0.670503704586822,53.4562243502052,51.5916552667579,40.5871284834688,6.13093457585475,11,0,0,0.013,-0.527
28,18,3,0.650106487436237,54.755751014885,40.2063599458728,43.8196854427335,6.14438729909756,12,0,0,0.029,-0.279
28,19,3,0.367652090677284,104.263723150358,47.9994033412888,41.7392959505342,6.57659334602982,10,0,21,,
28,20,4,0.528901193357293,136.970085470085,59.4223646723647,33.1097871384157,7.92598569483916,0,27,0,0.011,-0.479
29,13,1,-0.310572215726344,85.9130105900151,57.3736762481089,43.678257457639,5.75819754409095,8,0,0,0.024,0.41
29,14,3,-0.157623968706978,83.4870410367171,49.9233261339093,32.2838878217025,4.89837113111657,9,25,24,0.009,0.527
29,15,1,-0.451224201794511,98.0074515648286,62.7175856929955,32.5710937498933,7.10228199420665,6,0,0,0.004,0.299
29,16,1,0.410121174044145,129.009198423127,63.9053876478318,37.203352781507,7.44146428411444,6,23,22,-0.002,0.407
29,17,1,0.646646090696403,52.8177278401998,48.4263420724095,44.4871615647372,6.28105111217987,11,0,0,0.007,0.243
29,18,3,0.63329425881937,54.8042452830189,37.7346698113208,52.3875177717556,5.96208719575295,12,0,0,0.016,0.356
29,20,4,0.504245653964919,135.706380208333,56.2623697916667,36.4350360959873,8.11090667229623,0,27,0,0.002,0.302
29,21,3,0.247000978390963,99.6362637362637,42.8978021978022,36.2050412086963,11.5703093909459,19,29,28,-0.002,0.128
30,13,1,-0.334704293441835,86.0006993006993,60.8657342657343,50.7821374705292,5.40399196924441,8,0,0,0.051,0.003
30,14,3,-0.244684799151937,84.5886752136752,53.1698717948718,34.8859284202879,4.54117364707628,9,25,24,0.037,0.118
30,15,1,-0.436231150667977,97.6551226551227,65.976911976912,33.7081947350855,7.1435247924738,6,0,0,0.012,-0.212
30,16,1,0.425751862070429,129.537820512821,67.3608974358974,36.6474012103983,8.1607872915432,6,23,22,,
