CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity,AverageLength
1,0.0230706768614098,21,30,0.0117574546771569,30.7333333333333
2,0.0216854556488486,22,34,0.117910939666725,30.2058823529412
3,0.0141860033421699,22,18,0.298975413858706,25.1111111111111
4,0.00975803283388643,40,6,0.00327078830418436,41.5
5,0.0221095104609238,40,25,-0.0405432256372925,51.12
6,0.0135725058432595,22,60,0.022186598797496,30.45
7,0.0147102878568916,20,79,0.0360919433071568,36.8481012658228
8,0.0270853901824878,18,34,0.00304067068353498,28.7941176470588
9,0.0151971813955845,38,6,-0.116065900196639,39.1666666666667
10,0.0250940264681836,19,23,-0.0232335593202392,24.8695652173913
11,0.0229937307982931,22,27,0.0489939857003478,29.2592592592593
12,0.0142342143037052,22,43,-0.14575158473896,28.1860465116279
13,0.0282642585695985,17,33,0.0624190436658777,27.1515151515152
14,0.0171888855870269,18,38,-0.0011949721941228,25.0526315789474
15,0.0195580529703888,23,28,0.0231450117015773,30.1428571428571
16,0.0136960649140508,26,53,-0.196666217772369,44.2641509433962
17,0.00150281658467913,20,94,0.0132207532309114,20.031914893617
18,0.018561564962574,33,10,-0.218986246572369,35.8
19,0.0185509274474529,33,14,0.152265094302717,37.2142857142857
20,0.0230612992809426,25,18,0.10528960179024,30.9444444444444
21,0.000487092083515998,18,112,0.00544715693236377,18.625
22,0.00306044757927426,21,95,0.0236020570854786,21.5263157894737
23,0.0244964408552719,24,14,-0.0347975839574268,27.5714285714286
24,0.0222337634913522,23,27,-0.141269060796352,29.7037037037037
25,0.0239012644018829,25,10,-0.0536609831974677,27.4
26,0.0326943084337242,15,31,0.265208697244433,26.8709677419355
27,0.0235215230532131,18,39,-0.0245729037190448,27.7948717948718
28,0.0193318790985312,28,14,0.099287196356651,31.4285714285714
29,0.0157981160667958,18,59,-0.330455723284204,30.3050847457627
30,0.025990161898767,18,18,-0.32823376792935,20.4444444444444
31,0.0213965876583956,17,32,0.0628389829841206,23.6875
32,0.0177782891011875,46,15,0.0951352678242428,51.6
33,0.0149350780339198,28,14,-0.221666297724469,31.2142857142857
34,0.0246567408942483,16,35,-0.132792762441101,24.4571428571429
35,0.0181277667256062,23,46,0.133032628109224,33.5434782608696
36,0.023286921955679,16,37,-0.0826930847542314,24.027027027027
37,0.0120091025791343,18,61,-0.21891343125016,23.2459016393443
38,0.0205097083757233,20,36,0.143564043184125,27.9166666666667
39,0.0184755424294374,18,40,0.17115178078973,25.25
40,0.0190528046133161,34,4,0.1227568919779,35.5
41,0.0303123109082175,32,3,0.133588773965035,33
42,-0.000383419949718884,24,112,0.00207178262423604,25.4285714285714
43,0.026807703959798,18,36,-0.114032896684549,29.3611111111111
44,0.0237723661545331,20,28,-0.174634104827148,27.1428571428571
45,0.0176868345258921,21,36,0.0490607539634564,27.6111111111111
46,0.0160727183974306,28,20,0.0148502750329271,32.3
47,0.0211464625372955,19,64,-0.034551725921915,42.359375
48,0.0199940632083767,19,43,-0.0798693994962684,28.2558139534884
49,0.0203300307452646,20,48,-0.0661875080197802,31.7708333333333
50,0.0223595864696757,18,32,0.14922632211133,25.59375
51,-0.000667639388772267,28,112,-0.0838437246013817,27.75
52,0.0222974884456915,22,30,-0.0578293437561039,30.3
53,0.0240354089855584,19,33,-0.0524305749553642,27.6969696969697
54,0.0197871850571748,22,23,-0.116996974844346,26.9130434782609
55,0.0223595864696757,19,32,0.0212194500810738,26.84375
56,0.0235802485540505,23,20,0.0708349807144922,28.75
57,0.0226611429569702,32,13,-0.121842161679448,36.4615384615385
58,-0.000759276719265542,32,86,-0.0601721963357061,30.7558139534884
59,-0.00112759588246852,34,112,-0.127393573366425,33.2767857142857
60,0.0211870864738391,28,19,-0.0231561381825215,33.5789473684211
61,0.022314355131421,32,11,-0.0648690714550157,34.9090909090909
62,-0.00466051848400189,24,88,0.0214584071081095,23.8409090909091
63,0.0214497802759179,28,21,0.0850791752968256,34.9523809523809
64,0.0136214808211745,18,83,0.0577156877673124,19.0722891566265
65,0.0174132665790758,26,35,-0.0821519081829332,34.8
66,0.0203000540900397,16,60,-0.116023907708572,17.1
67,0.0247530963155282,20,30,-0.297222458673195,28.9666666666667
68,0.0448044012278318,20,21,0.0629717618601587,38.8571428571429
69,0.00405312436294014,14,89,0.213399701204036,14.1573033707865
70,0.0199822116775786,26,25,0.193187507044695,31.92
71,0.0221691297408581,21,20,-0.0167571587010874,25.9
72,NaN,11,1,0,11
73,0.0134427795727892,30,39,-0.0228651231579123,41.3589743589744
74,0.017016504340133,22,39,-0.0146248426114301,29.2820512820513
75,0.00497359083153189,19,112,0.0984625820824402,25.9196428571429
76,0.0231261110826411,17,38,0.00596735197659096,26.2894736842105
77,0.0193449752626945,21,33,0.0404908461681601,27
