CellNumber,AverageVelocity,AverageLength,AverageOrientation
425,-0.000256677801795983,22.9333333333333,-0.0880965839027447
426,-0.402033292336556,28.8571428571429,0.510971457806339
427,0.0662121990780124,27.4545454545455,0.640901695942348
428,-0.276011907491634,23.5555555555556,-0.00418520550826539
429,0.139848253888929,33.7857142857143,0.201427067917057
430,0.0169163639192052,25.7868852459016,-0.296078426814774
431,-0.0531439002582656,7.77777777777778,0.509536790646306
432,-0.050203584283743,26.8275862068966,1.1784996504993
433,0.0161778631329778,19,-0.0330625476385818
434,-0.144754636292021,12.375,-0.119834585476998
435,-0.102656693932715,25.375,-0.109756489856744
436,0.473402051518785,17,0.0955180636214725
437,0,4,-0
438,0.151613177837232,20.1428571428571,1.10963540985062
439,0.198340236519666,12,0.779229672320193
440,-0.42138431037306,26.5714285714286,-0.147761094093526
441,-0.0863515519450803,28.8214285714286,-0.29604359398368
442,-0.116117080690564,31.6129032258065,0.721012902586475
443,0,5,0.591476277577615
444,0.308178939295423,29.5384615384615,0.792468517091193
445,0.0862561388557879,11.6666666666667,-0.270667252607765
446,-0.196514304524797,28.2758620689655,-0.0819051589873112
447,0.0208542292968335,25.4583333333333,-0.248129421213715
448,-0.045565329267386,17.9803921568627,-0.239906982776936
449,-0.0311187066497029,30.4230769230769,0.13426857812748
450,0.168102485747101,32.7692307692308,0.366870016756032
451,0.299535679656894,21.25,-0.996014453378049
452,-0.0215103814498919,25.44,0.869395536631017
453,0.177043454116957,21.8358208955224,0.3281474252241
454,-0.310780107916041,21.8518518518519,0.721473790098258
455,0,32,-0.966033214857601
456,0,6,-0.243726317592938
457,0,8,1.54228531509659
458,-0.252609219124687,32.2,1.49933245521154
459,0.244216433906638,32.15,-1.20184562847325
460,0.0441992254889967,19,0.0613985446315879
461,0.0392314356428976,22.6756756756757,-0.00705585190357059
462,-0.295732082767297,24.5769230769231,0.0772958036390885
463,0.200978741368668,24.7083333333333,0.327895321299589
464,-0.0326465708161322,24.8666666666667,0.202322323181741
465,0.255905773623855,27.2,0.836232855760308
466,0.440702615371928,23.6666666666667,0.426022412100366
467,0.0496483339811462,14.375,0.460054423288285
468,-0.248495334405218,27.8947368421053,-0.743729709880466
469,0,7,-0.832240504079195
470,0.0103336101350019,27.6875,-0.557690616986851
471,0.367275614490341,31.5384615384615,1.50268073682554
472,0.236539388248477,19.1666666666667,1.05823997831045
473,-0.293810304846937,33.7916666666667,0.702176352978907
474,0.0840368255760784,31.8095238095238,0.485557450098621
475,0.048016889069168,6.08333333333333,-0.104814078063859
476,0,4,0.179050471194716
477,-0.140747421436648,5,-0.403581675544941
478,0.686637281188984,31.1111111111111,1.08329309109997
479,-0.0451895751308105,13,1.14532201730066
480,0.748899861012917,23.0555555555556,0.148405642637122
481,-0.00652979894127981,30.96875,0.910661393699372
482,-0.00663673828458084,22.375,0.778705359319877
483,0.385811923218834,6.6,-0.0312246240146683
484,0,5,-0.949391903278369
485,-0.373904973049801,15.3333333333333,0.885818905965304
486,-1.04404678527019,25.5555555555556,0.816862141439946
487,-0.502435388253843,10.5,0.71549161278328
488,0,4.5,-0.198089651958444
489,0.140810075204513,5,-1.47949596434785
490,0.0318807672349938,28.65,-0.64331212298397
491,0.546103170256064,22,-1.07647293980924
492,0.225690763387755,28.4736842105263,-0.0766707181824537
493,-0.0420386942253273,38.1282051282051,-1.24918217843876
494,0,10,0.715522558077499
495,-0.116270985251222,31.1428571428571,0.043609138115089
496,0.346057255561555,37.2,0.481406112547723
497,1.18240895892229,21.4444444444444,-0.400225197024245
498,0.577330400332496,13.6666666666667,-0.327627611552465
499,-0.155433636662887,41,0.50927082255995
500,0.184988393225967,23.2666666666667,0.511897486217338
501,0,6,-0.679851496786075
502,-0.126907785943833,6.375,0.0725498132855555
503,0.198031091224114,5.66666666666667,0.629229978513961
504,0.0353029749428262,26.8333333333333,0.713709284576159
505,0.13644452063409,29.4324324324324,-0.0828771116730556
506,0.341276876681352,29.047619047619,-0.347629422085586
507,0.0368535485195675,30.7142857142857,-0.349645765608388
508,0.793724426786396,9.8,0.417044938686417
509,-1.1580503079378,8.4,0.297842257453125
510,-0.053787320990845,10.5,-0.759092215577094
511,0.0244024122835387,34,-1.11177085634686
