Cell_lable,NumberOfDivision
1,2
2,0
3,5
4,3
5,4
6,3
7,3
8,2
9,4
10,1
11,1
12,3
13,2
14,0
15,1
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
