TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,1.06347670314001,74.6583769633508,125.925392670157,17.5117631987974,6.74432569525891,0,28,25
1,2,2,0.837381980509378,86.994094488189,124.138779527559,23.5169593568229,6.65537816205814,0,0,0
1,3,3,0.576581189045499,88.941018766756,138.821715817694,16.2742283794254,7.22706513762928,0,26,29
2,1,1,1.14567014584075,76.9260143198091,126.472553699284,19.6171567294257,6.54989275291401,0,28,25
2,2,2,0.792448743428938,89.7436399217221,125.016634050881,24.1312254216494,6.45246784884108,0,0,0
2,3,3,0.623123070121914,91.2506849315069,139.412328767123,16.0980921241608,7.1003159772859,0,26,29
3,1,1,1.37564465291383,78.268115942029,126.194616977226,22.6761215198386,6.43285005328032,0,28,25
3,2,2,0.756031238483742,91.9187725631769,123.079422382671,27.9126516519176,6.14204563871306,0,0,0
3,3,3,0.778225270006301,92.3713910761155,136.900262467192,17.2295103587773,6.95229136494438,0,26,29
4,1,1,1.396186273001,78.4063670411985,125.383895131086,24.0945922670079,6.75410259900117,0,28,25
4,2,2,0.7760557504897,92.3998397435897,121.683493589744,30.4092129626791,6.43234406209837,0,0,0
4,3,3,0.796063898640367,92.6817042606516,135.788220551378,18.4988187999526,6.8750707540639,0,26,29
5,1,1,1.41395202272532,80.9856661045531,125.543844856661,26.1727946928998,6.932902451936,0,28,25
5,2,2,0.813348471061196,95.5113122171946,121.645550527903,33.0296187921143,6.42993643330407,0,0,0
5,3,3,0.831362845796986,95.4965277777778,136.053240740741,20.6765729918167,7.07519155949763,0,26,29
6,1,1,1.41926273411627,82.0041254125413,125.199669966997,28.3140855736074,6.63980643305237,0,28,25
6,2,2,0.827197998062922,96.8803418803419,121.294871794872,36.7540219682807,6.25522794455687,0,0,0
6,3,3,0.844619914476907,96.731914893617,135.822340425532,22.7670376616096,7.12902336690071,0,26,29
7,1,1,1.39475637248483,84.1718506998445,125.356143079316,30.23055511487,6.66976985000662,0,28,25
7,2,2,0.846777681322279,98.9993270524899,121.226783310902,39.0709986886241,6.2366658438407,0,0,0
