ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
10,2,246,540,96,123,81,87,88.08536585365853,104.72357723577235,2.2793163452558236,276,0.9803820527052358,17.697935698969246,1,0.45555555555555555,0.4387280432053248,40.284385049176656,36.40054944640259,4.0,2.059711535751674,2.0,7.478095637104584,7.940320108656125,-17.803104493813336,83.94112549695427,0.8913043478260869,88.08536585365853,104.72357723577235,0,0.0,37.55031153479197,1,1.0,10.309278350515465,0.0,0,2,59.592049311143626,21.21380648472855,nan,63.30499092020088,1,10,0.9413483588720896,9.0,1,-9.204262326380615,19.113009721095253
11,1,550,2886,118,126,79,52,96.42363636363636,87.23818181818181,4.7091728272061815,776,0.9930986314463012,26.462837142006137,1,0.19057519057519057,0.21235151834367302,91.3165573437759,81.8413098624405,4.123105625617661,2.066246983061388,2.0,11.487902708390147,10.709804321270248,-27.112280659020364,180.40916292848974,0.7087628865979382,96.42363636363636,87.23818181818181,0,0.0,0.0,0,0.0,0.0,0.0,0,1,40.220334284686814,18.187910462170912,nan,76.62334916136619,1,11,0.5249096355731482,10.0,1,-8.554702986544143,16.05045618641286
12,1,560,3157,119,127,78,50,96.23035714285714,86.92857142857143,4.994742088842241,800,0.9937284061431325,26.702324712498182,1,0.17738359201773837,0.20021053784416637,95.05519907202749,84.970583144992,4.0,2.0357529781329085,2.0,11.487902708390147,10.62913289558078,-27.28116313397163,187.48023074035524,0.7,96.23035714285714,86.92857142857143,0,0.0,0.0,0,0.0,0.0,0.0,0,1,40.0262156105796,0.3649869183131299,nan,76.98833607967933,1,12,0.519899736099691,11.0,1,-0.19327922077921755,-0.3096103896103841
13,1,325,1280,119,90,87,50,104.30153846153846,71.20923076923077,2.906616285172388,423,0.9848560545906905,20.342144725641095,1,0.25390625,0.34404266056766114,53.968378429984014,48.41487374764082,3.605551275463989,2.0438293586202585,2.0,9.765928652484353,9.356714865271314,-36.917770523247086,108.95331880577405,0.7683215130023641,104.30153846153846,71.20923076923077,0,0.0,43.60412567127355,2,1.0,4.285714285714286,0.0,0,1,22.361301921652544,17.670360455956484,nan,94.65869653563581,1,13,0.23623082442545854,12.0,1,8.071181318681312,-15.71934065934066
13,2,288,820,96,132,76,91,84.94444444444444,110.28125,2.690044846245538,326,0.9868211995460048,19.149229459268767,1,0.35121951219512193,0.3717410144279518,48.412960397859294,43.46262762420146,4.0,2.024411028649323,2.0,7.572656914410082,7.833917142736347,-21.417903186921954,98.66904755831213,0.8834355828220859,84.94444444444444,110.28125,0,0.0,43.60412567127355,1,1.0,5.084745762711864,0.0,0,2,65.96280290887617,25.936835232862396,nan,102.92517131254172,1,13,0.6408811573271428,12.0,1,-11.285912698412702,23.35267857142857
14,1,323,1353,118,94,85,53,103.20743034055728,74.13312693498452,3.1432983567881903,428,0.9853036299091197,20.279456919490165,1,0.23872875092387288,0.3181371560992371,55.06884928837363,50.60632371551998,3.605551275463989,1.9863188837096322,2.0,9.840722319146007,9.40642311267568,-37.73650846646755,112.95331880577405,0.7546728971962616,103.20743034055728,74.13312693498452,0,0.0,42.453658564096315,2,1.0,2.7777777777777777,0.0,0,1,25.473751350518423,3.121897078461495,nan,97.78059361409731,1,14,0.260519499922997,13.0,1,-1.0941081209811756,2.923896165753746
14,2,286,943,98,134,75,93,84.74825174825175,112.36363636363636,2.913367455175998,348,0.9873195973199864,19.08262324195121,1,0.30328738069989397,0.3432454077234104,49.72554562774158,44.721359549995796,3.605551275463989,1.958090436955241,2.0,7.974411631958336,7.8936876488653125,-23.69144418519435,102.32590180780451,0.8218390804597702,84.74825174825175,112.36363636363636,0,0.0,42.453658564096315,1,1.0,2.4193548387096775,0.0,0,2,67.92457812650835,2.091608123310392,nan,105.01677943585211,1,14,0.6467973831553179,13.0,2,-0.1961926961926963,2.0823863636363598
15,1,360,1665,118,102,81,57,100.83055555555555,79.80555555555556,3.445754275829453,477,0.9880140677269529,21.409489393833255,1,0.21621621621621623,0.2902122205911745,61.56160186899003,56.85068161420758,3.605551275463989,1.9898645693714343,2.0,10.061444889643173,9.502886631771856,-40.03376729222441,124.8528137423857,0.7547169811320755,100.83055555555555,79.80555555555556,0,0.0,37.96326555112578,2,1.0,2.5,0.0,0,1,31.621142729893517,6.1502829365038565,nan,103.93087655060117,1,15,0.30425166975762036,14.0,1,-2.376874785001732,5.67242862057104
15,2,322,1144,101,138,75,94,85.65217391304348,114.6024844720497,3.0667686686215085,416,0.9871816988828671,20.248040236149336,1,0.28146853146853146,0.3260761107388948,54.47832033919119,49.73932046178355,4.123105625617661,2.0063460214070417,2.0,9.482569849970286,8.694762692092757,-26.592300891663374,111.39696961966999,0.7740384615384616,85.65217391304348,114.6024844720497,0,0.0,37.96326555112578,1,1.0,2.9411764705882355,0.0,0,2,69.58295015451608,2.414439092739296,nan,107.43121852859142,1,15,0.6476976721249559,14.0,2,0.9039221647917373,2.238848108413336
16,1,380,1872,118,105,79,57,99.98157894736842,81.02105263157895,3.6446294593128767,517,0.9888817695533103,21.996159369293583,1,0.202991452991453,0.2743763148390208,65.17596798295291,58.60034129593445,3.605551275463989,1.9844147387090467,2.0,10.553963170954377,9.691919742157463,-40.176415157152285,131.92388155425118,0.7350096711798839,99.98157894736842,81.02105263157895,0,0.0,36.74768370217742,2,1.0,2.9585798816568047,0.0,0,1,33.07950146481277,1.4826309126246995,nan,105.41350746322587,1,16,0.31380704675207544,15.0,1,-0.8489766081871295,1.2154970760233965
16,2,333,1260,102,139,74,94,85.69969969969969,114.87987987987988,3.1633556163292966,443,0.9874595083095118,20.590987552733093,1,0.2642857142857143,0.31612000713355864,56.64524903948335,51.10772935672255,4.0,1.9984674380437022,2.0,9.950114297625381,8.942725857776889,-27.765511734012126,115.05382386916237,0.7516930022573364,85.69969969969969,114.87987987987988,0,0.0,36.74768370217742,1,1.0,2.112676056338028,0.0,0,2,69.81746488384192,0.2814372268953872,nan,107.71265575548681,1,16,0.6481825593673144,15.0,2,0.04752578665620888,0.2773954078301841
17,1,417,2214,117,116,76,62,96.9400479616307,88.68345323741008,3.979638119803116,573,0.9923855051566837,23.04215463350949,1,0.18834688346883469,0.2512791288795557,72.8231281015631,65.21502894272147,3.605551275463989,1.9839408520240005,2.0,9.971864341669304,8.969672062765312,-39.56512640449523,144.40916292848976,0.7277486910994765,96.9400479616307,88.68345323741008,0,0.0,32.340295310526,2,1.0,2.6881720430107525,0.0,0,1,41.31361053301204,8.243985309390347,nan,113.65749277261622,1,17,0.36349218626231944,16.0,1,-3.0415309857377224,7.662400605831124
17,2,348,1600,105,145,73,95,86.02586206896552,119.1264367816092,3.6656255320051043,480,0.9907492227156615,21.049640414216977,1,0.2175,0.27280473449043174,64.22412283106242,56.938563381947034,3.605551275463989,1.91186632020779,2.0,9.117994594269796,8.715565507774473,-29.79778125796791,126.61017305526642,0.725,86.02586206896552,119.1264367816092,0,0.0,32.340295310526,1,1.0,3.125,0.0,0,2,73.59953410581694,4.259064147292222,nan,111.97171990277903,1,17,0.6573046673724467,16.0,2,0.3261623692658304,4.2465569017293205
18,1,417,2310,117,118,75,63,95.35971223021583,90.17745803357315,4.104203611108733,569,0.9933176447995222,23.04215463350949,1,0.18051948051948052,0.24365262904923332,74.77667016681336,67.20119046564577,3.605551275463989,1.9565731927928494,2.0,9.543074466348372,8.630166130175171,-39.54654141871762,146.65180361560903,0.7328646748681898,95.35971223021583,90.17745803357315,0,0.0,29.017839854042617,2,1.0,2.6315789473684212,0.0,0,1,43.33151450092485,2.174743974573743,nan,115.83223674718997,1,18,0.3740885587446454,17.0,1,-1.5803357314148627,1.4940047961630682
18,2,343,1683,106,145,73,94,86.54810495626822,117.82507288629738,3.922343670694884,497,0.9913748240824583,20.897874625046462,1,0.20380273321449793,0.2549496127713968,66.24925182243092,58.83026432033091,3.605551275463989,1.8505362933739045,2.0,9.201211275184459,8.682433485252336,-30.884294627437292,130.02438661763952,0.6901408450704225,86.54810495626822,117.82507288629738,0,0.0,29.017839854042617,1,1.0,1.829268292682927,0.0,0,2,72.19731712786741,1.4022430678592845,nan,113.37396297063832,1,18,0.6368068579076231,17.0,2,0.5222428873026956,-1.3013638953118232
19,1,467,2816,116,130,72,66,92.8458244111349,96.9271948608137,4.646890979982362,686,0.9943862182321318,24.384480051691096,1,0.16583806818181818,0.21519764597614804,84.94411978237879,75.71657678474378,3.605551275463989,1.94468018995618,2.0,10.1370730441475,8.988054879245068,-37.74284623640696,165.1370849898476,0.6807580174927114,92.8458244111349,96.9271948608137,0,33.838494341216276,10.533977042217106,2,1.0,1.8867924528301887,41.23688824376356,3,1,50.51225233363872,7.202678613122404,nan,123.03491536031237,1,19,0.410552176881755,18.0,1,-2.513887819080935,6.749736827240554
19,2,206,806,109,124,83,93,95.30582524271844,107.16990291262135,2.675683028203709,255,0.9856793544442329,16.195287778099022,1,0.2555831265508685,0.3737363467418408,41.23003861084,36.235341863986875,3.605551275463989,1.7876609241344839,1.4142135623730951,6.95819217585749,6.952637709591691,-40.63241424206544,83.2253967444162,0.807843137254902,95.30582524271844,107.16990291262135,0,135.9264800337843,10.533977042217106,1,2.0,13.88888888888889,33.01257952638885,3,2,59.16238487863722,13.792400508382466,nan,127.16636347902079,1,19,0.4652361148032475,18.0,2,8.757720286450223,-10.655169973676024
19,3,180,464,87,150,71,121,78.51666666666667,135.59444444444443,2.214167802821985,208,0.9775530740145056,15.138795132120961,1,0.3879310344827586,0.45163695304641643,33.556601032246895,30.083217912982647,3.605551275463989,1.8511870096489709,2.0,6.703607697679181,7.070017287571289,-24.754869999972634,70.76955262170048,0.8653846153846154,78.51666666666667,135.59444444444443,0,10.235025624999457,33.01257952638885,2,1.0,12.941176470588236,41.23688824376356,1,3,91.68708861852225,19.500117091216747,nan,132.87408006185507,1,19,0.6900299033177908,18.0,2,-8.031438289601553,17.769371558147057
20,1,168,450,115,93,97,68,106.45238095238095,80.0297619047619,2.0020295819171805,191,0.9694103366580711,14.625465582862905,1,0.37333333333333335,0.49949311889906317,30.04961546350129,27.294688127912362,3.605551275463989,1.892155992414902,2.0,6.995986008041976,7.37554936323635,-30.670544166813958,65.01219330881976,0.8795811518324608,106.45238095238095,80.0297619047619,0,23.11549740491966,22.12762764836465,2,1.0,15.0,38.74033196100352,3,1,29.968297725977152,21.694737182422635,nan,144.729652542735,1,20,0.2070639789391346,19.0,1,13.60655654124605,-16.8974329560518
20,2,125,306,110,111,93,93,100.624,101.376,1.5660589173571053,130,0.9551590925822495,12.6156626101008,1,0.4084967320261438,0.6385455801928632,23.379378697211887,21.400934559032695,3.605551275463989,1.8660244410209508,1.4142135623730951,5.656854249492381,6.922472082454013,-43.513956924970614,49.59797974644666,0.9615384615384616,100.624,101.376,0,131.5986301185047,20.337822874248186,3,2.0,32.30769230769231,22.12762764836465,1,2,52.094053184268354,7.864622922293787,nan,135.03098640131458,1,20,0.3857933247221039,19.0,2,5.318174757281554,-5.793902912621348
20,3,321,1440,101,135,69,90,82.39563862928348,110.39563862928348,3.370994029338666,451,0.987253537665748,20.216574731145414,1,0.22291666666666668,0.296648404386579,58.40246713186282,51.61395160225576,3.605551275463989,1.920518856683108,2.0,9.950980096954046,9.295070038771978,-34.9824642983381,116.61017305526643,0.7117516629711752,82.39563862928348,110.39563862928348,0,119.95725321933793,19.200445988101713,4,2.0,14.093959731543624,20.337822874248186,2,3,67.21986228442614,17.047151093940652,nan,140.082066454253,1,20,0.47986058448372704,19.0,1,-10.450185781851417,13.468443768469783
20,4,278,1170,96,152,70,107,81.17985611510791,129.55755395683454,3.4562124893307913,352,0.9920899475021092,18.81384047546846,1,0.2376068376068376,0.2893340623838857,55.21489504706862,48.75448697299562,3.605551275463989,1.817497116499819,2.0,6.986196492489334,6.931071929258117,-26.254805380206275,109.88225099390856,0.7897727272727273,81.17985611510791,129.55755395683454,0,30.973693197396404,19.200445988101713,3,1.0,11.029411764705882,34.23849755521352,2,4,85.09026411659018,6.598228913707345,nan,139.4723089755624,1,20,0.6100871545153758,19.0,3,2.663189448441244,-6.036890487609895
21,1,532,3800,116,145,66,69,88.47932330827068,104.91353383458646,5.635906727754255,835,0.995159101785431,26.026206750102993,1,0.14,0.17743373840369975,100.48308682062381,88.50988645343524,3.605551275463989,1.8968499869863156,2.0,11.48902729602478,9.87517295175153,-35.32840037951261,194.10764773832474,0.637125748502994,88.47932330827068,104.91353383458646,0,0.0,15.115261160667075,2,0.0,2.42914979757085,0.0,0,1,59.59461971431293,8.18930352675877,nan,148.2713699810118,1,21,0.40192937936666295,20.0,3,6.083684678987197,-5.4821047946970225
21,2,442,2860,113,155,69,90,88.9841628959276,120.02036199095022,5.029369149922598,663,0.99358126451157,23.722813466638858,1,0.15454545454545454,0.19883209408388527,86.49909030506888,76.00657866263946,3.605551275463989,1.8507341970697542,2.0,10.69817165791947,9.784829249866261,-32.657568148687325,167.1370849898476,0.6666666666666666,88.9841628959276,120.02036199095022,0,0.0,15.115261160667075,1,0.0,2.803738317757009,0.0,0,2,73.37331857553221,12.323361348401521,nan,151.79567032396395,1,21,0.48336898159834263,20.0,4,7.804306780819687,-9.537191965884318
22,1,148,391,115,93,98,70,106.43243243243244,80.62162162162163,1.9475433965645985,166,0.9700481142801415,13.727325035155395,1,0.37851662404092073,0.5134673772938598,28.104112799541664,25.80697580112788,3.605551275463989,1.8194654009765312,1.4142135623730951,6.516946235415336,6.826850326971377,-33.07201987551079,60.18376618407356,0.891566265060241,106.43243243243244,80.62162162162163,0,12.40270579340858,42.996786801943564,2,1.0,14.666666666666666,45.95535517360827,3,1,30.547033420328752,30.206143848337376,nan,178.47751382934916,1,22,0.17115340058768536,21.0,1,17.953109124161756,-24.29191221296483
22,2,447,3128,114,156,68,88,88.89485458612975,119.87919463087249,5.439204064933473,666,0.9944319525607448,23.85661494212072,1,0.14290281329923274,0.1838504288609056,90.60817504633322,79.61155694998057,3.605551275463989,1.8004851539667854,1.4142135623730951,10.527872837814137,9.548352823429772,-33.422897301370334,174.79393923933998,0.6711711711711712,88.89485458612975,119.87919463087249,0,100.81790595666313,10.048941155606665,3,1.0,3.5714285714285716,42.996786801943564,1,2,73.27088776974158,0.1670454960490201,nan,151.96271582001296,1,22,0.4821635844974288,21.0,2,-0.08930830979784332,-0.14116736007773056
22,3,405,2301,102,149,63,90,79.11358024691359,117.57530864197531,4.479813708428386,594,0.9915372194412433,22.708192698181442,1,0.1760104302477184,0.22322356800654133,75.84714959214391,67.23094525588644,3.605551275463989,1.8797620035852425,2.0,10.783212865252722,9.846684384434589,-32.027705160778524,150.99494936611666,0.6818181818181818,79.11358024691359,117.57530864197531,0,66.77938824992835,10.048941155606665,2,2.0,10.0,45.95535517360827,1,3,75.10218918208068,15.7492121823406,nan,164.0205821633524,1,22,0.4578827132029347,21.0,1,-9.365743061357094,12.661774807388852
23,1,431,2806,117,128,71,67,93.49187935034803,96.90023201856148,4.773668048988476,610,0.9954915960693694,23.42576026046658,1,0.15359942979330007,0.20948251737191834,83.54664294316106,72.80109889280519,3.605551275463989,1.866093150823087,2.0,8.433383141984727,7.924381314727565,-38.581217064587754,160.79393923934,0.7065573770491803,93.49187935034803,96.90023201856148,0,57.8483816985851,9.285086210135978,2,1.0,7.177033492822966,47.33302949269644,4,1,50.2224060106708,25.1832142208229,nan,189.2037963841753,1,23,0.2654407943733592,22.0,3,14.378299103434443,-20.67507662341383
23,2,297,1505,116,126,81,83,98.93265993265993,104.42424242424242,3.5855812126244198,389,0.9923464247780511,19.44613444328572,1,0.1973421926910299,0.2788948125004434,59.59767797906693,52.630789467763066,3.1622776601683795,1.8079960824458468,1.4142135623730951,7.556890827898176,7.3594260233343105,-40.96975468768349,115.68124086713189,0.7634961439588689,98.93265993265993,104.42424242424242,0,111.64602029511735,9.285086210135978,1,1.0,10.526315789473685,43.11458932527021,4,2,55.47850701868438,18.428594191745866,nan,170.39131001175883,1,23,0.3255946973754458,22.0,2,10.037805346530178,-15.454952206630068
23,3,189,480,75,156,59,126,66.4973544973545,140.26984126984127,2.229604035102815,214,0.9788744838569969,15.512648837479231,1,0.39375,0.4485101319588733,34.87119553005627,31.016124838541646,3.605551275463989,1.8724435578328613,2.0,6.69398325100279,7.129837400045156,-23.410814652166273,72.76955262170046,0.883177570093458,66.4973544973545,140.26984126984127,0,51.090557643532186,9.295775113666567,4,2.0,22.727272727272727,48.342072724296294,2,3,101.06096146429023,25.96557265613663,nan,189.98615481948903,1,23,0.5319385592087538,22.0,3,-12.616225749559092,22.694532627865954
23,4,194,612,85,158,67,124,75.77835051546391,140.79381443298968,2.747427445009935,226,0.9871099498094302,15.716503163191918,1,0.31699346405228757,0.36397685471777175,40.31071207979868,35.84689665786984,3.1622776601683795,1.7396990988002914,1.4142135623730951,6.09830985358249,6.451470609121617,-24.725963014016116,81.84062043356593,0.8584070796460177,75.77835051546391,140.79381443298968,0,119.25115180297466,9.295775113666567,3,2.0,19.19191919191919,43.11458932527021,2,4,97.54153162659276,24.68732469310731,nan,176.65004051312027,1,23,0.5521738423793233,22.0,2,-13.11650407066584,20.914619802117187
24,1,409,2666,117,146,74,84,94.45476772616136,113.38875305623472,5.000124109753396,642,0.9943385598563211,22.820056393372074,1,0.15341335333833458,0.19999503573308694,81.96217116720906,71.34423592694787,3.1622776601683795,1.8029719478576858,1.4142135623730951,10.218530414137161,8.709161768555594,-37.015315099769325,160.30865786510142,0.6370716510903427,94.45476772616136,113.38875305623472,0,58.678051380015276,9.857294580953745,2,2.0,10.731707317073171,45.496097296270214,3,1,65.34458630722666,10.020677097088976,nan,180.4119871088478,1,24,0.362196477930274,23.0,2,-4.4778922064985665,8.964510631992297
24,2,647,5612,118,161,57,69,84.59814528593509,113.50386398763524,6.873075390289646,1033,0.9961682060530835,28.701672171559103,1,0.11528866714183891,0.1454952758721097,123.21578671124166,107.91200118615167,3.605551275463989,1.8881671455585602,2.0,12.041556696861512,10.776208729110987,-33.701864086574346,236.39191898578665,0.6263310745401742,84.59814528593509,113.50386398763524,0,109.54020208694043,9.857294580953745,1,2.0,4.983388704318937,41.24065625002983,3,2,69.02007244940674,18.835580696462408,nan,208.0393770806377,1,24,0.33176446410264926,23.0,1,-8.89373406441294,16.60363196907376
24,3,108,260,78,163,65,143,71.25925925925925,152.52777777777777,1.7772723012677587,120,0.9633910735966905,11.726460285670077,1,0.4153846153846154,0.5626599814145997,22.922500802254287,20.615528128088304,3.1622776601683795,1.6781095357078397,1.4142135623730951,5.633458001672132,6.145523718264289,-29.532729083677992,49.112698372208094,0.9,71.25925925925925,152.52777777777777,0,11.781746533044316,41.24065625002983,2,2.0,26.229508196721312,45.496097296270214,1,3,110.1094458837576,12.574103608557392,nan,189.22414412167765,1,24,0.5818995582981917,23.0,4,-4.519091256204661,11.733963344788094
25,1,270,1240,120,113,89,73,105.87407407407407,93.65555555555555,3.3714358668844358,373,0.9891644114549071,18.5411616971131,1,0.21774193548387097,0.2966095276562701,54.22756987095707,48.010415536631214,3.1622776601683795,1.7907217986281145,1.4142135623730951,8.486149249804216,7.961258683610889,-35.93956897097756,106.95331880577405,0.7238605898123325,105.87407407407407,93.65555555555555,0,56.505502798798084,11.574177285987469,2,2.0,10.144927536231885,49.8989280718278,3,1,43.40585496199536,22.799114918528964,nan,203.21110202737677,1,25,0.21359982072312017,24.0,1,11.419306347912709,-19.733197500679168
