ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
25,1,246,686,101,45,52,31,75.33333333333333,39.357723577235774,3.9691346495418656,391,0.9887593650451221,17.697935698969246,1,0.358600583090379,0.25194408562466486,56.58278129592064,49.03060268852505,3.0,1.6556194196133371,1.4142135623730951,8.854829190899167,8.46000913700284,81.25620378591634,110.76955262170048,0.629156010230179,75.33333333333333,39.357723577235774,0,98.35797627507621,11.30787967136071,2,0.0,0.7936507936507936,31.541852812631472,4,1,31.74937143643731,3.255324136160349,nan,76.70296009124594,1,25,0.4139262865301185,24.0,1,3.1643192488262883,-0.7643421504637544
25,2,186,494,88,53,50,40,67.34946236559139,47.365591397849464,3.246684777424505,285,0.9828420174585093,15.389040103942165,1,0.3765182186234818,0.3080064954113806,42.900751401056134,37.8549864614954,3.0,1.6202556051957238,1.4142135623730951,7.950886586436348,7.913016408511012,77.98755669592532,87.11269837220809,0.6526315789473685,67.34946236559139,47.365591397849464,0,63.01161013730162,11.30787967136071,1,0.0,1.0,35.0206553636805,4,2,38.71759905581334,2.9935878989686775,nan,79.90900824253858,1,25,0.48452108100626506,24.0,3,-2.6141739980449756,-1.458651026392964
25,3,149,363,125,58,92,47,108.88590604026845,50.5503355704698,2.9278971449786044,188,0.9870404957411445,13.773623058786647,1,0.41046831955922863,0.34154205236171553,36.177158408960125,33.24154027718932,3.0,1.573361043466068,1.4142135623730951,5.90511175403025,5.805398079867991,77.1088930624505,74.04163056034263,0.7925531914893617,108.88590604026845,50.5503355704698,0,61.19557423082873,11.187858056923409,4,0.0,1.2048192771084338,35.370180922427494,1,3,4.284286149675661,2.7753051365736403,nan,85.26930700522406,1,25,0.0502441769511881,24.0,2,2.752103223367044,-0.3581151337555539
25,4,194,380,120,64,82,54,100.6701030927835,58.144329896907216,2.9139458583960813,242,0.9882526489538543,15.716503163191918,1,0.5105263157894737,0.34317727528075226,42.05827406662085,37.21558813185679,3.0,1.718642772921577,2.0,6.319479617587684,6.427723773958151,82.10705545859643,84.2842712474619,0.8016528925619835,100.6701030927835,58.144329896907216,0,100.69626880653671,11.187858056923409,3,0.0,1.0526315789473684,31.541852812631472,1,4,12.091566226943531,3.076737327391193,nan,84.64833401280825,1,25,0.14284470412747804,24.0,4,-3.024702102021692,-0.5634623108849937
26,1,253,728,103,41,51,27,75.33201581027669,36.059288537549406,4.1430768802660864,406,0.9900048365929933,17.94796937867892,1,0.3475274725274725,0.2413665082497276,59.19938796188049,51.97114584074513,3.0,1.6524992854091838,1.4142135623730951,8.964778240887888,8.349091719193403,81.1074294388335,114.76955262170048,0.6231527093596059,75.33201581027669,36.059288537549406,0,105.9254284894436,12.673923780360042,2,0.0,0.0,30.484919570497173,4,1,32.734322732892146,3.298435302821296,nan,80.00139539406723,1,26,0.40917189721067876,25.0,1,-0.0013175230566417895,-3.2984350396863675
26,2,195,600,87,50,47,35,65.1076923076923,43.54871794871795,3.4212932055653664,308,0.9844757435032458,15.756957549709801,1,0.325,0.2922871382006415,43.45858166393104,40.52159917870962,3.0,1.6501965581456264,1.4142135623730951,8.114737550730855,7.62787997213073,75.90448167803012,91.56244584051393,0.6331168831168831,65.1076923076923,43.54871794871795,0,54.333953537265124,12.673923780360042,1,0.0,0.0,36.08301788096891,4,2,41.13296747684099,4.426517357830869,nan,84.33552560036945,1,26,0.4877300186845672,25.0,2,-2.241770057899089,-3.8168734491315135
26,3,162,420,126,56,91,44,109.08024691358025,47.81481481481482,3.1011788482465086,215,0.9875356898111917,14.361922094451577,1,0.38571428571428573,0.3224580228790827,39.139085817253964,35.4400902933387,3.0,1.581543624819809,1.4142135623730951,6.497893846038818,6.160305777547059,76.35145922892465,79.45584412271572,0.7534883720930232,109.08024691358025,47.81481481481482,0,54.891989535749296,11.914581498258144,4,0.0,0.0,35.737032622441724,1,3,3.052916398768678,2.74241539152237,nan,88.01172239674644,1,26,0.03468761110033152,25.0,3,0.19434087331180194,-2.7355207556549814
26,4,196,360,120,60,80,51,99.40306122448979,54.765306122448976,3.105358440776681,246,0.9894511188195261,15.797308339337176,1,0.5444444444444444,0.3220240172177644,43.9405815356984,39.319206502675,3.0,1.6839369375754805,2.0,6.676075747747289,6.365545651330146,82.7891248951893,87.4558441227157,0.7967479674796748,99.40306122448979,54.765306122448976,0,106.46139294682357,11.914581498258144,3,0.0,0.0,30.484919570497173,1,4,9.989059287207603,3.6087666541857817,nan,88.25710066699403,1,26,0.11318136684432534,25.0,4,-1.2670418682937168,-3.37902377445824
27,1,303,960,110,42,50,26,78.66336633663366,35.92079207920792,4.721680926993083,507,0.9916932308336464,19.64157789116634,1,0.315625,0.21178898266572024,69.59766694868523,60.207972893961475,3.0,1.6968076461422812,1.4142135623730951,9.93337290599655,8.952039219659587,82.05287387553217,134.08326112068522,0.5976331360946746,78.66336633663366,35.92079207920792,0,112.95219364982937,17.819346582094582,2,1.0,0.6578947368421053,26.329379357074863,4,1,29.681558951381966,3.334228186317188,nan,83.33562358038442,1,27,0.35616891883879087,26.0,1,3.331350526356971,-0.1384964583414856
27,2,205,656,85,49,44,33,62.1609756097561,42.64390243902439,3.3981254472469926,311,0.9843718045936904,16.15593100600236,1,0.3125,0.29427989505512653,45.15010910606922,41.48493702538308,3.0,1.6593168767317485,1.4142135623730951,8.504172562091192,7.951054756657056,73.9226049171555,93.56244584051392,0.6591639871382636,62.1609756097561,42.64390243902439,0,40.80116494302681,17.819346582094582,1,0.0,0.0,37.10370574720433,4,2,44.15479514272574,3.0825039179988183,nan,87.41802951836827,1,27,0.5050994101102214,26.0,2,-2.9467166979362034,-0.9048155096935631
27,3,184,588,130,58,88,44,110.95108695652173,48.34782608695652,3.8644105012404553,280,0.9872985256718346,15.306079714651624,1,0.3129251700680272,0.25877168061700623,46.352724653055844,42.720018726587654,3.0,1.5411334385498983,1.4142135623730951,7.6955071353665625,7.364341000537992,74.80761992054835,94.52691193458118,0.6571428571428571,110.95108695652173,48.34782608695652,0,45.34133036141649,14.955631763098662,4,1.0,2.803738317757009,34.59664835005966,1,3,4.990200146688387,1.9452875063864987,nan,89.95700990313293,1,27,0.05547316603855453,26.0,3,1.8708400429414809,0.5330112721417066
27,4,216,396,120,60,76,51,97.31944444444444,54.5,3.3811017805240526,283,0.9917272825802333,16.583719174624104,1,0.5454545454545454,0.29576157859554447,50.297067220168216,43.289721643826724,3.0,1.6875390555459684,2.0,6.562737835461333,6.456270139299383,83.93253964075399,95.79898987322332,0.7632508833922261,97.31944444444444,54.5,0,110.82788120062527,14.955631763098662,3,0.0,0.0,26.329379357074863,1,4,11.314374381769056,2.1004395313113515,nan,90.35754019830539,1,27,0.12521782196524703,26.0,4,-2.0836167800453467,-0.2653061224489761
28,1,154,420,78,42,50,27,62.85064935064935,35.75974025974026,2.5102448751300934,215,0.9754235720752138,14.002817212590296,1,0.36666666666666664,0.3983675098423117,33.8671354194974,29.966648127543394,3.0,1.6620346039222822,1.4142135623730951,7.769230769230769,7.462218482291885,67.3775484988512,69.698484809835,0.7162790697674418,62.85064935064935,35.75974025974026,0,82.1404709640319,8.449604507629669,3,1.0,3.658536585365854,32.62036181172766,2,1,44.7368859407765,15.81353711752657,nan,99.14916069791099,1,28,0.4512079136714173,27.0,1,-15.81271698598431,-0.16105181946765867
28,2,149,192,112,43,80,37,95.2751677852349,39.328859060402685,2.6458263481431117,170,0.9864835341098275,13.773623058786647,1,0.7760416666666666,0.37795375373059453,34.76389421971783,31.144823004794873,3.0,1.6261866125634374,1.4142135623730951,5.0,5.69642627454074,86.77315241230826,70.38477631085023,0.8764705882352941,95.2751677852349,39.328859060402685,0,51.11073063136475,17.0045499724162,5,2.0,12.987012987012987,21.079423713255995,4,2,13.430827322854922,16.957796670442193,nan,100.29342025082661,1,28,0.1339153385064084,27.0,1,16.61180144860124,3.4080669811947644
28,3,228,846,90,51,43,33,63.083333333333336,44.20614035087719,4.2109612371921905,432,0.9846052458861929,17.03815178355966,1,0.2695035460992908,0.23747547024840007,54.18893541993203,47.07440918375928,3.1622776601683795,1.5925216509865006,1.4142135623730951,10.415960002790383,9.471833711389824,76.06421856211107,109.84062043356596,0.5277777777777778,63.083333333333336,44.20614035087719,0,82.96282285872795,8.449604507629669,1,1.0,2.380952380952381,32.55920880741805,2,3,43.09663734099767,1.814202597140901,nan,89.23223211550918,1,28,0.48297163837849544,27.0,2,0.9223577235772353,1.5622379118528045
28,4,201,656,132,61,91,45,113.09950248756219,50.582089552238806,3.530051219622984,311,0.9848707483818465,15.99753570059363,1,0.30640243902439024,0.2832820086125555,46.24329733634754,41.7612260356422,3.0,1.6323920614409306,1.4142135623730951,8.405405405405405,8.013525663688613,72.33219773213189,94.42640687119285,0.6463022508038585,113.09950248756219,50.582089552238806,0,51.83149378323654,16.835067140958955,5,2.0,9.090909090909092,21.079423713255995,2,4,7.750518894173242,3.0996165127820308,nan,93.05662641591496,1,28,0.08328819980570146,27.0,3,2.148415531040456,2.2342634652822824
28,5,241,423,121,62,74,53,97.23651452282158,56.219917012448136,3.3988126860452197,308,0.9908897738238188,17.517155313611116,1,0.5697399527186762,0.2942203917579162,51.980649016021324,46.2709412050371,3.1622776601683795,1.7497233646244654,2.0,7.165673697256859,7.00051330248177,84.65175489516064,101.4558441227157,0.7824675324675324,97.23651452282158,56.219917012448136,0,77.0577755853987,16.835067140958955,4,0.0,0.0,17.0045499724162,2,5,12.534556487034708,1.7219151842088198,nan,92.07945538251421,1,28,0.1361276132114809,27.0,4,-0.08292992162286339,1.7199170124481356
29,1,178,528,82,40,49,24,64.08426966292134,33.42696629213483,2.899026756162007,271,0.9747100109792894,15.054455784347004,1,0.3371212121212121,0.3449433496515535,38.78771204074039,34.539832078341085,3.0,1.6639853763007375,1.4142135623730951,8.902681166859953,8.668024837673794,70.42102955444233,80.52691193458118,0.6568265682656826,64.08426966292134,33.42696629213483,0,113.98015950261663,7.944020255439413,3,1.0,7.446808510638298,36.25956237840146,2,1,44.22308330609042,2.6388735208015657,nan,101.78803421871255,1,29,0.4344624949831335,28.0,1,1.233620312271995,-2.3327739676054335
29,2,168,360,119,43,83,33,100.1547619047619,37.125,2.9850753969234987,209,0.9900080080920867,14.625465582862905,1,0.4666666666666667,0.3349999135802827,40.161105631009654,35.6931365951495,3.0,1.6171037866878777,1.4142135623730951,5.477595895566945,5.6631636175625015,81.2787162000721,79.38477631085023,0.8038277511961722,100.1547619047619,37.125,0,58.87953157251367,16.7048994290886,4,2.0,11.494252873563218,19.254818906843482,5,2,11.788769169329159,5.354197748443877,nan,105.6476179992705,1,29,0.11158575453552168,28.0,2,4.879594119526999,-2.203859060402685
29,3,242,1008,87,48,39,27,60.13223140495868,40.31818181818182,4.513271413976721,499,0.9797660360178064,17.55346033766304,1,0.2400793650793651,0.22156877091486127,56.71748926724147,48.76474136094644,3.0,1.5829627631864065,1.4142135623730951,12.055020921249564,11.351791833655657,71.48988456268434,117.15432893255071,0.4849699398797595,60.13223140495868,40.31818181818182,0,79.75046895530065,7.944020255439413,1,1.0,2.8776978417266186,39.68888852684802,4,3,46.46599143514937,4.881108905117294,nan,94.11334102062648,1,29,0.49372374767744764,28.0,3,-2.951101928374655,-3.8879585326953716
29,4,259,583,124,60,71,49,97.52509652509653,53.62162162162162,4.054189553133836,364,0.9936253051650331,18.159544104586082,1,0.444253859348199,0.24665842257597775,59.111916552530985,52.23983154643591,3.0,1.6856689993128946,2.0,6.971252445273927,6.663869888324391,84.25238137708762,114.87005768508881,0.7115384615384616,97.52509652509653,53.62162162162162,0,67.72145367212391,16.7048994290886,2,1.0,3.1746031746031744,17.813457218291674,5,4,10.612470951178105,2.6142720803365758,nan,94.69372746285079,1,29,0.11207153034863343,28.0,5,0.2885820022749499,-2.5982953908265145
29,5,232,966,135,63,89,42,114.86637931034483,49.547413793103445,4.2010175491820165,425,0.9834983952833428,17.186959427966244,1,0.2401656314699793,0.2380375678732194,55.09715572473678,48.46648326421054,3.1622776601683795,1.597509794254665,1.4142135623730951,10.720074626605918,9.968003836538482,69.69998748591645,110.66904755831214,0.5458823529411765,114.86637931034483,49.547413793103445,0,53.39901475536241,17.813457218291674,4,3.0,10.687022900763358,19.254818906843482,2,5,9.075894311562706,2.0475369675365553,nan,95.10416338345152,1,29,0.09543109353656273,28.0,4,1.7668768227826348,-1.0346757591353608
30,1,145,456,62,49,38,30,49.12413793103448,39.641379310344824,2.3615821771703436,186,0.977703725285387,13.58748446131949,1,0.31798245614035087,0.42344493012654916,31.651175288784174,27.459060435491963,3.1622776601683795,1.6626142655187393,1.4142135623730951,7.179054501075456,6.646402072407222,55.21179293998507,65.59797974644665,0.7795698924731183,49.12413793103448,39.641379310344824,0,25.484276056171893,15.615612150620514,2,1.0,2.4390243902439024,29.10462571668751,4,1,57.458828723333696,11.0288795244697,nan,105.14222054509618,1,30,0.5464867341154283,29.0,3,-11.008093473924198,-0.6768025078369959
30,2,184,528,82,43,49,27,64.44565217391305,36.625,2.9038632647610956,280,0.9751595913599242,15.306079714651624,1,0.3484848484848485,0.3443688317336358,39.415300273093315,34.539832078341085,3.0,1.6852657169464291,1.4142135623730951,8.997342859615555,8.730624371969235,71.18833738372169,81.94112549695427,0.6571428571428571,64.44565217391305,36.625,0,130.39898610784226,15.615612150620514,1,0.0,2.0833333333333335,16.443645605374666,4,2,42.97451488185395,3.2183873160159773,nan,105.00642153472853,1,30,0.409256065045899,29.0,1,0.36138251099170304,3.1980337078651715
30,3,174,468,120,47,84,34,101.65517241379311,39.724137931034484,3.0965246530296566,218,0.9902594065744414,14.884343478431232,1,0.3717948717948718,0.3229426896445325,41.13266795575167,36.40054944640259,3.0,1.605434655947819,1.4142135623730951,5.65154086626737,5.727095570273946,75.94535368550305,82.2842712474619,0.7981651376146789,101.65517241379311,39.724137931034484,0,37.17011257315354,9.66551668778524,5,1.0,6.382978723404255,20.042634125967133,7,3,8.787651042088909,3.0011247358537965,nan,108.64874273512429,1,30,0.08088129527197935,29.0,2,1.5004105090312123,2.599137931034484
30,4,109,232,93,51,64,43,77.3211009174312,46.85321100917431,2.7850103651303,134,0.9888354320438292,11.780624362746345,1,0.4698275862068966,0.35906509093125544,31.311648498799485,28.635642126552707,3.0,1.4396459391568421,1.0,4.603171644550004,4.665802140480846,-78.5955376036931,61.76345596729058,0.8134328358208955,77.3211009174312,46.85321100917431,0,145.86277950841824,9.70181524883637,6,3.0,15.942028985507246,16.443645605374666,2,4,28.74979348907744,18.38923167628085,nan,112.50257269690732,1,30,0.25554787592753214,29.0,3,17.188869512472515,6.535029190992489
30,5,100,120,112,52,88,47,99.19,49.07,2.0953517612396597,109,0.9799630167036498,11.283791670955125,1,0.8333333333333334,0.4772468367833267,25.55608281952937,23.08679276123039,3.0,1.543290482208494,1.4142135623730951,4.0,5.090248610957601,-87.65396227921252,51.31370849898475,0.9174311926605505,99.19,49.07,0,117.50591826955717,9.66551668778524,3,1.0,16.363636363636363,13.652686451452807,7,5,7.095217039275884,4.846561973931529,nan,99.54028943678232,1,30,0.07127985139908631,29.0,4,1.6649034749034684,-4.551621621621621
30,6,126,182,94,60,68,53,80.22222222222223,56.111111111111114,2.032419449229775,144,0.9760314755289091,12.666024736934256,1,0.6923076923076923,0.49202441965361504,27.804040902419136,25.179356624028344,3.0,1.694111416074138,2.0,5.657942001497337,6.050976932883041,86.62443216100141,56.72792206135785,0.875,80.22222222222223,56.111111111111114,0,87.03362658087457,9.70181524883637,4,1.0,4.838709677419355,20.232494643670922,5,6,27.29775611150071,17.481047367344626,nan,112.17477483019542,1,30,0.2433502198049668,29.0,4,-17.3028743028743,2.4894894894894932
30,7,141,224,124,63,96,55,109.29078014184397,58.255319148936174,2.2207149987445893,160,0.9812927823526107,13.398760233979036,1,0.6294642857142857,0.45030541990544404,30.860585847544318,27.65863337187866,3.0,1.7038573253852887,2.0,5.589565568382148,5.941322057664804,80.55281491526328,62.72792206135785,0.88125,109.29078014184397,58.255319148936174,0,130.20837743791031,13.652686451452807,5,2.0,11.764705882352942,15.491652902986575,8,7,11.396743221248315,12.645254593879875,nan,107.33898205673066,1,30,0.10617524968911037,29.0,4,11.765683616747438,4.633697527314553
30,8,117,340,134,66,114,49,124.64957264957265,56.23076923076923,2.1732755567158892,156,0.9656052450649205,12.205286835384658,1,0.34411764705882353,0.4601349317668368,27.335208820474797,23.600847442411894,3.0,1.5795828494042783,1.4142135623730951,7.027819284987273,7.107496537831555,52.414365987364185,56.52691193458118,0.75,124.64957264957265,56.23076923076923,0,23.218453673667863,15.491652902986575,7,1.0,14.285714285714286,26.44742814481588,5,8,20.606811809578474,11.848126932932837,nan,106.95229031638436,1,30,0.19267293620940487,29.0,5,9.783193339227822,6.683355437665789
31,1,154,588,66,51,38,30,50.08441558441559,40.66233766233766,2.8360220185065725,205,0.9853935530454107,14.002817212590296,1,0.2619047619047619,0.35260657127288186,36.70080213051194,31.906112267087632,3.1622776601683795,1.5883886321643454,1.4142135623730951,7.158705108015654,6.249872430888276,53.44995059729121,74.08326112068524,0.751219512195122,50.08441558441559,40.66233766233766,0,44.86155447678351,16.057709316191744,2,1.0,2.127659574468085,32.022789266121066,6,1,56.37758578730711,1.4016023430656268,nan,106.54382288816181,1,31,0.5291492670249518,30.0,1,0.9602776533811053,1.0209583519928387
31,2,196,624,87,43,48,27,65.7295918367347,37.045918367346935,3.5568619893847737,337,0.9730526990561629,15.797308339337176,1,0.3141025641025641,0.2811466969998937,44.29523748584734,39.84971769034255,3.0,1.6123358372769259,1.4142135623730951,10.005255137259041,10.213721538575138,74.79876195557105,93.59797974644667,0.5816023738872403,65.7295918367347,37.045918367346935,0,138.0548349749193,16.057709316191744,1,1.0,0.9174311926605505,19.38785810284285,4,2,41.62630266569516,1.3511747961446687,nan,106.3575963308732,1,31,0.3913806263183853,30.0,2,1.283939662821652,0.42091836734693544
31,3,204,738,127,50,86,32,106.41176470588235,40.13725490196079,3.645313197582106,256,0.99299519604958,16.11647812414279,1,0.2764227642276423,0.2743248510617108,48.33839941111309,42.720018726587654,3.0,1.5983091973511092,1.4142135623730951,5.692099788303083,5.711410613096038,70.73989901794893,96.66904755831214,0.796875,106.41176470588235,40.13725490196079,0,53.77964232061768,14.12335881077146,5,1.0,2.608695652173913,19.331966595545552,7,3,7.195030370965487,4.774498493541502,nan,113.42324122866579,1,31,0.06343523860740338,30.0,3,4.756592292089238,0.4131169709263034
31,4,106,248,99,51,68,43,82.69811320754717,46.424528301886795,3.4262307960832827,143,0.9933199267435725,11.617374563210365,1,0.4274193548387097,0.2918659189985556,36.27187779876025,30.59411708155671,2.0,1.3448712187368308,1.0,4.314554973040049,4.1855174448450265,-78.67168359377278,67.55634918610404,0.7412587412587412,82.69811320754717,46.424528301886795,0,100.30877779748505,12.37962934906193,6,2.0,18.91891891891892,14.45415606725657,5,4,23.386230717886676,5.394073602722301,nan,117.89664629962962,1,31,0.19836213710822193,30.0,4,5.377012290115971,-0.4286827072875141
31,5,105,156,110,54,84,48,96.61904761904762,50.31428571428572,2.48953283081486,121,0.9864855930457029,11.562445770562215,1,0.6730769230769231,0.40168178849550884,28.938945203649194,25.495097567963924,3.0,1.4708828447950166,1.0,4.371700436430012,4.741588965704482,-83.7649664641595,57.31370849898476,0.8677685950413223,96.61904761904762,50.31428571428572,0,118.28617913477267,14.12335881077146,3,2.0,20.967741935483872,14.45415606725657,4,5,9.90990505251062,2.8562288220484393,nan,102.39651825883075,1,31,0.09677970717188894,30.0,5,-2.5709523809523773,1.2442857142857164
31,6,136,261,92,63,63,54,77.28676470588235,57.55882352941177,2.381654900346768,159,0.9836216407132733,13.159049284959082,1,0.5210727969348659,0.41987611213295445,31.67892613141464,28.861739379323623,3.0,1.6363562202872903,1.4142135623730951,5.566585209727356,5.709986309847383,78.49367555599159,63.79898987322333,0.8553459119496856,77.28676470588235,57.55882352941177,0,43.537035874689025,12.37962934906193,4,0.0,1.408450704225352,20.64510815639999,5,6,30.545954720893032,3.2730386609904607,nan,115.44781349118588,1,31,0.2645866889737598,30.0,6,-2.9354575163398806,1.4477124183006538
31,7,159,288,126,65,94,56,109.72955974842768,59.18238993710692,2.580059254382687,194,0.984154999346995,14.228319915326999,1,0.5520833333333334,0.38758799756297196,35.62840423011159,31.575306807693888,3.0,1.6724281562936023,1.4142135623730951,6.319620044266914,6.317282517533674,81.1818990534018,71.79898987322332,0.8195876288659794,109.72955974842768,59.18238993710692,0,135.876430549623,14.828490206364439,8,1.0,8.75,15.828101617106228,5,7,12.411081313576796,1.0256645598992296,nan,108.36464661662988,1,31,0.11453072289788802,30.0,7,0.43877960658370796,0.9270707881707452
31,8,121,414,135,67,112,49,124.3305785123967,56.59504132231405,2.6398010946442234,174,0.9744236459383977,12.412170838050638,1,0.2922705314009662,0.37881641992984094,31.172839700908185,26.627053911388696,2.8284271247461903,1.5073406016998538,1.4142135623730951,7.2,7.005124459297328,54.66471258910893,63.35533905932737,0.6954022988505747,124.3305785123967,56.59504132231405,0,52.61504523758529,14.828490206364439,7,2.0,9.090909090909092,24.32987098384399,3,8,20.481910665170822,0.4842018341880433,nan,107.4364921505724,1,31,0.19064202725890747,30.0,8,-0.3189941371759488,0.36427209154481943
32,1,155,616,65,53,37,31,48.83870967741935,41.63225806451613,2.8362127978000933,203,0.9854689221013393,14.048207338801282,1,0.25162337662337664,0.3525828530128802,36.681626560439675,32.449961479175904,3.1622776601683795,1.6032565908406542,1.4142135623730951,7.016464154456234,6.23058818860406,51.89852330168728,74.32590180780451,0.7635467980295566,48.83870967741935,41.63225806451613,0,41.239047570660546,18.156665078895944,2,1.0,1.0526315789473684,33.696535775228334,7,1,57.510676137939356,1.5787744592839574,nan,108.12259734744578,1,32,0.5319024658012246,31.0,1,-1.2457059069962355,0.9699204021784666
32,2,205,672,90,45,48,29,66.82439024390244,39.146341463414636,3.8694640599589643,368,0.9741958996110183,16.15593100600236,1,0.30505952380952384,0.25843372221697414,47.45967069667883,42.720018726587654,3.0,1.5906775215519169,1.4142135623730951,10.43811068765769,10.711843146591951,76.28570471445043,99.84062043356596,0.5570652173913043,66.82439024390244,39.146341463414636,0,142.92951602086083,18.156665078895944,1,1.0,4.273504273504273,19.32795063835386,4,2,40.085657713809795,2.368620006423921,nan,108.72621633729713,1,32,0.36868438049433827,31.0,2,1.094798407167744,2.1004230960677006
32,3,217,817,130,53,87,34,108.63133640552995,42.35944700460829,3.7163988889541386,280,0.9936630519046058,16.622063085174787,1,0.26560587515299877,0.2690776824232175,51.37747173067115,44.94441010848846,3.0,1.611842640100208,1.4142135623730951,5.8001497422540185,5.774823086936085,69.3069869301414,100.66904755831213,0.775,108.63133640552995,42.35944700460829,0,54.59275525210386,15.795035673857052,5,1.0,5.0,19.05225090943143,8,3,5.587721267533601,3.140801851589094,nan,116.56404308025488,1,32,0.04793692051061089,31.0,3,2.2195716996476023,2.2221921026475044
32,4,125,340,101,54,67,44,83.696,48.576,3.6411507362351894,174,0.9937339521210465,12.6156626101008,1,0.36764705882352944,0.2746384515335835,39.74128988556114,33.734255586866,2.8284271247461903,1.3881101321227376,1.0,4.456798490142938,4.4419372161024215,-78.99046042419381,75.62741699796952,0.7183908045977011,83.696,48.576,0,102.65974712211414,13.395828073612233,7,2.0,20.238095238095237,13.566538771613827,5,4,22.406044691865453,2.3716257121084516,nan,120.26827201173808,1,32,0.18630054558095457,31.0,4,0.9978867924528316,2.1514716981132054
32,5,111,196,111,57,83,50,96.63963963963964,52.63963963963964,2.5931333374638013,129,0.987699224242959,11.888212206450685,1,0.5663265306122449,0.3856338528962973,30.3190148438221,27.459060435491963,3.0,1.4820467910425468,1.0,4.556808655128491,4.7408549772967765,-81.6352547204468,60.142135623730944,0.8604651162790697,96.63963963963964,52.63963963963964,0,121.964695024766,13.566538771613827,4,2.0,27.272727272727273,15.795035673857052,3,5,10.822737542303752,2.325445099216698,nan,104.72196335804745,1,32,0.10334735136029198,31.0,5,0.020592020592019367,2.325353925353923
32,6,122,414,136,70,113,52,125.5,59.01639344262295,2.7158893273079556,182,0.9736978533107175,12.463355264843006,1,0.2946859903381642,0.36820351622767344,31.261214261051936,27.202941017470888,2.8284271247461903,1.5016679877966355,1.4142135623730951,7.336128222201165,7.12265280673054,54.37340184899202,64.5269119345812,0.6703296703296703,125.5,59.01639344262295,0,53.337523931458634,15.318656024427286,8,1.0,6.4935064935064934,23.706658897919134,3,6,22.67931901434895,2.688957550091244,nan,110.12544970066365,1,32,0.2059407618855996,31.0,8,1.1694214876033016,2.421352120308896
32,7,150,310,93,66,62,56,76.98,60.166666666666664,2.628187505822159,185,0.9857286272585725,13.81976597885342,1,0.4838709677419355,0.3804903561046252,35.06505319728385,31.04834939252005,3.0,1.625633393592115,1.4142135623730951,5.79230081678083,5.902925813572669,78.3312914740949,70.38477631085024,0.8108108108108109,76.98,60.166666666666664,0,38.96044309466314,13.395828073612233,4,2.0,6.410256410256411,21.051307955233693,5,7,31.796058829674216,2.6258237589949824,nan,118.07363725018087,1,32,0.26929007668581423,31.0,6,-0.30676470588234395,2.6078431372548962
32,8,165,340,127,68,93,58,110.35757575757576,61.333333333333336,2.6859814681966414,212,0.9835591418678742,14.494292838262302,1,0.4852941176470588,0.3723033877338687,36.954738669795006,33.54101966249684,3.0,1.6828693100822028,1.4142135623730951,6.773720478781837,6.673519800151004,80.47081616678928,74.62741699796952,0.7783018867924528,110.35757575757576,61.333333333333336,0,138.93631793275406,15.318656024427286,6,2.0,8.433734939759036,16.240753719441283,5,8,14.651603976587554,2.2407502318456465,nan,110.60539684847554,1,32,0.13246735144994415,31.0,7,0.6280160091480838,2.150943396226417
33,1,156,598,59,49,33,26,44.80769230769231,37.493589743589745,2.7555631749424996,195,0.9876904354056655,14.093451279891855,1,0.2608695652173913,0.3629022223454801,37.602394942113676,32.64965543462902,2.8284271247461903,1.6063149654311046,1.4142135623730951,5.65391333208566,5.88181318191778,47.23733259889414,73.49747468305833,0.8,44.80769230769231,37.493589743589745,0,36.162198524499814,20.769333187225417,2,1.0,3.1914893617021276,36.85024153850643,6,1,62.04308966622234,5.777341646958467,nan,113.89993899440424,1,33,0.5447157409739302,32.0,1,-4.031017369727046,-4.138668320926385
