CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,30.742610931396484,30.742610931396484,0.0,1,NaN,2.9764439091234722
1,2,28.20691680908203,28.20691680908203,0.0,1,NaN,2.78282197786257
2,3,31.570999145507812,31.570999145507812,0.0,1,NaN,2.966920445065349
3,4,29.52556037902832,29.52556037902832,0.0,1,NaN,2.761086322309779
4.0,5.0,31.695411682128906,31.695411682128906,-1.654,12.0,-0.001,2.9927026407364608
5,6,31.753902435302734,31.753902435302734,0.0,1,NaN,2.761086322309779
6,7,31.765411376953125,31.765411376953125,0.0,1,NaN,2.7509856180853807
7,8,34.537071228027344,34.537071228027344,0.0,1,NaN,2.7430701706934473
8,9,35.725860595703125,35.725860595703125,0.0,1,NaN,2.7314653130853723
9,10,38.86670684814453,38.86670684814453,0.0,1,NaN,2.736700821472359
10,11,39.23077392578125,39.23077392578125,0.0,1,NaN,2.7468015256967573
11,12,42.010276794433594,42.010276794433594,0.0,1,NaN,2.7413520323161826
12,13,44.250274658203125,44.250274658203125,0.0,1,NaN,2.736700821472359
13,14,46.915565490722656,46.915565490722656,0.0,1,NaN,2.720173376905382
14,15,49.54889678955078,49.54889678955078,0.0,1,NaN,2.72336837126515
15,16,25.861310958862305,25.861310958862305,0.0,1,NaN,2.8501359044173573
16,17,54.464534759521484,54.464534759521484,0.0,1,NaN,2.7128146633393295
17.0,18.0,26.549747467041016,26.549747467041016,-0.746,22.0,0.073,2.8357136886920884
18.0,19.0,56.26436233520508,56.26436233520508,-0.375,6.0,0.066,2.700413254249212
19.0,20.0,33.72814178466797,33.72814178466797,1.563,11.0,0.008,0.18998826433532837
20.0,19.0,56.07945251464844,56.07945251464844,0.48,2.0,0.014,2.752275919633524
21.0,21.0,26.368736267089844,26.368736267089844,-0.888,14.0,0.039,0.3805063312800144
22.0,19.0,28.337688446044922,28.337688446044922,-1.089,2.0,0.008,3.0509327911290978
23.0,19.0,30.0,30.0,1.433,6.0,0.028,3.141592653589793
24.0,19.0,36.75507354736328,36.75507354736328,-0.246,5.0,0.041,2.7790484117559817
25.0,20.0,23.762826919555664,23.762826919555664,0.506,10.0,0.077,2.7291821850828475
26.0,19.0,25.965166091918945,25.965166091918945,-0.192,3.0,0.017,2.79856871675599
27,19,23.574758529663086,23.574758529663086,0.0,1,NaN,2.55359012071789
28,19,24.696271896362305,24.696271896362305,0.0,1,NaN,2.574863451505443
29.0,19.0,26.387876510620117,26.387876510620117,-0.951,6.0,0.12,2.7430701706934473
30.0,19.0,37.350486755371094,37.350486755371094,1.075,6.0,0.037,2.896614057551693
31.0,19.0,35.34294891357422,35.34294891357422,-0.173,7.0,0.032,2.6135182360425344
32.0,22.0,33.81036376953125,33.81036376953125,0.71,4.0,0.032,2.505084369887623
33.0,21.0,46.62929153442383,46.62929153442383,-7.203,2.0,0.237,0.5123894307016145
34.0,23.0,25.223705291748047,25.223705291748047,0.07,6.0,0.018,0.24497867926188402
35.0,18.0,28.84246253967285,28.84246253967285,0.082,4.0,0.02,0.5763752381316444
36,21,42.626834869384766,42.626834869384766,0.0,1,NaN,0.7086263531263798
37.0,20.0,28.74689483642578,28.74689483642578,-0.944,2.0,0.002,0.29849894604293187
38,19,24.965286254882812,24.965286254882812,0.0,1,NaN,2.910502043162293
39.0,22.0,21.920310974121094,21.920310974121094,-0.8,4.0,0.02,2.356194490192345
40.0,19.0,24.40536880493164,24.40536880493164,-0.283,2.0,0.01,3.030935513977856
41.0,24.0,33.90909194946289,33.90909194946289,-0.115,4.0,0.02,2.9562447643616028
42.0,25.0,76.15081024169922,76.15081024169922,-7.903,3.0,0.297,2.7501876018647384
43.0,26.0,21.000003814697266,21.000003814697266,-0.81,4.0,0.016,2.7468015256967573
