CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.314285714285714,23,7,0.63484565290849,28.4285714285714,0.812492563348131
2,0.466666666666667,18,12,0.554080332546929,30,1.29784232507767
3,0.44,17,10,0.567382086794888,25.8,0.87603190557666
4,0.4,21,15,0.107667500360571,35.3333333333333,0.846383553700856
5,0.0909090909090909,23,22,0.25009146103007,31.5454545454545,-0.0434059330391803
6,0.184615384615385,22,13,-0.534146330570347,34,1.12141550735539
7,0.76,21,5,1.35604186663093,30.4,1.00184170135795
8,0.55,31,4,1.36820105273818,36.5,1.11729094425683
9,0.6,31,4,2.39014797422087,37.25,1.00669586155621
10,0.271428571428571,20,14,0.977873108061429,36.4285714285714,-0.240884033138006
11,0.142857142857143,24,14,0.559909428315278,36.2857142857143,0.634408022019846
12,0.75,25,4,1.00866736923263,34,1.11327191860492
13,0.766666666666667,22,6,1.00884907717542,35,0.951607771962606
14,0.68,23,5,1.47935843202483,32.4,0.221214899248087
15,0.7,26,4,2.92564040716861,34.25,0.530567890233039
16,0.466666666666667,32,3,2.79109184741406,35.3333333333333,1.27973076823592
17,0.2,24,9,-0.821715478097281,30.3333333333333,0.951170376896254
18,0.7,21,4,1.0698118515874,27.5,0.989126778822118
19,0.733333333333333,22,6,1.49219085085617,33,1.22705552246395
20,0.6,22,4,2.5535411287432,28.5,0.0230504683530978
21,0.72,21,5,2.2063570060053,29.6,-0.503016746133786
22,0.68,25,5,1.57528356438058,33,0.21299281286434
23,0.7,23,4,0.563890358863928,31.25,-0.724957202244069
24,0.64,22,5,1.81161627945164,30.8,-1.30295483834962
25,0,1,1,NaN,NaN,NaN
26,0,1,1,NaN,NaN,NaN
27,0.771428571428571,31,7,-0.205331222665437,42.1428571428571,0.636576929915429
28,0.0285714285714286,35,7,0.379648622404222,38.5714285714286,1.27717268385273
29,0.771428571428571,32,7,0.232134598472096,42.5714285714286,1.24140666878569
30,0.2,29,7,-0.255454708324278,36.4285714285714,1.17254971719569
31,0.6,32,5,0.935623938598709,39,1.18305264681462
32,0.0571428571428571,32,7,1.28098410686007,37.4285714285714,-0.386375878271007
33,0.4,32,2,7.72544532437708,34,0.735492186722093
34,0.533333333333333,18,6,-0.712853974606712,24.6666666666667,1.38100165939895
35,0.5,20,6,-0.195575001417549,26.3333333333333,0.655895638361651
36,0.68,20,5,0.480344343496303,27,1.22856707383735
37,0.48,20,5,1.25193983127737,25.6,1.01178310314151
38,0.6,21,5,1.93210988936513,27.4,1.4195751139992
39,0.72,19,5,2.62139869381674,27,0.7699205272646
40,0.52,22,5,3.07606008452419,27.8,1.05834253941122
41,0.56,20,5,3.67248636849664,26.2,0.423763727025727
42,0.6,22,4,-0.371860275414494,28,1.34474468669367
43,0.8,20,4,0.330032467681896,27.75,-0.597892017204033
44,0.7,20,4,1.55776500548089,26.75,-0.032703488815074
45,0.7,23,4,3.31700091826119,30,-1.05639006952651
46,0.65,23,4,1.93726693203246,29,0.462851240454112
47,0.55,25,4,0.71240736406298,30.25,-0.173097897905661
48,0.933333333333333,25,3,2.34300046444802,32.6666666666667,1.33262996972509
49,0.733333333333333,26,3,3.6209518256187,32.6666666666667,-0.562854872030973
50,0.933333333333333,22,3,1.99516258329266,30,-1.43059684437127
51,0.733333333333333,21,3,4.06066372980598,27.3333333333333,-1.43001055168931
52,0.4,29,2,-1.06723680311555,31,0.364475544837465
53,0,55,1,NaN,NaN,NaN
54,0.3,33,2,3.6485082848393,34.5,0.983176617707524
55,0.4,34,2,5.66122965626461,36,-1.35927287675473
56,0.4,30,2,2.52099828095666,32,0.349109288408692
57,0,35,1,NaN,NaN,NaN
58,0.4,34,2,7.12309782676952,36,-1.09335365731576
59,0,34,1,NaN,NaN,NaN
60,0,28,1,NaN,NaN,NaN
61,0,21,1,NaN,NaN,NaN
62,0,21,1,NaN,NaN,NaN
