TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
28,37,2,0.961121295903569,79.6499170693953,101.893699465215,29,7.2581913360654,18,0,0
28,38,4,1.47844593127698,86.7442612679317,129.772219181622,32,7.08928014685308,20,0,0
28,39,4,1.43434377707787,86.7492952131964,161.816029501963,34,7.25153981233682,20,0,0
28,40,11,1.07769456672908,81.6224509497144,174.212925980712,32,7.02653228849042,33,0,0
28,41,11,0.243036170601017,95.999349325911,205.65061179318,31,7.81291606602395,33,0,0
28,42,2,1.42110463898523,105.245591447731,97.2545666375996,32,7.46861977089019,23,0,0
28,43,2,-1.1541486068896,113.687471870524,114.563200646663,32,7.53701919081409,23,0,0
28,44,2,1.49701107339833,118.742720897033,160.253718320557,30,7.21231899981186,21,0,0
28,45,2,-1.08906380185765,117.260218448537,189.062148840704,34,7.49458113418469,21,0,0
28,46,2,0.572625379441382,137.427239256046,169.440722004681,33,7.23900923141088,22,0,0
28,47,2,-0.515947885831561,155.486679782893,179.114912732295,34,7.40724379731504,22,0,0
28,48,4,1.35304107809686,93.7754227078672,118.004057642047,34,7.19218551157875,19,0,0
28,49,4,-1.56128537408809,95.7495108093168,149.18004522877,35,6.88466691345401,19,0,0
28,50,2,-1.5474014524539,104.763392740318,143.680273647591,32,6.6571647357111,24,0,0
28,51,2,-1.4515926277414,104.858921594962,173.68709635198,29,6.7215591800426,24,0,0
28,52,12,0.362731619523537,70.9499491879251,45.5351197580832,29,7.80572193179112,0,0,0
28,53,13,-1.35824624050497,83.5901857070567,67.8973258593497,55,7.01491428702356,0,59,60
28,54,14,1.0081533703753,73.5067117992119,108.102924125773,33,7.69411693403166,0,0,0
28,55,15,-1.47350863893821,79.3347699330539,141.733295861034,34,8.01316693759336,0,0,0
28,56,16,0.523787680241762,145.989918206351,165.112965468006,30,7.06253161530299,0,0,0
28,57,17,0.978466312308965,78.8015680017133,184.381770181768,35,7.85725743495234,0,61,62
28,58,18,-1.17587177436392,109.124738549866,186.756974405422,34,7.27390140452692,0,0,0
29,5,1,-1.2540866650315,119.56657421198,124.305455470695,33,6.90721444689067,1,0,0
29,10,3,-1.3655496824784,99.9838086335378,184.620989253943,39,7.13817731567709,7,0,0
29,11,3,1.12327906997143,128.329237883114,147.316364308471,34,8.06480592578557,7,0,0
29,17,2,0.531332890281709,40.9178675161932,32.5933170810407,33,7.24802804599693,12,0,0
29,27,7,0.409082520241788,55.2246053428086,47.7773453688582,58,7.55791247524317,0,0,0
29,28,1,1.49344286181267,88.284485431669,83.7159145198404,36,7.46304420791165,4,0,0
29,29,1,1.40729473392357,98.8000049528704,101.844161136285,59,6.66779525850062,4,0,0
29,30,8,1.40273091453759,70.301134669302,75.8509130001803,36,7.24822021239948,0,0,0
29,32,10,1.30732437425177,115.314508416194,156.360434255812,34,6.90393562140311,0,0,0
29,34,3,1.30131273474992,28.2010203837746,44.0173962982376,34,7.26195600700077,6,0,0
29,35,3,0.389461168654761,49.5206200200749,55.4502275660278,35,7.59903118582053,6,0,0
29,36,2,1.2894857035107,62.7996537925758,80.2388074962429,37,7.80585320911805,18,0,0
29,37,2,0.970655585403688,80.6926280690843,107.317620686657,32,7.28273062609719,18,0,0
29,38,4,1.54835624760759,87.2802517680117,139.622438195924,36,7.04734637761338,20,0,0
29,39,4,1.16569490057046,86.1638815816819,166.534580765128,37,7.4629017390191,20,0,0
29,40,11,1.08935246363041,82.3368363737539,175.831529696524,35,7.09832993934884,33,0,0
29,41,11,0.247382873053528,97.0351326519365,208.06955659033,34,7.8375904230557,33,0,0
29,42,2,1.4205572741349,105.78,97.6,34,7.40601332073139,23,0,0
29,43,2,-1.2312130935399,115.141647369407,113.490559352823,36,7.31893677363297,23,0,0
29,44,2,1.28259167686165,123.658506451395,158.762737833366,34,7.15893947095565,21,0,0
29,45,2,-0.983357682737868,120.750412360601,191.044752442245,37,7.31646079337355,21,0,0
29,46,2,0.17397678736872,148.693449769003,173.592452086516,36,7.20636782929413,22,0,0
29,47,2,0.111438249085809,149.224396128374,181.596898590721,36,7.11069869165023,22,0,0
